"098年07月23日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2888  ","新光金          ","11,407,000","473,000","10,934,000",
" ","2344  ","華邦電          ","5,000,000","7,000","4,993,000",
" ","2031  ","新光鋼          ","5,510,000","1,092,000","4,418,000",
" ","6235  ","華孚            ","3,800,000","0","3,800,000",
" ","2014  ","中鴻            ","3,340,000","0","3,340,000",
" ","2607  ","榮運            ","3,200,000","2,000","3,198,000",
" ","2441  ","超豐            ","2,769,000","1,000","2,768,000",
" ","9136  ","巨騰-DR         ","2,590,000","210,000","2,380,000",
" ","2023  ","燁輝            ","4,200,000","1,893,000","2,307,000",
" ","1905  ","華紙            ","2,155,000","0","2,155,000",
" ","2002  ","中鋼            ","2,185,000","174,000","2,011,000",
" ","3005  ","神基            ","2,000,000","1,000","1,999,000",
" ","2610  ","華航            ","1,600,000","8,000","1,592,000",
" ","3474  ","華亞科          ","1,393,000","17,000","1,376,000",
" ","3576  ","聯合再生        ","1,116,000","0","1,116,000",
" ","3061  ","璨圓            ","1,100,000","0","1,100,000",
" ","2374  ","佳能            ","1,066,000","1,000","1,065,000",
" ","6115  ","鎰勝            ","750,000","1,000","749,000",
" ","1731  ","美吾華          ","650,000","0","650,000",
" ","2104  ","國際中橡        ","630,000","1,000","629,000",
" ","2337  ","旺宏            ","625,000","4,000","621,000",
" ","6251  ","定穎            ","577,000","1,000","576,000",
" ","4108  ","懷特            ","542,000","0","542,000",
" ","3034  ","聯詠            ","539,000","5,000","534,000",
" ","1447  ","力鵬            ","500,000","3,000","497,000",
" ","8008  ","建興電          ","465,000","1,000","464,000",
" ","2387  ","精元            ","457,000","0","457,000",
" ","2474  ","可成            ","436,000","1,000","435,000",
" ","6213  ","聯茂            ","422,000","1,000","421,000",
" ","3533  ","嘉澤            ","409,000","0","409,000",
" ","1451  ","年興            ","392,000","1,000","391,000",
" ","2384  ","勝華            ","350,000","2,000","348,000",
" ","4904  ","遠傳            ","1,000,000","659,000","341,000",
" ","1507  ","永大            ","300,000","1,000","299,000",
" ","8046  ","南電            ","270,000","3,000","267,000",
" ","3376  ","新日興          ","230,000","0","230,000",
" ","3026  ","禾伸堂          ","200,000","1,000","199,000",
" ","3041  ","揚智            ","199,000","0","199,000",
" ","3037  ","欣興            ","200,000","2,000","198,000",
" ","2352  ","佳世達          ","199,000","4,000","195,000",
" ","2452  ","乾坤            ","181,000","0","181,000",
" ","2029  ","盛餘            ","180,000","0","180,000",
" ","2201  ","裕隆            ","291,000","124,000","167,000",
" ","3035  ","智原            ","165,000","0","165,000",
" ","3080  ","威力盟          ","162,000","1,000","161,000",
" ","2360  ","致茂            ","160,000","0","160,000",
" ","2102  ","泰豐            ","154,000","0","154,000",
" ","1101  ","台泥            ","394,000","241,000","153,000",
" ","2401  ","凌陽            ","150,000","2,000","148,000",
" ","2448  ","晶電            ","396,000","251,000","145,000",
" ","2006  ","東和鋼鐵        ","300,000","157,000","143,000",
" ","2351  ","順德            ","139,000","0","139,000",
" ","2451  ","創見            ","537,000","410,000","127,000",
" ","3622  ","洋華            ","123,000","0","123,000",
" ","1540  ","喬福            ","100,000","0","100,000",
" ","2059  ","川湖            ","100,000","0","100,000",
" ","3534  ","雷凌            ","100,000","0","100,000",
" ","1201  ","味全            ","100,000","1,000","99,000",
" ","1717  ","長興            ","100,000","2,000","98,000",
" ","2106  ","建大            ","301,000","250,000","51,000",
" ","1477  ","聚陽            ","50,000","0","50,000",
" ","2379  ","瑞昱            ","50,000","0","50,000",
" ","2823  ","中壽            ","50,000","2,000","48,000",
" ","2227  ","裕日車          ","44,000","0","44,000",
" ","2454  ","聯發科          ","136,000","94,000","42,000",
" ","5471  ","松翰            ","40,000","10,000","30,000",
" ","2354  ","鴻準            ","30,000","3,000","27,000",
" ","2885  ","元大金          ","0","4,518,000","-4,518,000",
" ","1102  ","亞泥            ","59,000","3,656,000","-3,597,000",
" ","1210  ","大成            ","200,000","3,410,000","-3,210,000",
" ","2409  ","友達            ","30,000","3,027,000","-2,997,000",
" ","2882  ","國泰金          ","0","2,707,000","-2,707,000",
" ","5522  ","遠雄            ","0","2,410,000","-2,410,000",
" ","3481  ","群創            ","0","2,221,000","-2,221,000",
" ","2015  ","豐興            ","220,000","2,063,000","-1,843,000",
" ","5534  ","長虹            ","0","1,672,000","-1,672,000",
" ","6142  ","友勁            ","0","1,041,000","-1,041,000",
" ","2353  ","宏碁            ","0","1,019,000","-1,019,000",
" ","2915  ","潤泰全          ","0","1,002,000","-1,002,000",
" ","2402  ","毅嘉            ","0","1,001,000","-1,001,000",
" ","2108  ","南帝            ","738,000","1,681,275","-943,275",
" ","6286  ","立錡            ","0","813,000","-813,000",
" ","2601  ","益航            ","0","802,000","-802,000",
" ","8078  ","華寶            ","0","801,000","-801,000",
" ","1722  ","台肥            ","0","768,000","-768,000",
" ","3189  ","景碩            ","134,000","883,000","-749,000",
" ","6269  ","台郡            ","0","700,000","-700,000",
" ","2330  ","台積電          ","1,429,000","2,106,000","-677,000",
" ","1319  ","東陽            ","50,000","710,000","-660,000",
" ","1216  ","統一            ","0","636,000","-636,000",
" ","6239  ","力成            ","0","600,000","-600,000",
" ","2412  ","中華電          ","0","547,000","-547,000",
" ","2303  ","聯電            ","0","524,000","-524,000",
" ","3231  ","緯創            ","0","512,000","-512,000",
" ","2820  ","華票            ","0","503,000","-503,000",
" ","3050  ","鈺德            ","0","500,000","-500,000",
" ","6255  ","奈普            ","0","463,000","-463,000",
" ","2886  ","兆豐金          ","400,000","857,000","-457,000",
" ","2548  ","華固            ","1,077,000","1,533,000","-456,000",
" ","3596  ","智易            ","0","450,000","-450,000",
" ","5608  ","四維航          ","0","433,000","-433,000",
" ","3045  ","台灣大          ","0","432,000","-432,000",
" ","2105  ","正新            ","2,076,000","2,506,000","-430,000",
" ","9939  ","宏全            ","0","420,000","-420,000",
" ","1437  ","勤益控          ","260,000","676,000","-416,000",
" ","2392  ","正崴            ","254,000","662,000","-408,000",
" ","2439  ","美律            ","0","401,000","-401,000",
" ","2520  ","冠德            ","0","401,000","-401,000",
" ","2486  ","一詮            ","0","400,000","-400,000",
" ","2385  ","群光            ","130,000","516,000","-386,000",
" ","2311  ","日月光          ","1,000,000","1,358,000","-358,000",
" ","3019  ","亞光            ","0","351,000","-351,000",
" ","1723  ","中碳            ","0","346,000","-346,000",
" ",="0055  ","元大MSCI金融    ","0","344,000","-344,000",
" ","3305  ","昇貿            ","50,000","370,000","-320,000",
" ","3022  ","威強電          ","0","313,000","-313,000",
" ","2350  ","環電            ","0","302,000","-302,000",
" ","2362  ","藍天            ","0","301,000","-301,000",
" ","6176  ","瑞儀            ","0","301,000","-301,000",
" ","1225  ","福懋油          ","0","250,000","-250,000",
" ","3008  ","大立光          ","53,000","290,000","-237,000",
" ","2498  ","宏達電          ","0","235,000","-235,000",
" ","2034  ","允強            ","0","226,000","-226,000",
" ","4906  ","正文            ","393,000","619,000","-226,000",
" ","6153  ","嘉聯益          ","0","201,000","-201,000",
" ","9921  ","巨大            ","0","195,155","-195,155",
" ","2393  ","億光            ","0","193,000","-193,000",
" ","2103  ","台橡            ","65,000","252,000","-187,000",
" ","2535  ","達欣工          ","0","176,000","-176,000",
" ","3059  ","華晶科          ","100,000","276,000","-176,000",
" ","1711  ","永光            ","0","166,000","-166,000",
" ","1215  ","卜蜂            ","0","160,000","-160,000",
" ","4104  ","佳醫            ","0","160,000","-160,000",
" ","1535  ","中宇            ","0","132,000","-132,000",
" ","8070  ","長華            ","0","130,000","-130,000",
" ","1704  ","榮化            ","0","129,000","-129,000",
" ","3605  ","宏致            ","14,000","143,000","-129,000",
" ","3356  ","奇偶            ","0","123,000","-123,000",
" ","2605  ","新興            ","0","121,000","-121,000",
" ","1326  ","台化            ","0","117,000","-117,000",
" ","1614  ","三洋電          ","0","113,000","-113,000",
" ","2881  ","富邦金          ","0","113,000","-113,000",
" ","8081  ","致新            ","0","110,000","-110,000",
" ","3311  ","閎暉            ","0","104,000","-104,000",
" ","1232  ","大統益          ","0","102,000","-102,000",
" ","2208  ","台船            ","0","101,000","-101,000",
" ","9933  ","中鼎            ","0","101,000","-101,000",
" ","3383  ","新世紀          ","0","100,000","-100,000",
" ","3443  ","創意            ","0","100,000","-100,000",
" ","5203  ","訊連            ","0","100,000","-100,000",
" ","2883  ","開發金          ","0","84,000","-84,000",
" ","2890  ","永豐金          ","0","84,000","-84,000",
" ","1303  ","南亞            ","0","83,000","-83,000",
" ","2706  ","第一店          ","0","77,000","-77,000",
" ","2891  ","中信金          ","0","76,000","-76,000",
" ","6271  ","同欣電          ","0","75,000","-75,000",
" ","2903  ","遠百            ","30,000","102,000","-72,000",
" ","2887  ","台新金          ","0","71,000","-71,000",
" ","2475  ","華映            ","0","67,000","-67,000",
" ","2606  ","裕民            ","0","67,000","-67,000",
" ","3009  ","奇美電          ","0","62,000","-62,000",
" ","2317  ","鴻海            ","385,000","445,000","-60,000",
" ","1301  ","台塑            ","0","59,000","-59,000",
" ","2485  ","兆赫            ","0","58,000","-58,000",
" ","6505  ","台塑化          ","0","58,000","-58,000",
" ","2357  ","華碩            ","0","53,000","-53,000",
" ","2325  ","矽品            ","140,000","189,000","-49,000",
" ","2801  ","彰銀            ","0","49,000","-49,000",
" ","2892  ","第一金          ","0","48,000","-48,000",
" ","5854  ","合庫            ","0","48,000","-48,000",
" ","2324  ","仁寶            ","0","47,000","-47,000",
" ","9904  ","寶成            ","0","34,000","-34,000",
" ","2027  ","大成鋼          ","70,000","101,000","-31,000",
" ","2301  ","光寶科          ","0","29,000","-29,000",
" ","6605  ","帝寶            ","0","22,000","-22,000",
" ","9930  ","中聯資源        ","0","22,000","-22,000",
" ","1402  ","遠東新          ","0","19,000","-19,000",
" ","2854  ","寶來證          ","0","17,000","-17,000",
" ","2880  ","華南金          ","0","14,000","-14,000",
" ","6116  ","彩晶            ","0","9,000","-9,000",
" ","2371  ","大同            ","0","8,000","-8,000",
" ","2618  ","長榮航          ","0","7,000","-7,000",
" ","2834  ","臺企銀          ","0","7,000","-7,000",
" ","1605  ","華新            ","0","6,000","-6,000",
" ","2323  ","中環            ","0","6,000","-6,000",
" ","2382  ","廣達            ","0","6,000","-6,000",
" ","2884  ","玉山金          ","0","6,000","-6,000",
" ","3702  ","大聯大          ","80,000","86,000","-6,000",
" ","1809  ","中釉            ","0","5,000","-5,000",
" ","2356  ","英業達          ","0","5,000","-5,000",
" ","2603  ","長榮            ","0","5,000","-5,000",
" ","1504  ","東元            ","0","4,000","-4,000",
" ","1806  ","冠軍            ","0","4,000","-4,000",
" ","1909  ","榮成            ","0","4,000","-4,000",
" ","2327  ","國巨            ","0","4,000","-4,000",
" ","2347  ","聯強            ","0","4,000","-4,000",
" ","2609  ","陽明            ","0","4,000","-4,000",
" ","2615  ","萬海            ","0","4,000","-4,000",
" ","2845  ","遠東銀          ","0","4,000","-4,000",
" ","2889  ","國票金          ","0","4,000","-4,000",
" ","1314  ","中石化          ","0","3,000","-3,000",
" ","1409  ","新纖            ","0","3,000","-3,000",
" ","1417  ","嘉裕            ","0","3,000","-3,000",
" ","1434  ","福懋            ","0","3,000","-3,000",
" ","1440  ","南紡            ","0","3,000","-3,000",
" ","1514  ","亞力            ","0","3,000","-3,000",
" ","1608  ","華榮            ","0","3,000","-3,000",
" ","2308  ","台達電          ","0","3,000","-3,000",
" ","2312  ","金寶            ","0","3,000","-3,000",
" ","2315  ","神達            ","0","3,000","-3,000",
" ","2515  ","中工            ","0","3,000","-3,000",
" ","2812  ","台中銀          ","0","3,000","-3,000",
" ","2849  ","安泰銀          ","0","3,000","-3,000",
" ","8110  ","華東            ","0","3,000","-3,000",
" ","1217  ","愛之味          ","0","2,000","-2,000",
" ","1219  ","福壽            ","0","2,000","-2,000",
" ","1313  ","聯成            ","0","2,000","-2,000",
" ","1604  ","聲寶            ","0","2,000","-2,000",
" ","1702  ","南僑            ","0","2,000","-2,000",
" ","1902  ","台紙            ","0","2,000","-2,000",
" ","1904  ","正隆            ","0","2,000","-2,000",
" ","1907  ","永豐餘          ","0","2,000","-2,000",
" ","2009  ","第一銅          ","0","2,000","-2,000",
" ","2025  ","千興            ","0","2,000","-2,000",
" ","2204  ","中華            ","0","2,000","-2,000",
" ","2313  ","華通            ","0","2,000","-2,000",
" ","2316  ","楠梓電          ","0","2,000","-2,000",
" ","2331  ","精英            ","0","2,000","-2,000",
" ","2338  ","光罩            ","0","2,000","-2,000",
" ","2363  ","矽統            ","0","2,000","-2,000",
" ","2367  ","燿華            ","0","2,000","-2,000",
" ","2377  ","微星            ","0","2,000","-2,000",
" ","2404  ","漢唐            ","0","2,000","-2,000",
" ","2449  ","京元電子        ","0","2,000","-2,000",
" ","2501  ","國建            ","0","2,000","-2,000",
" ","2504  ","國產            ","0","2,000","-2,000",
" ","2526  ","大陸            ","0","2,000","-2,000",
" ","2534  ","宏盛            ","0","2,000","-2,000",
" ","2614  ","東森            ","0","2,000","-2,000",
" ","2809  ","京城銀          ","0","2,000","-2,000",
" ","2850  ","新產            ","0","2,000","-2,000",
" ","2851  ","中再保          ","0","2,000","-2,000",
" ","2852  ","第一保          ","0","2,000","-2,000",
" ","2855  ","統一證          ","0","2,000","-2,000",
" ","2856  ","元富證          ","0","2,000","-2,000",
" ","2906  ","高林            ","0","2,000","-2,000",
" ","3024  ","憶聲            ","0","2,000","-2,000",
" ","3048  ","益登            ","0","2,000","-2,000",
" ","3532  ","台勝科          ","0","2,000","-2,000",
" ","6005  ","群益證          ","0","2,000","-2,000",
" ","9907  ","統一實          ","0","2,000","-2,000",
" ","9908  ","大台北          ","0","2,000","-2,000",
" ","1103  ","嘉泥            ","0","1,000","-1,000",
" ","1104  ","環泥            ","0","1,000","-1,000",
" ","1109  ","信大            ","0","1,000","-1,000",
" ","1227  ","佳格            ","0","1,000","-1,000",
" ","1229  ","聯華            ","0","1,000","-1,000",
" ","1234  ","黑松            ","0","1,000","-1,000",
" ","1304  ","台聚            ","0","1,000","-1,000",
" ","1305  ","華夏            ","0","1,000","-1,000",
" ","1307  ","三芳            ","0","1,000","-1,000",
" ","1310  ","台苯            ","0","1,000","-1,000",
" ","1312  ","國喬            ","0","1,000","-1,000",
" ","1321  ","大洋            ","0","1,000","-1,000",
" ","1436  ","華友聯          ","0","1,000","-1,000",
" ","1473  ","台南            ","0","1,000","-1,000",
" ","1513  ","中興電          ","0","1,000","-1,000",
" ","1523  ","開億            ","0","1,000","-1,000",
" ","1527  ","鑽全            ","0","1,000","-1,000",
" ","1531  ","高林股          ","0","1,000","-1,000",
" ","1532  ","勤美            ","0","1,000","-1,000",
" ","1538  ","正峰新          ","0","1,000","-1,000",
" ","1701  ","中化            ","0","1,000","-1,000",
" ","1710  ","東聯            ","0","1,000","-1,000",
" ","1712  ","興農            ","0","1,000","-1,000",
" ","1714  ","和桐            ","0","1,000","-1,000",
" ","1716  ","永信            ","0","1,000","-1,000",
" ","1726  ","永記            ","0","1,000","-1,000",
" ","1736  ","喬山            ","0","1,000","-1,000",
" ","1737  ","臺鹽            ","0","1,000","-1,000",
" ","2012  ","春雨            ","0","1,000","-1,000",
" ","2013  ","中鋼構          ","0","1,000","-1,000",
" ","2020  ","美亞            ","0","1,000","-1,000",
" ","2030  ","彰源            ","0","1,000","-1,000",
" ","2101  ","南港            ","0","1,000","-1,000",
" ","2107  ","厚生            ","0","1,000","-1,000",
" ","2206  ","三陽工業        ","0","1,000","-1,000",
" ","2207  ","和泰車          ","0","1,000","-1,000",
" ","2314  ","台揚            ","0","1,000","-1,000",
" ","2321  ","東訊            ","0","1,000","-1,000",
" ","2328  ","廣宇            ","0","1,000","-1,000",
" ","2332  ","友訊            ","0","1,000","-1,000",
" ","2340  ","光磊            ","0","1,000","-1,000",
" ","2345  ","智邦            ","0","1,000","-1,000",
" ","2355  ","敬鵬            ","0","1,000","-1,000",
" ","2365  ","昆盈            ","0","1,000","-1,000",
" ","2368  ","金像電          ","0","1,000","-1,000",
" ","2373  ","震旦行          ","0","1,000","-1,000",
" ","2376  ","技嘉            ","0","1,000","-1,000",
" ","2395  ","研華            ","0","1,000","-1,000",
" ","2417  ","圓剛            ","0","1,000","-1,000",
" ","2446  ","全懋            ","0","1,000","-1,000",
" ","2450  ","神腦            ","0","1,000","-1,000",
" ","2457  ","飛宏            ","0","1,000","-1,000",
" ","2458  ","義隆            ","0","1,000","-1,000",
" ","2460  ","建通            ","0","1,000","-1,000",
