"100年12月30日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="045712","寶齡凱基92購01  ","3,147,000","553,000","2,594,000",
"2881  ","富邦金          ","2,800,000","323,000","2,477,000",
="047179","台積電元大93購17","1,939,000","38,000","1,901,000",
="047872","貿聯永豐93購02  ","1,547,000","5,000","1,542,000",
"1402  ","遠東新          ","1,660,000","234,000","1,426,000",
="039410","泰鼎凱基8A購02  ","1,425,000","0","1,425,000",
="046088","台光電兆豐92購02","1,708,000","283,000","1,425,000",
="045670","鴻海元大92購09  ","2,387,000","1,169,000","1,218,000",
="046138","鴻海統一92購07  ","1,342,000","128,000","1,214,000",
="046321","群創元大92購07  ","1,228,000","22,000","1,206,000",
="045318","鴻海統一92購03  ","1,362,000","169,000","1,193,000",
="047676","臺股指元富99購01","1,857,000","664,000","1,193,000",
="05168P","鴻海元大95售14  ","1,619,000","492,000","1,127,000",
="043021","日月光元大91購01","1,115,000","0","1,115,000",
="04731P","臺股指中信96售03","1,103,000","10,000","1,093,000",
="044947","新光金群益92購01","1,552,000","501,000","1,051,000",
="045538","華通群益92購01  ","1,020,000","0","1,020,000",
="05353P","臺股指元富95售07","1,132,000","122,000","1,010,000",
="047775","緯穎元大95購01  ","1,318,000","359,000","959,000",
="047220","華新科麥證93購02","936,000","0","936,000",
="044742","國巨群益93購01  ","1,029,000","99,000","930,000",
="045709","味全凱基92購02  ","958,000","32,000","926,000",
="045720","台光電凱基93購07","1,163,000","239,000","924,000",
="046057","致伸群益92購01  ","893,000","0","893,000",
="042625","可成群益8C購12  ","870,000","0","870,000",
="046600","鴻海群益94購01  ","919,000","60,000","859,000",
"6282  ","康舒            ","886,000","58,000","828,000",
="045528","宏達電永豐92購01","933,000","119,000","814,000",
="05183P","台積電元富95售07","784,000","4,000","780,000",
="047090","緯創元富93購01  ","944,000","170,000","774,000",
="043842","寶滬深元富91購01","740,000","0","740,000",
="05166P","中磊元富95售03  ","729,000","0","729,000",
="042331","台灣50統一8C購05","725,000","0","725,000",
="040809","樺漢第一8B購01  ","724,000","0","724,000",
="046146","南亞科第一92購01","719,000","8,000","711,000",
="045800","漢唐亞東93購01  ","1,511,000","802,000","709,000",
="046849","台積電元大93購10","693,000","0","693,000",
="046404","友達元大93購02  ","1,087,000","407,000","680,000",
