"098年10月05日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="07963 ","群益NC          ","3,565,000","0","3,565,000",
="03658 ","凱基2L          ","2,252,000","6,000","2,246,000",
="04914 ","群益A6          ","1,891,000","457,000","1,434,000",
"1455  ","集盛            ","1,800,000","520,000","1,280,000",
="04363P","儒鴻元富94售01  ","1,093,000","1,000","1,092,000",
"8105  ","凌巨            ","850,000","1,000","849,000",
"2547  ","日勝生          ","793,000","7,000","786,000",
"6255  ","奈普            ","772,000","0","772,000",
="03888 ","統一CC          ","800,000","49,000","751,000",
="07752 ","寶來16          ","750,000","0","750,000",
"2448  ","晶電            ","1,308,000","558,000","750,000",
="03488P","臺股指凱基92售07","908,000","159,000","749,000",
="05262 ","工銀FX          ","658,000","0","658,000",
="07773P","臺股指元大8B售14","653,000","0","653,000",
="04490 ","寶來DP          ","728,000","88,000","640,000",
="07857 ","元大8G          ","630,000","0","630,000",
="03660 ","凱基2N          ","1,291,000","717,000","574,000",
="04480 ","元大CP          ","615,000","45,000","570,000",
="03795 ","元大67          ","645,000","80,000","565,000",
="04035 ","永豐5Z          ","569,000","12,000","557,000",
="04965P","日月光元大94售02","641,000","91,000","550,000",
="0055  ","元大MSCI金融    ","1,167,000","644,000","523,000",
"2406  ","國碩            ","540,000","20,000","520,000",
="05032 ","元大FV          ","518,000","20,000","498,000",
="05031 ","元大FU          ","518,000","35,000","483,000",
"2387  ","精元            ","470,000","0","470,000",
="04832 ","兆豐M7          ","755,000","286,000","469,000",
="04148 ","群益BE          ","724,000","257,000","467,000",
"2603  ","長榮            ","545,000","80,000","465,000",
"2401  ","凌陽            ","445,000","0","445,000",
="04423P","牧德永豐94售01  ","501,000","65,000","436,000",
"6153  ","嘉聯益          ","430,000","1,000","429,000",
="05049 ","兆豐AF          ","585,000","168,000","417,000",
="03546 ","日盛NB          ","391,000","0","391,000",
="04624P","台積電元大94售14","381,000","0","381,000",
="04388P","滬深2X凱基95售05","399,000","30,000","369,000",
"2885  ","元大金          ","911,000","547,000","364,000",
"2352  ","佳世達          ","702,000","340,000","362,000",
="03629 ","群益37          ","398,000","50,000","348,000",
="03565 ","永豐3J          ","435,000","91,000","344,000",
"2206  ","三陽工業        ","347,000","9,000","338,000",
="04907 ","國泰HK          ","351,000","20,000","331,000",
"1201  ","味全            ","571,000","241,000","330,000",
="03928 ","大華LJ          ","375,000","46,000","329,000",
="04738 ","日盛70          ","493,000","167,000","326,000",
="03985 ","永昌LW          ","316,000","8,000","308,000",
="08200P","台灣50元大93售01","1,199,000","893,000","306,000",
="04874 ","永豐A3          ","660,000","355,000","305,000",
="04202 ","元大BD          ","1,636,000","1,332,000","304,000",
