"098年10月20日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
"1402  ","遠東新          ","2,736,000","327,000","2,409,000",
"1314  ","中石化          ","2,286,000","567,500","1,718,500",
"1447  ","力鵬            ","1,563,000","0","1,563,000",
="05458 ","永豐DJ          ","1,326,000","35,000","1,291,000",
="0050  ","元大台灣50      ","3,774,000","2,487,000","1,287,000",
="03809 ","永豐4W          ","1,099,000","0","1,099,000",
="04041 ","日盛21          ","1,095,000","110,000","985,000",
="03864 ","永豐5E          ","1,155,000","200,000","955,000",
="08212P","創意富邦91售01  ","931,000","0","931,000",
="03660 ","凱基2N          ","903,000","0","903,000",
"1907  ","永豐餘          ","1,247,000","393,000","854,000",
="05222 ","統一HJ          ","891,000","65,000","826,000",
="03009 ","元富HZ          ","1,662,000","853,000","809,000",
"2884  ","玉山金          ","1,055,000","246,900","808,100",
="0055  ","元大MSCI金融    ","1,544,000","740,000","804,000",
="03825 ","凱基CZ          ","846,000","47,000","799,000",
="03047 ","寶來58          ","786,000","0","786,000",
="04541 ","元大CS          ","1,086,000","312,000","774,000",
="03268 ","寶來70          ","749,000","10,000","739,000",
="04379 ","國泰GK          ","802,000","65,000","737,000",
="05454 ","永豐DF          ","1,184,000","450,000","734,000",
="04913 ","大華1G          ","888,000","158,000","730,000",
="03501 ","元大46          ","832,000","105,000","727,000",
="04096 ","凱基EB          ","884,000","160,000","724,000",
="03124 ","永豐1A          ","688,000","0","688,000",
"3041  ","揚智            ","1,029,000","359,095","669,905",
"2489  ","瑞軒            ","825,000","172,000","653,000",
="04328 ","元大BZ          ","802,000","154,000","648,000",
="04831 ","兆豐M6          ","722,000","74,000","648,000",
="03920 ","大華A9          ","740,000","108,000","632,000",
="04070 ","元大97          ","923,000","295,000","628,000",
="03038 ","寶來49          ","617,000","0","617,000",
"2436  ","偉詮電          ","600,000","0","600,000",
="03191P","玉晶光凱基93售03","593,000","0","593,000",
"2384  ","勝華            ","725,000","137,000","588,000",
="04861 ","亞東JV          ","772,000","188,000","584,000",
="03493P","臺股指富邦92售03","766,000","183,000","583,000",
"2315  ","神達            ","836,000","254,000","582,000",
"1806  ","冠軍            ","574,000","0","574,000",
"2449  ","京元電子        ","1,608,000","1,035,000","573,000",
="08193P","旺宏凱基8C售04  ","591,000","30,000","561,000",
"6224  ","聚鼎            ","560,000","28,000","532,000",
="05320 ","大華N1          ","525,000","18,000","507,000",
="03663 ","元大54          ","511,000","5,000","506,000",
="04292 ","元大BT          ","780,000","274,000","506,000",
="03013 ","元富JD          ","491,000","0","491,000",
="03138 ","永豐18          ","487,000","0","487,000",
"2452  ","乾坤            ","536,000","52,000","484,000",
="04262P","景碩群益93售03  ","482,000","7,000","475,000",
="05305 ","元富AH          ","509,000","35,000","474,000",
="04476 ","永豐8U          ","473,000","0","473,000",
="04088 ","永豐6D          ","492,000","20,000","472,000",
="03020 ","大華GG          ","461,000","0","461,000",
="03057 ","凱基76          ","459,000","0","459,000",
="03556 ","日盛NL          ","715,000","264,000","451,000",
="04181 ","永豐6W          ","582,000","131,000","451,000",
="05552 ","台証79          ","579,000","131,000","448,000",
"9934  ","成霖            ","440,000","0","440,000",
="05569 ","元大MW          ","592,000","153,000","439,000",
="05247P","上銀群益95售01  ","533,000","116,000","417,000",
="04042 ","日盛22          ","409,000","0","409,000",
="04334 ","元大CE          ","403,000","0","403,000",
="03027 ","富邦M4          ","400,000","0","400,000",
"2371  ","大同            ","467,000","70,000","397,000",
="04828P","聯發科凱基94售15","396,000","0","396,000",
="03552 ","日盛NH          ","396,000","8,000","388,000",
="05087 ","永豐C7          ","784,000","396,000","388,000",
="04260 ","永豐7P          ","612,000","230,000","382,000",
="04623 ","統一EX          ","383,000","5,000","378,000",
="05132 ","元富NM          ","385,000","15,000","370,000",
"9904  ","寶成            ","1,033,000","663,000","370,000",
"2353  ","宏碁            ","456,000","87,608","368,392",
="03072 ","統一AP          ","370,000","2,000","368,000",
="04232 ","國泰GG          ","542,000","174,000","368,000",
="05150 ","統一HA          ","363,000","6,000","357,000",
="05446 ","日盛EQ          ","676,000","320,000","356,000",
="03133 ","元富23          ","352,000","0","352,000",
="03544P","貿聯國票93售01  ","346,000","0","346,000",
="03461 ","康和BT          ","444,000","101,000","343,000",
="04389 ","統一DN          ","378,000","35,000","343,000",
"3035  ","智原            ","422,000","80,000","342,000",
"2393  ","億光            ","425,000","87,000","338,000",
"1708  ","東鹼            ","330,000","0","330,000",
"2325  ","矽品            ","508,000","178,000","330,000",
="04526 ","日盛60          ","337,000","10,000","327,000",
"2006  ","東和鋼鐵        ","353,000","28,830","324,170",
="08235 ","元大KG          ","365,000","45,000","320,000",
"6145  ","勁永            ","320,000","0","320,000",
="04957 ","元富MX          ","315,000","10,000","305,000",
="03531 ","永豐3F          ","300,000","0","300,000",
="03540P","冠德元富92售01  ","622,000","322,000","300,000",
"2383  ","台光電          ","300,000","0","300,000",
="03779 ","大華KF          ","297,000","0","297,000",
="04071 ","元大98          ","292,000","0","292,000",
="03004 ","群益NJ          ","291,000","0","291,000",
="03207 ","兆豐FU          ","350,000","60,000","290,000",
"1904  ","正隆            ","330,000","41,000","289,000",
="04390 ","統一DP          ","290,000","2,000","288,000",
="03313 ","兆豐1U          ","297,000","10,000","287,000",
"2376  ","技嘉            ","400,000","113,000","287,000",
="03005 ","大華62          ","285,000","0","285,000",
="04104 ","永豐6K          ","308,000","26,000","282,000",
="04836 ","兆豐N2          ","471,000","190,000","281,000",
="04102 ","永豐6H          ","399,000","121,000","278,000",
="08136 ","元大BG          ","353,000","78,000","275,000",
="03063 ","大華GK          ","270,000","0","270,000",
"1521  ","大億            ","270,000","1,000","269,000",
="04445P","台積電日盛94售01","459,000","191,000","268,000",
="0061  ","元大寶滬深      ","266,000","0","266,000",
="03343 ","元富KH          ","366,000","100,000","266,000",
="03332 ","永豐1R          ","263,000","0","263,000",
"2317  ","鴻海            ","985,000","728,000","257,000",
="03992 ","永豐5R          ","471,000","216,000","255,000",
"3622  ","洋華            ","287,000","34,000","253,000",
="04332P","A50正2日盛93售01","469,000","217,000","252,000",
="08256P","創意元大8C售02  ","325,000","73,000","252,000",
"2887  ","台新金          ","1,007,000","757,000","250,000",
="03987 ","統一CU          ","300,000","55,000","245,000",
="05110 ","群益D3          ","301,000","56,000","245,000",
"2034  ","允強            ","360,000","115,000","245,000",
="04303 ","康和CV          ","1,708,000","1,464,000","244,000",
="08160 ","永昌DX          ","240,000","0","240,000",
="04832 ","兆豐M7          ","454,000","216,000","238,000",
="05695 ","台証89          ","238,000","0","238,000",
="07900 ","元大L3          ","348,000","110,000","238,000",
="08147 ","群益AI          ","400,000","162,000","238,000",
="03671 ","寶來99          ","247,000","10,000","237,000",
="04394 ","康和CZ          ","254,000","17,000","237,000",
="03352 ","永豐1W          ","234,000","0","234,000",
="04130 ","兆豐G4          ","332,000","99,000","233,000",
="04563 ","第一54          ","317,000","91,000","226,000",
="04986 ","群益B9          ","375,000","149,000","226,000",
"1905  ","華紙            ","300,000","76,000","224,000",
="03288 ","凱基1G          ","223,000","0","223,000",
="03476 ","工銀JG          ","232,000","10,000","222,000",
="03171 ","日盛MP          ","239,000","18,000","221,000",
="05161P","華新科國票96售01","241,000","20,000","221,000",
="04982 ","永豐B3          ","228,000","9,000","219,000",
"2484  ","希華            ","219,000","0","219,000",
"2833  ","台壽保          ","228,000","9,000","219,000",
="04943 ","元大FQ          ","322,000","105,000","217,000",
"8078  ","華寶            ","242,000","25,650","216,350",
="04612P","上銀群益94售01  ","231,000","15,000","216,000",
="05683 ","永豐EN          ","235,000","19,000","216,000",
="04840 ","凱基6M          ","240,000","25,000","215,000",
="03551 ","日盛NG          ","242,000","30,000","212,000",
"9933  ","中鼎            ","211,000","0","211,000",
="04436 ","日盛51          ","497,000","287,000","210,000",
="05410 ","台証68          ","210,000","0","210,000",
="04740 ","日盛72          ","203,000","0","203,000",
="04889 ","元大EN          ","401,000","199,000","202,000",
="04054 ","凱基3T          ","235,000","34,000","201,000",
"3474  ","華亞科          ","250,000","49,000","201,000",
="04475 ","永豐8T          ","229,000","29,000","200,000",
"6257  ","矽格            ","200,000","0","200,000",
="08228 ","群益EJ          ","201,000","2,000","199,000",
"1409  ","新纖            ","355,000","156,000","199,000",
="04461 ","凱基4V          ","198,000","0","198,000",
="04670 ","凱基5T          ","198,000","0","198,000",
="05536 ","大華AE          ","198,000","0","198,000",
="05551 ","工銀GK          ","459,000","261,000","198,000",
="08187P","奇力新群益8C售05","198,000","0","198,000",
"2504  ","國產            ","373,000","175,620","197,380",
="04053 ","元大96          ","301,000","104,000","197,000",
="05021 ","寶來E4          ","202,000","6,000","196,000",
