"096年12月19日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","4,974,000","408,000","4,566,000",
" ","2325  ","矽品            ","4,071,000","2,000","4,069,000",
" ","2105  ","正新            ","3,725,000","0","3,725,000",
" ","2347  ","聯強            ","3,731,000","17,000","3,714,000",
" ","3009  ","奇美電          ","3,699,000","0","3,699,000",
" ","2317  ","鴻海            ","3,791,400","452,160","3,339,240",
" ","2332  ","友訊            ","3,000,000","201,000","2,799,000",
" ","2006  ","東和鋼鐵        ","2,891,000","500,000","2,391,000",
" ","2393  ","億光            ","2,074,000","0","2,074,000",
" ","2603  ","長榮            ","1,834,000","0","1,834,000",
" ","2103  ","台橡            ","1,464,000","0","1,464,000",
" ","2355  ","敬鵬            ","1,456,000","0","1,456,000",
" ","1216  ","統一            ","1,429,000","50,000","1,379,000",
" ","2609  ","陽明            ","1,200,000","0","1,200,000",
" ","2409  ","友達            ","2,309,000","1,200,000","1,109,000",
" ","2015  ","豐興            ","989,000","70,000","919,000",
" ","3231  ","緯創            ","1,307,000","394,000","913,000",
" ","8046  ","南電            ","888,000","0","888,000",
" ","2454  ","聯發科          ","891,000","11,000","880,000",
" ","2485  ","兆赫            ","1,359,000","492,926","866,074",
" ","8105  ","凌巨            ","854,000","0","854,000",
" ","1301  ","台塑            ","873,000","60,000","813,000",
" ","1905  ","華紙            ","766,000","0","766,000",
" ","3271  ","其樂達          ","708,000","0","708,000",
" ","2474  ","可成            ","683,000","0","683,000",
" ","3380  ","明泰            ","650,000","0","650,000",
" ","6286  ","立錡            ","750,000","100,000","650,000",
" ","1303  ","南亞            ","1,251,000","624,000","627,000",
" ","3041  ","揚智            ","625,000","0","625,000",
" ","2374  ","佳能            ","610,000","0","610,000",
" ","1234  ","黑松            ","600,000","0","600,000",
" ","8163  ","達方            ","591,000","0","591,000",
" ","2308  ","台達電          ","529,000","1,000","528,000",
" ","2606  ","裕民            ","835,000","313,000","522,000",
" ","2330  ","台積電          ","803,000","292,000","511,000",
" ",="0050  ","元大台灣50      ","500,000","0","500,000",
" ","6141  ","柏承            ","490,000","0","490,000",
" ","2881  ","富邦金          ","446,000","0","446,000",
" ","2303  ","聯電            ","429,000","0","429,000",
" ","2886  ","兆豐金          ","414,000","0","414,000",
" ","1101  ","台泥            ","401,000","0","401,000",
" ","1419  ","新紡            ","400,000","0","400,000",
" ","2031  ","新光鋼          ","400,000","0","400,000",
" ","9914  ","美利達          ","400,000","0","400,000",
" ","2605  ","新興            ","619,000","228,000","391,000",
" ","2353  ","宏碁            ","341,000","0","341,000",
" ","6271  ","同欣電          ","315,000","10,000","305,000",
" ","2354  ","鴻準            ","402,000","119,000","283,000",
" ","2352  ","佳世達          ","577,000","300,000","277,000",
" ","3037  ","欣興            ","261,000","2,000","259,000",
" ","2350  ","環電            ","251,000","0","251,000",
" ","2915  ","潤泰全          ","250,000","0","250,000",
" ","3034  ","聯詠            ","350,000","115,000","235,000",
" ","2408  ","南亞科          ","233,000","0","233,000",
" ","3044  ","健鼎            ","227,000","0","227,000",
" ","6505  ","台塑化          ","412,000","205,000","207,000",
" ","1717  ","長興            ","300,000","100,000","200,000",
" ","2027  ","大成鋼          ","200,000","0","200,000",
" ","2548  ","華固            ","200,000","0","200,000",
" ","5534  ","長虹            ","200,000","0","200,000",
" ","2382  ","廣達            ","187,000","0","187,000",
" ","1452  ","宏益            ","175,000","0","175,000",
" ","2104  ","國際中橡        ","171,000","0","171,000",
" ","2498  ","宏達電          ","177,000","11,000","166,000",
