"094年03月30日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
"2823  ","中壽            ","11,625,000","50,000","11,575,000",
"2384  ","勝華            ","5,158,000","801,000","4,357,000",
"2889  ","國票金          ","3,483,000","4,000","3,479,000",
"2330  ","台積電          ","1,963,000","410,000","1,553,000",
"2328  ","廣宇            ","1,867,000","335,000","1,532,000",
"2323  ","中環            ","1,465,000","24,000","1,441,000",
"2884  ","玉山金          ","2,561,000","1,200,000","1,361,000",
"2409  ","友達            ","2,061,000","724,000","1,337,000",
"3009  ","奇美電          ","2,068,000","749,000","1,319,000",
"6116  ","彩晶            ","3,226,000","2,003,000","1,223,000",
"2475  ","華映            ","1,897,000","850,000","1,047,000",
"2886  ","兆豐金          ","1,609,000","575,000","1,034,000",
="0550  ","統一47          ","1,191,000","158,000","1,033,000",
"2327  ","國巨            ","1,004,000","0","1,004,000",
"2883  ","開發金          ","981,000","0","981,000",
"1402  ","遠東新          ","1,297,000","327,000","970,000",
"2446  ","全懋            ","1,240,000","280,000","960,000",
"2002  ","中鋼            ","1,338,000","440,000","898,000",
="0542  ","工銀06          ","812,000","0","812,000",
"2891  ","中信金          ","969,000","200,000","769,000",
"2303  ","聯電            ","1,331,000","580,000","751,000",
"2367  ","燿華            ","750,000","0","750,000",
"2315  ","神達            ","1,126,000","400,000","726,000",
"2881  ","富邦金          ","814,000","100,000","714,000",
"3045  ","台灣大          ","784,000","101,000","683,000",
"1312  ","國喬            ","635,000","0","635,000",
"2449  ","京元電子        ","593,000","0","593,000",
"1605  ","華新            ","663,000","76,000","587,000",
"2408  ","南亞科          ","878,000","300,000","578,000",
"2469  ","力信            ","548,000","0","548,000",
"1303  ","南亞            ","1,324,000","807,000","517,000",
"2801  ","彰銀            ","713,000","224,000","489,000",
="03032 ","寶來43          ","1,194,000","726,000","468,000",
"6239  ","力成            ","652,000","191,000","461,000",
"3019  ","亞光            ","456,000","28,000","428,000",
"1216  ","統一            ","492,000","70,000","422,000",
="0685  ","大華55          ","509,000","107,000","402,000",
"3022  ","威強電          ","390,000","0","390,000",
"6142  ","友勁            ","535,000","170,000","365,000",
"1301  ","台塑            ","452,000","91,000","361,000",
="03031 ","富邦M8          ","854,000","505,000","349,000",
"2890  ","永豐金          ","351,000","2,000","349,000",
"3025  ","星通            ","341,000","0","341,000",
"2498  ","宏達電          ","378,000","43,000","335,000",
"2352  ","佳世達          ","349,000","25,000","324,000",
"3005  ","神基            ","520,000","200,000","320,000",
"2489  ","瑞軒            ","300,000","0","300,000",
"3026  ","禾伸堂          ","300,000","0","300,000",
"1304  ","台聚            ","386,000","105,000","281,000",
"1326  ","台化            ","594,000","315,000","279,000",
"6004  ","元京證          ","279,000","0","279,000",
"3189  ","景碩            ","740,000","492,000","248,000",
"2344  ","華邦電          ","278,000","35,000","243,000",
"2317  ","鴻海            ","316,000","79,000","237,000",
="0306  ","元京07          ","599,000","366,000","233,000",
"2227  ","裕日車          ","233,000","0","233,000",
="0617P ","寶來58          ","232,000","0","232,000",
="0712  ","統一54          ","232,000","0","232,000",
"3311  ","閎暉            ","252,000","20,000","232,000",
"2324  ","仁寶            ","329,000","115,000","214,000",
"3007  ","綠點            ","211,000","0","211,000",
="0677  ","台証60          ","209,000","0","209,000",
="0652  ","寶來60          ","199,000","0","199,000",
"3012  ","廣輝            ","199,000","0","199,000",
"2301  ","光寶科          ","185,000","0","185,000",
="0770  ","元大M9          ","696,000","513,000","183,000",
"2371  ","大同            ","290,000","113,000","177,000",
"1723  ","中碳            ","252,000","78,000","174,000",
="0603  ","中信46          ","461,000","289,000","172,000",
"3231  ","緯創            ","172,000","0","172,000",
="0610  ","富邦50          ","520,000","349,000","171,000",
