"095年01月09日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="03754 ","康和BZ          ","41,231,000","17,999,000","23,232,000",
="03753 ","康和BY          ","24,132,000","1,373,000","22,759,000",
"2352  ","佳世達          ","7,731,000","965,000","6,766,000",
"2315  ","神達            ","6,301,000","652,000","5,649,000",
"2379  ","瑞昱            ","6,681,000","1,227,000","5,454,000",
="03204 ","凱基96          ","5,703,000","974,000","4,729,000",
"2103  ","台橡            ","4,647,000","41,000","4,606,000",
="0050  ","元大台灣50      ","5,102,000","547,000","4,555,000",
"2303  ","聯電            ","7,400,000","2,884,000","4,516,000",
"2418  ","雅新            ","3,608,000","876,000","2,732,000",
"3009  ","奇美電          ","3,858,000","1,145,000","2,713,000",
"2534  ","宏盛            ","2,617,000","126,000","2,491,000",
"3037  ","欣興            ","2,253,000","172,000","2,081,000",
"2340  ","光磊            ","2,001,000","109,000","1,892,000",
="03276 ","寶來78          ","1,869,000","0","1,869,000",
"2441  ","超豐            ","1,940,000","130,000","1,810,000",
"2614  ","東森            ","1,768,000","1,000","1,767,000",
"3012  ","廣輝            ","2,136,000","459,000","1,677,000",
"2324  ","仁寶            ","2,769,000","1,305,000","1,464,000",
="03358 ","國票BI          ","1,459,000","13,000","1,446,000",
"2002  ","中鋼            ","1,567,000","148,000","1,419,000",
"2368  ","金像電          ","1,348,000","8,000","1,340,000",
="03449 ","凱基1M          ","1,393,000","146,000","1,247,000",
"2330  ","台積電          ","2,525,000","1,278,000","1,247,000",
"2449  ","京元電子        ","1,708,000","543,000","1,165,000",
="03231 ","元富JX          ","1,125,000","25,000","1,100,000",
="03165 ","統一BG          ","1,077,000","0","1,077,000",
"2883  ","開發金          ","1,722,000","674,000","1,048,000",
"2356  ","英業達          ","1,423,000","383,000","1,040,000",
"2301  ","光寶科          ","1,099,000","83,160","1,015,840",
="03586 ","群益20          ","1,259,000","307,000","952,000",
"2311  ","日月光          ","1,585,000","645,695","939,305",
"2312  ","金寶            ","1,058,000","139,000","919,000",
"5305  ","敦南            ","1,006,000","119,000","887,000",
"2481  ","強茂            ","760,000","4,000","756,000",
"1718  ","中纖            ","747,000","0","747,000",
="03618 ","國泰FM          ","744,000","0","744,000",
"1313  ","聯成            ","804,000","101,000","703,000",
"1710  ","東聯            ","903,000","206,000","697,000",
="03748 ","元大56          ","1,790,000","1,104,000","686,000",
"2342  ","茂矽            ","655,000","0","655,000",
"2446  ","全懋            ","1,132,000","497,000","635,000",
"1802  ","台玻            ","608,000","0","608,000",
="03597 ","亞東HB          ","1,491,000","885,000","606,000",
="03236 ","元富KC          ","698,000","105,000","593,000",
"1310  ","台苯            ","648,000","102,000","546,000",
="03074 ","永昌BX          ","545,000","1,000","544,000",
"8078  ","華寶            ","651,000","129,000","522,000",
"2332  ","友訊            ","551,000","30,000","521,000",
"2363  ","矽統            ","1,616,000","1,117,449","498,551",
="03719P","矽創永豐93售01  ","3,205,000","2,711,000","494,000",
="03688 ","大華KB          ","2,198,000","1,723,000","475,000",
="03289 ","大華GQ          ","1,273,000","804,000","469,000",
"1717  ","長興            ","492,000","44,000","448,000",
"2323  ","中環            ","586,000","148,000","438,000",
"1402  ","遠東新          ","602,000","169,000","433,000",
="03306 ","元大18          ","437,000","6,000","431,000",
="03199 ","統一BL          ","432,000","16,000","416,000",
="03496 ","凱基1W          ","723,000","310,000","413,000",
"2367  ","燿華            ","407,000","6,000","401,000",
="03185 ","兆豐1G          ","549,000","161,000","388,000",
"2887  ","台新金          ","615,000","227,000","388,000",
"1216  ","統一            ","373,000","1,000","372,000",
"3214  ","元砷            ","383,000","16,000","367,000",
"1722  ","台肥            ","391,000","25,000","366,000",
"2409  ","友達            ","2,670,000","2,304,000","366,000",
="08001 ","寶來87          ","452,000","98,000","354,000",
="03313 ","兆豐1U          ","650,000","304,000","346,000",
"2891  ","中信金          ","494,000","151,000","343,000",
="03226 ","富邦N7          ","378,000","40,000","338,000",
"3380  ","明泰            ","375,000","39,000","336,000",
="03497 ","凱基1X          ","326,000","0","326,000",
"2609  ","陽明            ","339,000","22,000","317,000",
="03197 ","統一BI          ","336,000","22,000","314,000",
="03416 ","富邦AK          ","3,958,000","3,647,000","311,000",
="03097 ","凱基85          ","301,000","0","301,000",
"2375  ","凱美            ","356,000","56,000","300,000",
"3030  ","德律            ","303,000","3,000","300,000",
="03623 ","永豐4B          ","1,278,000","980,000","298,000",
="03473 ","元富37          ","531,000","244,000","287,000",
"2606  ","裕民            ","285,000","0","285,000",
"1308  ","亞聚            ","283,000","1,000","282,000",
"3008  ","大立光          ","286,000","12,000","274,000",
"3063  ","飛信            ","522,000","254,000","268,000",
="03747 ","元大55          ","1,620,000","1,361,000","259,000",
="03655 ","康和BX          ","304,000","50,000","254,000",
="03561 ","大華JG          ","723,000","471,000","252,000",
="03191 ","兆豐1N          ","291,000","46,000","245,000",
="03699 ","國泰FR          ","940,000","695,000","245,000",
"2029  ","盛餘            ","233,000","0","233,000",
="03256 ","永豐1J          ","292,000","60,000","232,000",
"2015  ","豐興            ","319,000","93,000","226,000",
="03485 ","元大35          ","1,639,000","1,414,000","225,000",
="03399 ","群益NZ          ","409,000","197,000","212,000",
"2438  ","翔耀            ","204,000","5,000","199,000",
"2801  ","彰銀            ","305,000","110,000","195,000",
="03351 ","元富KR          ","342,000","160,000","182,000",
="03278 ","寶來80          ","178,000","0","178,000",
="03469 ","永豐53          ","178,000","0","178,000",
="03682 ","永豐4F          ","1,102,000","926,000","176,000",
