"095年01月06日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="03751 ","元大59          ","24,847,000","440,000","24,407,000",
="03752 ","元大60          ","24,714,000","395,000","24,319,000",
="03747 ","元大55          ","13,473,000","0","13,473,000",
="03748 ","元大56          ","13,281,000","1,045,000","12,236,000",
="03749 ","元大57          ","13,227,000","1,331,000","11,896,000",
"2408  ","南亞科          ","6,238,000","1,373,000","4,865,000",
"3009  ","奇美電          ","7,790,000","3,145,000","4,645,000",
"2103  ","台橡            ","4,012,000","226,000","3,786,000",
"2379  ","瑞昱            ","3,797,000","658,000","3,139,000",
="03276 ","寶來78          ","2,886,000","0","2,886,000",
="03577P","大立光統一92售04","2,274,000","0","2,274,000",
="03204 ","凱基96          ","1,954,000","10,000","1,944,000",
"2492  ","華新科          ","2,035,000","194,000","1,841,000",
"2891  ","中信金          ","2,253,000","421,000","1,832,000",
="0050  ","元大台灣50      ","1,958,000","325,000","1,633,000",
"2352  ","佳世達          ","2,547,000","956,000","1,591,000",
"1311  ","福聚            ","1,538,000","2,000","1,536,000",
"1310  ","台苯            ","1,537,000","12,000","1,525,000",
"2409  ","友達            ","3,900,000","2,478,000","1,422,000",
"2312  ","金寶            ","1,538,000","121,000","1,417,000",
="03306 ","元大18          ","1,370,000","0","1,370,000",
"2324  ","仁寶            ","2,066,000","761,000","1,305,000",
="03315 ","兆豐1W          ","1,308,000","5,000","1,303,000",
"1717  ","長興            ","2,020,000","729,000","1,291,000",
"1718  ","中纖            ","1,206,000","13,000","1,193,000",
"2457  ","飛宏            ","1,161,000","20,000","1,141,000",
"2330  ","台積電          ","2,849,000","1,746,000","1,103,000",
="03231 ","元富JX          ","1,205,000","105,000","1,100,000",
"1402  ","遠東新          ","1,602,000","522,000","1,080,000",
"1308  ","亞聚            ","1,025,000","3,000","1,022,000",
"2888  ","新光金          ","1,303,000","306,000","997,000",
"2534  ","宏盛            ","1,007,000","26,000","981,000",
"8078  ","華寶            ","1,238,000","271,000","967,000",
="03453 ","凱基1R          ","919,000","0","919,000",
="03302 ","元大14          ","1,237,000","329,000","908,000",
="03422 ","第一39          ","912,000","15,000","897,000",
"2481  ","強茂            ","887,000","3,000","884,000",
="03203 ","兆豐FQ          ","850,000","0","850,000",
"2332  ","友訊            ","877,000","28,000","849,000",
"2499  ","東貝            ","1,004,000","156,000","848,000",
"2402  ","毅嘉            ","846,000","7,000","839,000",
"2485  ","兆赫            ","1,066,000","247,000","819,000",
"2384  ","勝華            ","3,695,000","2,919,000","776,000",
"2401  ","凌陽            ","1,139,000","386,000","753,000",
"2883  ","開發金          ","1,557,000","806,000","751,000",
"5471  ","松翰            ","802,000","74,000","728,000",
"2101  ","南港            ","726,000","31,000","695,000",
"2323  ","中環            ","1,539,000","859,000","680,000",
="03449 ","凱基1M          ","1,280,000","630,000","650,000",
"2449  ","京元電子        ","1,810,000","1,198,000","612,000",
"2903  ","遠百            ","671,000","66,000","605,000",
"3041  ","揚智            ","623,000","24,000","599,000",
="03615 ","群益33          ","800,000","202,000","598,000",
"2441  ","超豐            ","1,060,000","472,000","588,000",
="03616 ","群益34          ","1,356,000","774,000","582,000",
="03523 ","永豐2X          ","581,000","26,000","555,000",
"2417  ","圓剛            ","723,000","170,000","553,000",
="08001 ","寶來87          ","548,000","0","548,000",
="03243 ","統一BU          ","512,000","0","512,000",
="03495 ","凱基1V          ","1,277,000","777,000","500,000",
="03388 ","大華HK          ","811,000","330,000","481,000",
="03441 ","群益06          ","470,000","5,000","465,000",
"1905  ","華紙            ","464,000","5,000","459,000",
"2303  ","聯電            ","1,873,000","1,419,000","454,000",
="03556P","聯發科元大92售13","448,000","0","448,000",
="03725 ","凱基2X          ","633,000","185,000","448,000",
="03248 ","日盛MX          ","614,000","173,000","441,000",
"6209  ","今國光          ","443,000","3,000","440,000",
"5305  ","敦南            ","499,000","65,000","434,000",
"1710  ","東聯            ","445,000","12,000","433,000",
="03415 ","富邦AJ          ","841,000","423,000","418,000",
="03667 ","寶來95          ","1,362,000","961,000","401,000",
"3062  ","建漢            ","404,000","9,000","395,000",
="03675 ","日盛AK          ","394,000","0","394,000",
"2340  ","光磊            ","408,000","17,000","391,000",
="03469 ","永豐53          ","382,000","0","382,000",
="03511 ","富邦AU          ","668,000","287,000","381,000",
"2448  ","晶電            ","545,000","170,000","375,000",
"2388  ","威盛            ","907,000","539,000","368,000",
"6239  ","力成            ","673,000","306,000","367,000",
"1471  ","首利            ","366,000","7,000","359,000",
"2469  ","力信            ","364,000","7,000","357,000",
"2439  ","美律            ","452,000","102,000","350,000",
"2542  ","興富發          ","352,000","4,000","348,000",
="03296 ","大華GX          ","347,000","2,000","345,000",
"1313  ","聯成            ","352,000","10,000","342,000",
"2331  ","精英            ","684,000","349,000","335,000",
"2418  ","雅新            ","645,000","311,000","334,000",
="03198 ","統一BK          ","635,000","307,000","328,000",
="03434 ","永豐2R          ","673,000","350,000","323,000",
="03387 ","大華HJ          ","1,135,000","821,000","314,000",
"2464  ","盟立            ","302,000","3,000","299,000",
"2501  ","國建            ","332,000","37,000","295,000",
="03309 ","元大21          ","1,147,000","853,000","294,000",
="03406 ","元大27          ","292,000","0","292,000",
"2342  ","茂矽            ","445,000","157,000","288,000",
="03664 ","寶來92          ","4,201,000","3,915,000","286,000",
="03217 ","國泰EZ          ","275,000","0","275,000",
="03618 ","國泰FM          ","374,000","100,000","274,000",
"6289  ","華上            ","303,000","29,000","274,000",
"2887  ","台新金          ","840,813","569,000","271,813",
="03097 ","凱基85          ","269,000","1,000","268,000",
="03245 ","日盛MU          ","278,000","10,000","268,000",
="03279 ","寶來81          ","284,000","16,000","268,000",
"2344  ","華邦電          ","434,000","166,000","268,000",
="03479 ","工銀JK          ","1,859,000","1,592,000","267,000",
"3037  ","欣興            ","1,455,000","1,189,000","266,000",
="03186 ","兆豐1H          ","261,000","0","261,000",
"6141  ","柏承            ","259,000","3,000","256,000",
"2375  ","凱美            ","256,000","6,000","250,000",
"1457  ","宜進            ","261,000","18,000","243,000",
="03381 ","大華HD          ","297,000","56,000","241,000",
="03629 ","群益37          ","677,000","437,000","240,000",
"3060  ","銘異            ","238,000","2,000","236,000",
="03345 ","元富KK          ","249,000","15,000","234,000",
="03116 ","亞東GJ          ","472,000","239,000","233,000",
"3019  ","亞光            ","265,000","38,000","227,000",
"6206  ","飛捷            ","227,000","0","227,000",
"2015  ","豐興            ","238,000","14,000","224,000",
="03462 ","大華HQ          ","215,000","0","215,000",
="03236 ","元富KC          ","201,000","0","201,000",
="03244 ","統一BV          ","200,000","0","200,000",
="03191 ","兆豐1N          ","276,000","77,000","199,000",
="03282 ","寶來84          ","197,000","0","197,000",
"1605  ","華新            ","274,000","77,000","197,000",
="03582 ","群益16          ","1,134,000","941,000","193,000",
="03543 ","富邦BC          ","537,000","349,000","188,000",
"5469  ","瀚宇博          ","561,000","377,000","184,000",
"5484  ","慧友            ","202,000","22,000","180,000",
="03414 ","國泰FJ          ","278,000","102,000","176,000",
"2392  ","正崴            ","641,000","466,000","175,000",
="03293 ","大華GU          ","1,060,000","886,000","174,000",
"3012  ","廣輝            ","2,354,000","2,183,000","171,000",
="03408 ","元大29          ","170,000","0","170,000",
"2881  ","富邦金          ","513,000","344,000","169,000",
"2495  ","普安            ","179,000","11,000","168,000",
"2807  ","竹商銀          ","171,000","7,000","164,000",
"2456  ","奇力新          ","293,000","132,000","161,000",
"1216  ","統一            ","419,000","259,000","160,000",
="03529 ","永豐3D          ","153,000","0","153,000",
"6131  ","悠克            ","254,000","102,000","152,000",
