"100年01月11日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2337  ","旺宏            ","4,358,000","0","4,358,000",
" ","2330  ","台積電          ","4,262,000","27,000","4,235,000",
" ","2311  ","日月光          ","3,838,000","0","3,838,000",
" ","2303  ","聯電            ","4,300,000","500,000","3,800,000",
" ","2344  ","華邦電          ","3,116,000","0","3,116,000",
" ","2384  ","勝華            ","2,351,000","188,000","2,163,000",
" ","3043  ","科風            ","2,098,000","0","2,098,000",
" ","2881  ","富邦金          ","2,290,000","288,000","2,002,000",
" ","2892  ","第一金          ","2,422,000","680,625","1,741,375",
" ","2449  ","京元電子        ","1,700,000","0","1,700,000",
" ","8039  ","台虹            ","1,643,000","0","1,643,000",
" ","2603  ","長榮            ","1,680,000","109,000","1,571,000",
" ","1304  ","台聚            ","1,595,000","160,000","1,435,000",
" ","2014  ","中鴻            ","1,448,000","120,000","1,328,000",
" ","2845  ","遠東銀          ","1,369,000","73,000","1,296,000",
" ","2888  ","新光金          ","1,257,000","0","1,257,000",
" ","1704  ","榮化            ","1,055,000","0","1,055,000",
" ","2325  ","矽品            ","1,049,000","0","1,049,000",
" ","2823  ","中壽            ","1,147,000","100,000","1,047,000",
" ","6269  ","台郡            ","1,080,000","50,000","1,030,000",
" ","8021  ","尖點            ","1,350,000","325,000","1,025,000",
" ","6153  ","嘉聯益          ","1,078,000","100,000","978,000",
" ","3474  ","華亞科          ","844,000","0","844,000",
" ","2885  ","元大金          ","2,162,000","1,321,000","841,000",
" ","2882  ","國泰金          ","851,000","120,000","731,000",
" ","1409  ","新纖            ","1,462,000","800,000","662,000",
" ","2474  ","可成            ","621,000","0","621,000",
" ","2610  ","華航            ","695,000","103,000","592,000",
" ","2345  ","智邦            ","580,000","0","580,000",
" ","6239  ","力成            ","500,000","0","500,000",
" ","2031  ","新光鋼          ","520,000","31,000","489,000",
" ","2108  ","南帝            ","850,000","424,000","426,000",
" ","1201  ","味全            ","390,000","0","390,000",
" ","3042  ","晶技            ","369,000","0","369,000",
" ","8112  ","至上            ","364,000","0","364,000",
" ","3037  ","欣興            ","700,000","342,000","358,000",
" ","8070  ","長華            ","294,000","0","294,000",
" ","3561  ","昇陽光電        ","293,000","1,162","291,838",
" ","3022  ","威強電          ","289,000","0","289,000",
" ","2609  ","陽明            ","440,000","158,000","282,000",
" ","3044  ","健鼎            ","274,000","0","274,000",
" ","2102  ","泰豐            ","269,000","0","269,000",
" ","2103  ","台橡            ","265,000","0","265,000",
" ","2006  ","東和鋼鐵        ","260,000","501","259,499",
" ","2439  ","美律            ","250,000","0","250,000",
" ","6213  ","聯茂            ","250,000","0","250,000",
" ","2451  ","創見            ","246,000","0","246,000",
" ","6176  ","瑞儀            ","268,000","35,000","233,000",
" ","3584  ","介面            ","226,000","0","226,000",
" ","3189  ","景碩            ","225,000","3,000","222,000",
" ","6257  ","矽格            ","200,000","0","200,000",
" ","910322","康師傅-DR       ","190,000","0","190,000",
" ","6505  ","台塑化          ","200,000","12,000","188,000",
" ","5388  ","中磊            ","185,000","0","185,000",
" ","1442  ","名軒            ","180,000","0","180,000",
" ","2548  ","華固            ","180,000","0","180,000",
" ","2450  ","神腦            ","176,000","0","176,000",
" ","2485  ","兆赫            ","155,000","0","155,000",
" ","3673  ","TPK-KY          ","179,000","25,000","154,000",
" ","3164  ","景岳            ","141,000","0","141,000",
" ","3049  ","和鑫            ","173,000","34,000","139,000",
" ","2499  ","東貝            ","130,000","0","130,000",
" ","3545  ","敦泰            ","559,000","435,000","124,000",
" ","1303  ","南亞            ","121,000","0","121,000",
" ","3008  ","大立光          ","129,000","19,000","110,000",
" ",="0050  ","元大台灣50      ","100,000","0","100,000",
" ","3014  ","聯陽            ","100,000","0","100,000",
" ","3686  ","達能            ","100,000","0","100,000",
" ","3443  ","創意            ","95,000","0","95,000",
" ","1503  ","士電            ","86,000","0","86,000",
" ","3419  ","譁裕            ","85,000","0","85,000",
" ","2317  ","鴻海            ","76,000","686","75,314",
" ","3030  ","德律            ","69,000","0","69,000",
" ","1307  ","三芳            ","68,000","0","68,000",
" ","2481  ","強茂            ","68,000","0","68,000",
" ","3697  ","F-晨星          ","93,000","30,000","63,000",
" ","1466  ","聚隆            ","50,000","0","50,000",
" ","1590  ","亞德客-KY       ","50,000","0","50,000",
" ","1902  ","台紙            ","50,000","0","50,000",
" ","2369  ","菱生            ","50,000","0","50,000",
" ","2536  ","宏普            ","50,000","0","50,000",
" ","2383  ","台光電          ","45,000","0","45,000",
" ","9930  ","中聯資源        ","45,000","0","45,000",
" ","1232  ","大統益          ","40,000","0","40,000",
" ","5854  ","合庫            ","40,000","0","40,000",
" ","1702  ","南僑            ","230,000","200,000","30,000",
