"097年04月01日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2834  ","臺企銀          ","3,842,000","10,000","3,832,000",
" ","2603  ","長榮            ","3,507,000","91,000","3,416,000",
" ","2022  ","聚亨            ","3,000,000","0","3,000,000",
" ","2204  ","中華            ","2,966,000","10,000","2,956,000",
" ","5854  ","合庫            ","3,001,000","305,000","2,696,000",
" ","2014  ","中鴻            ","2,462,000","0","2,462,000",
" ","2610  ","華航            ","2,505,000","51,000","2,454,000",
" ","1905  ","華紙            ","2,415,000","0","2,415,000",
" ","2330  ","台積電          ","2,065,000","85,000","1,980,000",
" ","6213  ","聯茂            ","1,850,000","0","1,850,000",
" ","2353  ","宏碁            ","1,802,000","0","1,802,000",
" ","2408  ","南亞科          ","1,750,000","1,000","1,749,000",
" ","2103  ","台橡            ","1,738,000","0","1,738,000",
" ","1319  ","東陽            ","1,702,000","133,000","1,569,000",
" ","2511  ","太子            ","1,669,000","100,000","1,569,000",
" ","2451  ","創見            ","1,321,000","1,000","1,320,000",
" ","8105  ","凌巨            ","1,260,000","0","1,260,000",
" ","6239  ","力成            ","1,175,000","0","1,175,000",
" ","5608  ","四維航          ","1,152,000","0","1,152,000",
" ","2883  ","開發金          ","1,154,000","20,000","1,134,000",
" ","1507  ","永大            ","1,100,000","0","1,100,000",
" ","2015  ","豐興            ","1,112,000","40,000","1,072,000",
" ","2801  ","彰銀            ","1,096,000","30,000","1,066,000",
" ","2409  ","友達            ","1,249,000","255,000","994,000",
" ","2609  ","陽明            ","923,000","1,000","922,000",
" ","1210  ","大成            ","830,000","0","830,000",
" ","9939  ","宏全            ","830,000","0","830,000",
" ","2355  ","敬鵬            ","701,000","0","701,000",
" ","2376  ","技嘉            ","662,000","0","662,000",
" ","2311  ","日月光          ","654,000","1,000","653,000",
" ","2350  ","環電            ","651,000","0","651,000",
" ","2324  ","仁寶            ","633,000","1,000","632,000",
" ","6285  ","啟碁            ","625,000","0","625,000",
" ","1402  ","遠東新          ","1,300,000","753,000","547,000",
" ","2520  ","冠德            ","1,600,000","1,075,000","525,000",
" ","6289  ","華上            ","501,000","0","501,000",
" ","2104  ","國際中橡        ","1,001,000","533,000","468,000",
" ","1326  ","台化            ","834,000","399,000","435,000",
" ","2612  ","中航            ","450,000","21,000","429,000",
" ","2432  ","倚天            ","420,000","0","420,000",
" ","2417  ","圓剛            ","417,000","0","417,000",
" ","2412  ","中華電          ","553,000","152,000","401,000",
" ","3702  ","大聯大          ","666,000","265,000","401,000",
" ","8163  ","達方            ","376,000","0","376,000",
" ","3545  ","敦泰            ","350,000","0","350,000",
" ","3042  ","晶技            ","341,000","0","341,000",
" ","2535  ","達欣工          ","322,000","0","322,000",
" ","3061  ","璨圓            ","312,000","0","312,000",
" ","2347  ","聯強            ","302,000","0","302,000",
" ","2527  ","宏璟            ","300,000","0","300,000",
" ","3443  ","創意            ","294,000","0","294,000",
" ","2473  ","思源            ","281,000","0","281,000",
" ","3514  ","昱晶            ","286,000","30,000","256,000",
" ","3481  ","群創            ","511,000","288,484","222,516",
" ","3014  ","聯陽            ","210,000","0","210,000",
" ","2492  ","華新科          ","201,000","0","201,000",
" ","2608  ","嘉里大榮        ","200,000","0","200,000",
" ","6257  ","矽格            ","200,000","0","200,000",
" ","2601  ","益航            ","222,000","42,000","180,000",
" ","9921  ","巨大            ","350,000","170,000","180,000",
" ","4306  ","炎洲            ","170,000","0","170,000",
" ","3057  ","喬鼎            ","160,000","0","160,000",
" ","2705  ","六福            ","132,000","0","132,000",
" ","2498  ","宏達電          ","130,000","0","130,000",
" ","2486  ","一詮            ","120,000","0","120,000",
" ","1503  ","士電            ","114,000","0","114,000",
" ","8072  ","陞泰            ","110,000","0","110,000",
" ","1723  ","中碳            ","101,000","0","101,000",
" ","1716  ","永信            ","100,000","0","100,000",
" ","6192  ","巨路            ","100,000","0","100,000",
" ","2454  ","聯發科          ","161,000","68,000","93,000",
" ","2448  ","晶電            ","292,000","201,000","91,000",
" ","3062  ","建漢            ","90,000","0","90,000",
" ","3518  ","柏騰            ","90,000","0","90,000",
" ","5522  ","遠雄            ","83,000","0","83,000",
" ","2441  ","超豐            ","81,000","0","81,000",
" ","2485  ","兆赫            ","200,000","128,000","72,000",
" ","6605  ","帝寶            ","71,000","0","71,000",
" ","3041  ","揚智            ","69,000","0","69,000",
" ","2880  ","華南金          ","85,000","20,000","65,000",
" ","2474  ","可成            ","75,000","15,000","60,000",
" ","2891  ","中信金          ","80,000","20,000","60,000",
" ","2402  ","毅嘉            ","50,000","0","50,000",
" ","3060  ","銘異            ","50,000","0","50,000",
" ","5471  ","松翰            ","50,000","8,000","42,000",
" ","2354  ","鴻準            ","41,000","0","41,000",
" ",="0050  ","元大台灣50      ","225,000","187,000","38,000",
" ","3376  ","新日興          ","70,000","35,000","35,000",
" ","2006  ","東和鋼鐵        ","1,021,000","994,000","27,000",
" ",="0053  ","元大電子        ","15,000","0","15,000",
" ","2384  ","勝華            ","300,000","286,000","14,000",
" ","3519  ","綠能            ","9,000","0","9,000",
" ","9955  ","佳龍            ","6,000","0","6,000",
" ","2352  ","佳世達          ","5,000","1,000","4,000",
" ","6116  ","彩晶            ","3,000","0","3,000",
" ","1904  ","正隆            ","2,000","0","2,000",
