"101年01月11日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2409  ","友達            ","12,867,000","8,000","12,859,000",
" ","9945  ","潤泰新          ","4,993,000","401,000","4,592,000",
" ","6153  ","嘉聯益          ","4,302,000","0","4,302,000",
" ","2337  ","旺宏            ","2,982,000","6,000","2,976,000",
" ",="0050  ","元大台灣50      ","2,200,000","0","2,200,000",
" ","2317  ","鴻海            ","2,463,000","380,000","2,083,000",
" ","1305  ","華夏            ","1,878,000","0","1,878,000",
" ","2303  ","聯電            ","1,678,000","23,000","1,655,000",
" ","1710  ","東聯            ","1,555,000","2,000","1,553,000",
" ","2204  ","中華            ","2,005,000","503,000","1,502,000",
" ","2325  ","矽品            ","1,377,000","4,000","1,373,000",
" ","4958  ","臻鼎-KY         ","1,325,000","0","1,325,000",
" ","2201  ","裕隆            ","1,616,000","302,000","1,314,000",
" ","4960  ","誠美材          ","1,215,000","0","1,215,000",
" ","3035  ","智原            ","1,198,000","0","1,198,000",
" ","3598  ","奕力            ","1,192,000","0","1,192,000",
" ","3443  ","創意            ","1,050,000","0","1,050,000",
" ","3545  ","敦泰            ","1,004,000","0","1,004,000",
" ","2105  ","正新            ","1,200,000","203,000","997,000",
" ","2610  ","華航            ","1,000,000","3,000","997,000",
" ","2402  ","毅嘉            ","890,000","1,000","889,000",
" ","6269  ","台郡            ","1,111,000","239,000","872,000",
" ","6278  ","台表科          ","1,317,000","548,000","769,000",
" ","6286  ","立錡            ","800,000","43,000","757,000",
" ","8011  ","台通            ","750,000","0","750,000",
" ","9939  ","宏全            ","746,000","0","746,000",
" ","3041  ","揚智            ","742,000","1,000","741,000",
" ","5871  ","中租-KY         ","737,000","0","737,000",
" ",="0061  ","元大寶滬深      ","723,000","0","723,000",
" ","2915  ","潤泰全          ","697,000","31,000","666,000",
" ","1227  ","佳格            ","663,000","0","663,000",
" ","2379  ","瑞昱            ","652,000","1,000","651,000",
" ","3189  ","景碩            ","630,000","1,000","629,000",
" ","6271  ","同欣電          ","683,000","97,000","586,000",
" ","9907  ","統一實          ","574,000","3,000","571,000",
" ","3044  ","健鼎            ","555,000","16,000","539,000",
" ","3231  ","緯創            ","1,277,000","772,000","505,000",
" ","1217  ","愛之味          ","500,000","0","500,000",
" ","2450  ","神腦            ","520,000","20,000","500,000",
" ","1308  ","亞聚            ","500,000","1,000","499,000",
" ","2455  ","全新            ","495,000","0","495,000",
" ","2323  ","中環            ","500,000","8,000","492,000",
" ","2885  ","元大金          ","500,000","17,000","483,000",
" ","3311  ","閎暉            ","581,000","101,000","480,000",
" ","2603  ","長榮            ","474,000","4,000","470,000",
" ","2886  ","兆豐金          ","2,651,000","2,198,000","453,000",
" ","3481  ","群創            ","450,000","6,000","444,000",
" ","3034  ","聯詠            ","478,000","50,000","428,000",
" ","5388  ","中磊            ","428,000","0","428,000",
" ","2382  ","廣達            ","402,000","5,000","397,000",
" ","1301  ","台塑            ","555,000","180,000","375,000",
" ","6209  ","今國光          ","363,000","0","363,000",
" ","3514  ","昱晶            ","336,000","0","336,000",
" ","2439  ","美律            ","300,000","0","300,000",
" ","2449  ","京元電子        ","300,000","3,000","297,000",
" ","2458  ","義隆            ","295,000","1,000","294,000",
" ","2847  ","大眾銀          ","301,000","7,000","294,000",
" ","5534  ","長虹            ","350,000","82,000","268,000",
" ","3450  ","聯鈞            ","252,000","1,000","251,000",
" ","2473  ","思源            ","638,000","390,000","248,000",
" ","1304  ","台聚            ","250,000","3,000","247,000",
" ","3037  ","欣興            ","230,000","2,000","228,000",
" ","4938  ","和碩            ","211,000","5,000","206,000",
" ","1101  ","台泥            ","510,000","308,000","202,000",
" ","2545  ","皇翔            ","200,000","1,000","199,000",
" ","1102  ","亞泥            ","200,000","7,000","193,000",
" ","1210  ","大成            ","169,000","1,000","168,000",
" ","1314  ","中石化          ","170,000","5,000","165,000",
" ","2836  ","高雄銀          ","164,000","1,000","163,000",
" ","1319  ","東陽            ","200,000","41,000","159,000",
" ","2308  ","台達電          ","153,000","3,000","150,000",
" ","3697  ","F-晨星          ","229,000","86,000","143,000",
" ","1762  ","中化生          ","135,000","0","135,000",
" ","2912  ","統一超          ","134,000","1,000","133,000",
