"097年03月06日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2880  ","華南金          ","9,431,000","18,000","9,413,000",
" ","2834  ","臺企銀          ","7,001,000","0","7,001,000",
" ","2412  ","中華電          ","5,420,000","7,000","5,413,000",
" ","2886  ","兆豐金          ","5,001,000","34,000","4,967,000",
" ","1504  ","東元            ","4,200,000","0","4,200,000",
" ","2892  ","第一金          ","4,187,000","19,000","4,168,000",
" ","1605  ","華新            ","3,200,000","0","3,200,000",
" ","4904  ","遠傳            ","4,600,000","1,403,000","3,197,000",
" ","2371  ","大同            ","4,105,000","1,050,000","3,055,000",
" ","2353  ","宏碁            ","3,007,000","3,000","3,004,000",
" ","2002  ","中鋼            ","3,160,000","328,000","2,832,000",
" ","2015  ","豐興            ","2,468,000","100,000","2,368,000",
" ","2103  ","台橡            ","2,300,000","0","2,300,000",
" ","2885  ","元大金          ","2,150,000","25,000","2,125,000",
" ","2204  ","中華            ","1,983,000","0","1,983,000",
" ","2511  ","太子            ","1,958,000","0","1,958,000",
" ","2832  ","台產            ","1,600,000","0","1,600,000",
" ","2201  ","裕隆            ","1,662,000","115,000","1,547,000",
" ","2855  ","統一證          ","1,481,000","0","1,481,000",
" ","2330  ","台積電          ","1,514,000","37,000","1,477,000",
" ","1717  ","長興            ","1,467,000","0","1,467,000",
" ","2836  ","高雄銀          ","1,401,000","0","1,401,000",
" ","2618  ","長榮航          ","1,305,000","0","1,305,000",
" ","3009  ","奇美電          ","2,021,000","769,000","1,252,000",
" ","1905  ","華紙            ","1,750,000","500,000","1,250,000",
" ","2311  ","日月光          ","1,220,000","6,000","1,214,000",
" ","2347  ","聯強            ","1,100,000","1,000","1,099,000",
" ","2448  ","晶電            ","1,182,000","85,755","1,096,245",
" ","2881  ","富邦金          ","1,441,000","489,000","952,000",
" ","1319  ","東陽            ","830,000","0","830,000",
" ","2362  ","藍天            ","833,000","25,000","808,000",
" ","2609  ","陽明            ","1,001,000","200,000","801,000",
" ","9914  ","美利達          ","794,000","0","794,000",
" ","2854  ","寶來證          ","763,000","0","763,000",
" ","2104  ","國際中橡        ","1,320,000","567,000","753,000",
" ","5608  ","四維航          ","848,000","98,277","749,723",
" ","2409  ","友達            ","1,600,000","857,725","742,275",
" ","3041  ","揚智            ","735,000","0","735,000",
" ","5531  ","鄉林            ","663,000","0","663,000",
" ","2489  ","瑞軒            ","650,000","0","650,000",
" ","2509  ","全坤建          ","634,000","0","634,000",
" ","3017  ","奇鋐            ","623,000","0","623,000",
