"095年12月01日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="04583 ","統一ES          ","34,871,000","135,000","34,736,000",
="04582 ","統一ER          ","27,650,000","785,000","26,865,000",
="04586 ","康和DQ          ","27,331,000","3,139,000","24,192,000",
="04579 ","統一EN          ","14,635,000","648,000","13,987,000",
="04578 ","統一EM          ","14,843,000","858,000","13,985,000",
="04581 ","統一EQ          ","14,437,000","463,000","13,974,000",
="04585 ","康和DP          ","13,812,000","194,000","13,618,000",
="04584 ","統一ET          ","13,542,000","86,000","13,456,000",
"2371  ","大同            ","14,876,000","2,790,000","12,086,000",
="04577 ","統一EL          ","11,699,000","251,000","11,448,000",
="04576 ","統一EK          ","14,030,000","3,289,000","10,741,000",
"9904  ","寶成            ","6,574,000","230,000","6,344,000",
"2618  ","長榮航          ","3,931,000","330,000","3,601,000",
"2903  ","遠百            ","3,594,000","78,000","3,516,000",
"2327  ","國巨            ","4,052,000","725,000","3,327,000",
"2888  ","新光金          ","5,232,055","2,401,000","2,831,055",
"1314  ","中石化          ","2,680,000","210,000","2,470,000",
"2323  ","中環            ","2,462,000","1,000","2,461,000",
="03973 ","元大88          ","2,980,000","540,000","2,440,000",
"2891  ","中信金          ","2,047,000","11,000","2,036,000",
"2475  ","華映            ","3,522,000","1,501,000","2,021,000",
"3474  ","華亞科          ","2,043,000","96,000","1,947,000",
"1402  ","遠東新          ","2,906,000","981,000","1,925,000",
="03851 ","元大77          ","2,113,000","245,000","1,868,000",
"2356  ","英業達          ","1,969,000","183,000","1,786,000",
"2614  ","東森            ","1,944,000","224,000","1,720,000",
"2601  ","益航            ","1,530,000","0","1,530,000",
"3231  ","緯創            ","2,308,000","784,000","1,524,000",
="03939 ","亞東HU          ","1,511,000","0","1,511,000",
"2006  ","東和鋼鐵        ","1,864,000","365,000","1,499,000",
"2834  ","臺企銀          ","1,870,000","417,000","1,453,000",
"2882  ","國泰金          ","1,850,000","437,000","1,413,000",
"1201  ","味全            ","1,516,000","130,000","1,386,000",
"2347  ","聯強            ","1,416,000","72,000","1,344,000",
"1904  ","正隆            ","1,483,000","211,000","1,272,000",
="08002 ","寶來A5          ","1,240,000","0","1,240,000",
"1605  ","華新            ","1,867,000","645,000","1,222,000",
="03892 ","永豐5N          ","1,673,000","561,000","1,112,000",
="03846 ","永豐5A          ","1,409,000","331,000","1,078,000",
="0052  ","富邦科技        ","2,145,000","1,082,000","1,063,000",
="04367 ","大華MV          ","1,057,000","0","1,057,000",
"2023  ","燁輝            ","1,207,000","150,000","1,057,000",
"2504  ","國產            ","1,184,000","140,000","1,044,000",
"2607  ","榮運            ","1,069,000","29,000","1,040,000",
="04071 ","元大98          ","1,068,000","44,000","1,024,000",
"2314  ","台揚            ","1,000,000","0","1,000,000",
"2530  ","華建            ","1,000,000","0","1,000,000",
"2823  ","中壽            ","1,010,000","10,000","1,000,000",
="03843 ","永豐4X          ","976,000","0","976,000",
"2408  ","南亞科          ","2,110,000","1,134,000","976,000",
"2330  ","台積電          ","1,176,000","211,000","965,000",
"2892  ","第一金          ","1,574,000","613,000","961,000",
="0050  ","元大台灣50      ","1,482,000","531,000","951,000",
"3702  ","大聯大          ","1,005,000","100,000","905,000",
="04072 ","元大99          ","995,000","99,000","896,000",
"2418  ","雅新            ","893,000","5,000","888,000",
="03951 ","兆豐C7          ","940,000","90,000","850,000",
"1312  ","國喬            ","900,000","50,000","850,000",
"2610  ","華航            ","856,000","20,000","836,000",
"2014  ","中鴻            ","1,006,000","192,000","814,000",
"2841  ","台開            ","854,000","50,000","804,000",
="03882 ","永昌LN          ","762,000","0","762,000",
="04328 ","元大BZ          ","1,478,000","729,000","749,000",
"2315  ","神達            ","795,000","50,000","745,000",
"2845  ","遠東銀          ","727,000","0","727,000",
="04211 ","元大BN          ","859,000","138,000","721,000",
="04209 ","元大BL          ","1,614,000","894,000","720,000",
="03814 ","兆豐B3          ","752,000","40,000","712,000",
"1104  ","環泥            ","700,000","0","700,000",
"1216  ","統一            ","1,331,000","644,000","687,000",
"2303  ","聯電            ","840,117","170,000","670,117",
"3007  ","綠點            ","893,000","223,000","670,000",
"2542  ","興富發          ","666,000","20,000","646,000",
="03935 ","工銀KS          ","1,578,000","934,000","644,000",
"9907  ","統一實          ","629,000","0","629,000",
="04277 ","日盛45          ","6,257,000","5,639,000","618,000",
="03898 ","大華LE          ","616,000","0","616,000",
="03993 ","永豐5S          ","1,521,000","920,000","601,000",
="03878 ","永昌LJ          ","600,000","0","600,000",
"2337  ","旺宏            ","562,000","0","562,000",
="03917 ","富邦CD          ","874,000","322,000","552,000",
="03967 ","統一CT          ","573,000","23,000","550,000",
"9927  ","泰銘            ","550,000","0","550,000",
="03918 ","富邦CE          ","561,000","15,000","546,000",
"2201  ","裕隆            ","1,106,000","563,000","543,000",
"1409  ","新纖            ","500,000","0","500,000",
="04289 ","元大BQ          ","478,000","0","478,000",
="03817 ","兆豐B6          ","529,000","53,000","476,000",
="03859 ","富邦BZ          ","469,000","0","469,000",
="04249 ","大華MR          ","570,000","106,000","464,000",
"2376  ","技嘉            ","684,000","225,000","459,000",
="03821 ","群益AL          ","492,000","45,000","447,000",
="04024 ","兆豐F3          ","1,714,000","1,278,000","436,000",
"2379  ","瑞昱            ","588,000","156,000","432,000",
"2881  ","富邦金          ","527,000","100,000","427,000",
"1704  ","榮化            ","426,000","0","426,000",
="04145 ","元大AT          ","958,000","533,000","425,000",
="04006 ","國泰GA          ","419,000","0","419,000",
"2101  ","南港            ","424,000","21,000","403,000",
="04107 ","永豐6N          ","400,000","0","400,000",
"1229  ","聯華            ","629,000","247,000","382,000",
="04116 ","永昌MB          ","486,000","107,000","379,000",
"1503  ","士電            ","564,000","187,000","377,000",
="04137 ","康和CH          ","376,000","0","376,000",
="04507 ","凱基5F          ","2,556,000","2,181,000","375,000",
="04155 ","日盛30          ","1,649,000","1,276,000","373,000",
="04271 ","日盛39          ","584,000","211,000","373,000",
="03815 ","兆豐B4          ","371,000","1,000","370,000",
="03857 ","元大83          ","661,000","291,000","370,000",
="04066 ","大華LU          ","405,000","40,000","365,000",
="03875 ","永昌LF          ","957,000","608,000","349,000",
="03923 ","富邦CK          ","522,000","178,000","344,000",
"2420  ","新巨            ","413,000","70,000","343,000",
="03975 ","元大90          ","1,054,000","723,000","331,000",
="03948 ","兆豐C4          ","619,000","289,000","330,000",
="03961 ","康和CD          ","1,480,000","1,151,000","329,000",
="04152 ","日盛27          ","323,000","0","323,000",
="03929 ","工銀KL          ","417,000","106,000","311,000",
="04161 ","大華MA          ","643,000","340,000","303,000",
"1440  ","南紡            ","1,000,000","700,000","300,000",
"6289  ","華上            ","300,000","0","300,000",
"1434  ","福懋            ","302,000","8,000","294,000",
"2388  ","威盛            ","291,000","0","291,000",
="04124 ","兆豐F7          ","889,000","599,000","290,000",
"2034  ","允強            ","350,000","63,000","287,000",
="03985 ","永昌LW          ","852,000","568,000","284,000",
"5608  ","四維航          ","291,000","7,000","284,000",
="03947 ","兆豐C3          ","280,000","0","280,000",
="03866 ","永豐5G          ","302,000","23,000","279,000",
="04047 ","凱基3R          ","522,000","243,000","279,000",
"2367  ","燿華            ","1,290,000","1,012,000","278,000",
"2457  ","飛宏            ","525,000","250,000","275,000",
"2505  ","國揚            ","380,000","109,000","271,000",
="04232 ","國泰GG          ","571,000","301,000","270,000",
"2534  ","宏盛            ","734,000","465,000","269,000",
="04549 ","統一ED          ","779,000","517,000","262,000",
="03987 ","統一CU          ","260,000","0","260,000",
"2480  ","敦陽科          ","310,000","50,000","260,000",
="03916 ","凱基3G          ","589,000","331,000","258,000",
="04005 ","國泰FZ          ","464,000","207,000","257,000",
"2611  ","志信            ","257,000","0","257,000",
="03979 ","富邦CP          ","256,000","0","256,000",
="03695 ","富邦BH          ","255,000","0","255,000",
="04118 ","永昌MD          ","275,000","20,000","255,000",
"2349  ","錸德            ","254,000","0","254,000",
"3033  ","威健            ","250,000","0","250,000",
="04088 ","永豐6D          ","242,000","0","242,000",
="04023 ","兆豐F2          ","853,000","615,000","238,000",
="04402 ","富邦DL          ","495,000","262,000","233,000",
="03855 ","元大81          ","275,000","45,000","230,000",
="04472 ","永豐8Q          ","612,000","391,000","221,000",
="04133 ","兆豐G7          ","767,000","548,000","219,000",
"2106  ","建大            ","217,000","0","217,000",
="03884 ","永昌LQ          ","324,000","108,000","216,000",
="04215 ","日盛34          ","256,000","40,000","216,000",
="03819 ","兆豐B8          ","215,000","0","215,000",
"2498  ","宏達電          ","297,200","87,000","210,200",
"2885  ","元大金          ","209,000","0","209,000",
="04244 ","大華ML          ","206,000","0","206,000",
="04112 ","富邦NS          ","1,907,000","1,704,000","203,000",
="03937 ","凱基3J          ","216,000","14,000","202,000",
="04104 ","永豐6K          ","329,000","128,000","201,000",
="03876 ","永昌LG          ","200,000","0","200,000",
="04493 ","統一DV          ","275,000","75,000","200,000",
"1451  ","年興            ","200,000","0","200,000",
"1701  ","中化            ","200,000","0","200,000",
"2350  ","環電            ","200,000","0","200,000",
="04167 ","大華MG          ","524,000","327,000","197,000",
"2836  ","高雄銀          ","193,000","0","193,000",
="04365 ","亞東JL          ","2,194,000","2,006,000","188,000",
="04101 ","凱基3V          ","237,000","50,000","187,000",
="04497 ","統一DZ          ","925,000","738,000","187,000",
"1101  ","台泥            ","537,000","353,000","184,000",
="03816 ","兆豐B5          ","178,000","0","178,000",
="04276 ","日盛44          ","375,000","199,000","176,000",
"6142  ","友勁            ","276,000","100,000","176,000",
="03921 ","富邦CH          ","368,000","195,000","173,000",
"1710  ","東聯            ","173,000","0","173,000",
="03966 ","統一CS          ","875,000","707,000","168,000",
="03999 ","群益46          ","167,000","0","167,000",
="04395 ","康和DA          ","288,000","123,000","165,000",
="04518 ","兆豐K6          ","1,915,000","1,750,000","165,000",
"2461  ","光群雷          ","165,000","0","165,000",
"2547  ","日勝生          ","310,000","145,000","165,000",
="04468 ","群益75          ","669,000","505,000","164,000",
="04221 ","永豐7A          ","484,000","325,000","159,000",
="03852 ","元大78          ","180,000","22,000","158,000",
="03835 ","工銀KE          ","165,000","9,000","156,000",
="04394 ","康和CZ          ","591,000","435,000","156,000",
"6197  ","佳必琪          ","236,000","80,000","156,000",
"9933  ","中鼎            ","175,000","19,000","156,000",
="03941 ","亞東HW          ","154,000","0","154,000",
