"099年04月09日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="06494 ","永昌JG          ","2,459,000","450,000","2,009,000",
"8112  ","至上            ","1,827,000","0","1,827,000",
"2892  ","第一金          ","1,795,000","15,208","1,779,792",
="06410 ","元大H3          ","1,799,000","79,000","1,720,000",
"2903  ","遠百            ","2,061,000","443,000","1,618,000",
="06492 ","永昌JE          ","1,548,000","10,000","1,538,000",
="0050  ","元大台灣50      ","1,726,000","358,000","1,368,000",
"2890  ","永豐金          ","1,872,000","619,000","1,253,000",
="06763 ","元大2N          ","1,287,000","99,000","1,188,000",
="06877 ","永豐LC          ","1,274,000","160,000","1,114,000",
="05676 ","富邦76          ","1,108,000","0","1,108,000",
="03554 ","日盛NJ          ","1,074,000","40,000","1,034,000",
"2520  ","冠德            ","1,107,000","81,000","1,026,000",
="07250 ","元富GC          ","1,020,000","0","1,020,000",
="03318 ","兆豐1Z          ","1,012,000","10,000","1,002,000",
="06597 ","富邦B8          ","1,097,000","104,000","993,000",
="05528 ","群益GB          ","986,000","0","986,000",
="07844 ","統一L4          ","1,004,000","30,000","974,000",
"2834  ","臺企銀          ","1,178,000","236,000","942,000",
="07316 ","元大5N          ","1,794,000","855,000","939,000",
"6257  ","矽格            ","1,074,000","150,000","924,000",
="07579 ","元大6V          ","943,000","20,000","923,000",
="07274 ","工銀IE          ","1,125,000","207,000","918,000",
="03510 ","富邦AT          ","903,000","0","903,000",
="03221 ","富邦N2          ","866,000","0","866,000",
="03533 ","永豐3H          ","967,000","108,000","859,000",
="06096 ","元大E9          ","851,000","12,000","839,000",
="07948P","南茂元大8B售01  ","1,170,000","347,000","823,000",
="06230 ","統一80          ","820,000","3,000","817,000",
="06912 ","群益KU          ","855,000","41,000","814,000",
="06950 ","元富EY          ","859,000","45,000","814,000",
="03521 ","永豐2V          ","792,000","0","792,000",
"2313  ","華通            ","850,000","79,000","771,000",
"2014  ","中鴻            ","1,179,000","420,000","759,000",
="06552 ","凱基MN          ","746,000","10,000","736,000",
="07417 ","寶來NM          ","912,000","176,000","736,000",
"1402  ","遠東新          ","877,000","180,000","697,000",
="07867 ","元大8S          ","794,000","101,000","693,000",
"2006  ","東和鋼鐵        ","720,000","30,000","690,000",
="07418P","鴻海統一8A售10  ","1,042,000","358,000","684,000",
="06193 ","元大F6          ","676,000","0","676,000",
="06015 ","元大E2          ","713,000","38,000","675,000",
"2618  ","長榮航          ","813,000","138,000","675,000",
"1605  ","華新            ","731,000","95,000","636,000",
="03257 ","永豐1K          ","1,002,000","370,000","632,000",
="06743 ","統一D3          ","658,000","30,000","628,000",
="03651 ","大華JV          ","625,000","10,000","615,000",
