"094年02月02日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","1314  ","中石化          ","9,700,000","0","9,700,000",
" ","2303  ","聯電            ","9,970,000","3,700,000","6,270,000",
" ","2325  ","矽品            ","6,538,000","600,000","5,938,000",
" ","2311  ","日月光          ","8,379,000","2,675,000","5,704,000",
" ","6004  ","元京證          ","3,545,000","707","3,544,293",
" ","6116  ","彩晶            ","3,300,000","0","3,300,000",
" ","2409  ","友達            ","2,879,000","566,000","2,313,000",
" ","3009  ","奇美電          ","3,007,000","1,000,000","2,007,000",
" ","2441  ","超豐            ","1,741,000","0","1,741,000",
" ","3024  ","憶聲            ","1,500,000","0","1,500,000",
" ","2393  ","億光            ","1,331,000","0","1,331,000",
" ","2449  ","京元電子        ","1,300,000","0","1,300,000",
" ","2201  ","裕隆            ","1,233,000","0","1,233,000",
" ","2854  ","寶來證          ","1,200,000","0","1,200,000",
" ","2014  ","中鴻            ","2,300,000","1,371,000","929,000",
" ","5854  ","合庫            ","1,800,000","892,000","908,000",
" ","1305  ","華夏            ","800,000","0","800,000",
" ","2388  ","威盛            ","800,000","0","800,000",
" ","2354  ","鴻準            ","740,000","0","740,000",
" ","2475  ","華映            ","732,000","0","732,000",
" ","1313  ","聯成            ","700,000","0","700,000",
" ","1301  ","台塑            ","640,000","30,000","610,000",
" ","2454  ","聯發科          ","604,000","0","604,000",
" ","5471  ","松翰            ","1,006,000","436,000","570,000",
" ","2891  ","中信金          ","538,000","0","538,000",
" ","9925  ","新保            ","528,000","0","528,000",
" ","2884  ","玉山金          ","1,016,000","530,000","486,000",
" ","2384  ","勝華            ","745,000","300,337","444,663",
" ","2368  ","金像電          ","413,000","0","413,000",
" ","2413  ","環科            ","430,000","21,000","409,000",
" ","2464  ","盟立            ","400,000","15,000","385,000",
" ","3061  ","璨圓            ","400,000","15,000","385,000",
" ","6239  ","力成            ","470,000","122,000","348,000",
" ","2548  ","華固            ","344,000","0","344,000",
