"094年01月17日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="0831  ","元富44          ","53,060,000","877,000","52,183,000",
="0761  ","金鼎21          ","43,271,000","1,712,000","41,559,000",
="0832P ","元富45          ","38,085,000","129,000","37,956,000",
="0758  ","元大M5          ","33,011,000","104,000","32,907,000",
="0755  ","元大M2          ","13,817,000","35,000","13,782,000",
="0757  ","元大M4          ","13,375,000","35,000","13,340,000",
"2890  ","永豐金          ","10,874,000","208,000","10,666,000",
="0756  ","元大M3          ","10,615,000","5,000","10,610,000",
="0578  ","永昌13          ","4,771,000","7,000","4,764,000",
="0616  ","寶來57          ","11,398,000","7,512,000","3,886,000",
="0595  ","金鼎19          ","6,095,000","2,280,000","3,815,000",
"3012  ","廣輝            ","4,210,000","1,187,000","3,023,000",
"2885  ","元大金          ","2,946,000","0","2,946,000",
="0362  ","大華33          ","2,415,000","25,000","2,390,000",
"3009  ","奇美電          ","2,765,000","404,000","2,361,000",
"1605  ","華新            ","2,302,000","0","2,302,000",
"2330  ","台積電          ","3,010,000","880,000","2,130,000",
"2014  ","中鴻            ","3,053,000","948,000","2,105,000",
"3045  ","台灣大          ","1,896,000","0","1,896,000",
"2371  ","大同            ","1,700,000","100,000","1,600,000",
"2886  ","兆豐金          ","1,461,000","10,000","1,451,000",
"2889  ","國票金          ","1,294,000","145,000","1,149,000",
"2315  ","神達            ","1,684,000","560,000","1,124,000",
"6116  ","彩晶            ","1,203,000","80,000","1,123,000",
="0676  ","台証59          ","2,220,000","1,131,000","1,089,000",
"2812  ","台中銀          ","1,076,000","1,000","1,075,000",
"2883  ","開發金          ","1,150,000","100,000","1,050,000",
"2884  ","玉山金          ","1,400,000","360,000","1,040,000",
"2822  ","農銀            ","1,529,000","600,000","929,000",
"2892  ","第一金          ","2,594,000","1,670,000","924,000",
"2201  ","裕隆            ","1,103,000","210,000","893,000",
"1402  ","遠東新          ","1,183,000","302,000","881,000",
="0617P ","寶來58          ","7,431,000","6,590,000","841,000",
