"095年05月03日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
"2371  ","大同            ","9,320,000","1,000,000","8,320,000",
"2887  ","台新金          ","8,842,000","2,054,000","6,788,000",
"2303  ","聯電            ","6,746,000","401,000","6,345,000",
"2408  ","南亞科          ","6,059,000","1,552,000","4,507,000",
"1101  ","台泥            ","6,226,000","2,041,000","4,185,000",
"2501  ","國建            ","4,563,000","710,000","3,853,000",
"2534  ","宏盛            ","4,316,000","700,000","3,616,000",
="03661 ","凱基2P          ","3,047,000","0","3,047,000",
"5854  ","合庫            ","3,576,000","530,000","3,046,000",
"2002  ","中鋼            ","2,848,000","1,000","2,847,000",
"2618  ","長榮航          ","2,003,000","0","2,003,000",
"2801  ","彰銀            ","3,690,000","1,716,000","1,974,000",
"3474  ","華亞科          ","4,777,000","2,869,214","1,907,786",
="03765 ","寶來B1          ","1,764,000","14,000","1,750,000",
="03699 ","國泰FR          ","1,890,000","213,000","1,677,000",
"2311  ","日月光          ","2,537,000","933,000","1,604,000",
"3051  ","力特            ","1,714,000","252,000","1,462,000",
"2892  ","第一金          ","1,523,000","118,000","1,405,000",
"1905  ","華紙            ","2,497,000","1,099,000","1,398,000",
="03416 ","富邦AK          ","2,048,000","668,000","1,380,000",
="03638 ","永昌LD          ","1,592,000","248,000","1,344,000",
"1504  ","東元            ","1,870,000","550,000","1,320,000",
"2504  ","國產            ","2,434,000","1,145,000","1,289,000",
"3214  ","元砷            ","1,777,000","526,000","1,251,000",
="03664 ","寶來92          ","1,197,000","0","1,197,000",
"2332  ","友訊            ","1,053,000","0","1,053,000",
"2834  ","臺企銀          ","1,007,000","3,000","1,004,000",
"3035  ","智原            ","1,010,000","10,000","1,000,000",
"2380  ","虹光            ","952,000","0","952,000",
="03274P","可成兆豐92售03  ","795,000","0","795,000",
="01002T","土銀國泰R1      ","792,000","0","792,000",
"2394  ","普立爾          ","937,000","151,000","786,000",
"2492  ","華新科          ","1,273,000","511,000","762,000",
"1535  ","中宇            ","735,000","0","735,000",
"1305  ","華夏            ","712,000","60,000","652,000",
="03655 ","康和BX          ","729,000","88,000","641,000",
"1537  ","廣隆            ","753,000","147,000","606,000",
"2308  ","台達電          ","600,000","1,000","599,000",
"1216  ","統一            ","747,000","154,000","593,000",
="03507 ","富邦AQ          ","789,000","219,000","570,000",
"3380  ","明泰            ","551,000","0","551,000",
"2014  ","中鴻            ","1,483,000","954,000","529,000",
"2886  ","兆豐金          ","667,000","157,000","510,000",
"2015  ","豐興            ","505,000","0","505,000",
"2107  ","厚生            ","864,000","365,000","499,000",
"2328  ","廣宇            ","493,000","1,000","492,000",
"2391  ","合勤            ","477,000","1,000","476,000",
="03621 ","永豐3Z          ","1,535,000","1,077,000","458,000",
"2454  ","聯發科          ","481,000","30,000","451,000",
"5434  ","崇越            ","543,000","127,000","416,000",
"1722  ","台肥            ","651,000","242,000","409,000",
"9904  ","寶成            ","396,000","0","396,000",
"9927  ","泰銘            ","393,000","0","393,000",
"2446  ","全懋            ","648,000","273,000","375,000",
="03606 ","群益24          ","381,000","8,000","373,000",
"2409  ","友達            ","4,049,000","3,682,000","367,000",
="03273 ","寶來75          ","361,000","0","361,000",
"3059  ","華晶科          ","662,000","335,000","327,000",
"2882  ","國泰金          ","992,000","676,000","316,000",
"1909  ","榮成            ","314,000","0","314,000",
"2336  ","致伸            ","301,000","1,000","300,000",
"2426  ","鼎元            ","300,000","0","300,000",
"1717  ","長興            ","434,000","143,000","291,000",
="03635 ","永昌LA          ","288,000","0","288,000",
"2890  ","永豐金          ","308,000","25,000","283,000",
="03525 ","永豐2Z          ","280,000","0","280,000",
="03753 ","康和BY          ","1,234,000","956,000","278,000",
"2206  ","三陽工業        ","274,000","0","274,000",
"6505  ","台塑化          ","273,000","0","273,000",
"2323  ","中環            ","322,000","50,576","271,424",
="03511 ","富邦AU          ","345,000","77,000","268,000",
"2475  ","華映            ","308,000","40,000","268,000",
="03671 ","寶來99          ","265,000","0","265,000",
"2027  ","大成鋼          ","918,000","655,000","263,000",
"1517  ","利奇            ","249,000","0","249,000",
"2473  ","思源            ","240,000","0","240,000",
"1326  ","台化            ","236,000","1,000","235,000",
="03615 ","群益33          ","268,000","34,000","234,000",
="03715 ","日盛NW          ","290,000","60,000","230,000",
="03614 ","群益32          ","537,000","309,000","228,000",
"8249  ","菱光            ","260,000","35,000","225,000",
="03658 ","凱基2L          ","221,000","0","221,000",
"9935  ","慶豐富          ","220,000","0","220,000",
"2464  ","盟立            ","218,000","3,000","215,000",
="03308P","國巨元大92售14  ","214,000","0","214,000",
"2489  ","瑞軒            ","208,000","0","208,000",
="03432 ","永豐2P          ","200,000","0","200,000",
"2493  ","揚博            ","200,000","0","200,000",
"8046  ","南電            ","240,000","41,000","199,000",
"1532  ","勤美            ","261,000","71,000","190,000",
"1201  ","味全            ","205,000","21,000","184,000",
"2542  ","興富發          ","540,000","357,000","183,000",
="03711 ","日盛NS          ","200,000","20,000","180,000",
"3041  ","揚智            ","200,000","20,000","180,000",
"8101  ","華冠            ","180,000","1,000","179,000",
="03656 ","日盛AH          ","185,000","8,000","177,000",
"2884  ","玉山金          ","925,000","748,000","177,000",
"3007  ","綠點            ","178,000","1,000","177,000",
"2812  ","台中銀          ","172,000","1,000","171,000",
="03494 ","宏遠17          ","180,000","10,000","170,000",
"1701  ","中化            ","200,000","30,000","170,000",
="03791 ","元富83          ","430,000","263,000","167,000",
"2312  ","金寶            ","257,000","91,000","166,000",
="03557 ","日盛NM          ","165,000","0","165,000",
"5534  ","長虹            ","346,000","181,000","165,000",
"2883  ","開發金          ","179,000","15,000","164,000",
="03645 ","大華JP          ","265,000","105,000","160,000",
"1301  ","台塑            ","317,000","157,000","160,000",
"2707  ","晶華            ","156,000","0","156,000",
="03634 ","永昌KZ          ","229,000","80,000","149,000",
"3061  ","璨圓            ","144,000","0","144,000",
="03353P","台積電台新92售02","444,000","301,000","143,000",
"4906  ","正文            ","140,000","0","140,000",
="03708 ","工銀JZ          ","344,000","207,000","137,000",
="03612 ","群益30          ","134,000","0","134,000",
="03637 ","永昌LC          ","133,000","0","133,000",
"1229  ","聯華            ","133,000","0","133,000",
"2603  ","長榮            ","205,000","73,200","131,800",
="03798 ","大華KK          ","567,000","436,000","131,000",
="03617 ","群益35          ","130,000","0","130,000",
"2610  ","華航            ","129,000","0","129,000",
"3008  ","大立光          ","137,000","10,000","127,000",
="03675 ","日盛AK          ","431,000","306,000","125,000",
"2384  ","勝華            ","166,000","42,000","124,000",
"2325  ","矽品            ","389,000","266,000","123,000",
="03319 ","兆豐A1          ","437,000","315,000","122,000",
="03629 ","群益37          ","121,000","5,000","116,000",
="03652 ","康和BU          ","167,000","51,000","116,000",
="03775 ","永豐4P          ","116,000","0","116,000",
"1303  ","南亞            ","379,000","266,000","113,000",
"2704  ","國賓            ","362,000","251,000","111,000",
="03735 ","日盛01          ","105,000","0","105,000",
"2412  ","中華電          ","115,000","11,000","104,000",
"2452  ","乾坤            ","103,000","0","103,000",
="03607 ","群益25          ","122,000","20,000","102,000",
"2344  ","華邦電          ","101,000","0","101,000",
="03307 ","元大19          ","100,000","0","100,000",
"5469  ","瀚宇博          ","100,000","0","100,000",
"6289  ","華上            ","100,000","0","100,000",
="03297 ","大華GY          ","99,000","0","99,000",
="03333 ","永豐1S          ","99,000","0","99,000",
"1720  ","生達            ","96,000","0","96,000",
"1419  ","新紡            ","94,000","0","94,000",
"2455  ","全新            ","91,000","0","91,000",
="03646 ","大華JQ          ","268,000","179,000","89,000",
"6168  ","宏齊            ","88,000","0","88,000",
"2034  ","允強            ","93,000","6,000","87,000",
"3037  ","欣興            ","898,000","815,000","83,000",
"1312  ","國喬            ","118,000","44,000","74,000",
