"095年05月10日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
"2888  ","新光金          ","19,186,000","6,185,000","13,001,000",
"2801  ","彰銀            ","9,812,000","2,619,000","7,193,000",
"1314  ","中石化          ","13,008,000","7,494,000","5,514,000",
"2371  ","大同            ","6,824,000","2,015,000","4,809,000",
="03643 ","大華JM          ","4,285,000","43,000","4,242,000",
"9904  ","寶成            ","4,223,000","100,000","4,123,000",
"1103  ","嘉泥            ","3,688,000","300,000","3,388,000",
"2356  ","英業達          ","3,326,000","99,000","3,227,000",
"2609  ","陽明            ","3,275,000","112,000","3,163,000",
="03642 ","大華JL          ","3,234,000","105,000","3,129,000",
"5854  ","合庫            ","8,611,000","5,733,000","2,878,000",
"1722  ","台肥            ","3,372,000","688,000","2,684,000",
"2882  ","國泰金          ","3,491,000","884,000","2,607,000",
"2885  ","元大金          ","2,551,000","0","2,551,000",
="03507 ","富邦AQ          ","3,591,000","1,333,000","2,258,000",
"2608  ","嘉里大榮        ","2,204,000","200,000","2,004,000",
"2409  ","友達            ","5,109,000","3,285,000","1,824,000",
"2526  ","大陸            ","1,764,000","1,000","1,763,000",
"2618  ","長榮航          ","2,056,000","305,000","1,751,000",
"2883  ","開發金          ","2,328,000","625,000","1,703,000",
"3474  ","華亞科          ","2,579,000","914,000","1,665,000",
="03672P","聯詠凱基92售10  ","1,766,000","230,000","1,536,000",
="03644 ","大華JN          ","1,460,000","10,000","1,450,000",
="03632 ","群益40          ","1,492,000","112,000","1,380,000",
="03697P","台積電元大93售05","1,371,000","0","1,371,000",
"1234  ","黑松            ","1,278,000","5,000","1,273,000",
"2603  ","長榮            ","2,043,000","817,000","1,226,000",
"2890  ","永豐金          ","1,543,000","366,000","1,177,000",
"2542  ","興富發          ","1,324,000","218,000","1,106,000",
"9945  ","潤泰新          ","1,038,000","40,000","998,000",
"1605  ","華新            ","1,776,000","859,000","917,000",
"2903  ","遠百            ","905,000","1,000","904,000",
="03275 ","寶來77          ","900,000","0","900,000",
"2338  ","光罩            ","871,000","30,000","841,000",
="03273 ","寶來75          ","792,000","0","792,000",
="03634 ","永昌KZ          ","739,000","40,000","699,000",
"1216  ","統一            ","1,493,000","838,000","655,000",
"1101  ","台泥            ","3,491,000","2,853,000","638,000",
="03786 ","富邦BT          ","575,000","0","575,000",
="03638 ","永昌LD          ","548,000","0","548,000",
="03769 ","寶來B5          ","521,000","0","521,000",
="03637 ","永昌LC          ","890,000","414,000","476,000",
"1717  ","長興            ","1,206,000","742,000","464,000",
="03635 ","永昌LA          ","514,000","65,000","449,000",
="03735 ","日盛01          ","448,000","0","448,000",
"3042  ","晶技            ","445,000","3,000","442,000",
="01004T","土銀富邦R2      ","427,000","0","427,000",
"1301  ","台塑            ","533,000","114,000","419,000",
="03629 ","群益37          ","406,000","0","406,000",
"1737  ","臺鹽            ","490,000","87,000","403,000",
"2201  ","裕隆            ","753,000","351,000","402,000",
="01002T","土銀國泰R1      ","400,000","0","400,000",
"1612  ","宏泰            ","400,000","0","400,000",
"2336  ","致伸            ","400,000","2,000","398,000",
="03661 ","凱基2P          ","400,000","10,000","390,000",
"1321  ","大洋            ","380,000","0","380,000",
="03765 ","寶來B1          ","415,000","36,000","379,000",
"1402  ","遠東新          ","1,643,000","1,264,000","379,000",
="03775 ","永豐4P          ","370,000","0","370,000",
"2834  ","臺企銀          ","638,000","280,000","358,000",
"1532  ","勤美            ","377,000","30,000","347,000",
"2881  ","富邦金          ","532,000","205,000","327,000",
"3007  ","綠點            ","653,000","328,000","325,000",
"3031  ","佰鴻            ","307,000","1,000","306,000",
"2617  ","台航            ","301,000","0","301,000",
="03353P","台積電台新92售02","485,000","190,000","295,000",
"2103  ","台橡            ","611,000","346,000","265,000",
="03719P","矽創永豐93售01  ","353,000","89,000","264,000",
"2446  ","全懋            ","613,000","362,000","251,000",
"5525  ","順天            ","251,000","1,000","250,000",
="03645 ","大華JP          ","248,000","0","248,000",
"2706  ","第一店          ","258,000","11,000","247,000",
"5471  ","松翰            ","799,000","555,000","244,000",
="03651 ","大華JV          ","241,000","0","241,000",
="03658 ","凱基2L          ","344,000","106,000","238,000",
"3380  ","明泰            ","230,000","2,000","228,000",
"2454  ","聯發科          ","499,000","272,000","227,000",
"2485  ","兆赫            ","246,000","26,000","220,000",
"2611  ","志信            ","211,000","0","211,000",
"6280  ","崇貿            ","210,000","0","210,000",
"2340  ","光磊            ","500,000","292,000","208,000",
="03698 ","國泰FQ          ","206,000","4,000","202,000",
="03727 ","富邦BL          ","264,000","62,000","202,000",
"1504  ","東元            ","402,000","200,000","202,000",
"2545  ","皇翔            ","380,000","180,000","200,000",
"2701  ","萬企            ","200,000","0","200,000",
="03675 ","日盛AK          ","529,000","337,000","192,000",
="03416 ","富邦AK          ","194,000","11,000","183,000",
"2441  ","超豐            ","183,000","2,000","181,000",
"3010  ","華立            ","181,000","0","181,000",
"9914  ","美利達          ","234,000","60,000","174,000",
="03636 ","永昌LB          ","164,000","0","164,000",
="03614 ","群益32          ","179,000","20,000","159,000",
"2015  ","豐興            ","186,000","30,000","156,000",
"2325  ","矽品            ","1,035,000","879,000","156,000",
"3028  ","增你強          ","156,000","0","156,000",
"2332  ","友訊            ","157,000","4,000","153,000",
"2002  ","中鋼            ","315,000","164,000","151,000",
"2367  ","燿華            ","150,000","1,000","149,000",
"9933  ","中鼎            ","142,000","0","142,000",
"2538  ","基泰            ","126,000","0","126,000",
="03671 ","寶來99          ","176,000","51,000","125,000",
"3038  ","全台            ","118,000","1,000","117,000",
"2308  ","台達電          ","420,000","306,000","114,000",
"2850  ","新產            ","111,000","0","111,000",
="03596 ","元富65          ","210,000","102,000","108,000",
="03652 ","康和BU          ","112,000","7,000","105,000",
"1434  ","福懋            ","104,000","0","104,000",
="03511 ","富邦AU          ","103,000","0","103,000",
="03307 ","元大19          ","100,000","0","100,000",
="03333 ","永豐1S          ","120,000","20,000","100,000",
="03526 ","永豐3A          ","100,000","0","100,000",
="03737 ","日盛03          ","210,000","110,000","100,000",
"1704  ","榮化            ","100,000","0","100,000",
"2612  ","中航            ","100,000","0","100,000",
"9105  ","泰金寶-DR       ","100,000","0","100,000",
"1537  ","廣隆            ","100,000","1,000","99,000",
"4906  ","正文            ","100,000","2,000","98,000",
"2023  ","燁輝            ","815,000","720,000","95,000",
"9919  ","康那香          ","100,000","9,000","91,000",
="03683 ","大華JW          ","90,000","0","90,000",
"2391  ","合勤            ","257,000","168,000","89,000",
="03711 ","日盛NS          ","88,000","1,000","87,000",
"1701  ","中化            ","81,000","0","81,000",
"2838  ","聯邦銀          ","81,000","0","81,000",
"2380  ","虹光            ","75,000","0","75,000",
"2607  ","榮運            ","275,000","201,000","74,000",
"2911  ","麗嬰房          ","73,000","0","73,000",
"3049  ","和鑫            ","77,000","5,000","72,000",
"2905  ","三商            ","72,000","1,000","71,000",
="03772 ","永豐4L          ","67,000","0","67,000",
"2847  ","大眾銀          ","66,000","0","66,000",
"2301  ","光寶科          ","131,000","66,000","65,000",
"2452  ","乾坤            ","65,000","0","65,000",
"2845  ","遠東銀          ","65,000","1,000","64,000",
="03641 ","大華JK          ","62,000","0","62,000",
="03509 ","元富DY          ","60,000","0","60,000",
="03389 ","大華HL          ","56,000","0","56,000",
"6004  ","元京證          ","121,000","66,000","55,000",
"2812  ","台中銀          ","54,000","0","54,000",
"9907  ","統一實          ","54,000","0","54,000",
"1710  ","東聯            ","53,000","0","53,000",
"2820  ","華票            ","52,000","0","52,000",
"2354  ","鴻準            ","88,000","37,000","51,000",
"2889  ","國票金          ","73,000","22,000","51,000",
="03297 ","大華GY          ","50,000","0","50,000",
"6128  ","上福            ","50,000","0","50,000",
"6286  ","立錡            ","71,000","21,000","50,000",
"3356  ","奇偶            ","48,000","0","48,000",
"2384  ","勝華            ","154,000","107,000","47,000",
"2494  ","廣業科          ","47,000","0","47,000",
"6133  ","金橋            ","45,000","1,000","44,000",
"6289  ","華上            ","43,000","1,000","42,000",
"8008  ","建興電          ","104,000","63,000","41,000",
"9939  ","宏全            ","40,000","0","40,000",
"2605  ","新興            ","104,000","65,000","39,000",
"3063  ","飛信            ","90,000","52,000","38,000",
"3189  ","景碩            ","603,000","565,000","38,000",
="03746P","聯發科凱基93售07","72,000","35,000","37,000",
="03798 ","大華KK          ","315,000","280,000","35,000",
="03367 ","富邦AD          ","475,000","441,000","34,000",
"3406  ","玉晶光          ","40,000","6,000","34,000",
"8046  ","南電            ","81,000","47,000","34,000",
="03534 ","大華JA          ","63,000","30,000","33,000",
"1110  ","東泥            ","32,000","0","32,000",
"2102  ","泰豐            ","62,000","30,000","32,000",
="03535P","聯茂元大92售08  ","26,000","0","26,000",
"3367  ","英華達          ","28,000","5,000","23,000",
"1303  ","南亞            ","243,000","221,000","22,000",
"1608  ","華榮            ","22,000","0","22,000",
"3008  ","大立光          ","28,000","6,000","22,000",
"1460  ","宏遠            ","20,000","0","20,000",
"6115  ","鎰勝            ","20,000","1,000","19,000",
"6202  ","盛群            ","20,000","1,000","19,000",
"6285  ","啟碁            ","31,000","12,000","19,000",
"2204  ","中華            ","18,000","0","18,000",
"2469  ","力信            ","20,000","2,000","18,000",
"2833  ","台壽保          ","17,000","0","17,000",
"2836  ","高雄銀          ","17,000","0","17,000",
"1311  ","福聚            ","16,000","0","16,000",
"2816  ","旺旺保          ","16,000","0","16,000",
"3014  ","聯陽            ","15,000","0","15,000",
="03647 ","大華JR          ","15,000","1,000","14,000",
"2825  ","中央保          ","12,000","0","12,000",
"3311  ","閎暉            ","12,000","0","12,000",
="03309 ","元大21          ","189,000","178,000","11,000",
="03494 ","宏遠17          ","30,000","20,000","10,000",
="03516 ","群益11          ","12,000","2,000","10,000",
="03734P","新日興元大93售01","50,000","40,000","10,000",
"1455  ","集盛            ","10,000","0","10,000",
="03334P","元油2X凱基95售02","44,000","35,000","9,000",
"2022  ","聚亨            ","9,000","0","9,000",
"2426  ","鼎元            ","10,000","1,000","9,000",
"2505  ","國揚            ","9,000","0","9,000",
"2506  ","太設            ","9,000","0","9,000",
"2852  ","第一保          ","9,000","0","9,000",
"5608  ","四維航          ","9,000","0","9,000",
="03681 ","永豐4E          ","8,000","0","8,000",
"1215  ","卜蜂            ","8,000","0","8,000",
"1219  ","福壽            ","8,000","0","8,000",
"1444  ","力麗            ","8,000","0","8,000",
"1707  ","葡萄王          ","8,000","0","8,000",
"2832  ","台產            ","11,000","3,000","8,000",
"2851  ","中再保          ","8,000","0","8,000",
="03308P","國巨元大92售14  ","137,000","130,000","7,000",
"1451  ","年興            ","7,000","0","7,000",
"1712  ","興農            ","7,000","0","7,000",
"2396  ","精碟            ","7,000","0","7,000",
="03525 ","永豐2Z          ","6,000","0","6,000",
"2329  ","華泰            ","9,000","3,000","6,000",
"2361  ","鴻友            ","6,000","0","6,000",
"2364  ","倫飛            ","7,000","1,000","6,000",
"2451  ","創見            ","114,000","108,000","6,000",
"2524  ","京城            ","6,000","0","6,000",
="03654 ","康和BW          ","5,000","0","5,000",
"1445  ","大宇            ","5,000","0","5,000",
"1447  ","力鵬            ","5,000","0","5,000",
"2406  ","國碩            ","5,000","0","5,000",
"3045  ","台灣大          ","105,000","100,000","5,000",
="03615 ","群益33          ","78,000","74,000","4,000",
"1326  ","台化            ","245,000","241,000","4,000",
"1702  ","南僑            ","4,000","0","4,000",
"1718  ","中纖            ","4,000","0","4,000",
"2450  ","神腦            ","4,000","0","4,000",
"2515  ","中工            ","4,000","0","4,000",
"2543  ","皇昌            ","4,000","0","4,000",
"2616  ","山隆            ","4,000","0","4,000",
"2913  ","農林            ","4,000","0","4,000",
"9905  ","大華            ","4,000","0","4,000",
"9940  ","信義            ","4,000","0","4,000",
"1423  ","利華            ","3,000","0","3,000",
"1459  ","聯發            ","3,000","0","3,000",
"1906  ","寶隆            ","3,000","0","3,000",
"2101  ","南港            ","3,000","0","3,000",
"2305  ","全友            ","3,000","0","3,000",
"2328  ","廣宇            ","5,000","2,000","3,000",
"2546  ","根基            ","3,000","0","3,000",
"2615  ","萬海            ","3,000","0","3,000",
="03649 ","大華JT          ","2,000","0","2,000",
"1108  ","幸福            ","2,000","0","2,000",
"1235  ","興泰            ","2,000","0","2,000",
"1307  ","三芳            ","2,000","0","2,000",
"1410  ","南染            ","2,000","0","2,000",
"1416  ","廣豐            ","2,000","0","2,000",
"1417  ","嘉裕            ","2,000","0","2,000",
"1439  ","中和            ","2,000","0","2,000",
"1441  ","大東            ","2,000","0","2,000",
"1456  ","怡華            ","2,000","0","2,000",
"1472  ","三洋紡          ","2,000","0","2,000",
"1473  ","台南            ","2,000","0","2,000",
"1533  ","車王電          ","2,000","0","2,000",
"1713  ","國化            ","2,000","0","2,000",
"1714  ","和桐            ","2,000","0","2,000",
"2013  ","中鋼構          ","2,000","0","2,000",
"2024  ","志聯            ","2,000","0","2,000",
"2028  ","威致            ","2,000","0","2,000",
"2315  ","神達            ","73,000","71,000","2,000",
"2456  ","奇力新          ","2,000","0","2,000",
"2527  ","宏璟            ","2,000","0","2,000",
"2915  ","潤泰全          ","2,000","0","2,000",
"3011  ","今皓            ","2,000","0","2,000",
"3050  ","鈺德            ","4,000","2,000","2,000",
"3052  ","夆典            ","2,000","0","2,000",
"9911  ","櫻花            ","4,000","2,000","2,000",
"9925  ","新保            ","2,000","0","2,000",
"1305  ","華夏            ","1,000","0","1,000",
"1308  ","亞聚            ","1,000","0","1,000",
"1319  ","東陽            ","3,000","2,000","1,000",
"1324  ","地球            ","1,000","0","1,000",
"1435  ","中福            ","1,000","0","1,000",
"1463  ","強盛            ","1,000","0","1,000",
"1515  ","力山            ","1,000","0","1,000",
"1520  ","復盛            ","1,000","0","1,000",
"1523  ","開億            ","1,000","0","1,000",
"1524  ","耿鼎            ","1,000","0","1,000",
"1528  ","恩德            ","1,000","0","1,000",
"1606  ","歌林            ","1,000","0","1,000",
"1609  ","大亞            ","1,000","0","1,000",
"1615  ","大山            ","1,000","0","1,000",
"1617  ","榮星            ","1,000","0","1,000",
"1618  ","合機            ","1,000","0","1,000",
"1708  ","東鹼            ","1,000","0","1,000",
"1736  ","喬山            ","3,000","2,000","1,000",
"1802  ","台玻            ","2,000","1,000","1,000",
"1809  ","中釉            ","1,000","0","1,000",
"1907  ","永豐餘          ","1,000","0","1,000",
"2007  ","燁興            ","1,000","0","1,000",
"2009  ","第一銅          ","1,000","0","1,000",
"2012  ","春雨            ","1,000","0","1,000",
"2014  ","中鴻            ","936,000","935,000","1,000",
"2017  ","官田鋼          ","1,000","0","1,000",
"2020  ","美亞            ","1,000","0","1,000",
"2108  ","南帝            ","1,000","0","1,000",
"2397  ","友通            ","1,000","0","1,000",
"2442  ","新美齊          ","1,000","0","1,000",
"2444  ","兆勁            ","2,000","1,000","1,000",
"2461  ","光群雷          ","1,000","0","1,000",
"2478  ","大毅            ","1,000","0","1,000",
"2488  ","漢平            ","1,000","0","1,000",
"2511  ","太子            ","1,000","0","1,000",
"2514  ","龍邦            ","1,000","0","1,000",
"2613  ","中櫃            ","1,000","0","1,000",
"2912  ","統一超          ","3,000","2,000","1,000",
"3025  ","星通            ","1,000","0","1,000",
"3032  ","偉訓            ","1,000","0","1,000",
"5484  ","慧友            ","1,000","0","1,000",
"6136  ","富爾特          ","1,000","0","1,000",
"6165  ","捷泰            ","1,000","0","1,000",
"6225  ","天瀚            ","1,000","0","1,000",
"6605  ","帝寶            ","1,000","0","1,000",
"9902  ","台火            ","1,000","0","1,000",
"9929  ","秋雨            ","2,000","1,000","1,000",
"2303  ","聯電            ","1,443,000","8,098,000","-6,655,000",
"2504  ","國產            ","906,000","5,633,000","-4,727,000",
"2312  ","金寶            ","19,000","3,622,000","-3,603,000",
