"099年07月05日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2891  ","中信金          ","4,339,000","4,000","4,335,000",
" ","9911  ","櫻花            ","3,519,000","0","3,519,000",
" ","3576  ","聯合再生        ","2,923,000","0","2,923,000",
" ","2885  ","元大金          ","2,576,000","3,000","2,573,000",
" ","2801  ","彰銀            ","2,300,000","2,000","2,298,000",
" ","2404  ","漢唐            ","2,255,000","0","2,255,000",
" ","3514  ","昱晶            ","2,066,000","0","2,066,000",
" ","2809  ","京城銀          ","1,700,000","0","1,700,000",
" ","2498  ","宏達電          ","1,690,000","0","1,690,000",
" ","2823  ","中壽            ","1,662,000","0","1,662,000",
" ","2618  ","長榮航          ","1,852,000","400,000","1,452,000",
" ","1101  ","台泥            ","1,309,000","2,000","1,307,000",
" ","2485  ","兆赫            ","1,758,000","500,000","1,258,000",
" ","3043  ","科風            ","1,273,000","30,000","1,243,000",
" ","2609  ","陽明            ","1,200,000","0","1,200,000",
" ","2892  ","第一金          ","1,200,000","1,000","1,199,000",
" ","2325  ","矽品            ","1,027,000","0","1,027,000",
" ","1319  ","東陽            ","888,000","0","888,000",
" ","2603  ","長榮            ","814,000","0","814,000",
" ","5854  ","合庫            ","780,000","2,000","778,000",
" ",="0055  ","元大MSCI金融    ","746,000","0","746,000",
" ","2911  ","麗嬰房          ","710,000","0","710,000",
" ","2704  ","國賓            ","700,000","0","700,000",
" ","2468  ","華經            ","500,000","0","500,000",
" ","2887  ","台新金          ","500,000","3,000","497,000",
" ","2888  ","新光金          ","500,000","3,000","497,000",
" ","8039  ","台虹            ","477,000","0","477,000",
" ","3042  ","晶技            ","838,000","400,000","438,000",
" ","3041  ","揚智            ","423,000","0","423,000",
" ","2890  ","永豐金          ","368,000","3,000","365,000",
" ","910579","歐聖            ","350,000","0","350,000",
" ","3561  ","昇陽光電        ","340,000","0","340,000",
" ","3030  ","德律            ","300,000","0","300,000",
" ","4904  ","遠傳            ","276,000","0","276,000",
" ","3049  ","和鑫            ","250,000","0","250,000",
" ","2049  ","上銀            ","363,000","128,000","235,000",
" ","1734  ","杏輝            ","207,000","0","207,000",
" ","2395  ","研華            ","200,000","0","200,000",
" ","2421  ","建準            ","200,000","0","200,000",
" ","6505  ","台塑化          ","188,000","0","188,000",
" ","9136  ","巨騰-DR         ","181,000","0","181,000",
" ","4930  ","燦星網          ","178,000","0","178,000",
" ","1477  ","聚陽            ","230,000","55,000","175,000",
" ","2412  ","中華電          ","430,000","263,000","167,000",
" ","2317  ","鴻海            ","607,000","443,000","164,000",
