"100年02月15日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="035471","南亞科元大88購01","5,045,000","203,000","4,842,000",
="035319","祥碩中信87購01  ","3,122,000","10,000","3,112,000",
="033683","可成中信86購02  ","3,036,000","1,000","3,035,000",
="0050  ","元大台灣50      ","4,556,000","1,543,000","3,013,000",
="036445","南亞科元大88購04","2,981,000","199,000","2,782,000",
"3049  ","和鑫            ","3,122,000","412,000","2,710,000",
="03852P","華邦電凱基93售05","3,288,000","606,000","2,682,000",
="033110","南亞科凱基86購01","3,253,000","611,000","2,642,000",
="033790","大同國泰86購04  ","2,365,000","0","2,365,000",
="035034","禾伸堂凱基87購06","2,344,000","0","2,344,000",
="033549","智易國票87購02  ","2,229,000","0","2,229,000",
="034509","鴻海凱基87購03  ","2,394,000","187,000","2,207,000",
="0061  ","元大寶滬深      ","6,154,000","3,975,000","2,179,000",
="033929","滬深2X台新87購01","2,173,000","10,000","2,163,000",
="033965","上銀元大89購02  ","2,919,000","779,000","2,140,000",
"2327  ","國巨            ","3,554,000","1,483,000","2,071,000",
="035305","全新富邦87購02  ","3,189,000","1,204,000","1,985,000",
="03925P","大立光群益93售08","2,313,000","335,000","1,978,000",
="035697","大立光兆豐89購02","2,294,000","423,000","1,871,000",
="032950","A50正2國票86購05","1,695,000","5,000","1,690,000",
="034602","S&P反1元大87購01","1,855,000","185,000","1,670,000",
="037117","華新科元大89購07","1,624,000","22,000","1,602,000",
="033556","滬深2X富邦86購02","1,634,000","70,000","1,564,000",
="033671","滬深2X統一89購02","1,506,000","0","1,506,000",
="033486","可成群益87購01  ","1,492,000","11,000","1,481,000",
="036856","智原元富89購01  ","1,459,000","0","1,459,000",
="035834","聯詠元大88購01  ","1,793,000","416,000","1,377,000",
="035481","瑞儀元大88購02  ","2,429,000","1,065,000","1,364,000",
="034278","易華電群益87購01","1,391,000","41,000","1,350,000",
="035462","康控凱基88購01  ","1,343,000","50,000","1,293,000",
="033550","GIS國票86購02   ","1,450,000","176,000","1,274,000",
="037056","國巨國票8A購01  ","1,261,000","0","1,261,000",
="033886","正隆永豐87購01  ","1,265,000","5,000","1,260,000",
="036769","華新科兆豐89購04","1,232,000","10,000","1,222,000",
="033936","大立光國泰88購01","1,378,000","159,000","1,219,000",
="036743","智邦元大89購01  ","1,545,000","401,000","1,144,000",
="034360","大立光凱基87購11","1,670,000","528,000","1,142,000",
="036215","臺股指元富88購01","1,829,000","687,000","1,142,000",
="036403","智易元富88購02  ","1,254,000","136,000","1,118,000",
"3576  ","聯合再生        ","1,267,000","150,000","1,117,000",
"1710  ","東聯            ","1,434,000","339,000","1,095,000",
="033870","上銀凱基87購01  ","1,505,000","447,000","1,058,000",
="032771","上銀元大89購01  ","1,058,000","20,000","1,038,000",
="036392","華新科統一88購01","1,373,000","341,000","1,032,000",
="033913","聯發科元大87購02","1,144,000","140,000","1,004,000",
="034941","臺股指元富87購03","2,536,000","1,544,000","992,000",
="035433","宏碁群益88購01  ","1,168,000","196,000","972,000",
="034766","百和統一89購01  ","971,000","0","971,000",
="033706","華新科元大89購01","2,335,000","1,373,000","962,000",
="034635","漢唐元富87購01  ","1,250,000","312,000","938,000",
="033635","智易元富86購02  ","935,000","0","935,000",
="034942","中橡群益87購01  ","1,725,000","802,000","923,000",
="033561","華航富邦86購01  ","1,119,000","205,000","914,000",
="036015","旺宏國票89購01  ","1,452,000","540,000","912,000",
="034813","樺漢群益87購01  ","1,719,000","809,000","910,000",
="033589","光寶科元大87購01","913,000","25,000","888,000",
="034424","巨大台新87購01  ","1,077,000","190,000","887,000",
"2449  ","京元電子        ","1,650,000","769,000","881,000",
="035939","大成鋼凱基8B購02","1,091,000","219,000","872,000",
="033091","台積電中信86購01","934,000","70,000","864,000",
="035872","日電貿群益88購01","1,182,000","346,000","836,000",
="034551","寶滬深國泰88購01","946,000","115,000","831,000",
="031994","聯發科麥證85購05","859,000","31,000","828,000",
="032910","同欣電群益86購01","917,000","97,000","820,000",
="035622","奇鋐凱基88購01  ","850,000","33,000","817,000",
="036244","中石化元大88購03","994,000","180,000","814,000",
="03776P","臺股指元大93售26","1,263,000","449,000","814,000",
="035534","滬深2X凱基88購02","1,635,000","824,000","811,000",
"2892  ","第一金          ","2,627,000","1,819,000","808,000",
="035086","華邦電麥證87購01","812,000","10,000","802,000",
="036032","嘉聯益國泰8A購01","1,215,000","422,000","793,000",
="037046","中磊永豐89購01  ","1,564,000","773,000","791,000",
="037281","世紀鋼統一89購01","793,000","3,000","790,000",
="033730","和碩富邦87購01  ","991,000","206,000","785,000",
"2515  ","中工            ","1,258,000","477,000","781,000",
="033342","大同元大87購02  ","765,000","0","765,000",
="035238","為升元富87購01  ","1,243,000","481,000","762,000",
"2492  ","華新科          ","989,000","234,000","755,000",
="036819","旺宏凱基89購04  ","994,000","249,000","745,000",
="03523P","台光電群益92售02","837,000","100,000","737,000",
="03502P","臺股指元富92售04","733,000","0","733,000",
"1312  ","國喬            ","739,000","8,000","731,000",
="036652","可成凱基89購01  ","1,416,000","689,000","727,000",
"2887  ","台新金          ","1,532,000","805,000","727,000",
="036255","聯發科元大88購09","745,000","23,000","722,000",
