"099年03月01日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="0050  ","元大台灣50      ","7,917,000","2,896,000","5,021,000",
="03257 ","永豐1K          ","2,650,000","181,000","2,469,000",
="07737 ","凱基40          ","2,435,000","114,000","2,321,000",
="06499 ","元富CW          ","2,546,000","244,000","2,302,000",
"1314  ","中石化          ","2,841,000","672,000","2,169,000",
="03070 ","統一AM          ","2,480,000","349,000","2,131,000",
="08362 ","寶來NG          ","2,065,000","0","2,065,000",
="07603 ","寶來NV          ","2,066,000","184,000","1,882,000",
="05040P","聯發科凱基95售05","2,038,000","247,000","1,791,000",
"2325  ","矽品            ","1,799,580","63,000","1,736,580",
="06494 ","永昌JG          ","2,147,000","437,000","1,710,000",
="05615 ","元富AT          ","1,693,000","55,000","1,638,000",
"3576  ","聯合再生        ","1,463,000","11,000","1,452,000",
="07152 ","永豐MN          ","1,493,000","114,000","1,379,000",
="06064 ","元富CD          ","1,343,000","60,000","1,283,000",
"2002  ","中鋼            ","1,757,000","523,000","1,234,000",
"1605  ","華新            ","1,416,000","192,000","1,224,000",
="07588 ","元大7E          ","1,301,000","150,000","1,151,000",
"2891  ","中信金          ","1,653,000","524,000","1,129,000",
="07299 ","寶來NE          ","1,248,000","135,000","1,113,000",
"2107  ","厚生            ","1,303,000","209,000","1,094,000",
"2101  ","南港            ","1,209,000","143,000","1,066,000",
="05604 ","永豐EI          ","1,020,000","0","1,020,000",
"2881  ","富邦金          ","1,268,000","264,000","1,004,000",
"2409  ","友達            ","2,157,000","1,156,000","1,001,000",
"2890  ","永豐金          ","1,022,000","65,000","957,000",
="05859 ","兆豐NW          ","1,055,000","109,000","946,000",
"2903  ","遠百            ","1,024,000","95,000","929,000",
="07314 ","元大5L          ","1,230,000","347,000","883,000",
="07322 ","永昌JY          ","902,000","30,000","872,000",
"2403  ","友尚            ","1,011,000","162,000","849,000",
"3514  ","昱晶            ","925,000","92,997","832,003",
="07342 ","永豐14          ","1,299,000","474,000","825,000",
="06760 ","元大2K          ","1,433,000","613,000","820,000",
="07885P","大立光富邦8C售04","830,000","16,000","814,000",
="06552 ","凱基MN          ","1,012,000","209,000","803,000",
"1201  ","味全            ","816,000","20,000","796,000",
="05278 ","永豐CK          ","771,000","0","771,000",
"9907  ","統一實          ","770,000","0","770,000",
="07241 ","元富FT          ","867,000","102,000","765,000",
="08244P","和鑫國票8C售01  ","750,000","0","750,000",
"2882  ","國泰金          ","1,525,000","775,000","750,000",
="07532 ","凱基NY          ","740,000","0","740,000",
="05553 ","台証80          ","735,000","0","735,000",
"2303  ","聯電            ","1,135,000","414,000","721,000",
="05067 ","亞東KD          ","715,000","4,000","711,000",
"910322","康師傅-DR       ","699,000","0","699,000",
"2886  ","兆豐金          ","782,000","86,000","696,000",
"2201  ","裕隆            ","744,000","58,000","686,000",
="05214 ","兆豐AM          ","693,000","10,000","683,000",
"9911  ","櫻花            ","680,000","0","680,000",
="07487 ","永豐67          ","817,000","139,000","678,000",
"2362  ","藍天            ","709,000","37,000","672,000",
"2330  ","台積電          ","1,107,000","446,000","661,000",
="05371 ","元大LY          ","684,000","25,000","659,000",
="07240 ","元富FS          ","650,000","0","650,000",
="06151 ","亞東EM          ","640,000","10,000","630,000",
="06602 ","亞東FG          ","627,000","0","627,000",
="06737 ","元富DY          ","913,000","288,000","625,000",
="04976 ","永昌NK          ","616,000","0","616,000",
"2603  ","長榮            ","657,000","44,000","613,000",
="05838 ","永豐FT          ","616,000","9,000","607,000",
="05600 ","永豐EE          ","809,000","203,000","606,000",
="05119 ","群益E3          ","602,000","0","602,000",
="08377P","國巨國泰91售06  ","594,000","2,000","592,000",
="06655 ","元大2F          ","945,000","369,000","576,000",
"2347  ","聯強            ","1,162,000","586,000","576,000",
"2324  ","仁寶            ","722,000","148,000","574,000",
="03449 ","凱基1M          ","572,000","0","572,000",
="06862 ","元富EE          ","596,000","30,000","566,000",
"2204  ","中華            ","602,000","38,000","564,000",
="05522 ","群益FV          ","671,000","110,000","561,000",
="05835 ","永豐FQ          ","619,000","58,000","561,000",
="06190 ","元大F3          ","716,000","162,000","554,000",
"2485  ","兆赫            ","561,000","11,000","550,000",
"2883  ","開發金          ","640,000","91,000","549,000",
="07446 ","元大5Q          ","583,000","35,000","548,000",
"3481  ","群創            ","795,000","249,000","546,000",
="07670 ","永豐69          ","577,000","36,000","541,000",
="06829 ","國票AT          ","639,000","99,000","540,000",
"9151  ","旺旺            ","571,000","32,000","539,000",
="06271 ","統一88          ","1,117,000","579,000","538,000",
="03264P","瑞儀元富92售02  ","594,000","57,000","537,000",
="06669 ","統一C6          ","675,000","139,000","536,000",
="05353 ","富邦66          ","529,000","0","529,000",
="06179 ","永豐HC          ","528,000","0","528,000",
"1402  ","遠東新          ","664,000","137,000","527,000",
="07396 ","亞東FR          ","586,000","60,000","526,000",
="07673 ","永豐72          ","526,000","0","526,000",
"1310  ","台苯            ","525,000","0","525,000",
"2888  ","新光金          ","799,000","275,000","524,000",
"2801  ","彰銀            ","682,000","165,000","517,000",
="06903 ","元大3U          ","817,000","305,000","512,000",
"2505  ","國揚            ","510,000","10,000","500,000",
"2915  ","潤泰全          ","532,000","32,000","500,000",
="07657 ","元大7S          ","500,000","2,000","498,000",
"6145  ","勁永            ","499,000","1,000","498,000",
="04466 ","群益73          ","485,000","0","485,000",
="07992 ","元大9C          ","545,000","61,000","484,000",
="07059 ","元大4E          ","504,000","23,000","481,000",
="07301 ","寶來NI          ","644,000","163,000","481,000",
="04920 ","群益B4          ","475,000","0","475,000",
="08250 ","工銀FQ          ","769,000","297,000","472,000",
="06798 ","寶來LP          ","585,000","116,000","469,000",
="07856P","臺股指凱基8B售02","755,000","288,000","467,000",
="05362 ","永豐DE          ","688,000","229,000","459,000",
="05367 ","元大LU          ","823,000","371,000","452,000",
="06492 ","永昌JE          ","528,000","80,000","448,000",
="07290 ","統一G3          ","533,000","90,000","443,000",
="07467 ","永豐47          ","753,000","312,000","441,000",
="07035 ","元富FF          ","654,000","216,000","438,000",
="03049 ","寶來60          ","602,000","168,000","434,000",
="07583 ","元大6Z          ","524,000","90,000","434,000",
="08230 ","群益EP          ","541,000","110,000","431,000",
="06013 ","工銀GU          ","643,000","216,000","427,000",
