"099年03月12日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="0050  ","元大台灣50      ","4,690,000","1,047,000","3,643,000",
="05966 ","凱基LB          ","2,385,000","0","2,385,000",
="06192P","TPK國票89售01   ","2,117,000","406,000","1,711,000",
="07586 ","元大7C          ","1,484,000","71,000","1,413,000",
="03328 ","元大25          ","1,371,000","20,000","1,351,000",
="05116 ","群益D9          ","1,397,000","61,000","1,336,000",
="06640 ","凱基MW          ","2,475,000","1,240,000","1,235,000",
="03045 ","寶來56          ","1,225,000","21,000","1,204,000",
="03298 ","大華GZ          ","1,111,000","20,000","1,091,000",
"2891  ","中信金          ","1,039,000","27,000","1,012,000",
="06968 ","富邦E5          ","1,050,000","55,000","995,000",
"9911  ","櫻花            ","960,000","0","960,000",
"2409  ","友達            ","1,673,000","721,000","952,000",
"2311  ","日月光          ","1,241,000","291,000","950,000",
="06330 ","永豐HX          ","995,000","50,000","945,000",
="08280P","聚陽元富8C售02  ","896,000","0","896,000",
="06061 ","元富CA          ","1,168,000","390,000","778,000",
="05665 ","群益GT          ","774,000","3,000","771,000",
="07638 ","凱基21          ","810,000","40,000","770,000",
="03305 ","元大17          ","864,000","100,000","764,000",
="06186 ","日盛GK          ","750,000","0","750,000",
="05277 ","永豐CJ          ","742,000","0","742,000",
="07357 ","凱基NS          ","832,000","92,000","740,000",
="05657 ","凱基KE          ","727,000","5,000","722,000",
="05299 ","元富AB          ","757,000","59,000","698,000",
="06026P","上銀國票88售02  ","696,000","0","696,000",
="05085 ","永豐C5          ","695,000","0","695,000",
="07600 ","國泰EN          ","713,000","20,000","693,000",
="07500 ","日盛LC          ","669,000","0","669,000",
="06797 ","寶來LN          ","661,000","0","661,000",
="07609 ","寶來02          ","654,000","0","654,000",
"2384  ","勝華            ","975,000","330,000","645,000",
="03265 ","寶來67          ","634,000","0","634,000",
="08360P","國巨群益8C售04  ","620,000","0","620,000",
"2481  ","強茂            ","772,000","157,000","615,000",
="07322 ","永昌JY          ","721,000","115,000","606,000",
="08390P","上証2X凱基92售02","663,000","60,000","603,000",
="05941 ","統一47          ","586,000","3,000","583,000",
"2504  ","國產            ","588,000","12,000","576,000",
="06882 ","元大3D          ","633,000","67,000","566,000",
"2489  ","瑞軒            ","959,000","394,000","565,000",
="05807P","微星元大87售03  ","880,000","319,000","561,000",
="05676 ","富邦76          ","659,000","99,000","560,000",
="08346 ","元富EN          ","543,000","1,000","542,000",
="07446 ","元大5Q          ","755,000","217,000","538,000",
="06262 ","富邦B1          ","701,000","175,000","526,000",
="07429 ","兆豐74          ","515,000","9,000","506,000",
"2903  ","遠百            ","592,000","88,000","504,000",
"3034  ","聯詠            ","902,000","400,000","502,000",
="03300 ","大華HB          ","472,000","0","472,000",
="07621 ","統一I9          ","460,000","0","460,000",
="07268 ","永豐03          ","517,000","60,000","457,000",
="06410 ","元大H3          ","663,000","207,000","456,000",
"2885  ","元大金          ","558,000","105,000","453,000",
="05580 ","群益GH          ","497,000","48,000","449,000",
="03664 ","寶來92          ","442,000","0","442,000",
="04655 ","群益85          ","433,000","0","433,000",
"2882  ","國泰金          ","545,000","112,000","433,000",
="06008 ","元大D8          ","795,000","370,000","425,000",
="03303 ","元大15          ","455,000","40,000","415,000",
="06386 ","統一99          ","1,248,000","833,000","415,000",
"2330  ","台積電          ","531,000","120,000","411,000",
="06472 ","永豐JT          ","410,000","0","410,000",
="07369 ","大華EF          ","408,000","2,000","406,000",
="07971 ","統一N3          ","413,000","10,000","403,000",
"2913  ","農林            ","406,000","9,000","397,000",
="06978 ","群益LG          ","382,000","10,000","372,000",
="05354 ","統一NZ          ","820,000","452,000","368,000",
="03177 ","元大9X          ","364,000","0","364,000",
="05525 ","群益FY          ","357,000","0","357,000",
="07561 ","工銀IU          ","357,000","0","357,000",
="07893P","台積電群益92售02","357,000","0","357,000",
="05076 ","永昌NQ          ","366,000","10,000","356,000",
="05446 ","日盛EQ          ","356,000","0","356,000",
="05628 ","統一23          ","347,000","0","347,000",
="06031 ","群益IA          ","344,000","0","344,000",
="08286 ","元富CH          ","637,000","293,000","344,000",
="04424P","台郡永豐94售01  ","342,000","0","342,000",
="06894 ","寶來MJ          ","339,000","0","339,000",
="05248 ","凱基8G          ","330,000","0","330,000",
"2417  ","圓剛            ","469,000","139,000","330,000",
"2883  ","開發金          ","347,000","17,000","330,000",
="07312 ","元大5J          ","349,000","20,000","329,000",
="05825 ","群益HG          ","326,000","0","326,000",
="06494 ","永昌JG          ","353,000","30,000","323,000",
="06090 ","群益IJ          ","399,000","77,000","322,000",
="07367 ","大華ED          ","322,000","0","322,000",
="03504 ","元大49          ","355,000","34,000","321,000",
="07823 ","元富HB          ","651,000","330,000","321,000",
"2915  ","潤泰全          ","495,000","177,000","318,000",
="06477 ","永豐JY          ","317,000","0","317,000",
="07803 ","富邦L7          ","346,000","30,000","316,000",
="05437 ","康和AL          ","310,000","0","310,000",
"3576  ","聯合再生        ","310,000","0","310,000",
="03559 ","大華JE          ","307,000","0","307,000",
