"095年04月13日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3474  ","華亞科          ","3,585,000","0","3,585,000",
" ","3037  ","欣興            ","7,002,000","3,480,000","3,522,000",
" ","3189  ","景碩            ","2,928,000","345,000","2,583,000",
" ","1711  ","永光            ","2,017,000","0","2,017,000",
" ","2446  ","全懋            ","1,917,000","154,000","1,763,000",
" ","2402  ","毅嘉            ","1,450,000","0","1,450,000",
" ","2489  ","瑞軒            ","1,611,000","246,000","1,365,000",
" ","3031  ","佰鴻            ","1,528,000","200,000","1,328,000",
" ","2027  ","大成鋼          ","1,276,000","0","1,276,000",
" ","2392  ","正崴            ","1,289,000","90,000","1,199,000",
" ","1103  ","嘉泥            ","1,101,000","0","1,101,000",
" ","2368  ","金像電          ","1,100,000","0","1,100,000",
" ","2340  ","光磊            ","1,001,000","0","1,001,000",
" ","2523  ","德寶            ","1,000,000","0","1,000,000",
" ","2476  ","鉅祥            ","966,000","3,000","963,000",
" ","6239  ","力成            ","1,225,000","273,000","952,000",
" ","1717  ","長興            ","906,000","0","906,000",
" ","4906  ","正文            ","1,013,000","130,000","883,000",
" ","2618  ","長榮航          ","850,000","0","850,000",
" ","2542  ","興富發          ","825,000","0","825,000",
" ","2374  ","佳能            ","970,000","220,000","750,000",
" ","6168  ","宏齊            ","1,075,000","360,000","715,000",
" ","1904  ","正隆            ","635,000","0","635,000",
" ","2330  ","台積電          ","1,446,000","911,000","535,000",
" ","1614  ","三洋電          ","510,000","0","510,000",
" ","2506  ","太設            ","500,000","0","500,000",
" ","1704  ","榮化            ","466,000","0","466,000",
" ","2023  ","燁輝            ","650,000","197,000","453,000",
" ","3012  ","廣輝            ","501,000","52,000","449,000",
" ","2382  ","廣達            ","434,000","0","434,000",
" ","2605  ","新興            ","435,000","15,000","420,000",
" ","1907  ","永豐餘          ","412,000","0","412,000",
" ","3231  ","緯創            ","410,000","0","410,000",
" ","2419  ","仲琦            ","400,000","0","400,000",
" ","2412  ","中華電          ","573,000","250,000","323,000",
" ","3007  ","綠點            ","400,000","99,000","301,000",
" ","2548  ","華固            ","282,000","0","282,000",
" ","2103  ","台橡            ","308,000","50,000","258,000",
" ","8046  ","南電            ","260,000","6,000","254,000",
" ","6289  ","華上            ","248,000","0","248,000",
" ","2474  ","可成            ","389,000","152,000","237,000",
" ","2455  ","全新            ","235,000","0","235,000",
" ","2501  ","國建            ","212,000","0","212,000",
" ","2505  ","國揚            ","200,000","0","200,000",
" ","2535  ","達欣工          ","200,000","0","200,000",
" ","2547  ","日勝生          ","200,000","0","200,000",
" ","2854  ","寶來證          ","200,000","0","200,000",
" ","5203  ","訊連            ","471,000","275,000","196,000",
" ","2458  ","義隆            ","185,000","0","185,000",
" ","1471  ","首利            ","150,000","0","150,000",
" ","4526  ","東台            ","150,000","0","150,000",
" ","9934  ","成霖            ","150,000","4,100","145,900",
" ","2432  ","倚天            ","144,000","0","144,000",
" ","2469  ","力信            ","135,000","0","135,000",
" ","2833  ","台壽保          ","130,000","0","130,000",
" ","6142  ","友勁            ","130,000","3,141","126,859",
" ","5469  ","瀚宇博          ","120,000","0","120,000",
" ","9939  ","宏全            ","119,000","0","119,000",
" ","2447  ","鼎新            ","117,000","0","117,000",
" ","8016  ","矽創            ","228,000","112,000","116,000",
" ","2317  ","鴻海            ","213,000","100,000","113,000",
" ","2883  ","開發金          ","101,000","0","101,000",
" ","1532  ","勤美            ","100,000","0","100,000",
" ","1905  ","華紙            ","1,000,000","900,000","100,000",
" ","2534  ","宏盛            ","100,000","0","100,000",
" ","2545  ","皇翔            ","100,000","0","100,000",
" ","8101  ","華冠            ","100,000","0","100,000",
" ","2448  ","晶電            ","280,000","189,000","91,000",
" ","1560  ","中砂            ","165,000","75,000","90,000",
" ","2881  ","富邦金          ","81,000","0","81,000",
" ","3450  ","聯鈞            ","80,000","0","80,000",
" ","3062  ","建漢            ","125,000","50,000","75,000",
" ","3042  ","晶技            ","1,419,000","1,345,000","74,000",
" ","9904  ","寶成            ","58,000","0","58,000",
" ","3024  ","憶聲            ","50,000","0","50,000",
" ","2880  ","華南金          ","45,000","0","45,000",
" ",="0050  ","元大台灣50      ","41,000","0","41,000",
" ","2609  ","陽明            ","37,000","0","37,000",
" ","3043  ","科風            ","33,000","0","33,000",
" ","6131  ","悠克            ","33,000","0","33,000",
" ","2903  ","遠百            ","30,000","0","30,000",
" ","5534  ","長虹            ","30,000","0","30,000",
" ","1434  ","福懋            ","29,000","0","29,000",
" ","2887  ","台新金          ","29,000","0","29,000",
" ","2301  ","光寶科          ","26,000","0","26,000",
" ","1605  ","華新            ","115,000","90,000","25,000",
" ","3061  ","璨圓            ","100,000","75,000","25,000",
" ","2227  ","裕日車          ","24,000","0","24,000",
" ","1229  ","聯華            ","21,000","0","21,000",
" ","1536  ","和大            ","20,000","0","20,000",
" ","1733  ","五鼎            ","20,000","0","20,000",
" ","3019  ","亞光            ","40,000","20,000","20,000",
" ","2411  ","飛瑞            ","19,000","0","19,000",
" ","6202  ","盛群            ","20,000","1,000","19,000",
" ","1326  ","台化            ","16,000","0","16,000",
" ","3045  ","台灣大          ","16,000","0","16,000",
" ","1102  ","亞泥            ","14,000","0","14,000",
" ","2002  ","中鋼            ","134,000","120,000","14,000",
" ","3356  ","奇偶            ","14,000","0","14,000",
" ","2888  ","新光金          ","30,000","20,000","10,000",
" ","1722  ","台肥            ","8,000","0","8,000",
" ","2397  ","友通            ","10,000","2,000","8,000",
" ","9940  ","信義            ","6,000","0","6,000",
" ","1723  ","中碳            ","5,000","0","5,000",
" ","2912  ","統一超          ","5,000","0","5,000",
" ","3130  ","一零四          ","5,000","0","5,000",
" ","1802  ","台玻            ","4,000","0","4,000",
" ","2910  ","統領            ","4,000","0","4,000",
" ","3035  ","智原            ","3,000","0","3,000",
" ","6605  ","帝寶            ","3,000","0","3,000",
" ","3008  ","大立光          ","44,000","42,000","2,000",
" ","1101  ","台泥            ","1,000","0","1,000",
" ","1513  ","中興電          ","1,000","0","1,000",
" ","2356  ","英業達          ","1,000","0","1,000",
" ","2388  ","威盛            ","1,000","0","1,000",
" ","2395  ","研華            ","1,000","0","1,000",
" ","2401  ","凌陽            ","1,000","0","1,000",
" ","2475  ","華映            ","1,000","0","1,000",
" ","2834  ","臺企銀          ","1,000","0","1,000",
" ","3063  ","飛信            ","0","5,186,000","-5,186,000",
" ","2311  ","日月光          ","640,000","4,546,000","-3,906,000",
" ","2492  ","華新科          ","1,465,000","4,573,000","-3,108,000",
" ","3214  ","元砷            ","0","2,312,000","-2,312,000",
" ","2485  ","兆赫            ","990,000","3,015,000","-2,025,000",
