"097年11月28日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2891  ","中信金          ","6,557,000","40,000","6,517,000",
" ","2610  ","華航            ","4,922,000","0","4,922,000",
" ","1402  ","遠東新          ","4,499,000","15,000","4,484,000",
" ","2885  ","元大金          ","3,570,000","526,000","3,044,000",
" ","3702  ","大聯大          ","2,982,000","0","2,982,000",
" ","2317  ","鴻海            ","3,280,000","518,000","2,762,000",
" ","1101  ","台泥            ","2,515,000","0","2,515,000",
" ","2409  ","友達            ","2,969,000","504,741","2,464,259",
" ","1102  ","亞泥            ","5,564,000","3,337,000","2,227,000",
" ","2903  ","遠百            ","1,600,000","0","1,600,000",
" ","9904  ","寶成            ","1,611,000","238,000","1,373,000",
" ","2892  ","第一金          ","1,333,000","19,000","1,314,000",
" ","1722  ","台肥            ","1,942,000","633,000","1,309,000",
" ","2890  ","永豐金          ","1,300,000","30,000","1,270,000",
" ","9945  ","潤泰新          ","1,380,000","130,000","1,250,000",
" ","2485  ","兆赫            ","1,234,000","0","1,234,000",
" ","2332  ","友訊            ","1,166,000","0","1,166,000",
" ","2704  ","國賓            ","1,130,000","0","1,130,000",
" ","2881  ","富邦金          ","2,090,000","1,122,000","968,000",
" ",="0050  ","元大台灣50      ","1,125,000","160,000","965,000",
" ","2330  ","台積電          ","1,243,000","331,000","912,000",
" ","6176  ","瑞儀            ","905,000","15,000","890,000",
" ","2417  ","圓剛            ","1,131,000","310,280","820,720",
" ","2362  ","藍天            ","816,000","0","816,000",
" ","2105  ","正新            ","891,000","160,000","731,000",
" ","2314  ","台揚            ","700,000","0","700,000",
" ","1507  ","永大            ","690,000","0","690,000",
" ","2912  ","統一超          ","683,000","2,000","681,000",
" ","1504  ","東元            ","800,000","120,000","680,000",
" ","2392  ","正崴            ","850,000","200,000","650,000",
" ","2915  ","潤泰全          ","800,000","200,000","600,000",
" ","4904  ","遠傳            ","600,000","7,000","593,000",
" ","2801  ","彰銀            ","516,000","0","516,000",
" ","9907  ","統一實          ","500,000","0","500,000",
" ","1305  ","華夏            ","550,000","54,000","496,000",
" ","2357  ","華碩            ","673,000","185,048","487,952",
" ","1905  ","華紙            ","757,000","300,000","457,000",
" ","6282  ","康舒            ","450,000","0","450,000",
" ","2325  ","矽品            ","396,000","13,000","383,000",
" ","3044  ","健鼎            ","353,000","0","353,000",
" ","2324  ","仁寶            ","350,000","16,000","334,000",
" ","2448  ","晶電            ","300,000","0","300,000",
" ","2536  ","宏普            ","300,000","0","300,000",
" ","3376  ","新日興          ","425,000","125,000","300,000",
" ","2535  ","達欣工          ","400,000","160,000","240,000",
" ","2854  ","寶來證          ","231,000","520","230,480",
" ","2615  ","萬海            ","230,000","0","230,000",
