"094年06月21日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="03144 ","統一AW          ","12,375,000","252,000","12,123,000",
="03145 ","統一AX          ","10,344,000","196,000","10,148,000",
"1301  ","台塑            ","6,939,000","111,000","6,828,000",
="0050  ","元大台灣50      ","3,588,000","2,000","3,586,000",
="0617P ","寶來58          ","3,079,000","0","3,079,000",
="0616  ","寶來57          ","4,689,000","2,146,000","2,543,000",
"2883  ","開發金          ","2,104,000","80,000","2,024,000",
"2014  ","中鴻            ","1,825,000","66,000","1,759,000",
"2354  ","鴻準            ","1,706,000","0","1,706,000",
"2352  ","佳世達          ","2,098,000","608,000","1,490,000",
"2368  ","金像電          ","1,649,000","300,000","1,349,000",
"2002  ","中鋼            ","3,616,000","2,611,000","1,005,000",
="0694  ","中信58          ","2,016,000","1,044,000","972,000",
"3011  ","今皓            ","950,000","70,000","880,000",
"1314  ","中石化          ","1,588,000","758,000","830,000",
"2823  ","中壽            ","815,000","0","815,000",
"2801  ","彰銀            ","817,000","80,000","737,000",
"2603  ","長榮            ","1,175,000","451,000","724,000",
"2475  ","華映            ","1,101,000","380,000","721,000",
"3007  ","綠點            ","725,000","5,000","720,000",
"2015  ","豐興            ","970,000","272,000","698,000",
"2882  ","國泰金          ","728,000","34,000","694,000",
"2834  ","臺企銀          ","1,220,000","601,000","619,000",
"6505  ","台塑化          ","650,000","50,000","600,000",
"2006  ","東和鋼鐵        ","1,601,000","1,003,000","598,000",
"3005  ","神基            ","632,000","50,000","582,000",
"2303  ","聯電            ","2,689,000","2,115,000","574,000",
"2886  ","兆豐金          ","949,000","382,000","567,000",
"2888  ","新光金          ","581,000","72,000","509,000",
"2363  ","矽統            ","1,091,000","589,000","502,000",
"2023  ","燁輝            ","683,000","182,000","501,000",
"1402  ","遠東新          ","537,000","43,000","494,000",
"2881  ","富邦金          ","473,000","29,000","444,000",
"2388  ","威盛            ","518,000","89,000","429,000",
"3034  ","聯詠            ","523,000","94,000","429,000",
"2330  ","台積電          ","1,067,000","651,000","416,000",
"1310  ","台苯            ","613,000","214,000","399,000",
"1303  ","南亞            ","483,000","95,000","388,000",
"2384  ","勝華            ","632,000","253,000","379,000",
"2880  ","華南金          ","444,000","77,000","367,000",
"1444  ","力麗            ","391,000","43,000","348,000",
"1313  ","聯成            ","351,000","5,000","346,000",
"3006  ","晶豪科          ","332,000","0","332,000",
"2892  ","第一金          ","458,000","129,000","329,000",
"3063  ","飛信            ","300,000","354","299,646",
"2903  ","遠百            ","300,000","6,000","294,000",
="0779  ","元大N4          ","953,000","677,000","276,000",
"6116  ","彩晶            ","1,690,000","1,420,000","270,000",
"2446  ","全懋            ","701,000","438,000","263,000",
"1722  ","台肥            ","269,000","10,000","259,000",
"2301  ","光寶科          ","272,000","20,000","252,000",
"2890  ","永豐金          ","273,000","28,000","245,000",
="0695  ","富邦55          ","598,000","362,000","236,000",
"2605  ","新興            ","275,000","41,000","234,000",
="0306  ","元京07          ","705,000","476,000","229,000",
="03134 ","凱基86          ","480,000","254,000","226,000",
="03039 ","寶來50          ","510,000","288,000","222,000",
="0309  ","元京10          ","879,000","663,000","216,000",
"2402  ","毅嘉            ","211,000","0","211,000",
"5469  ","瀚宇博          ","211,000","0","211,000",
"2317  ","鴻海            ","246,000","44,000","202,000",
"2614  ","東森            ","206,000","5,000","201,000",
"1305  ","華夏            ","200,000","2,000","198,000",
"5305  ","敦南            ","211,000","15,000","196,000",
"2204  ","中華            ","208,000","14,000","194,000",
"2838  ","聯邦銀          ","192,000","0","192,000",
="03047 ","寶來58          ","1,197,000","1,007,000","190,000",
"2609  ","陽明            ","457,000","275,000","182,000",
="03007 ","元富HX          ","3,719,000","3,542,000","177,000",
="0321  ","金鼎25          ","1,380,000","1,204,000","176,000",
="0343  ","倍利46          ","527,000","354,000","173,000",
"3049  ","和鑫            ","160,000","0","160,000",
="0318  ","元京15          ","175,000","20,000","155,000",
"2885  ","元大金          ","188,000","37,000","151,000",
"5854  ","合庫            ","161,000","18,000","143,000",
"2808  ","北商銀          ","143,000","1,000","142,000",
"1471  ","首利            ","141,000","1,000","140,000",
"2311  ","日月光          ","284,000","146,000","138,000",
"2308  ","台達電          ","144,000","8,000","136,000",
="03074 ","永昌BX          ","443,000","310,000","133,000",
"2606  ","裕民            ","346,000","218,000","128,000",
"2377  ","微星            ","131,000","5,000","126,000",
="0347  ","大華60          ","134,000","10,000","124,000",
="03069 ","統一AL          ","673,000","553,000","120,000",
"2324  ","仁寶            ","141,000","24,000","117,000",
"2485  ","兆赫            ","135,000","20,000","115,000",
="0747  ","富邦59          ","170,000","60,000","110,000",
"2822  ","農銀            ","205,000","96,000","109,000",
="03045 ","寶來56          ","996,000","893,000","103,000",
"1904  ","正隆            ","110,000","8,000","102,000",
"2438  ","翔耀            ","100,000","0","100,000",
"2473  ","思源            ","101,000","1,000","100,000",
"2484  ","希華            ","100,000","0","100,000",
"2847  ","大眾銀          ","96,000","1,000","95,000",
="0721  ","寶來70          ","93,000","0","93,000",
"2820  ","華票            ","93,000","0","93,000",
"2327  ","國巨            ","92,000","0","92,000",
="0308  ","元京09          ","91,000","0","91,000",
="03037 ","寶來ER          ","1,203,000","1,114,000","89,000",
="0596  ","新壽01          ","108,000","19,000","89,000",
"2889  ","國票金          ","574,000","486,000","88,000",
