"107年12月27日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2345  ","智邦            ","3,072,000","43,000","3,029,000",
" ",="0050  ","元大台灣50      ","1,153,000","0","1,153,000",
" ","1515  ","力山            ","891,000","0","891,000",
" ","2356  ","英業達          ","800,000","0","800,000",
" ","1477  ","聚陽            ","713,000","0","713,000",
" ","2618  ","長榮航          ","680,000","0","680,000",
" ","1722  ","台肥            ","850,000","236,000","614,000",
" ","2382  ","廣達            ","579,000","0","579,000",
" ","2603  ","長榮            ","533,000","0","533,000",
" ","3037  ","欣興            ","450,000","0","450,000",
" ","3545  ","敦泰            ","500,000","50,000","450,000",
" ","9914  ","美利達          ","436,000","0","436,000",
" ","5388  ","中磊            ","396,000","0","396,000",
" ","1101  ","台泥            ","358,000","0","358,000",
" ","6285  ","啟碁            ","340,000","0","340,000",
" ","2377  ","微星            ","431,000","108,000","323,000",
" ","3034  ","聯詠            ","631,000","308,000","323,000",
" ","6176  ","瑞儀            ","304,000","0","304,000",
" ","1216  ","統一            ","260,000","0","260,000",
" ","2548  ","華固            ","251,000","0","251,000",
" ","5876  ","上海商銀        ","940,000","700,000","240,000",
" ","2421  ","建準            ","177,000","0","177,000",
" ","1504  ","東元            ","172,000","0","172,000",
" ","8028  ","昇陽半導體      ","161,000","0","161,000",
" ","8046  ","南電            ","740,000","580,000","160,000",
" ","2455  ","全新            ","156,000","0","156,000",
" ","3413  ","京鼎            ","149,000","0","149,000",
" ","3189  ","景碩            ","221,000","77,000","144,000",
" ","9921  ","巨大            ","144,000","0","144,000",
" ","3044  ","健鼎            ","196,000","73,000","123,000",
" ","3653  ","健策            ","141,000","22,000","119,000",
" ","2027  ","大成鋼          ","117,000","0","117,000",
" ","2439  ","美律            ","116,000","0","116,000",
" ","2492  ","華新科          ","141,000","28,000","113,000",
" ","4536  ","拓凱            ","110,000","0","110,000",
" ","2351  ","順德            ","100,000","0","100,000",
" ","8464  ","億豐            ","93,000","0","93,000",
" ","4977  ","眾達-KY         ","86,000","0","86,000",
" ","3665  ","貿聯-KY         ","82,000","0","82,000",
" ","2308  ","台達電          ","80,000","0","80,000",
" ","4927  ","泰鼎-KY         ","80,000","0","80,000",
" ","1301  ","台塑            ","265,000","187,000","78,000",
" ","1476  ","儒鴻            ","107,000","30,000","77,000",
" ","5234  ","達興材料        ","73,000","0","73,000",
" ","2383  ","台光電          ","184,000","115,000","69,000",
" ","3036  ","文曄            ","64,000","0","64,000",
