"094年05月30日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
"2408  ","南亞科          ","8,270,000","3,004,000","5,266,000",
="0635  ","信證14          ","3,792,000","5,000","3,787,000",
="03014 ","元富JE          ","2,373,000","480,000","1,893,000",
"3009  ","奇美電          ","2,122,000","314,000","1,808,000",
"2449  ","京元電子        ","2,391,000","749,000","1,642,000",
"2396  ","精碟            ","1,404,000","0","1,404,000",
="0345  ","台証67          ","2,957,000","1,571,000","1,386,000",
="0676  ","台証59          ","1,377,000","70,000","1,307,000",
="03022 ","凱基N1          ","1,248,000","0","1,248,000",
"2303  ","聯電            ","1,926,000","716,000","1,210,000",
="0797  ","寶來76          ","1,023,000","20,000","1,003,000",
"2884  ","玉山金          ","1,094,000","118,000","976,000",
="03114 ","日盛MI          ","1,450,000","519,000","931,000",
"2315  ","神達            ","1,187,000","259,000","928,000",
"2609  ","陽明            ","1,149,000","237,000","912,000",
"2323  ","中環            ","2,868,000","1,979,000","889,000",
="0747  ","富邦59          ","1,150,000","284,000","866,000",
="0694  ","中信58          ","928,000","70,000","858,000",
"2834  ","臺企銀          ","801,000","62,000","739,000",
="0781  ","元大N6          ","911,000","179,000","732,000",
"2801  ","彰銀            ","750,000","48,000","702,000",
"2103  ","台橡            ","800,000","150,000","650,000",
"2388  ","威盛            ","709,000","170,000","539,000",
"6116  ","彩晶            ","3,656,000","3,150,000","506,000",
"1305  ","華夏            ","500,000","0","500,000",
="0636  ","信證15          ","475,000","0","475,000",
"6286  ","立錡            ","569,000","100,000","469,000",
="0330  ","金鼎26          ","3,456,000","3,020,000","436,000",
"1722  ","台肥            ","470,000","36,000","434,000",
="0658  ","群益63          ","400,000","0","400,000",
="0620  ","統一53          ","372,000","9,000","363,000",
="0794  ","富邦61          ","420,000","73,000","347,000",
="0772  ","元大N2          ","535,000","200,000","335,000",
"1314  ","中石化          ","324,000","0","324,000",
"2368  ","金像電          ","320,000","0","320,000",
"2617  ","台航            ","305,000","0","305,000",
"1101A ","台泥特          ","300,000","0","300,000",
="0780  ","元大N5          ","1,055,000","760,000","295,000",
"2344  ","華邦電          ","319,000","41,000","278,000",
="0308  ","元京09          ","338,000","80,000","258,000",
="03072 ","統一AP          ","1,361,000","1,105,000","256,000",
="03032 ","寶來43          ","1,020,000","765,000","255,000",
="03046 ","寶來57          ","905,000","653,000","252,000",
="0762  ","元大M6          ","556,000","306,000","250,000",
="0728  ","建華74          ","2,104,000","1,870,000","234,000",
"2377  ","微星            ","1,145,000","919,000","226,000",
="0695  ","富邦55          ","761,000","544,000","217,000",
"2439  ","美律            ","212,000","0","212,000",
"2328  ","廣宇            ","301,000","90,000","211,000",
"2498  ","宏達電          ","464,000","253,000","211,000",
="0624  ","中信50          ","412,000","202,000","210,000",
="03088 ","元富JP          ","504,000","297,000","207,000",
"3063  ","飛信            ","270,000","68,000","202,000",
"2618  ","長榮航          ","456,000","266,000","190,000",
="0306  ","元京07          ","557,000","376,000","181,000",
="0724  ","建華72          ","1,803,000","1,623,000","180,000",
="0726  ","元富43          ","194,000","16,000","178,000",
"2401  ","凌陽            ","195,000","20,000","175,000",
"2448  ","晶電            ","170,000","0","170,000",
="0782  ","元大N7          ","297,000","136,000","161,000",
="0745P ","元大L6          ","160,000","0","160,000",
="03104 ","元大9P          ","318,000","167,000","151,000",
"2822  ","農銀            ","151,000","0","151,000",
"8249  ","菱光            ","150,000","0","150,000",
"8016  ","矽創            ","246,000","100,000","146,000",
="0754  ","中信60          ","175,000","35,000","140,000",
="0771  ","元大N1          ","572,000","432,000","140,000",
="03044 ","寶來55          ","1,199,000","1,060,000","139,000",
="0303  ","金鼎22          ","1,831,000","1,697,000","134,000",
="0759  ","玉山02          ","830,000","705,000","125,000",
="0746  ","富邦58          ","511,000","390,000","121,000",
="0707  ","台証65          ","117,000","0","117,000",
="0791  ","永昌24          ","552,000","437,000","115,000",
="0717  ","台証66          ","994,000","880,000","114,000",
"3271  ","其樂達          ","114,000","0","114,000",
="03038 ","寶來49          ","2,313,000","2,202,000","111,000",
"2308  ","台達電          ","109,000","1,000","108,000",
="03061 ","大華GI          ","394,000","289,000","105,000",
="0687  ","台証63          ","377,000","274,000","103,000",
"2316  ","楠梓電          ","102,000","0","102,000",
"3026  ","禾伸堂          ","102,000","0","102,000",
"1312  ","國喬            ","100,000","0","100,000",
"3042  ","晶技            ","100,000","0","100,000",
"3044  ","健鼎            ","100,000","0","100,000",
="0790  ","寶來73          ","362,000","263,000","99,000",
"2357  ","華碩            ","250,000","153,000","97,000",
"3014  ","聯陽            ","95,000","0","95,000",
="03074 ","永昌BX          ","413,000","320,000","93,000",
"2343  ","精業            ","94,000","1,000","93,000",
"3012  ","廣輝            ","103,000","10,000","93,000",
"2371  ","大同            ","103,000","17,000","86,000",
="0693  ","永昌19          ","331,000","249,000","82,000",
="0312  ","元京12          ","78,000","1,000","77,000",
="0310  ","倍利44          ","707,000","631,000","76,000",
"3006  ","晶豪科          ","75,000","0","75,000",
="03054 ","凱基73          ","1,483,000","1,410,000","73,000",
="03051 ","亞東CK          ","521,000","450,000","71,000",
="0631  ","元大L3          ","70,000","0","70,000",
"1718  ","中纖            ","100,000","30,000","70,000",
"3035  ","智原            ","70,000","0","70,000",
="03045 ","寶來56          ","1,558,000","1,494,000","64,000",
="03111 ","日盛MF          ","510,000","448,000","62,000",
="0749  ","元大L8          ","204,000","143,000","61,000",
"2367  ","燿華            ","60,000","0","60,000",
="03073 ","統一AQ          ","2,831,000","2,775,000","56,000",
="0796  ","寶來75          ","2,198,000","2,142,000","56,000",
="0664  ","中信55          ","55,000","0","55,000",
="0638  ","建華66          ","1,231,000","1,177,000","54,000",
="0325  ","元京19          ","618,000","566,000","52,000",
="0342  ","倍利45          ","958,000","907,000","51,000",
"3231  ","緯創            ","350,000","299,000","51,000",
="0652  ","寶來60          ","50,000","0","50,000",
="0653P ","寶來61          ","50,000","0","50,000",
="0829  ","寶來55          ","50,000","0","50,000",
"1103  ","嘉泥            ","50,000","0","50,000",
"3023  ","信邦            ","50,000","0","50,000",
"3043  ","科風            ","50,000","0","50,000",
"5469  ","瀚宇博          ","50,000","0","50,000",
"9907  ","統一實          ","50,000","0","50,000",
="0757  ","元大M4          ","76,000","30,000","46,000",
"2704  ","國賓            ","60,000","15,000","45,000",
="0657  ","元富39          ","42,000","0","42,000",
="0727  ","倍利43          ","1,218,000","1,176,000","42,000",
="03001 ","永豐99          ","541,000","500,000","41,000",
"8008  ","建興電          ","41,000","0","41,000",
="03028 ","富邦M5          ","474,000","434,000","40,000",
="0705  ","寶來64          ","40,000","0","40,000",
