"094年05月31日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="03115 ","日盛MJ          ","25,968,000","2,051,000","23,917,000",
="0635  ","信證14          ","4,553,000","10,000","4,543,000",
="0050  ","元大台灣50      ","4,868,000","1,015,000","3,853,000",
"2884  ","玉山金          ","2,571,000","318,000","2,253,000",
"6286  ","立錡            ","1,604,000","59,000","1,545,000",
="0617P ","寶來58          ","5,915,000","4,500,000","1,415,000",
"3231  ","緯創            ","1,350,000","151,000","1,199,000",
"3009  ","奇美電          ","1,442,000","466,000","976,000",
"2892  ","第一金          ","971,000","83,000","888,000",
"2822  ","農銀            ","1,337,000","476,000","861,000",
="0346  ","台証68          ","785,000","0","785,000",
="0705  ","寶來64          ","787,000","67,000","720,000",
"3007  ","綠點            ","776,000","70,000","706,000",
"2103  ","台橡            ","769,000","66,000","703,000",
="0317  ","元京14          ","1,044,000","370,000","674,000",
"2886  ","兆豐金          ","783,000","114,000","669,000",
"2368  ","金像電          ","600,000","0","600,000",
="03087 ","元富JN          ","674,000","88,000","586,000",
"2377  ","微星            ","943,000","363,000","580,000",
"2890  ","永豐金          ","585,000","27,000","558,000",
="0717  ","台証66          ","2,634,000","2,088,000","546,000",
"2314  ","台揚            ","540,000","1,000","539,000",
="03014 ","元富JE          ","889,000","376,000","513,000",
"3037  ","欣興            ","500,000","0","500,000",
"1305  ","華夏            ","500,000","11,000","489,000",
"4532  ","瑞智            ","850,000","407,000","443,000",
="03036 ","寶來47          ","1,261,000","836,000","425,000",
="0308  ","元京09          ","424,000","0","424,000",
"2349  ","錸德            ","417,000","1,000","416,000",
"2002  ","中鋼            ","839,000","449,000","390,000",
"3005  ","神基            ","360,000","0","360,000",
"8016  ","矽創            ","356,000","22,000","334,000",
"2609  ","陽明            ","396,000","70,000","326,000",
"1216  ","統一            ","416,000","94,000","322,000",
"2418  ","雅新            ","322,000","0","322,000",
="0797  ","寶來76          ","324,000","14,000","310,000",
="03005 ","大華62          ","5,588,000","5,284,000","304,000",
"2838  ","聯邦銀          ","300,000","2,000","298,000",
"1308  ","亞聚            ","300,000","6,000","294,000",
"8008  ","建興電          ","300,000","20,000","280,000",
"3026  ","禾伸堂          ","299,000","30,000","269,000",
"2883  ","開發金          ","273,000","14,000","259,000",
="0687  ","台証63          ","367,000","114,000","253,000",
"2396  ","精碟            ","252,000","0","252,000",
"2834  ","臺企銀          ","287,000","36,000","251,000",
"2227  ","裕日車          ","248,000","9,000","239,000",
"2371  ","大同            ","248,000","9,000","239,000",
"2311  ","日月光          ","262,000","26,000","236,000",
="03057 ","凱基76          ","1,866,000","1,634,000","232,000",
="03007 ","元富HX          ","1,414,000","1,188,000","226,000",
="0781  ","元大N6          ","255,000","46,000","209,000",
="0702  ","永昌22          ","407,000","202,000","205,000",
="0696  ","新壽03          ","200,000","0","200,000",
="03011 ","元富JB          ","1,010,000","815,000","195,000",
"2891  ","中信金          ","217,000","26,000","191,000",
="0799  ","元京04          ","887,000","701,000","186,000",
="0692  ","永昌18          ","907,000","725,000","182,000",
="0331  ","富邦64          ","356,000","177,000","179,000",
="0636  ","信證15          ","196,000","17,000","179,000",
"2441  ","超豐            ","175,000","0","175,000",
"1101  ","台泥            ","339,000","175,000","164,000",
="0695  ","富邦55          ","760,000","601,000","159,000",
="03037 ","寶來ER          ","1,938,000","1,780,000","158,000",
"3060  ","銘異            ","158,000","0","158,000",
="0340  ","新壽05          ","245,000","95,000","150,000",
="03103 ","元大9N          ","1,777,000","1,631,000","146,000",
="0334  ","元京24          ","550,000","405,000","145,000",
