"095年04月19日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
"2408  ","南亞科          ","10,021,000","2,290,008","7,730,992",
"2311  ","日月光          ","6,341,000","859,000","5,482,000",
"2303  ","聯電            ","6,642,000","1,899,000","4,743,000",
"2409  ","友達            ","6,683,000","2,721,213","3,961,787",
"2313  ","華通            ","3,454,763","126,000","3,328,763",
="03541 ","元大BT          ","3,330,000","6,000","3,324,000",
="03546 ","日盛NB          ","2,537,000","295,000","2,242,000",
"2449  ","京元電子        ","3,434,000","1,194,000","2,240,000",
="03563 ","大華JI          ","1,796,000","0","1,796,000",
="03605 ","群益23          ","2,157,000","418,000","1,739,000",
"2328  ","廣宇            ","1,834,000","320,000","1,514,000",
"2388  ","威盛            ","1,709,000","220,000","1,489,000",
"1905  ","華紙            ","1,514,000","43,000","1,471,000",
"2002  ","中鋼            ","1,872,000","538,000","1,334,000",
="03694 ","富邦BG          ","1,266,000","0","1,266,000",
="03612 ","群益30          ","1,284,000","36,000","1,248,000",
="03452 ","凱基1Q          ","1,310,000","116,000","1,194,000",
="01004T","土銀富邦R2      ","1,078,000","0","1,078,000",
="03539 ","富邦AY          ","1,078,000","0","1,078,000",
"2448  ","晶電            ","1,461,000","390,000","1,071,000",
="03574 ","永豐3T          ","1,416,000","362,000","1,054,000",
="0050  ","元大台灣50      ","1,354,000","382,000","972,000",
"2015  ","豐興            ","1,142,000","180,000","962,000",
"2418  ","雅新            ","1,228,000","295,000","933,000",
="03645 ","大華JP          ","908,000","1,000","907,000",
"2308  ","台達電          ","1,220,000","333,000","887,000",
"2325  ","矽品            ","1,263,000","393,000","870,000",
"2548  ","華固            ","961,000","125,000","836,000",
"3474  ","華亞科          ","2,680,000","1,850,000","830,000",
="03206 ","兆豐FT          ","801,000","0","801,000",
="03618 ","國泰FM          ","953,000","160,000","793,000",
"2542  ","興富發          ","877,000","125,000","752,000",
"2614  ","東森            ","1,248,000","500,000","748,000",
="03593 ","凱基2D          ","775,000","40,000","735,000",
="03569 ","永豐3N          ","770,000","37,000","733,000",
="03316 ","兆豐1X          ","741,000","44,000","697,000",
="03598 ","元富67          ","685,000","1,000","684,000",
"1101  ","台泥            ","1,097,000","472,000","625,000",
"2469  ","力信            ","2,980,000","2,365,000","615,000",
"2704  ","國賓            ","603,000","11,000","592,000",
="03269 ","寶來71          ","555,000","0","555,000",
"2353  ","宏碁            ","593,000","44,000","549,000",
"2882  ","國泰金          ","735,000","188,000","547,000",
"3009  ","奇美電          ","1,101,000","565,000","536,000",
"2892  ","第一金          ","776,000","253,000","523,000",
"2883  ","開發金          ","560,000","40,000","520,000",
="03651 ","大華JV          ","519,000","0","519,000",
"3051  ","力特            ","503,000","0","503,000",
"6141  ","柏承            ","500,000","0","500,000",
="03423 ","第一40          ","519,000","40,000","479,000",
="03603 ","亞東HH          ","633,000","155,000","478,000",
="03772 ","永豐4L          ","465,000","29,000","436,000",
="03387 ","大華HJ          ","709,000","279,000","430,000",
="03223 ","富邦N4          ","424,000","0","424,000",
="03606 ","群益24          ","481,000","69,000","412,000",
="03661 ","凱基2P          ","415,000","4,000","411,000",
"3012  ","廣輝            ","3,705,000","3,303,000","402,000",
"3062  ","建漢            ","400,000","0","400,000",
"2391  ","合勤            ","506,000","115,000","391,000",
="03259 ","永豐1M          ","389,000","0","389,000",
="03583 ","群益17          ","381,000","0","381,000",
"5434  ","崇越            ","865,000","484,000","381,000",
"2402  ","毅嘉            ","370,000","0","370,000",
"1711  ","永光            ","362,000","0","362,000",
="03615 ","群益33          ","400,000","41,000","359,000",
"1471  ","首利            ","357,000","0","357,000",
"3014  ","聯陽            ","350,000","0","350,000",
"2323  ","中環            ","425,000","80,000","345,000",
="03767 ","寶來B3          ","1,621,000","1,284,000","337,000",
"3231  ","緯創            ","336,000","0","336,000",
="03715 ","日盛NW          ","367,000","37,000","330,000",
"8249  ","菱光            ","330,000","5,000","325,000",
"2492  ","華新科          ","655,000","337,000","318,000",
="03745 ","永豐4G          ","366,000","50,000","316,000",
"8078  ","華寶            ","824,000","513,000","311,000",
="03472 ","元大32          ","310,000","0","310,000",
"2350  ","環電            ","301,000","0","301,000",
="03571 ","永豐3Q          ","662,000","362,000","300,000",
="03274P","可成兆豐92售03  ","317,000","20,000","297,000",
"2705  ","六福            ","281,000","0","281,000",
="03487 ","元大37          ","280,000","0","280,000",
="03626 ","國票BM          ","292,000","14,000","278,000",
="03794 ","元大66          ","275,000","0","275,000",
="03671 ","寶來99          ","268,000","0","268,000",
="03635 ","永昌LA          ","317,000","50,000","267,000",
="03749 ","元大57          ","286,000","20,000","266,000",
"2317  ","鴻海            ","410,000","148,000","262,000",
"2498  ","宏達電          ","531,000","273,000","258,000",
"5203  ","訊連            ","257,000","0","257,000",
"2338  ","光罩            ","250,000","0","250,000",
"2301  ","光寶科          ","504,000","260,798","243,202",
"2886  ","兆豐金          ","334,000","91,000","243,000",
"1522  ","堤維西          ","292,000","50,000","242,000",
="03631 ","群益39          ","230,000","0","230,000",
="03404P","友達凱基92售03  ","229,000","0","229,000",
="03492 ","元大42          ","417,000","188,000","229,000",
="03507 ","富邦AQ          ","290,000","62,000","228,000",
"9927  ","泰銘            ","221,000","0","221,000",
"2383  ","台光電          ","215,000","0","215,000",
"2504  ","國產            ","210,000","0","210,000",
="03184 ","兆豐1F          ","213,000","10,000","203,000",
="03586 ","群益20          ","200,000","0","200,000",
"1733  ","五鼎            ","200,000","0","200,000",
"3059  ","華晶科          ","351,000","155,000","196,000",
"2105  ","正新            ","193,000","0","193,000",
"2911  ","麗嬰房          ","188,000","0","188,000",
="03488 ","元大38          ","186,000","0","186,000",
"3041  ","揚智            ","718,000","538,000","180,000",
"2324  ","仁寶            ","230,000","52,000","178,000",
"2534  ","宏盛            ","233,000","55,000","178,000",
"2034  ","允強            ","176,000","0","176,000",
="03494 ","宏遠17          ","174,000","0","174,000",
"1907  ","永豐餘          ","168,000","0","168,000",
="03773 ","永豐4M          ","165,000","0","165,000",
"2474  ","可成            ","375,000","211,000","164,000",
="03607 ","群益25          ","157,000","0","157,000",
"2612  ","中航            ","157,000","0","157,000",
"2352  ","佳世達          ","474,000","319,000","155,000",
"2834  ","臺企銀          ","151,000","0","151,000",
="03309 ","元大21          ","150,000","0","150,000",
"1109  ","信大            ","150,000","0","150,000",
"2354  ","鴻準            ","210,000","64,000","146,000",
