"098年12月11日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="0050  ","元大台灣50      ","5,834,000","2,172,000","3,662,000",
="04024 ","兆豐F3          ","3,989,000","490,000","3,499,000",
="05689 ","永豐EU          ","1,968,000","20,000","1,948,000",
="04619 ","元大DT          ","2,242,000","713,000","1,529,000",
"2384  ","勝華            ","1,860,000","339,000","1,521,000",
"2002  ","中鋼            ","1,813,000","356,020","1,456,980",
"2006  ","東和鋼鐵        ","1,510,000","68,262","1,441,738",
"6282  ","康舒            ","1,725,000","331,000","1,394,000",
"2311  ","日月光          ","1,509,000","163,000","1,346,000",
="03978 ","富邦CN          ","1,212,000","20,000","1,192,000",
"2324  ","仁寶            ","1,195,000","36,000","1,159,000",
"2023  ","燁輝            ","1,107,000","70,000","1,037,000",
="04202 ","元大BD          ","994,000","0","994,000",
"6108  ","競國            ","1,059,000","65,000","994,000",
="04474 ","永豐8S          ","1,145,000","215,000","930,000",
="04268 ","永豐7X          ","899,000","0","899,000",
="08230 ","群益EP          ","865,000","0","865,000",
="05495 ","國泰CB          ","1,547,000","703,000","844,000",
="04152 ","日盛27          ","1,626,000","783,000","843,000",
="05586 ","群益GN          ","830,000","1,000","829,000",
"2908  ","特力            ","800,000","4,000","796,000",
="07903 ","元大L6          ","867,000","110,000","757,000",
="04157 ","大華LW          ","689,000","30,000","659,000",
"2881  ","富邦金          ","864,000","214,625","649,375",
"2325  ","矽品            ","965,000","324,000","641,000",
="03989 ","統一CW          ","676,000","40,000","636,000",
="03840 ","大華KU          ","634,000","0","634,000",
="08193P","旺宏凱基8C售04  ","634,000","0","634,000",
="06290 ","元大G1          ","681,000","51,000","630,000",
="04478 ","元大CM          ","681,000","55,000","626,000",
"3060  ","銘異            ","975,000","374,000","601,000",
="04435 ","日盛50          ","657,000","58,000","599,000",
="04260 ","永豐7P          ","1,010,000","412,000","598,000",
"2357  ","華碩            ","696,000","98,000","598,000",
"2379  ","瑞昱            ","685,000","87,050","597,950",
="04415 ","永豐8F          ","2,016,000","1,420,000","596,000",
="05204 ","第一64          ","594,000","1,000","593,000",
"1409  ","新纖            ","716,000","125,000","591,000",
="05998 ","元大C7          ","699,000","121,000","578,000",
="04185 ","凱基3Z          ","593,000","22,000","571,000",
="04646 ","兆豐L5          ","576,000","10,000","566,000",
"2350  ","環電            ","618,000","55,000","563,000",
="05898 ","國票M7          ","807,000","265,000","542,000",
="05265 ","永豐CC          ","1,698,000","1,157,000","541,000",
="08152P","大立光凱基8B售13","530,000","0","530,000",
="05029P","鴻海元富95售04  ","527,000","0","527,000",
="05478 ","元大MJ          ","620,000","103,000","517,000",
"2499  ","東貝            ","830,000","339,000","491,000",
="0055  ","元大MSCI金融    ","772,000","294,000","478,000",
"1605  ","華新            ","640,000","169,946","470,054",
="05530P","臺股指群益96售03","475,000","9,000","466,000",
"2504  ","國產            ","830,000","373,000","457,000",
="04155 ","日盛30          ","455,000","0","455,000",
="04368 ","大華MW          ","780,000","338,000","442,000",
="04153 ","日盛28          ","439,000","0","439,000",
="04154 ","日盛29          ","446,000","10,000","436,000",
="04876P","台光電中信94售02","435,000","0","435,000",
="06455 ","元大1Q          ","674,000","240,000","434,000",
="05078 ","凱基7Q          ","562,000","129,000","433,000",
"2408  ","南亞科          ","856,000","430,000","426,000",
="04229 ","群益65          ","418,000","0","418,000",
="04462 ","凱基4W          ","595,000","179,000","416,000",
"2014  ","中鴻            ","425,000","12,000","413,000",
"3009  ","奇美電          ","760,000","350,000","410,000",
="04290 ","元大BR          ","439,000","30,000","409,000",
="04889 ","元大EN          ","400,000","0","400,000",
="06589 ","群益JT          ","495,000","95,000","400,000",
="04424P","台郡永豐94售01  ","399,000","0","399,000",
="04456P","日月光統一94售01","396,000","0","396,000",
="04679 ","元富MB          ","396,000","0","396,000",
="04571 ","寶來DY          ","434,000","44,000","390,000",
="04927 ","元大EY          ","396,000","10,000","386,000",
="05565 ","寶來GS          ","569,000","183,000","386,000",
="05824 ","群益HF          ","445,000","61,000","384,000",
="05415 ","工銀FY          ","576,000","200,000","376,000",
="06004 ","元大D4          ","394,000","20,000","374,000",
="04768 ","凱基6K          ","545,000","176,000","369,000",
="05632 ","大華AN          ","377,000","10,000","367,000",
="05785 ","元富BL          ","367,000","0","367,000",
"2401  ","凌陽            ","385,000","20,000","365,000",
="03965 ","元大EA          ","360,000","0","360,000",
="04228 ","寶來CD          ","744,000","384,000","360,000",
="08192 ","元富E7          ","360,000","0","360,000",
="04601 ","群益80          ","358,000","0","358,000",
="05712 ","大華BA          ","362,000","4,000","358,000",
="06080 ","大華BM          ","445,000","90,000","355,000",
="06564 ","第一17          ","366,000","12,000","354,000",
="0061  ","元大寶滬深      ","500,000","150,000","350,000",
"2885  ","元大金          ","584,000","235,517","348,483",
"1907  ","永豐餘          ","391,000","46,000","345,000",
="04381 ","國泰GM          ","669,000","328,000","341,000",
="05572 ","元大MZ          ","670,000","333,000","337,000",
="06010 ","工銀GR          ","335,000","0","335,000",
="04466 ","群益73          ","807,000","475,000","332,000",
="05087 ","永豐C7          ","330,000","0","330,000",
"2027  ","大成鋼          ","422,000","97,000","325,000",
="08251 ","群益FM          ","582,000","259,000","323,000",
="05626 ","統一21          ","592,000","272,000","320,000",
="04008 ","富邦CV          ","328,000","10,000","318,000",
="04412 ","永豐8C          ","317,000","0","317,000",
"2882  ","國泰金          ","565,000","249,739","315,261",
="04623 ","統一EX          ","312,000","0","312,000",
="05438 ","康和AM          ","321,000","10,000","311,000",
="05404 ","國票M5          ","309,000","0","309,000",
="04052 ","元大95          ","423,000","115,000","308,000",
="03986 ","永昌LX          ","376,000","70,000","306,000",
="04667 ","凱基5Q          ","436,000","130,000","306,000",
="04373 ","大華NB          ","387,000","83,000","304,000",
="06523 ","永豐KE          ","307,000","3,000","304,000",
="05287 ","台証56          ","475,000","174,000","301,000",
="05515 ","凱基JS          ","384,000","83,000","301,000",
="04605 ","元大DD          ","332,000","34,000","298,000",
="06332 ","永豐HZ          ","297,000","0","297,000",
="04300 ","康和CS          ","766,000","470,000","296,000",
="04457 ","富邦DZ          ","778,000","486,000","292,000",
="04827 ","日盛CT          ","313,000","21,000","292,000",
="04045 ","日盛25          ","291,000","0","291,000",
="04028 ","大華LK          ","826,000","536,000","290,000",
="04063 ","大華LR          ","396,000","109,000","287,000",
="03821 ","群益AL          ","286,000","0","286,000",
="05148 ","統一GY          ","305,000","20,000","285,000",
="08250 ","工銀FQ          ","282,000","0","282,000",
="07263 ","凱基G2          ","355,000","74,000","281,000",
="05354 ","統一NZ          ","499,000","221,000","278,000",
"3450  ","聯鈞            ","402,000","124,000","278,000",
="05483 ","元大MP          ","426,000","149,000","277,000",
"2475  ","華映            ","277,000","0","277,000",
="04356 ","群益71          ","325,000","50,000","275,000",
="06186 ","日盛GK          ","274,000","0","274,000",
"5305  ","敦南            ","322,000","48,000","274,000",
="05686 ","永豐ER          ","267,000","0","267,000",
="06165P","亞德客凱基89售01","267,000","0","267,000",
"2303  ","聯電            ","487,000","220,000","267,000",
="04209 ","元大BL          ","289,000","23,000","266,000",
="04558P","瑞昱日盛94售01  ","266,000","0","266,000",
"9907  ","統一實          ","276,000","10,000","266,000",
"9945  ","潤泰新          ","284,000","20,000","264,000",
="04881 ","元大EE          ","370,000","110,000","260,000",
="05634 ","大華AQ          ","260,000","0","260,000",
="05144 ","元大FY          ","253,000","0","253,000",
="04700 ","國泰HH          ","382,000","133,000","249,000",
="03980 ","富邦CQ          ","293,000","45,000","248,000",
="05679 ","永豐EJ          ","288,000","40,000","248,000",
"2315  ","神達            ","490,000","243,000","247,000",
="04391P","玉晶光凱基95售03","534,000","289,000","245,000",
"3037  ","欣興            ","1,033,000","788,000","245,000",
"6271  ","同欣電          ","292,000","48,000","244,000",
="04501P","元油2X元富98售07","241,000","0","241,000",
="05276 ","永豐CI          ","687,000","446,000","241,000",
="04313 ","兆豐H5          ","368,000","129,000","239,000",
="05701P","彩晶凱基96售01  ","399,000","161,000","238,000",
"2609  ","陽明            ","256,000","19,548","236,452",
="06069 ","富邦88          ","268,000","35,000","233,000",
"1216  ","統一            ","356,000","124,566","231,434",
="04324 ","凱基4N          ","237,000","6,000","231,000",
="03992 ","永豐5R          ","334,000","105,000","229,000",
="05095 ","凱基7V          ","378,000","149,000","229,000",
="04360 ","亞東JF          ","255,000","30,000","225,000",
="05659 ","日盛FC          ","407,000","183,000","224,000",
