"101年10月03日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2618  ","長榮航          ","5,660,000","0","5,660,000",
" ","2887  ","台新金          ","2,000,000","0","2,000,000",
" ","9136  ","巨騰-DR         ","1,671,000","200,000","1,471,000",
" ","3041  ","揚智            ","1,426,000","0","1,426,000",
" ",="0061  ","元大寶滬深      ","1,390,000","0","1,390,000",
" ","2317  ","鴻海            ","1,491,000","152,500","1,338,500",
" ","2392  ","正崴            ","1,334,000","0","1,334,000",
" ","2356  ","英業達          ","1,100,000","0","1,100,000",
" ","1455  ","集盛            ","800,000","0","800,000",
" ","1582  ","信錦            ","794,000","119,000","675,000",
" ","2458  ","義隆            ","630,000","0","630,000",
" ","3061  ","璨圓            ","487,000","0","487,000",
" ","1402  ","遠東新          ","590,000","112,110","477,890",
" ","2881  ","富邦金          ","477,000","0","477,000",
" ","2439  ","美律            ","470,000","0","470,000",
" ","4904  ","遠傳            ","360,000","0","360,000",
" ","2311  ","日月光          ","300,000","0","300,000",
" ","2344  ","華邦電          ","300,000","0","300,000",
" ","6257  ","矽格            ","300,000","0","300,000",
" ","9904  ","寶成            ","300,000","0","300,000",
" ","9914  ","美利達          ","288,000","0","288,000",
" ","1476  ","儒鴻            ","283,000","0","283,000",
" ","1722  ","台肥            ","250,000","0","250,000",
" ","6153  ","嘉聯益          ","250,000","0","250,000",
" ","2489  ","瑞軒            ","238,000","0","238,000",
" ","6271  ","同欣電          ","235,000","0","235,000",
" ","6269  ","台郡            ","228,500","0","228,500",
" ","8039  ","台虹            ","220,000","0","220,000",
" ","2102  ","泰豐            ","205,000","0","205,000",
" ","2538  ","基泰            ","200,000","0","200,000",
" ","5007  ","三星            ","198,000","0","198,000",
" ","9911  ","櫻花            ","190,000","0","190,000",
" ","1733  ","五鼎            ","167,000","0","167,000",
" ","3042  ","晶技            ","124,000","0","124,000",
" ","2347  ","聯強            ","199,000","86,000","113,000",
" ","4144  ","康聯-KY         ","110,000","0","110,000",
" ","2114  ","鑫永銓          ","107,000","0","107,000",
" ","2412  ","中華電          ","100,000","0","100,000",
" ","2448  ","晶電            ","100,000","0","100,000",
" ","2903  ","遠百            ","100,000","0","100,000",
" ","2915  ","潤泰全          ","100,000","0","100,000",
