"098年05月19日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2882  ","國泰金          ","13,469,000","91,000","13,378,000",
" ","2504  ","國產            ","12,001,000","0","12,001,000",
" ","2892  ","第一金          ","10,942,000","0","10,942,000",
" ","2014  ","中鴻            ","7,700,000","0","7,700,000",
" ","2887  ","台新金          ","7,684,000","0","7,684,000",
" ","3231  ","緯創            ","7,374,000","0","7,374,000",
" ","2303  ","聯電            ","7,104,000","125,000","6,979,000",
" ","2607  ","榮運            ","5,216,000","758,000","4,458,000",
" ","2603  ","長榮            ","5,179,000","974,000","4,205,000",
" ","3481  ","群創            ","5,661,000","1,932,000","3,729,000",
" ","2325  ","矽品            ","3,773,000","779,000","2,994,000",
" ","2102  ","泰豐            ","2,692,000","200,000","2,492,000",
" ","2330  ","台積電          ","2,582,000","200,000","2,382,000",
" ","2317  ","鴻海            ","2,505,000","246,000","2,259,000",
" ","2103  ","台橡            ","1,896,000","31,000","1,865,000",
" ","2886  ","兆豐金          ","1,814,000","0","1,814,000",
" ","2308  ","台達電          ","2,000,000","225,000","1,775,000",
" ","3059  ","華晶科          ","1,765,000","0","1,765,000",
" ","2382  ","廣達            ","2,129,000","378,000","1,751,000",
" ","1904  ","正隆            ","1,950,000","250,000","1,700,000",
" ","1722  ","台肥            ","2,250,000","585,000","1,665,000",
" ","3380  ","明泰            ","1,476,000","0","1,476,000",
" ","2454  ","聯發科          ","1,542,000","75,000","1,467,000",
" ","6120  ","達運            ","1,400,000","0","1,400,000",
" ","1201  ","味全            ","2,610,000","1,264,000","1,346,000",
" ","2854  ","寶來證          ","1,210,000","0","1,210,000",
" ","1532  ","勤美            ","1,201,000","0","1,201,000",
" ","2891  ","中信金          ","1,519,000","338,000","1,181,000",
" ","1319  ","東陽            ","1,295,000","123,000","1,172,000",
" ","2855  ","統一證          ","1,226,000","173,000","1,053,000",
" ","1905  ","華紙            ","1,002,000","0","1,002,000",
" ","2027  ","大成鋼          ","940,000","0","940,000",
" ","2548  ","華固            ","1,319,000","433,000","886,000",
" ","2547  ","日勝生          ","880,000","0","880,000",
" ","1437  ","勤益控          ","850,000","0","850,000",
