"100年03月31日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="035481","瑞儀元大88購02  ","6,485,000","416,000","6,069,000",
"2409  ","友達            ","5,223,000","491,000","4,732,000",
="037620","瑞儀元大89購04  ","3,260,000","220,000","3,040,000",
"2820  ","華票            ","2,462,000","110,000","2,352,000",
="034424","巨大台新87購01  ","2,220,000","0","2,220,000",
="035796","旺宏永豐88購01  ","2,683,000","654,000","2,029,000",
"2384  ","勝華            ","2,853,000","891,000","1,962,000",
="033590","鴻海元大86購05  ","1,935,000","0","1,935,000",
="038089","可成凱基89購09  ","2,020,000","130,000","1,890,000",
="037592","T50反1元大89購04","1,834,000","32,000","1,802,000",
="037180","可成國票89購03  ","2,388,000","717,000","1,671,000",
="033561","華航富邦86購01  ","1,555,000","0","1,555,000",
="03922P","中磊凱基93售01  ","1,584,000","116,000","1,468,000",
="037289","旺宏群益8C購01  ","1,465,000","10,000","1,455,000",
="036673","大立光統一89購06","1,479,000","40,000","1,439,000",
="035471","南亞科元大88購01","1,535,000","102,000","1,433,000",
="037310","中橡國票89購01  ","2,451,000","1,053,000","1,398,000",
="035962","宏達電元富88購01","1,370,000","0","1,370,000",
="036306","貿聯群益89購01  ","1,333,000","0","1,333,000",
="03990P","嘉澤永豐93售01  ","1,329,000","0","1,329,000",
="035909","大立光永昌89購03","2,255,000","982,000","1,273,000",
="03735P","訊芯元大93售02  ","1,213,000","0","1,213,000",
="037728","臺股指元富89購03","1,783,000","571,000","1,212,000",
="03915P","金融類元大93售01","1,210,000","0","1,210,000",
="038099","台積電群益8C購03","1,656,000","538,000","1,118,000",
="035433","宏碁群益88購01  ","1,181,000","70,000","1,111,000",
="038074","奇鋐永豐89購02  ","1,099,000","0","1,099,000",
="035611","台郡群益88購01  ","1,394,000","328,000","1,066,000",
="039000","華通元大8A購04  ","1,050,000","0","1,050,000",
"5854  ","合庫            ","1,546,000","496,000","1,050,000",
="038328","上証2X群益89購01","1,049,000","0","1,049,000",
="036225","國泰金群益88購02","1,782,000","737,000","1,045,000",
="036330","台虹永豐88購01  ","1,071,000","36,000","1,035,000",
="033477","滬深2X元大86購01","1,028,000","0","1,028,000",
="035916","為升兆豐89購01  ","1,083,000","55,000","1,028,000",
="036378","南電亞東88購01  ","1,503,000","476,000","1,027,000",
="038028","台勝科元大89購02","1,022,000","0","1,022,000",
="037708","A50正2富邦89購02","1,012,000","0","1,012,000",
="035987","鴻海群益88購05  ","1,010,000","0","1,010,000",
="034865","東聯元大87購01  ","1,089,000","80,000","1,009,000",
="034099","漢唐第一87購01  ","1,008,000","0","1,008,000",
="036060","國巨群益88購05  ","1,545,000","540,000","1,005,000",
="03767P","瑞昱元大93售05  ","1,034,000","37,000","997,000",
="035968","台勝科康和88購01","990,000","0","990,000",
="036988","滬深2X國泰8B購04","2,033,000","1,087,000","946,000",
"2201  ","裕隆            ","971,000","67,000","904,000",
="037864","國巨元大89購11  ","901,000","0","901,000",
="038877","鴻海兆豐8A購01  ","891,000","0","891,000",
="035707","華通元大88購01  ","933,000","51,000","882,000",
="033700","鴻海元大88購01  ","864,000","0","864,000",
="04020P","南茂永豐93售02  ","860,000","0","860,000",
="033900","力麗元大8A購01  ","855,000","0","855,000",
="035141","上銀凱基87購03  ","1,891,000","1,049,000","842,000",
="036741","上銀元大89購06  ","960,000","125,000","835,000",
="036984","嘉澤兆豐89購01  ","2,936,000","2,103,000","833,000",
="04108P","臺股指永昌93售03","881,000","52,000","829,000",
="034535","台達電統一89購01","826,000","0","826,000",
="035574","聯發科富邦89購02","824,000","0","824,000",
