"096年02月02日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="04962 ","寶來FD          ","22,010,000","208,000","21,802,000",
="04961 ","元富NB          ","21,357,000","160,000","21,197,000",
="04951 ","元富MR          ","21,815,000","846,000","20,969,000",
="04952 ","日盛I2          ","21,772,000","885,000","20,887,000",
="04955 ","元富MV          ","17,841,000","341,000","17,500,000",
="04953 ","元富MT          ","18,368,000","1,210,000","17,158,000",
="04949 ","康和EB          ","14,392,000","342,000","14,050,000",
="04948 ","康和EA          ","14,295,000","327,000","13,968,000",
="04959 ","元富MZ          ","15,208,000","1,277,000","13,931,000",
="04958 ","元富MY          ","14,768,000","886,000","13,882,000",
="04956 ","元富MW          ","15,318,000","1,437,000","13,881,000",
="04957 ","元富MX          ","14,846,000","1,035,000","13,811,000",
="04954 ","元富MU          ","15,601,000","2,334,000","13,267,000",
"2409  ","友達            ","2,549,000","217,000","2,332,000",
"3009  ","奇美電          ","2,448,000","174,000","2,274,000",
"2891  ","中信金          ","1,872,000","214,000","1,658,000",
="04162 ","大華MB          ","1,529,000","65,000","1,464,000",
="0050  ","元大台灣50      ","1,473,000","124,000","1,349,000",
"2006  ","東和鋼鐵        ","1,607,000","385,000","1,222,000",
"2002  ","中鋼            ","1,192,000","0","1,192,000",
="04245 ","大華MM          ","1,228,000","91,000","1,137,000",
="04243 ","統一DT          ","1,134,000","0","1,134,000",
"1434  ","福懋            ","1,094,000","0","1,094,000",
"1216  ","統一            ","1,221,000","200,000","1,021,000",
"2303  ","聯電            ","988,000","23,000","965,000",
"2330  ","台積電          ","1,182,000","294,000","888,000",
"1201  ","味全            ","1,102,000","260,000","842,000",
="04351P","鴻海永豐94售01  ","1,339,000","518,000","821,000",
"2888  ","新光金          ","806,000","0","806,000",
"2704  ","國賓            ","784,000","0","784,000",
"2618  ","長榮航          ","768,000","70,000","698,000",
"1210  ","大成            ","680,000","0","680,000",
"2393  ","億光            ","694,000","14,000","680,000",
="04697 ","國泰HE          ","736,000","79,000","657,000",
="04274 ","日盛42          ","713,000","87,000","626,000",
"9904  ","寶成            ","672,000","103,000","569,000",
"2418  ","雅新            ","769,000","209,000","560,000",
"5854  ","合庫            ","1,571,000","1,031,000","540,000",
="04292 ","元大BT          ","661,000","124,000","537,000",
="04259 ","永豐7N          ","614,000","79,000","535,000",
="04323 ","凱基4M          ","509,000","0","509,000",
"3271  ","其樂達          ","501,000","0","501,000",
="04356 ","群益71          ","488,000","0","488,000",
"2332  ","友訊            ","529,000","51,000","478,000",
"2883  ","開發金          ","482,000","25,000","457,000",
="04286 ","凱基4H          ","707,000","286,000","421,000",
"6289  ","華上            ","420,000","0","420,000",
"1303  ","南亞            ","411,000","0","411,000",
="04683 ","元大DW          ","1,641,000","1,233,000","408,000",
"2486  ","一詮            ","400,000","0","400,000",
="04322P","可成元大94售01  ","408,000","10,000","398,000",
"1605  ","華新            ","466,000","75,000","391,000",
"2887  ","台新金          ","709,000","323,000","386,000",
="04315 ","兆豐H7          ","384,000","0","384,000",
="04875 ","永豐A4          ","1,272,000","896,000","376,000",
"6505  ","台塑化          ","419,000","47,000","372,000",
"1301  ","台塑            ","360,000","1,000","359,000",
="04283 ","凱基4E          ","349,000","0","349,000",
"2492  ","華新科          ","452,000","135,000","317,000",
"1409  ","新纖            ","315,000","0","315,000",
"2104  ","國際中橡        ","344,000","30,000","314,000",
"1326  ","台化            ","882,000","581,000","301,000",
"2385  ","群光            ","301,000","0","301,000",
"1313  ","聯成            ","300,000","0","300,000",
"4906  ","正文            ","325,000","25,000","300,000",
="04534 ","日盛68          ","1,184,000","885,000","299,000",
