"095年12月27日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2350  ","環電            ","5,550,000","2,200,000","3,350,000",
" ","2489  ","瑞軒            ","2,650,000","500,000","2,150,000",
" ","2027  ","大成鋼          ","2,075,000","0","2,075,000",
" ","2034  ","允強            ","1,796,000","70,000","1,726,000",
" ","3037  ","欣興            ","1,950,000","402,000","1,548,000",
" ","3003  ","健和興          ","1,530,000","0","1,530,000",
" ","2836  ","高雄銀          ","1,500,000","0","1,500,000",
" ","9907  ","統一實          ","1,495,000","0","1,495,000",
" ","1216  ","統一            ","1,539,000","100,000","1,439,000",
" ","2425  ","承啟            ","1,000,000","0","1,000,000",
" ","3060  ","銘異            ","1,080,000","129,000","951,000",
" ","2903  ","遠百            ","885,000","0","885,000",
" ","2605  ","新興            ","940,000","100,000","840,000",
" ","3057  ","喬鼎            ","1,580,000","768,000","812,000",
" ","2023  ","燁輝            ","800,000","0","800,000",
" ","2448  ","晶電            ","885,000","101,000","784,000",
" ","2504  ","國產            ","1,860,000","1,106,000","754,000",
" ","1704  ","榮化            ","1,000,000","250,000","750,000",
" ","2887  ","台新金          ","750,000","0","750,000",
" ","1414  ","東和            ","749,000","0","749,000",
" ","1440  ","南紡            ","693,000","0","693,000",
" ","8105  ","凌巨            ","648,000","0","648,000",
" ","2382  ","廣達            ","700,000","85,000","615,000",
" ","2547  ","日勝生          ","600,000","0","600,000",
" ","2461  ","光群雷          ","650,000","60,000","590,000",
" ","6206  ","飛捷            ","581,000","0","581,000",
" ","1711  ","永光            ","2,470,000","1,897,000","573,000",
" ","2107  ","厚生            ","800,000","250,000","550,000",
" ","2915  ","潤泰全          ","517,000","0","517,000",
" ","2336  ","致伸            ","500,000","0","500,000",
" ","2391  ","合勤            ","500,000","0","500,000",
" ","3481  ","群創            ","630,000","135,000","495,000",
" ","2328  ","廣宇            ","510,000","30,000","480,000",
" ","6239  ","力成            ","527,000","85,000","442,000",
" ","1301  ","台塑            ","420,000","20,000","400,000",
" ","2421  ","建準            ","400,000","0","400,000",
" ","2330  ","台積電          ","780,000","420,000","360,000",
" ","2015  ","豐興            ","389,000","30,000","359,000",
" ","6280  ","崇貿            ","369,000","10,000","359,000",
" ","1210  ","大成            ","800,000","450,000","350,000",
" ","2612  ","中航            ","337,000","9,000","328,000",
" ","2020  ","美亞            ","325,000","0","325,000",
" ","2006  ","東和鋼鐵        ","319,000","0","319,000",
" ","2379  ","瑞昱            ","334,000","26,000","308,000",
" ","8046  ","南電            ","313,000","11,000","302,000",
" ","3024  ","憶聲            ","300,000","0","300,000",
" ","1605  ","華新            ","500,000","220,000","280,000",
" ","2314  ","台揚            ","264,000","0","264,000",
" ","2617  ","台航            ","250,000","0","250,000",
" ","2397  ","友通            ","249,000","0","249,000",
" ","1313  ","聯成            ","240,000","0","240,000",
" ","2476  ","鉅祥            ","230,000","0","230,000",
" ","2414  ","精技            ","225,000","0","225,000",
" ","1717  ","長興            ","217,000","0","217,000",
" ","6139  ","亞翔            ","216,000","0","216,000",
" ","1524  ","耿鼎            ","214,000","0","214,000",
" ","2880  ","華南金          ","204,000","0","204,000",
" ","1905  ","華紙            ","203,000","0","203,000",
" ","2029  ","盛餘            ","200,000","0","200,000",
" ","2355  ","敬鵬            ","200,000","0","200,000",
" ","6289  ","華上            ","200,000","0","200,000",
" ","1532  ","勤美            ","260,000","61,000","199,000",
" ","6131  ","悠克            ","198,000","0","198,000",
" ","2454  ","聯發科          ","190,000","7,000","183,000",
" ","2417  ","圓剛            ","179,000","0","179,000",
" ","5484  ","慧友            ","586,000","425,000","161,000",
" ","3034  ","聯詠            ","150,000","0","150,000",
" ","1102  ","亞泥            ","150,000","2,000","148,000",
" ","6255  ","奈普            ","142,000","0","142,000",
" ","2447  ","鼎新            ","121,000","0","121,000",
" ","9938  ","百和            ","121,000","0","121,000",
" ","2833  ","台壽保          ","107,000","0","107,000",
" ","2545  ","皇翔            ","150,000","48,000","102,000",
" ","1419  ","新紡            ","100,000","0","100,000",
" ","2105  ","正新            ","100,000","0","100,000",
" ","2426  ","鼎元            ","100,000","0","100,000",
" ","3311  ","閎暉            ","100,000","0","100,000",
" ","9945  ","潤泰新          ","150,000","50,000","100,000",
" ","2415  ","錩新            ","97,000","0","97,000",
" ","2474  ","可成            ","170,000","74,000","96,000",
" ","9917  ","中保科          ","94,000","0","94,000",
" ","2002  ","中鋼            ","90,000","1,000","89,000",
" ","2108  ","南帝            ","80,000","0","80,000",
" ","2449  ","京元電子        ","380,000","305,000","75,000",
" ","1726  ","永記            ","54,000","0","54,000",
" ","2393  ","億光            ","51,000","0","51,000",
" ","6605  ","帝寶            ","50,000","0","50,000",
" ","3035  ","智原            ","365,000","325,000","40,000",
" ","2439  ","美律            ","90,000","51,000","39,000",
