"101年08月21日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="0050  ","元大台灣50      ","8,292,000","639,000","7,653,000",
"2317  ","鴻海            ","4,078,000","388,000","3,690,000",
="054253","S&P反1群益66購02","3,992,000","305,000","3,687,000",
="052172","致茂元大95購01  ","3,478,000","152,000","3,326,000",
"1402  ","遠東新          ","3,329,000","217,000","3,112,000",
="053505","S&P反1台新65購01","3,447,000","430,000","3,017,000",
="053504","億光宏遠65購01  ","3,515,000","513,000","3,002,000",
="052649","康控永豐96購01  ","3,508,000","754,000","2,754,000",
="054172","金寶元富66購01  ","2,594,000","218,000","2,376,000",
="0055  ","元大MSCI金融    ","2,827,000","529,000","2,298,000",
"2542  ","興富發          ","2,525,000","306,000","2,219,000",
="051659","力山國泰97購01  ","2,432,000","250,000","2,182,000",
="054222","台苯元大66購02  ","2,194,000","64,000","2,130,000",
="06643P","玉晶光中信89售02","2,072,000","241,000","1,831,000",
="054570","永豐金富邦66購01","2,006,000","230,000","1,776,000",
="053135","信邦國票96購01  ","1,853,000","159,000","1,694,000",
="052455","樺漢元大96購03  ","1,690,000","10,000","1,680,000",
"2409  ","友達            ","1,664,000","0","1,664,000",
="054181","彰銀富邦66購01  ","1,638,000","10,000","1,628,000",
="052076","可成元富98購01  ","1,624,000","0","1,624,000",
="052319","可成元大95購12  ","1,804,000","194,000","1,610,000",
="049864","聯發科兆豐94購01","1,685,000","83,000","1,602,000",
="053881","可成元大65購03  ","1,735,000","195,000","1,540,000",
="050286","為升凱基94購05  ","1,525,000","91,000","1,434,000",
="053229","南電台新97購01  ","1,569,000","143,000","1,426,000",
"2379  ","瑞昱            ","1,418,000","9,000","1,409,000",
="051886","道瓊反統一95購03","1,392,000","0","1,392,000",
"2337  ","旺宏            ","1,538,000","171,000","1,367,000",
="050540","台積電凱基94購38","2,903,000","1,670,000","1,233,000",
="052646","淘帝永豐96購01  ","1,230,000","10,000","1,220,000",
="048794","易華電元大97購01","1,552,000","417,000","1,135,000",
="051321","建準國票96購01  ","1,685,000","560,000","1,125,000",
="06497P","揚明光永豐88售03","1,089,000","10,000","1,079,000",
="053258","上証2X群益9A購03","999,000","15,000","984,000",
="050613","台光電元大94購09","1,513,000","532,000","981,000",
="052316","台積電元大96購10","987,000","20,000","967,000",
="049200","元黃金群益98購01","997,000","34,000","963,000",
="051696","新日興中信96購01","959,000","0","959,000",
="051577","台積電元大97購03","1,005,000","74,000","931,000",
="054223","兆赫元大68購01  ","924,000","3,000","921,000",
="051624","智邦麥證95購02  ","950,000","45,000","905,000",
="052539","華邦電統一95購01","914,000","10,000","904,000",
="052326","滬深反中信99購01","1,423,000","531,000","892,000",
="050345","創意元富94購02  ","899,000","10,000","889,000",
="054887","臺股指凱基66購05","901,000","17,000","884,000",
"3576  ","聯合再生        ","978,000","100,000","878,000",
="051691","台表科凱基95購01","1,172,000","309,000","863,000",
"2885  ","元大金          ","1,024,000","189,000","835,000",
"2325  ","矽品            ","1,100,000","272,000","828,000",
="054351","台積電兆豐66購01","4,720,000","3,893,000","827,000",
