"101年08月28日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="054412","華通群益66購01  ","4,136,000","638,000","3,498,000",
="06505P","國巨國票89售02  ","3,110,000","7,000","3,103,000",
="054090","S&P反1凱基6A購01","2,273,000","147,000","2,126,000",
="049471","楠梓電永豐94購04","2,101,000","0","2,101,000",
="06609P","台積電中信8A售02","2,147,000","158,000","1,989,000",
="054755","台灣50群益66購01","2,077,000","166,000","1,911,000",
="06088P","台達電元大87售07","1,892,000","60,000","1,832,000",
="051118","台塑群益95購01  ","1,576,000","10,000","1,566,000",
="05973P","聚陽元大87售06  ","2,165,000","652,000","1,513,000",
="052146","泰碩群益95購01  ","2,822,000","1,345,000","1,477,000",
="050339","鴻海統一94購06  ","1,430,000","0","1,430,000",
="051577","台積電元大97購03","1,778,000","396,000","1,382,000",
="050802","康控群益95購01  ","1,545,000","202,000","1,343,000",
="050654","鎧勝凱基96購01  ","1,327,000","0","1,327,000",
="05988P","為升凱基87售03  ","2,210,000","927,000","1,283,000",
="053573","寶成元富65購01  ","1,258,000","0","1,258,000",
="052125","群創國票95購02  ","1,233,000","0","1,233,000",
="07224P","微星統一8A售02  ","1,245,000","23,000","1,222,000",
="050902","南電元大96購01  ","1,279,000","164,000","1,115,000",
="055095","康友國泰66購01  ","1,109,000","38,000","1,071,000",
="06052P","大同元大87售11  ","1,033,000","11,000","1,022,000",
="052383","臺股指元大95購29","1,000,000","0","1,000,000",
="06706P","禾伸堂凱基89售02","1,112,000","144,000","968,000",
="050271","上緯控元大96購01","879,000","0","879,000",
="05812P","亞光元大89售01  ","1,429,000","557,000","872,000",
="06504P","GIS元富89售01   ","948,000","79,000","869,000",
="050774","健策元大96購02  ","1,009,000","143,000","866,000",
="051516","全新凱基96購02  ","844,000","0","844,000",
="053281","茂林元大96購02  ","1,288,000","444,000","844,000",
="05710P","禾伸堂國票97售02","866,000","33,000","833,000",
"2515  ","中工            ","1,125,000","297,000","828,000",
="053769","宏達電統一66購03","848,000","24,000","824,000",
="05883P","臺股指統一89售07","797,000","0","797,000",
="050838","為升國票96購01  ","784,000","0","784,000",
="050354","瀚宇博群益94購02","950,000","168,000","782,000",
"3704  ","合勤控          ","763,000","0","763,000",
="06003P","美律元富87售04  ","753,000","10,000","743,000",
="055002","劍麟元大66購02  ","1,043,000","310,000","733,000",
="052658","友達元富9C購01  ","855,000","128,000","727,000",
="06452P","華通元大88售03  ","794,000","84,000","710,000",
="07015P","大立光凱基89售17","896,000","188,000","708,000",
="051037","大立光台新95購01","697,000","0","697,000",
="049779","創意統一95購01  ","692,000","0","692,000",
="06993P","臺股指元大89售22","855,000","175,000","680,000",
="053087","冠德元大96購02  ","713,000","40,000","673,000",
="055060","上銀凱基67購02  ","721,000","76,000","645,000",
="06105P","FBVIX凱基87售02 ","855,000","216,000","639,000",
="051621","欣興凱基95購02  ","656,000","20,000","636,000",
="06823P","華新科元大89售20","646,000","11,000","635,000",
="07359P","華新科群益8C售03","644,000","12,000","632,000",
="07258P","台光電凱基8A售01","655,000","25,000","630,000",
="052814","上証2X永豐96購02","635,000","10,000","625,000",
="052542","友達元富98購01  ","600,000","0","600,000",
="053408","友達兆豐98購01  ","595,000","0","595,000",
="050512","台泥元大94購01  ","594,000","0","594,000",
="053811","中磊兆豐66購01  ","594,000","0","594,000",
="053821","華夏凱基65購02  ","812,000","218,000","594,000",
="052852","國巨元富96購02  ","685,000","99,000","586,000",
="06616P","滬深2X元富89售06","645,000","60,000","585,000",
="054815","光寶科元大66購02","3,196,000","2,613,000","583,000",
="048258","國泰金統一93購01","581,000","0","581,000",
="052438","瑞儀富邦95購01  ","659,000","85,000","574,000",
="053976","微星凱基65購01  ","611,000","39,000","572,000",
="054426","超眾玉山68購01  ","652,000","81,000","571,000",
="054947","新光金群益67購02","1,128,000","557,000","571,000",
="053505","S&P反1台新65購01","596,000","27,000","569,000",
="054089","麗豐永豐67購01  ","623,000","69,000","554,000",
="05881P","宏達電統一87售01","1,005,000","454,000","551,000",
="052532","台積電國泰96購07","1,028,000","485,000","543,000",
="053771","上銀元大66購02  ","531,000","0","531,000",
="06188P","台灣50國票89售02","570,000","40,000","530,000",
="053000","臺股指康和96購02","587,000","60,000","527,000",
="054485","大立光元富66購01","527,000","0","527,000",
="053110","大立光兆豐97購01","609,000","84,000","525,000",
="07041P","易華電康和89售01","566,000","45,000","521,000",
="053309","泰鼎凱基96購03  ","697,000","190,000","507,000",
="053481","同欣電元大97購01","499,000","0","499,000",
="052470","華新科亞東97購01","497,000","0","497,000",
="050759","貿聯元富94購02  ","495,000","0","495,000",
="051384","康友群益95購01  ","891,000","396,000","495,000",
="049464","燿華台新95購01  ","502,000","11,000","491,000",
="06193P","鴻海中信88售01  ","490,000","1,000","489,000",
="054859","永豐金元大67購01","807,000","320,000","487,000",
="06343P","台積電國票89售01","505,000","20,000","485,000",
="06479P","聯發科中信89售03","583,000","101,000","482,000",
="07440P","台灣50富邦8C售01","663,000","185,000","478,000",
="050602","訊芯國泰96購01  ","494,000","19,000","475,000",
="03075B","凱熊18          ","494,000","25,000","469,000",
="06002P","瑞昱元富87售02  ","463,000","0","463,000",
="053482","矽力元大96購03  ","467,000","10,000","457,000",
="03073B","凱熊17          ","516,000","64,000","452,000",
="06017P","大立光元大87售30","550,000","100,000","450,000",
="06564P","台郡元大89售04  ","920,000","472,000","448,000",
="06511P","嘉晶元大8B售01  ","1,018,000","571,000","447,000",
="054586","S&P正2統一68購01","757,000","311,000","446,000",
="053224","矽力凱基96購02  ","1,223,000","782,000","441,000",
="050232","奇鋐麥證95購01  ","438,000","0","438,000",
="049901","瑞昱元富94購01  ","530,000","95,000","435,000",
="051057","信邦群益95購01  ","434,000","0","434,000",
="07095P","奇力新凱基89售03","452,000","25,000","427,000",
="051608","新日興群益96購01","420,000","0","420,000",
="053651","台積電群益66購01","500,000","80,000","420,000",
"4938  ","和碩            ","622,000","202,000","420,000",
="050465","神基中信94購01  ","417,000","0","417,000",
="053686","佳世達群益65購03","410,000","0","410,000",
="051419","麗豐國票96購01  ","665,000","258,000","407,000",
="052773","大成鋼亞東97購01","406,000","1,000","405,000",
="07189P","玉晶光元富8A售04","448,000","45,000","403,000",
="052160","美律永豐95購03  ","410,000","10,000","400,000",
="054497","葡萄王群益66購02","655,000","258,000","397,000",
="049729","日月光中信94購01","396,000","0","396,000",
="052123","泰碩國票95購01  ","396,000","0","396,000",
="054158","可成統一68購01  ","593,000","197,000","396,000",
="054767","盟立永豐67購01  ","396,000","0","396,000",
="07037P","可成元富89售04  ","396,000","0","396,000",
="049657","滬深2X台新94購01","395,000","0","395,000",
="053838","微星國泰66購01  ","401,000","8,000","393,000",
="06048P","創意元富87售05  ","400,000","7,000","393,000",
="051680","國泰金第一95購01","548,000","156,000","392,000",
="054340","元黃金群益67購01","453,000","61,000","392,000",
="06122P","華新科國票88售04","396,000","5,000","391,000",
="051559","宏達電國泰96購01","398,000","10,000","388,000",
="054419","仁寶凱基66購01  ","377,000","0","377,000",
="054688","寶滬深凱基66購01","375,000","0","375,000",
="06650P","滬深2X國票89售05","375,000","0","375,000",
="051267","美律富邦96購01  ","374,000","0","374,000",
="051148","聯發科凱基95購06","584,000","213,000","371,000",
="06638P","南亞科元大89售05","369,000","0","369,000",
="06495P","創意凱基88售02  ","370,000","2,000","368,000",
="006207","FH滬深          ","706,000","341,000","365,000",
="050335","正崴國泰96購01  ","2,128,000","1,763,000","365,000",
="052871","群創凱基98購07  ","571,000","208,000","363,000",
="053411","深中小國票9B購01","361,000","2,000","359,000",
="053507","華新亞東65購03  ","412,000","57,000","355,000",
="06643P","玉晶光中信89售02","367,000","12,000","355,000",
="054837","全新國泰66購01  ","810,000","457,000","353,000",
="053166","聯詠群益96購02  ","350,000","0","350,000",
="051709","TPK群益95購02   ","528,000","185,000","343,000",
="07262P","南電凱基8A售01  ","859,000","516,000","343,000",
="054923","儒鴻日盛66購01  ","422,000","80,000","342,000",
="053684","全新群益65購01  ","451,000","111,000","340,000",
="07106P","儒鴻元大8A售02  ","340,000","2,000","338,000",
="03076B","元熊D1          ","691,000","354,000","337,000",
="050037","金融類元大94購03","436,000","100,000","336,000",
="051977","泰碩凱基95購01  ","332,000","0","332,000",
="07137P","上銀富邦8B售01  ","665,000","334,000","331,000",
="05986P","臺股指元大87售09","626,000","297,000","329,000",
="053099","正崴元富96購01  ","393,000","66,000","327,000",
"1210  ","大成            ","370,000","43,000","327,000",
="06070P","亞德客國票87售01","419,000","93,000","326,000",
="05920P","T50反1元富87售07","325,000","0","325,000",
="052555","漢唐國票97購01  ","402,000","78,000","324,000",
="06774P","TPK永豐89售02   ","375,000","51,000","324,000",
="054139","FH滬深第一69購01","556,000","233,000","323,000",
="050527","嘉聯益元大96購01","321,000","0","321,000",
="054369","群創富邦67購01  ","332,000","14,000","318,000",
="054267","上銀國票67購01  ","322,000","5,000","317,000",
="052085","聯電元大95購01  ","702,000","388,000","314,000",
"2890  ","永豐金          ","1,150,000","836,000","314,000",
="053342","全新國票99購01  ","802,000","489,000","313,000",
="051309","卜蜂麥證95購01  ","307,000","0","307,000",
="054994","正新元大68購01  ","828,000","521,000","307,000",
="053304","可成凱基96購03  ","306,000","0","306,000",
="054691","永冠國泰67購01  ","458,000","154,000","304,000",
="052326","滬深反中信99購01","1,227,000","924,000","303,000",
="07174P","玉晶光永豐8A售02","302,000","0","302,000",
="049213","滬深2X國票94購02","300,000","0","300,000",
="053827","佳世達統一66購01","311,000","12,000","299,000",
="054572","矽創富邦66購01  ","659,000","360,000","299,000",
="054754","台灣50台新66購02","549,000","250,000","299,000",
="050356","緯穎群益94購05  ","1,468,000","1,170,000","298,000",
="050105","力山元大95購02  ","297,000","0","297,000",
="051984","台塑元大95購01  ","297,000","0","297,000",
="052429","禾伸堂永豐95購02","297,000","0","297,000",
="052566","國巨凱基96購04  ","318,000","21,000","297,000",
="052630","滬深2X日盛96購01","352,000","55,000","297,000",
="052904","冠德國票97購01  ","407,000","110,000","297,000",
="053338","台光電國票97購01","297,000","0","297,000",
="053574","奇力新元富99購01","297,000","0","297,000",
="053845","廣達富邦66購01  ","297,000","0","297,000",
="06491P","樺漢元大88售06  ","297,000","0","297,000",
="053947","南亞科日盛65購02","295,000","0","295,000",
="052192","SP黃豆元富95購04","695,000","402,000","293,000",
="054613","滬深2X群益68購01","327,000","35,000","292,000",
="048247","聯發科兆豐93購03","291,000","0","291,000",
="048794","易華電元大97購01","786,000","496,000","290,000",
"4904  ","遠傳            ","421,000","131,000","290,000",
="053900","國泰金第一68購01","453,000","168,000","285,000",
="053610","TPK永豐66購01   ","363,000","79,000","284,000",
="053181","滬深2X元富99購02","322,000","40,000","282,000",
="053613","S&P反1元大65購01","290,000","10,000","280,000",
="053542","超眾永豐96購01  ","280,000","3,000","277,000",
="06531P","臺股指元大8A售06","718,000","443,000","275,000",
="054495","宏達電群益67購05","273,000","1,000","272,000",
="053888","和大凱基65購03  ","271,000","0","271,000",
="054766","信邦永豐66購01  ","270,000","0","270,000",
="050355","瑞儀群益94購01  ","484,000","215,000","269,000",
="050730","復盛國票94購01  ","322,000","55,000","267,000",
="06760P","臻鼎群益89售02  ","457,000","190,000","267,000",
="06020P","瑞儀元大87售03  ","280,000","15,000","265,000",
="054288","鑽全元富67購01  ","283,000","22,000","261,000",
="050901","樺漢元大95購02  ","258,000","0","258,000",
="053478","京鼎元大96購01  ","256,000","0","256,000",
="053953","T50反1永昌65購02","532,000","278,000","254,000",
="049973","T50反1日盛9A購01","252,000","0","252,000",
="052290","鴻海元富97購01  ","655,000","403,000","252,000",
="054172","金寶元富66購01  ","288,000","37,000","251,000",
="050097","可成國泰96購02  ","260,000","10,000","250,000",
="051936","力山群益95購02  ","250,000","0","250,000",
="053036","聯電凱基98購01  ","392,000","145,000","247,000",
="06392P","台郡元大89售03  ","563,000","316,000","247,000",
="06703P","華新科凱基89售06","297,000","50,000","247,000",
="053458","聯詠國泰97購01  ","272,000","26,000","246,000",
="052288","敦南統一95購01  ","319,000","74,000","245,000",
="06835P","臺股指日盛89售06","440,000","195,000","245,000",
="053955","華新永昌66購01  ","420,000","178,000","242,000",
="052315","廣宇元大95購02  ","266,000","25,000","241,000",
="053764","大同凱基65購01  ","342,000","101,000","241,000",
="06001P","廣宇元富87售02  ","656,000","415,000","241,000",
="051492","臻鼎凱基95購01  ","240,000","0","240,000",
="051847","香港反中信99購01","240,000","0","240,000",
="052187","奇鋐群益95購03  ","240,000","1,000","239,000",
="053193","超眾統一97購01  ","533,000","295,000","238,000",
="054124","致伸元大68購01  ","400,000","162,000","238,000",
="054370","中壽日盛66購01  ","385,000","147,000","238,000",
="053446","欣興凱基96購02  ","235,000","0","235,000",
="055023","億豐永豐66購01  ","399,000","164,000","235,000",
="051579","宏碁元大95購01  ","402,000","168,000","234,000",
="054905","臺股指兆豐66購08","424,000","190,000","234,000",
="052677","景碩富邦97購01  ","248,000","15,000","233,000",
="054952","T50反1台新66購01","302,000","70,000","232,000",
="052007","滬深2X第一95購01","370,000","139,000","231,000",
="052229","奇力新凱基96購01","301,000","70,000","231,000",
="053859","富邦金群益65購04","236,000","5,000","231,000",
="06469P","台積電凱基88售06","281,000","50,000","231,000",
="051780","矽力群益95購01  ","230,000","0","230,000",
="051976","淘帝凱基95購01  ","1,171,000","941,000","230,000",
="052455","樺漢元大96購03  ","270,000","40,000","230,000",
="053625","元石油凱基65購01","340,000","110,000","230,000",
="07124P","可成凱基8A售04  ","265,000","35,000","230,000",
="052872","智易凱基96購01  ","260,000","32,000","228,000",
="06040P","南亞科永豐87售02","587,000","359,000","228,000",
="06702P","可成凱基89售06  ","288,000","60,000","228,000",
="03174C","元牛D1          ","300,000","73,000","227,000",
="052672","世紀鋼群益96購02","297,000","70,000","227,000",
="050974","大成鋼統一95購01","722,000","496,000","226,000",
="054289","上証2X群益67購01","320,000","95,000","225,000",
="05893P","京鼎群益87售02  ","224,000","0","224,000",
="051137","聯詠永豐95購01  ","409,000","186,000","223,000",
="03171C","凱牛22          ","272,000","50,000","222,000",
="053265","南亞科群益96購02","472,000","250,000","222,000",
="053826","T50反1統一67購01","222,000","0","222,000",
="051505","台積電元富95購05","500,000","279,000","221,000",
="052843","鴻海統一96購09  ","220,000","0","220,000",
="054542","元黃金永豐68購01","289,000","69,000","220,000",
="050764","鴻海元大94購27  ","516,000","297,000","219,000",
="051369","新光金富邦9A購01","285,000","66,000","219,000",
="052606","聯發科元大97購04","269,000","50,000","219,000",
="053341","聯發科國票97購03","265,000","46,000","219,000",
="06390P","大立光元大88售13","246,000","30,000","216,000",
="054428","T50反1富邦66購02","215,000","0","215,000",
="006206","元大上證50      ","231,000","19,000","212,000",
="052877","矽創凱基96購01  ","211,000","0","211,000",
="053711","鎧勝日盛66購01  ","396,000","185,000","211,000",
="06682P","滬深2X富邦8A售02","210,000","0","210,000",
="06860P","臺股指元大89售11","231,000","22,000","209,000",
="051873","緯穎凱基95購02  ","307,000","99,000","208,000",
="053331","玉晶光永豐97購02","383,000","175,000","208,000",
="054151","中石化群益66購01","288,000","80,000","208,000",
="06647P","玉晶光永豐89售01","208,000","0","208,000",
="053202","聯發科日盛96購02","575,000","368,000","207,000",
="053332","創意永豐96購03  ","1,727,000","1,521,000","206,000",
="07242P","力山元大8A售05  ","220,000","15,000","205,000",
="050082","聯發科統一94購08","203,000","0","203,000",
="052811","玉晶光台新96購03","212,000","9,000","203,000",
="048698","宏達電國票95購01","200,000","0","200,000",
="048968","可成元大94購02  ","420,000","220,000","200,000",
="052573","智伸科凱基97購01","230,000","30,000","200,000",
="054014","華航元富65購01  ","200,000","0","200,000",
="054261","元上證元大66購01","200,000","0","200,000",
="054961","鎧勝永豐66購01  ","200,000","0","200,000",
="06282P","滬深2X富邦89售02","200,000","0","200,000",
="053135","信邦國票96購01  ","1,747,000","1,548,000","199,000",
="048918","上証2X永豐94購01","198,000","0","198,000",
