"100年08月31日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2317  ","鴻海            ","7,931,000","15,000","7,916,000",
" ","2311  ","日月光          ","5,949,000","1,000,000","4,949,000",
" ","2002  ","中鋼            ","1,640,000","4,000","1,636,000",
" ","2354  ","鴻準            ","1,572,000","122,000","1,450,000",
" ","3231  ","緯創            ","1,495,000","102,000","1,393,000",
" ","2105  ","正新            ","1,272,000","2,000","1,270,000",
" ","2823  ","中壽            ","1,270,000","2,000","1,268,000",
" ","1101  ","台泥            ","1,138,000","19,000","1,119,000",
" ","8039  ","台虹            ","1,019,000","50,000","969,000",
" ","3697  ","F-晨星          ","883,000","7,000","876,000",
" ","6153  ","嘉聯益          ","819,000","0","819,000",
" ","2427  ","三商電          ","795,000","0","795,000",
" ","1102  ","亞泥            ","687,000","3,000","684,000",
" ","3037  ","欣興            ","871,000","187,000","684,000",
" ","2903  ","遠百            ","581,000","3,000","578,000",
" ","2499  ","東貝            ","563,000","0","563,000",
" ","6278  ","台表科          ","544,000","38,800","505,200",
" ","8078  ","華寶            ","501,000","0","501,000",
" ","1434  ","福懋            ","500,000","1,000","499,000",
" ","3045  ","台灣大          ","500,000","3,000","497,000",
" ","2393  ","億光            ","484,000","1,000","483,000",
" ","2511  ","太子            ","482,000","0","482,000",
" ","2474  ","可成            ","542,000","70,000","472,000",
" ","2448  ","晶電            ","452,000","0","452,000",
" ","3598  ","奕力            ","433,000","0","433,000",
" ","2315  ","神達            ","400,000","0","400,000",
" ","2838  ","聯邦銀          ","400,000","0","400,000",
" ","6239  ","力成            ","315,000","2,000","313,000",
" ","3062  ","建漢            ","300,000","0","300,000",
" ","1326  ","台化            ","257,000","7,000","250,000",
" ","2520  ","冠德            ","250,000","0","250,000",
" ","2608  ","嘉里大榮        ","250,000","0","250,000",
" ","2332  ","友訊            ","249,000","0","249,000",
" ","4746  ","台耀            ","223,000","0","223,000",
" ","3406  ","玉晶光          ","197,000","0","197,000",
" ","2308  ","台達電          ","187,000","0","187,000",
" ","8021  ","尖點            ","168,000","0","168,000",
" ","9942  ","茂順            ","168,000","0","168,000",
" ","2382  ","廣達            ","164,000","1,000","163,000",
" ","2324  ","仁寶            ","160,000","1,000","159,000",
" ","9914  ","美利達          ","134,000","0","134,000",
" ","6257  ","矽格            ","130,000","0","130,000",
" ","3673  ","TPK-KY          ","133,000","8,000","125,000",
" ","9939  ","宏全            ","120,000","0","120,000",
" ","3034  ","聯詠            ","117,000","0","117,000",
" ","3702  ","大聯大          ","118,000","3,000","115,000",
" ","9938  ","百和            ","114,000","0","114,000",
" ","1301  ","台塑            ","115,000","5,000","110,000",
" ","2347  ","聯強            ","180,000","70,000","110,000",
" ","6192  ","巨路            ","105,000","0","105,000",
" ","3533  ","嘉澤            ","101,000","0","101,000",
" ","1537  ","廣隆            ","100,000","0","100,000",
" ","1724  ","台硝            ","100,000","0","100,000",
" ","2812  ","台中銀          ","100,000","0","100,000",
" ","2911  ","麗嬰房          ","100,000","0","100,000",
" ","9907  ","統一實          ","97,000","0","97,000",
" ","1702  ","南僑            ","93,000","0","93,000",
" ","6005  ","群益證          ","91,000","0","91,000",
" ","6269  ","台郡            ","77,000","0","77,000",
" ","1723  ","中碳            ","95,000","30,000","65,000",
" ","1473  ","台南            ","60,000","0","60,000",
" ","2915  ","潤泰全          ","220,500","161,000","59,500",
" ","8046  ","南電            ","53,000","1,000","52,000",
" ","4984  ","科納-KY         ","50,000","0","50,000",
" ","2204  ","中華            ","50,000","1,000","49,000",
" ","2049  ","上銀            ","167,000","133,000","34,000",
" ","2454  ","聯發科          ","115,000","81,000","34,000",
" ","2337  ","旺宏            ","32,000","0","32,000",
" ","1455  ","集盛            ","27,000","0","27,000",
" ","1402  ","遠東新          ","30,000","6,000","24,000",
" ","3189  ","景碩            ","132,000","110,000","22,000",
" ","2542  ","興富發          ","16,000","0","16,000",
" ","1521  ","大億            ","64,000","50,000","14,000",
" ","9921  ","巨大            ","30,000","19,459","10,541",
" ","2207  ","和泰車          ","9,000","0","9,000",
" ","3008  ","大立光          ","24,000","15,000","9,000",
" ","1504  ","東元            ","6,000","0","6,000",
" ","2353  ","宏碁            ","7,000","1,000","6,000",
" ","3443  ","創意            ","5,000","0","5,000",
" ","2344  ","華邦電          ","4,000","2,000","2,000",
" ","3474  ","華亞科          ","3,000","1,000","2,000",
" ","2892  ","第一金          ","2,000","3,369,000","-3,367,000",
