"101年02月01日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="0050  ","元大台灣50      ","20,756,000","3,259,000","17,497,000",
="045631","台光電凱基93購06","6,892,000","210,000","6,682,000",
="044886","台表科群益91購06","4,107,000","0","4,107,000",
="045144","訊芯兆豐92購01  ","4,331,000","409,000","3,922,000",
"2311  ","日月光          ","4,303,000","499,000","3,804,000",
="04815P","致伸元大94售04  ","3,014,000","0","3,014,000",
="045960","聯發科凱基92購01","2,689,000","149,000","2,540,000",
="046775","聯發科台新93購01","2,772,000","327,000","2,445,000",
="045367","新光金兆豐92購01","4,290,000","1,847,000","2,443,000",
="045565","元油2X國泰93購01","2,871,000","645,000","2,226,000",
="044960","京元電兆豐93購01","2,179,000","0","2,179,000",
="045616","冠德台新92購01  ","2,174,000","200,000","1,974,000",
="044203","國泰金亞東92購01","1,869,000","0","1,869,000",
"1409  ","新纖            ","1,963,000","94,000","1,869,000",
="05280P","華通元大95售08  ","2,384,000","684,000","1,700,000",
="045848","光磊永豐92購01  ","1,557,000","2,000","1,555,000",
="045556","可成國票93購01  ","1,519,000","10,000","1,509,000",
="044763","瀚宇博凱基93購01","1,525,000","52,000","1,473,000",
="045209","T50反1富邦94購01","1,559,000","103,000","1,456,000",
="047921","南亞科凱基93購05","1,537,000","183,000","1,354,000",
="045525","智邦永豐92購01  ","1,753,000","452,000","1,301,000",
="044268","明泰中信91購01  ","1,269,000","0","1,269,000",
="045681","正文元大92購02  ","1,481,000","228,000","1,253,000",
="045276","臻鼎統一92購01  ","1,248,000","0","1,248,000",
="046136","南茂富邦92購01  ","1,209,000","0","1,209,000",
="045065","旭富永豐92購01  ","1,500,000","309,000","1,191,000",
="05225P","鴻海統一95售09  ","1,229,000","67,000","1,162,000",
="047209","滬深2X富邦96購01","1,199,000","40,000","1,159,000",
"2610  ","華航            ","1,366,000","224,000","1,142,000",
="046038","欣興元大92購07  ","1,224,000","85,000","1,139,000",
="047229","大立光凱基93購18","1,129,000","3,000","1,126,000",
="046442","聯茂兆豐93購03  ","1,242,000","136,000","1,106,000",
="045568","上証2X元大95購01","1,588,000","485,000","1,103,000",
="046031","建準元大92購03  ","1,054,000","0","1,054,000",
"2888  ","新光金          ","1,813,000","763,000","1,050,000",
"2618  ","長榮航          ","1,448,000","409,000","1,039,000",
="043290","揚明光元大94購01","1,064,000","30,000","1,034,000",
"8213  ","志超            ","1,036,000","4,000","1,032,000",
="044919","晶技永豐91購02  ","1,176,000","153,000","1,023,000",
="046298","聯發科富邦94購01","1,195,000","183,000","1,012,000",
="046280","國巨永豐92購03  ","990,000","5,000","985,000",
="046734","華通國票93購02  ","2,716,000","1,739,000","977,000",
="044865","亞泥國票91購01  ","968,000","0","968,000",
="05128P","聯發科中信97售03","1,046,000","80,000","966,000",
="045536","元油2X群益92購01","1,100,000","150,000","950,000",
="045318","鴻海統一92購03  ","1,081,000","146,000","935,000",
="047806","旺宏凱基93購05  ","947,000","18,000","929,000",
="048150","矽力元富93購01  ","1,820,000","923,000","897,000",
="044783","聚陽中信91購01  ","892,000","0","892,000",
"3576  ","聯合再生        ","938,000","50,000","888,000",
="042331","台灣50統一8C購05","883,000","0","883,000",
="045249","亞德客凱基93購01","921,000","68,000","853,000",
="05028P","康控永豐95售02  ","883,000","30,000","853,000",
="046820","大立光凱基93購15","852,000","0","852,000",
="047151","台積電國票94購02","1,571,000","722,000","849,000",
="046634","GIS元富93購01   ","2,201,000","1,357,000","844,000",
="045263","高鐵凱基92購01  ","831,000","0","831,000",
="045480","滬深2X中信94購01","825,000","0","825,000",
"2344  ","華邦電          ","1,380,000","561,000","819,000",
="046911","達方凱基93購01  ","1,119,000","310,000","809,000",
="044528","元油2X國泰92購02","808,000","0","808,000",
="045139","台光電兆豐92購01","850,000","50,000","800,000",
="044786","元油2X群益91購02","798,000","1,000","797,000",
="045542","鎧勝群益93購01  ","797,000","1,000","796,000",
="044685","貿聯凱基91購06  ","789,000","0","789,000",
="044708","臻鼎元大91購03  ","1,563,000","775,000","788,000",
"2883  ","開發金          ","2,075,000","1,287,000","788,000",
="045399","康控富邦93購02  ","782,000","10,000","772,000",
"2823  ","中壽            ","1,548,000","783,000","765,000",
="048310","台達電凱基93購05","874,000","111,000","763,000",
="044849","南亞科統一91購07","749,000","0","749,000",
="045741","嘉晶群益92購01  ","941,000","192,000","749,000",
="05190P","鴻海國票96售02  ","839,000","100,000","739,000",
="045558","冠德國票92購01  ","732,000","0","732,000",
="046835","傳奇群益93購01  ","711,000","0","711,000",
="044407","聯茂凱基93購01  ","720,000","10,000","710,000",
="047672","欣興統一93購03  ","915,000","208,000","707,000",
="047774","台表科元大95購01","867,000","163,000","704,000",
="05223P","臻鼎凱基95售02  ","1,130,000","432,000","698,000",
="044934","玉晶光元大93購01","784,000","87,000","697,000",
="045405","台表科台新92購01","725,000","28,000","697,000",
"2498  ","宏達電          ","824,000","127,000","697,000",
="046492","旺宏富邦94購02  ","704,000","11,000","693,000",
="05182P","嘉晶統一95售03  ","753,000","60,000","693,000",
"2885  ","元大金          ","1,552,000","862,000","690,000",
="046462","康控凱基92購01  ","798,000","112,000","686,000",
"2603  ","長榮            ","1,496,000","815,200","680,800",
="05276P","GIS永豐95售02   ","869,000","191,000","678,000",
="046085","儒鴻麥證92購01  ","790,000","120,000","670,000",
="047501","合勤控永豐93購01","760,000","100,000","660,000",
="045172","欣興兆豐94購01  ","659,000","0","659,000",
"2607  ","榮運            ","698,000","42,000","656,000",
="046774","瑞昱台新93購01  ","750,000","99,000","651,000",
="046960","台新金中信95購01","654,000","4,000","650,000",
="045814","可成麥證93購01  ","1,386,000","737,000","649,000",
"2913  ","農林            ","653,000","13,000","640,000",
="044320","瀚宇博永豐91購01","697,000","65,000","632,000",
="05168P","鴻海元大95售14  ","966,000","342,000","624,000",
="047428","臻鼎亞東93購01  ","678,000","61,000","617,000",
"3383  ","新世紀          ","629,000","15,000","614,000",
="043510","嘉聯益凱基91購04","624,000","12,000","612,000",
"2609  ","陽明            ","830,000","229,000","601,000",
="045620","傳奇永豐92購01  ","599,000","0","599,000",
="045713","台達電凱基93購02","694,000","99,000","595,000",
"3189  ","景碩            ","641,000","46,000","595,000",
="045770","華通元大93購03  ","746,000","153,000","593,000",
="05458P","台積電凱基97售02","696,000","103,000","593,000",
="047265","致伸國票93購02  ","682,000","100,000","582,000",
="05261P","鴻海元大95售20  ","620,000","40,000","580,000",
="045940","臺股指群益92購01","638,000","60,000","578,000",
="046096","建準國票92購01  ","1,103,000","525,000","578,000",
="045680","創意元大92購06  ","930,000","354,000","576,000",
="045123","臺股指元大93購09","558,000","0","558,000",
"5388  ","中磊            ","630,000","73,000","557,000",
="045593","GIS元大92購04   ","554,000","0","554,000",
="048019","GIS麥證94購01   ","594,000","46,000","548,000",
="046232","智易元大93購05  ","844,000","312,000","532,000",
="042299","智易元大8C購02  ","529,000","0","529,000",
="044769","智邦元大91購03  ","557,000","30,000","527,000",
="045398","台積電富邦92購01","527,000","0","527,000",
="043416","揚明光凱基92購02","524,000","0","524,000",
"2201  ","裕隆            ","781,000","258,000","523,000",
="046504","聯發科元大92購19","562,000","40,000","522,000",
"1440  ","南紡            ","561,000","42,000","519,000",
="045560","群創國票92購02  ","518,000","0","518,000",
="048050","元油反中信93購01","575,000","57,000","518,000",
="046138","鴻海統一92購07  ","651,000","135,000","516,000",
="045255","華邦電凱基93購03","513,000","0","513,000",
="05014P","臺股指元大95售05","533,000","20,000","513,000",
="047559","彩晶凱基94購03  ","570,000","58,000","512,000",
="045920","臺股指國票92購10","631,000","120,000","511,000",
="04634P","臺股指群益94售09","518,000","10,000","508,000",
="047181","智邦元大93購06  ","802,000","295,000","507,000",
="044737","奇鋐國泰93購02  ","969,000","466,000","503,000",
="047892","康控兆豐94購01  ","656,000","154,000","502,000",
="046196","欣興凱基92購04  ","500,000","0","500,000",
"3061  ","璨圓            ","497,000","0","497,000",
"9907  ","統一實          ","507,000","10,000","497,000",
="044723","瑞昱永豐91購02  ","496,000","0","496,000",
="006205","富邦上証        ","595,000","100,000","495,000",
="044978","智邦國票92購01  ","526,000","32,000","494,000",
="043589","台積電元大91購17","491,000","0","491,000",
="048154","旺宏兆豐94購01  ","797,000","306,000","491,000",
="047611","滬深2X群益93購02","1,346,000","860,000","486,000",
="04943P","臻鼎康和94售01  ","485,000","0","485,000",
="043387","貿聯元大91購02  ","598,000","117,000","481,000",
="047832","漢唐元大94購03  ","570,000","90,000","480,000",
="045701","聯發科中信92購02","633,000","154,000","479,000",
="04993P","上銀兆豐96售01  ","476,000","0","476,000",
"1718  ","中纖            ","558,000","84,000","474,000",
="043594","南亞科元大91購06","473,000","0","473,000",
="044855","南電國泰93購01  ","620,000","150,000","470,000",
="045369","康控兆豐93購01  ","469,000","0","469,000",
="046238","嘉澤第一92購01  ","467,000","0","467,000",
="047606","元油反富邦94購01","467,000","0","467,000",
="05286P","矽力統一95售02  ","476,000","10,000","466,000",
"2315  ","神達            ","594,000","135,000","459,000",
="043145","喬山統一91購01  ","458,000","0","458,000",
"2892  ","第一金          ","1,660,000","1,206,000","454,000",
"2409  ","友達            ","1,902,000","1,449,000","453,000",
="045252","國巨凱基93購03  ","450,000","0","450,000",
="046952","南茂元大93購02  ","450,000","0","450,000",
="047416","台泥富邦94購01  ","841,000","393,000","448,000",
="04817P","創意國票95售02  ","744,000","297,000","447,000",
="047027","新光金元大95購01","837,000","391,000","446,000",
="047512","宏達電國票94購01","468,000","23,000","445,000",
"6257  ","矽格            ","501,000","62,000","439,000",
="045256","致茂凱基92購01  ","438,000","0","438,000",
="046384","群創凱基98購02  ","467,000","30,000","437,000",
="046177","矽創永豐92購01  ","495,000","59,000","436,000",
="046016","緯穎元富92購04  ","435,000","0","435,000",
="045673","燿華元大92購03  ","476,000","50,000","426,000",
"2515  ","中工            ","532,000","106,000","426,000",
="043962","亞泥國泰92購01  ","425,000","0","425,000",
="047084","嘉聯益永豐93購02","1,002,000","578,000","424,000",
="043394","易華電元大94購01","423,000","0","423,000",
="047014","元油反元大99購01","424,000","2,000","422,000",
="044961","聯電中信94購01  ","415,000","0","415,000",
="041474","國巨群益8B購07  ","413,000","0","413,000",
="046758","聯發科凱基93購05","411,000","0","411,000",
="045321","台積電統一92購03","505,000","95,000","410,000",
="05406P","台光電凱基95售02","772,000","362,000","410,000",
="043893","百和元大91購03  ","410,000","2,000","408,000",
="046975","元金2X永豐93購01","775,000","368,000","407,000",
"6209  ","今國光          ","405,000","1,000","404,000",
