"094年12月16日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3009  ","奇美電          ","9,975,000","554,000","9,421,000",
" ","2303  ","聯電            ","6,692,000","272,792","6,419,208",
" ","2384  ","勝華            ","6,417,000","210,178","6,206,822",
" ","2311  ","日月光          ","4,152,000","400,000","3,752,000",
" ","2409  ","友達            ","3,945,000","362,490","3,582,510",
" ","2469  ","力信            ","1,779,000","0","1,779,000",
" ","2408  ","南亞科          ","2,700,000","1,123,000","1,577,000",
" ","2355  ","敬鵬            ","1,500,000","0","1,500,000",
" ","6239  ","力成            ","1,546,000","225,000","1,321,000",
" ","9105  ","泰金寶-DR       ","1,100,000","0","1,100,000",
" ","2449  ","京元電子        ","1,110,000","100,000","1,010,000",
" ","2457  ","飛宏            ","1,000,000","0","1,000,000",
" ","3042  ","晶技            ","868,000","0","868,000",
" ","2486  ","一詮            ","843,000","0","843,000",
" ","2328  ","廣宇            ","820,000","0","820,000",
" ","3005  ","神基            ","800,000","0","800,000",
" ","2417  ","圓剛            ","745,000","0","745,000",
" ","8078  ","華寶            ","580,000","62,000","518,000",
" ","1722  ","台肥            ","525,000","14,000","511,000",
" ","2316  ","楠梓電          ","500,000","0","500,000",
" ","2464  ","盟立            ","500,000","0","500,000",
" ","2892  ","第一金          ","683,000","213,000","470,000",
" ","3044  ","健鼎            ","620,000","151,000","469,000",
" ","2336  ","致伸            ","459,000","0","459,000",
" ","2393  ","億光            ","643,000","212,000","431,000",
" ","1536  ","和大            ","433,000","11,000","422,000",
" ","3008  ","大立光          ","446,000","31,000","415,000",
" ","1733  ","五鼎            ","400,000","0","400,000",
" ","2476  ","鉅祥            ","400,000","0","400,000",
" ","2439  ","美律            ","485,000","100,000","385,000",
" ","2474  ","可成            ","380,000","61,000","319,000",
" ","1716  ","永信            ","300,000","0","300,000",
" ","2485  ","兆赫            ","500,000","200,000","300,000",
" ","9924  ","福興            ","300,000","80","299,920",
" ","3311  ","閎暉            ","478,000","205,000","273,000",
" ","2413  ","環科            ","250,000","0","250,000",
" ","2890  ","永豐金          ","231,000","0","231,000",
" ","2492  ","華新科          ","400,000","183,000","217,000",
" ","2352  ","佳世達          ","220,000","5,000","215,000",
" ","2451  ","創見            ","400,000","192,000","208,000",
" ","1560  ","中砂            ","200,000","0","200,000",
" ","2882  ","國泰金          ","471,000","313,000","158,000",
" ","3062  ","建漢            ","150,000","0","150,000",
" ","9938  ","百和            ","150,000","0","150,000",
" ","8008  ","建興電          ","147,000","0","147,000",
" ","2885  ","元大金          ","175,000","42,000","133,000",
" ","3037  ","欣興            ","703,000","582,000","121,000",
" ","3041  ","揚智            ","120,000","0","120,000",
" ","2889  ","國票金          ","117,000","0","117,000",
" ","9921  ","巨大            ","149,000","34,000","115,000",
" ","2317  ","鴻海            ","323,000","211,719","111,281",
" ","2908  ","特力            ","101,000","6,000","95,000",
" ","1710  ","東聯            ","80,000","0","80,000",
" ","2340  ","光磊            ","80,000","0","80,000",
" ","2374  ","佳能            ","80,000","0","80,000",
" ","3059  ","華晶科          ","169,000","99,000","70,000",
" ","5484  ","慧友            ","70,000","0","70,000",
" ","2441  ","超豐            ","50,000","22,000","28,000",
" ","1522  ","堤維西          ","27,000","0","27,000",
" ","3007  ","綠點            ","600,000","579,000","21,000",
" ","6202  ","盛群            ","5,000","0","5,000",
" ","3231  ","緯創            ","569,000","9,289,000","-8,720,000",
" ","3063  ","飛信            ","0","3,520,000","-3,520,000",
" ","1314  ","中石化          ","0","1,900,000","-1,900,000",
" ","2446  ","全懋            ","798,000","2,672,991","-1,874,991",
" ","2313  ","華通            ","2,898,000","4,600,000","-1,702,000",
" ","2308  ","台達電          ","0","1,596,000","-1,596,000",
" ","2363  ","矽統            ","0","1,350,000","-1,350,000",
" ","2002  ","中鋼            ","0","1,309,000","-1,309,000",
" ","2807  ","竹商銀          ","0","1,261,000","-1,261,000",
" ","2534  ","宏盛            ","0","1,200,000","-1,200,000",
" ","3214  ","元砷            ","0","820,000","-820,000",
" ","1503  ","士電            ","0","800,000","-800,000",
" ","1216  ","統一            ","20,000","800,000","-780,000",
" ","2448  ","晶電            ","50,000","722,000","-672,000",
" ","2330  ","台積電          ","0","661,000","-661,000",
" ","2392  ","正崴            ","70,000","718,000","-648,000",
" ","2103  ","台橡            ","0","632,000","-632,000",
" ","2105  ","正新            ","0","620,000","-620,000",
" ","2353  ","宏碁            ","40,000","650,000","-610,000",
" ","2356  ","英業達          ","0","600,000","-600,000",
" ","2324  ","仁寶            ","0","590,073","-590,073",
" ","6505  ","台塑化          ","0","588,000","-588,000",
" ","1210  ","大成            ","0","580,000","-580,000",
" ","2347  ","聯強            ","0","570,000","-570,000",
" ","9914  ","美利達          ","0","550,000","-550,000",
" ","2380  ","虹光            ","0","528,000","-528,000",
" ","2887  ","台新金          ","250,000","770,000","-520,000",
" ","5531  ","鄉林            ","0","510,000","-510,000",
" ","2542  ","興富發          ","0","500,000","-500,000",
" ","2883  ","開發金          ","0","500,000","-500,000",
" ","2903  ","遠百            ","60,000","549,000","-489,000",
" ","5434  ","崇越            ","0","455,000","-455,000",
" ","5854  ","合庫            ","0","436,000","-436,000",
" ","1326  ","台化            ","0","428,000","-428,000",
" ","1301  ","台塑            ","0","427,000","-427,000",
" ","1303  ","南亞            ","0","425,000","-425,000",
" ","3035  ","智原            ","0","425,000","-425,000",
" ","6280  ","崇貿            ","15,000","424,000","-409,000",
" ","1513  ","中興電          ","0","363,000","-363,000",
" ","2605  ","新興            ","0","350,000","-350,000",
" ","3015  ","全漢            ","0","350,000","-350,000",
" ","2401  ","凌陽            ","303,000","648,000","-345,000",
" ","2412  ","中華電          ","0","317,000","-317,000",
" ","2301  ","光寶科          ","23,000","337,000","-314,000",
" ","2394  ","普立爾          ","0","302,900","-302,900",
" ","1402  ","遠東新          ","0","300,000","-300,000",
" ","2473  ","思源            ","0","288,000","-288,000",
" ","9904  ","寶成            ","0","281,000","-281,000",
" ","6286  ","立錡            ","0","260,000","-260,000",
" ","6605  ","帝寶            ","45,000","265,000","-220,000",
" ","1101  ","台泥            ","0","216,000","-216,000",
" ","2888  ","新光金          ","0","206,000","-206,000",
" ","2315  ","神達            ","469,000","671,000","-202,000",
" ","1802  ","台玻            ","0","200,000","-200,000",
" ","2107  ","厚生            ","0","200,000","-200,000",
" ","2548  ","華固            ","0","200,000","-200,000",
" ","2612  ","中航            ","0","200,000","-200,000",
" ","2617  ","台航            ","0","200,000","-200,000",
" ","5608  ","四維航          ","0","200,000","-200,000",
" ","2834  ","臺企銀          ","0","190,000","-190,000",
" ","2886  ","兆豐金          ","0","162,000","-162,000",
" ","2459  ","敦吉            ","638,000","799,000","-161,000",
" ","8101  ","華冠            ","50,000","210,000","-160,000",
" ","2891  ","中信金          ","0","157,369","-157,369",
" ","2501  ","國建            ","0","150,000","-150,000",
