"097年10月06日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2337  ","旺宏            ","6,025,000","2,000","6,023,000",
" ","1102  ","亞泥            ","2,751,000","42,000","2,709,000",
" ","2350  ","環電            ","2,450,000","92,000","2,358,000",
" ","2606  ","裕民            ","2,157,000","145,000","2,012,000",
" ","2412  ","中華電          ","1,993,000","173,000","1,820,000",
" ","1101  ","台泥            ","1,679,000","14,000","1,665,000",
" ","2204  ","中華            ","1,504,000","6,000","1,498,000",
" ","2474  ","可成            ","1,308,000","181,000","1,127,000",
" ","2601  ","益航            ","1,200,000","86,000","1,114,000",
" ","9907  ","統一實          ","1,038,000","9,000","1,029,000",
" ","2391  ","合勤            ","1,000,000","2,000","998,000",
" ","6176  ","瑞儀            ","1,700,000","759,000","941,000",
" ","1210  ","大成            ","950,000","167,000","783,000",
" ","2347  ","聯強            ","1,065,000","308,000","757,000",
" ","1216  ","統一            ","730,000","22,000","708,000",
" ","9933  ","中鼎            ","610,000","2,000","608,000",
" ","6239  ","力成            ","502,000","3,000","499,000",
" ","6285  ","啟碁            ","1,150,000","663,000","487,000",
" ","6505  ","台塑化          ","1,313,000","839,000","474,000",
" ","2915  ","潤泰全          ","463,000","4,000","459,000",
" ","2392  ","正崴            ","442,000","2,000","440,000",
" ","2330  ","台積電          ","1,040,000","604,000","436,000",
" ","1201  ","味全            ","420,000","1,000","419,000",
" ","2903  ","遠百            ","605,000","207,000","398,000",
" ","2603  ","長榮            ","373,000","21,000","352,000",
" ","2452  ","乾坤            ","303,000","0","303,000",
" ","2458  ","義隆            ","300,000","2,000","298,000",
" ","4906  ","正文            ","356,000","60,000","296,000",
" ","5607  ","遠雄港          ","490,000","200,000","290,000",
" ","1326  ","台化            ","300,000","33,000","267,000",
" ","2104  ","國際中橡        ","355,000","88,000","267,000",
" ","1313  ","聯成            ","263,000","4,000","259,000",
" ","2332  ","友訊            ","255,000","2,085","252,915",
" ","2006  ","東和鋼鐵        ","253,000","4,000","249,000",
" ","2912  ","統一超          ","252,000","4,000","248,000",
" ",="0050  ","元大台灣50      ","300,000","100,000","200,000",
" ","3231  ","緯創            ","188,000","5,743","182,257",
" ","2105  ","正新            ","203,000","21,000","182,000",
" ","2454  ","聯發科          ","362,000","181,000","181,000",
" ","8046  ","南電            ","180,000","3,000","177,000",
" ","6286  ","立錡            ","282,000","113,000","169,000",
" ","1301  ","台塑            ","200,000","38,000","162,000",
" ","2397  ","友通            ","150,000","0","150,000",
" ","1729  ","必翔            ","140,000","0","140,000",
" ","2325  ","矽品            ","148,000","17,000","131,000",
" ","2353  ","宏碁            ","340,000","213,000","127,000",
" ","6271  ","同欣電          ","209,000","87,000","122,000",
" ","4108  ","懷特            ","120,000","0","120,000",
" ","3014  ","聯陽            ","200,000","87,794","112,206",
" ","2605  ","新興            ","114,000","3,000","111,000",
" ","2384  ","勝華            ","105,000","0","105,000",
" ","2379  ","瑞昱            ","103,000","3,000","100,000",
" ","1905  ","華紙            ","100,000","1,000","99,000",
" ","1319  ","東陽            ","262,000","167,000","95,000",
" ","5471  ","松翰            ","152,000","58,000","94,000",
" ","3481  ","群創            ","140,000","48,455","91,545",
" ","2301  ","光寶科          ","100,000","12,000","88,000",
" ","3406  ","玉晶光          ","80,000","0","80,000",
" ","3702  ","大聯大          ","141,000","78,119","62,881",
" ","3008  ","大立光          ","180,000","127,400","52,600",
" ","1531  ","高林股          ","50,000","0","50,000",
" ","3044  ","健鼎            ","242,000","198,800","43,200",
" ","4106  ","雃博            ","33,000","0","33,000",
" ","2612  ","中航            ","151,000","124,000","27,000",
" ","2475  ","華映            ","44,000","23,000","21,000",
" ","3311  ","閎暉            ","20,000","0","20,000",
" ","2371  ","大同            ","20,000","1,000","19,000",
" ","2812  ","台中銀          ","15,000","0","15,000",
" ","2323  ","中環            ","13,000","0","13,000",
" ","2834  ","臺企銀          ","13,000","1,000","12,000",
" ","2884  ","玉山金          ","12,000","0","12,000",
" ","2356  ","英業達          ","18,000","8,000","10,000",
" ","2486  ","一詮            ","10,000","0","10,000",
" ","5203  ","訊連            ","10,000","0","10,000",
" ","2327  ","國巨            ","10,000","1,000","9,000",
" ","2847  ","大眾銀          ","10,000","1,000","9,000",
" ","2854  ","寶來證          ","9,000","0","9,000",
" ","6116  ","彩晶            ","25,000","17,497","7,503",
" ","6005  ","群益證          ","7,000","0","7,000",
" ","6155  ","鈞寶            ","7,000","0","7,000",
" ","1440  ","南紡            ","7,000","1,000","6,000",
" ","2845  ","遠東銀          ","8,000","2,000","6,000",
" ","2889  ","國票金          ","8,000","2,000","6,000",
" ","1605  ","華新            ","15,000","10,000","5,000",
" ","2352  ","佳世達          ","5,000","1,000","4,000",
" ","2511  ","太子            ","4,000","0","4,000",
" ","2448  ","晶電            ","6,000","3,000","3,000",
" ","1907  ","永豐餘          ","8,000","6,000","2,000",
" ","2315  ","神達            ","9,000","7,000","2,000",
" ","8078  ","華寶            ","4,000","2,000","2,000",
" ","2504  ","國產            ","6,000","5,000","1,000",
" ","2542  ","興富發          ","3,000","2,000","1,000",
" ","2548  ","華固            ","1,000","0","1,000",
" ","2856  ","元富證          ","6,000","5,000","1,000",
" ","3189  ","景碩            ","3,000","2,000","1,000",
" ","3367  ","英華達          ","1,000","0","1,000",
" ","5522  ","遠雄            ","1,000","0","1,000",
" ","8163  ","達方            ","1,000","0","1,000",
" ","2618  ","長榮航          ","5,000","7,592,000","-7,587,000",
" ","2892  ","第一金          ","0","4,815,000","-4,815,000",
" ","2801  ","彰銀            ","0","3,650,000","-3,650,000",
" ","2610  ","華航            ","9,000","3,336,000","-3,327,000",
" ","2882  ","國泰金          ","0","3,230,350","-3,230,350",
" ","2388  ","威盛            ","5,000","2,592,000","-2,587,000",
" ","2890  ","永豐金          ","0","2,565,000","-2,565,000",
" ","1314  ","中石化          ","8,000","1,845,000","-1,837,000",
" ","2317  ","鴻海            ","83,000","1,783,000","-1,700,000",
" ","1902  ","台紙            ","0","1,550,000","-1,550,000",
" ","3009  ","奇美電          ","0","1,517,000","-1,517,000",
" ","3045  ","台灣大          ","300,000","1,464,000","-1,164,000",
" ","2881  ","富邦金          ","0","1,158,000","-1,158,000",
" ","2002  ","中鋼            ","1,641,000","2,746,000","-1,105,000",
" ","1710  ","東聯            ","3,000","1,005,000","-1,002,000",
" ","2887  ","台新金          ","0","1,000,000","-1,000,000",
" ","2311  ","日月光          ","120,000","1,032,000","-912,000",
" ","2885  ","元大金          ","0","911,000","-911,000",
" ","8016  ","矽創            ","0","872,382","-872,382",
" ","2344  ","華邦電          ","0","862,000","-862,000",
" ","9904  ","寶成            ","0","827,570","-827,570",
" ","1708  ","東鹼            ","0","736,000","-736,000",
" ","2308  ","台達電          ","100,000","798,000","-698,000",
" ","1722  ","台肥            ","170,000","828,000","-658,000",
" ","2103  ","台橡            ","3,000","603,000","-600,000",
" ","5854  ","合庫            ","10,000","599,450","-589,450",
" ","2891  ","中信金          ","0","553,000","-553,000",
" ","2031  ","新光鋼          ","0","452,000","-452,000",
" ","2354  ","鴻準            ","30,000","430,000","-400,000",
" ","2393  ","億光            ","57,000","402,000","-345,000",
" ","4904  ","遠傳            ","170,000","515,000","-345,000",
" ","2342  ","茂矽            ","0","324,000","-324,000",
" ","2498  ","宏達電          ","155,000","476,000","-321,000",
" ","1444  ","力麗            ","0","300,000","-300,000",
" ","2855  ","統一證          ","4,000","290,000","-286,000",
" ","2473  ","思源            ","20,000","304,000","-284,000",
" ","3042  ","晶技            ","0","250,000","-250,000",
" ","2015  ","豐興            ","282,000","503,000","-221,000",
" ","2409  ","友達            ","981,000","1,192,999","-211,999",
" ","2328  ","廣宇            ","1,000","202,000","-201,000",
" ","2705  ","六福            ","0","200,000","-200,000",
" ","3017  ","奇鋐            ","0","200,000","-200,000",
" ","5534  ","長虹            ","0","200,000","-200,000",
" ","8105  ","凌巨            ","0","200,000","-200,000",
" ","9945  ","潤泰新          ","2,000","173,000","-171,000",
" ","2617  ","台航            ","301,000","461,000","-160,000",
" ","1532  ","勤美            ","0","156,000","-156,000",
" ","2707  ","晶華            ","0","150,765","-150,765",
" ","2059  ","川湖            ","0","150,000","-150,000",
" ","3534  ","雷凌            ","1,000","135,221","-134,221",
" ","2360  ","致茂            ","0","126,000","-126,000",
" ","2382  ","廣達            ","0","123,000","-123,000",
" ","2357  ","華碩            ","120,000","235,712","-115,712",
" ","2439  ","美律            ","0","100,000","-100,000",
" ","2485  ","兆赫            ","1,000","101,000","-100,000",
" ","3059  ","華晶科          ","0","100,000","-100,000",
" ","3060  ","銘異            ","0","100,000","-100,000",
" ","8021  ","尖點            ","0","77,000","-77,000",
" ","2883  ","開發金          ","0","70,000","-70,000",
" ","6168  ","宏齊            ","0","60,000","-60,000",
" ","3003  ","健和興          ","0","59,000","-59,000",
" ","2886  ","兆豐金          ","0","48,000","-48,000",
" ","2377  ","微星            ","9,000","53,000","-44,000",
" ","1303  ","南亞            ","0","42,000","-42,000",
" ","1736  ","喬山            ","0","40,000","-40,000",
" ","9914  ","美利達          ","0","40,000","-40,000",
" ","2303  ","聯電            ","49,000","85,000","-36,000",
" ","2880  ","華南金          ","0","32,000","-32,000",
" ","1535  ","中宇            ","0","30,000","-30,000",
" ","4725  ","信昌化          ","0","30,000","-30,000",
" ","9921  ","巨大            ","1,000","27,000","-26,000",
" ","2324  ","仁寶            ","0","25,000","-25,000",
" ","2408  ","南亞科          ","0","23,000","-23,000",
" ","3514  ","昱晶            ","1,000","22,000","-21,000",
" ",="0060  ","新台灣          ","0","15,000","-15,000",
" ","3062  ","建漢            ","0","15,000","-15,000",
" ","3474  ","華亞科          ","0","12,000","-12,000",
" ","2010  ","春源            ","0","10,000","-10,000",
" ","1402  ","遠東新          ","10,000","19,000","-9,000",
" ","1434  ","福懋            ","6,000","15,000","-9,000",
" ","2609  ","陽明            ","5,000","14,000","-9,000",
" ","2704  ","國賓            ","704,000","713,000","-9,000",
" ","2501  ","國建            ","6,000","14,000","-8,000",
" ","1308  ","亞聚            ","0","7,000","-7,000",
" ","2201  ","裕隆            ","5,000","12,000","-7,000",
" ","1227  ","佳格            ","0","6,000","-6,000",
" ","1711  ","永光            ","0","6,000","-6,000",
" ","2014  ","中鴻            ","4,000","10,000","-6,000",
" ","2376  ","技嘉            ","0","6,000","-6,000",
" ","2615  ","萬海            ","5,000","11,000","-6,000",
" ","2888  ","新光金          ","0","6,000","-6,000",
" ","1234  ","黑松            ","0","5,000","-5,000",
" ","1304  ","台聚            ","0","5,000","-5,000",
" ","2363  ","矽統            ","0","5,000","-5,000",
" ","2536  ","宏普            ","0","5,000","-5,000",
" ","6213  ","聯茂            ","0","5,000","-5,000",
" ","2526  ","大陸            ","0","4,000","-4,000",
" ","3041  ","揚智            ","0","4,000","-4,000",
" ","6012  ","金鼎證          ","0","4,000","-4,000",
" ","8008  ","建興電          ","1,000","5,000","-4,000",
" ","1103  ","嘉泥            ","0","3,000","-3,000",
" ","2027  ","大成鋼          ","0","3,000","-3,000",
" ","2108  ","南帝            ","0","3,000","-3,000",
" ","2312  ","金寶            ","0","3,000","-3,000",
" ","2607  ","榮運            ","2,000","5,000","-3,000",
" ","3504  ","揚明光          ","0","3,000","-3,000",
" ","2374  ","佳能            ","0","2,800","-2,800",
" ","1409  ","新纖            ","0","2,000","-2,000",
" ","1503  ","士電            ","0","2,000","-2,000",
" ","1904  ","正隆            ","0","2,000","-2,000",
" ","2331  ","精英            ","0","2,000","-2,000",
" ","2395  ","研華            ","1,000","3,000","-2,000",
" ","2451  ","創見            ","1,000","3,000","-2,000",
" ","2534  ","宏盛            ","0","2,000","-2,000",
" ","2820  ","華票            ","0","2,000","-2,000",
" ","2913  ","農林            ","0","2,000","-2,000",
" ","3005  ","神基            ","0","2,000","-2,000",
" ","6282  ","康舒            ","0","2,000","-2,000",
" ","2362  ","藍天            ","2,000","3,308","-1,308",
" ","1104  ","環泥            ","0","1,000","-1,000",
" ","1310  ","台苯            ","0","1,000","-1,000",
" ","1451  ","年興            ","0","1,000","-1,000",
" ","1504  ","東元            ","9,000","10,000","-1,000",
" ","1611  ","中電            ","0","1,000","-1,000",
" ","1704  ","榮化            ","2,000","3,000","-1,000",
" ","1714  ","和桐            ","0","1,000","-1,000",
" ","1723  ","中碳            ","0","1,000","-1,000",
" ","1909  ","榮成            ","0","1,000","-1,000",
" ","2034  ","允強            ","0","1,000","-1,000",
" ","2106  ","建大            ","0","1,000","-1,000",
" ","2206  ","三陽工業        ","0","1,000","-1,000",
" ","2207  ","和泰車          ","0","1,000","-1,000",
" ","2313  ","華通            ","0","1,000","-1,000",
" ","2314  ","台揚            ","0","1,000","-1,000",
" ","2338  ","光罩            ","0","1,000","-1,000",
" ","2355  ","敬鵬            ","0","1,000","-1,000",
" ","2367  ","燿華            ","0","1,000","-1,000",
" ","2368  ","金像電          ","0","1,000","-1,000",
" ","2373  ","震旦行          ","0","1,000","-1,000",
" ","2401  ","凌陽            ","2,000","3,000","-1,000",
" ","2403  ","友尚            ","0","1,000","-1,000",
" ","2404  ","漢唐            ","0","1,000","-1,000",
" ","2421  ","建準            ","0","1,000","-1,000",
" ","2446  ","全懋            ","0","1,000","-1,000",
" ","2476  ","鉅祥            ","0","1,000","-1,000",
" ","2481  ","強茂            ","0","1,000","-1,000",
" ","2489  ","瑞軒            ","0","1,000","-1,000",
" ","2492  ","華新科          ","0","1,000","-1,000",
" ","2514  ","龍邦            ","0","1,000","-1,000",
" ","2608  ","嘉里大榮        ","0","1,000","-1,000",
