"096年08月31日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="06295 ","國票AB          ","20,735,000","1,258,000","19,477,000",
="06297 ","寶來58          ","18,643,000","1,412,000","17,231,000",
="06296 ","寶來57          ","15,537,000","1,628,000","13,909,000",
="06294 ","國票AA          ","13,807,000","961,000","12,846,000",
="0050  ","元大台灣50      ","4,270,000","115,000","4,155,000",
="04905 ","凱基7K          ","3,801,000","857,000","2,944,000",
"2340  ","光磊            ","2,134,000","173,000","1,961,000",
="0054  ","元大台商50      ","1,936,000","80,000","1,856,000",
"2883  ","開發金          ","2,265,000","571,000","1,694,000",
="04828 ","寶來D5          ","2,571,000","902,000","1,669,000",
"2885  ","元大金          ","1,696,000","33,000","1,663,000",
"2350  ","環電            ","1,654,000","67,000","1,587,000",
="05393 ","國票D3          ","1,735,000","191,000","1,544,000",
"2357  ","華碩            ","3,490,000","1,998,000","1,492,000",
="05192 ","寶來E9          ","1,902,000","449,000","1,453,000",
="05083 ","永豐C3          ","1,423,000","0","1,423,000",
="05047 ","兆豐AD          ","2,260,000","857,000","1,403,000",
"2409  ","友達            ","1,640,000","288,000","1,352,000",
="05007 ","統一GB          ","1,548,000","220,000","1,328,000",
="05008 ","統一GC          ","1,395,000","70,000","1,325,000",
="04996 ","日盛80          ","1,395,000","173,000","1,222,000",
="05117 ","群益E1          ","1,299,000","100,000","1,199,000",
="05071 ","亞東KH          ","1,222,000","101,000","1,121,000",
"2349  ","錸德            ","1,121,000","30,000","1,091,000",
"1101  ","台泥            ","1,870,000","791,000","1,079,000",
"2892  ","第一金          ","1,472,000","426,000","1,046,000",
="05664 ","群益GS          ","1,023,000","0","1,023,000",
="04986 ","群益B9          ","1,045,000","82,000","963,000",
="05021 ","寶來E4          ","1,510,000","547,000","963,000",
"1103  ","嘉泥            ","1,016,000","119,000","897,000",
"1304  ","台聚            ","874,000","0","874,000",
="05166 ","群益E5          ","1,478,000","613,000","865,000",
"2384  ","勝華            ","1,478,000","653,000","825,000",
="05216 ","兆豐AP          ","775,000","0","775,000",
="05036 ","永豐B9          ","758,000","0","758,000",
="05291 ","富邦60          ","1,383,000","625,000","758,000",
="04606 ","元大DE          ","861,000","117,000","744,000",
"1402  ","遠東新          ","1,275,000","536,000","739,000",
"2412  ","中華電          ","800,000","65,000","735,000",
="05555 ","台証82          ","722,000","2,000","720,000",
="04922 ","群益B6          ","715,000","0","715,000",
"2891  ","中信金          ","758,000","43,000","715,000",
="04971 ","永昌NE          ","759,000","45,000","714,000",
="05618 ","元富AW          ","689,000","0","689,000",
"1440  ","南紡            ","693,000","29,000","664,000",
="05229 ","大華1R          ","713,000","50,000","663,000",
="05012 ","統一GG          ","653,000","0","653,000",
="05879 ","寶來HG          ","1,679,000","1,037,000","642,000",
"2441  ","超豐            ","642,000","0","642,000",
="04973 ","永昌NG          ","652,000","15,000","637,000",
"1216  ","統一            ","1,034,000","398,000","636,000",
"2382  ","廣達            ","915,000","286,000","629,000",
"2315  ","神達            ","1,450,000","828,845","621,155",
="04926 ","元大EX          ","617,000","0","617,000",
"9945  ","潤泰新          ","639,000","25,000","614,000",
"2436  ","偉詮電          ","600,000","7,000","593,000",
="05407 ","富邦68          ","646,000","54,000","592,000",
="04964 ","元富NE          ","591,000","3,000","588,000",
"2903  ","遠百            ","756,000","174,000","582,000",
="05173 ","群益F3          ","550,000","2,000","548,000",
="05176 ","群益F6          ","565,000","20,000","545,000",
="05797 ","永昌GZ          ","597,000","54,000","543,000",
"2312  ","金寶            ","563,000","20,000","543,000",
="05331 ","群益FS          ","978,000","453,000","525,000",
"2417  ","圓剛            ","644,000","120,000","524,000",
="05245 ","元富09          ","510,000","0","510,000",
"3474  ","華亞科          ","497,000","2,000","495,000",
"2371  ","大同            ","641,000","147,000","494,000",
"2301  ","光寶科          ","534,000","42,000","492,000",
"2448  ","晶電            ","617,000","127,522","489,478",
"2882  ","國泰金          ","1,740,000","1,261,000","479,000",
="04773 ","富邦EE          ","486,000","20,000","466,000",
="05401 ","兆豐MW          ","863,000","408,000","455,000",
="05631 ","大華AM          ","599,000","148,000","451,000",
="06064 ","元富CD          ","1,102,000","655,000","447,000",
="06164 ","統一75          ","1,173,000","735,000","438,000",
="04607 ","群益DQ          ","880,000","443,000","437,000",
"2103  ","台橡            ","749,000","322,000","427,000",
="05535 ","大華AD          ","1,194,000","773,000","421,000",
="05895 ","台証A1          ","1,215,000","796,000","419,000",
"1313  ","聯成            ","1,165,000","760,000","405,000",
"1301  ","台塑            ","614,000","219,000","395,000",
"3062  ","建漢            ","432,000","37,000","395,000",
="04642 ","永昌MU          ","460,000","70,000","390,000",
="05349 ","寶來GJ          ","543,000","162,000","381,000",
="05285 ","台証54          ","829,000","454,000","375,000",
="05212 ","兆豐AK          ","373,000","0","373,000",
"1314  ","中石化          ","373,000","0","373,000",
="05369 ","元大LW          ","912,000","543,000","369,000",
="05029 ","日盛I3          ","660,000","294,000","366,000",
"2379  ","瑞昱            ","447,000","85,000","362,000",
"2006  ","東和鋼鐵        ","740,000","380,000","360,000",
="05425 ","凱基JL          ","383,000","25,000","358,000",
"6197  ","佳必琪          ","410,000","57,000","353,000",
="05877 ","寶來HE          ","1,983,000","1,636,000","347,000",
"1303  ","南亞            ","1,158,000","816,000","342,000",
="04907 ","國泰HK          ","567,000","227,000","340,000",
="05194 ","寶來F4          ","343,000","10,000","333,000",
"2337  ","旺宏            ","423,000","99,000","324,000",
"2317  ","鴻海            ","742,000","424,000","318,000",
="05225 ","大華1M          ","718,000","405,000","313,000",
"2888  ","新光金          ","632,000","319,000","313,000",
"9933  ","中鼎            ","311,000","0","311,000",
"2834  ","臺企銀          ","503,000","203,000","300,000",
="05395 ","日盛EG          ","317,000","19,000","298,000",
"2105  ","正新            ","615,000","317,000","298,000",
"2481  ","強茂            ","439,000","141,000","298,000",
"1710  ","東聯            ","368,000","76,000","292,000",
="06269 ","統一86          ","324,000","33,000","291,000",
"2101  ","南港            ","361,000","70,000","291,000",
"1326  ","台化            ","1,029,000","742,000","287,000",
"9938  ","百和            ","301,000","15,000","286,000",
="05682 ","永豐EM          ","355,000","70,000","285,000",
="05076 ","永昌NQ          ","381,000","99,000","282,000",
="06048 ","日盛FZ          ","926,000","644,000","282,000",
