"096年08月01日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="05979 ","寶來HN          ","20,946,000","95,000","20,851,000",
="05961 ","凱基KY          ","17,494,000","483,000","17,011,000",
="05962 ","凱基KZ          ","17,473,000","810,000","16,663,000",
="05992 ","群益HY          ","14,277,000","218,000","14,059,000",
="05959 ","富邦FU          ","14,080,000","80,000","14,000,000",
="05981 ","寶來HQ          ","14,020,000","20,000","14,000,000",
="05983 ","寶來HS          ","14,588,000","588,000","14,000,000",
="05994 ","凱基LC          ","14,295,000","297,000","13,998,000",
="05988 ","富邦84          ","15,046,000","1,051,000","13,995,000",
="05982 ","寶來HR          ","14,405,000","415,000","13,990,000",
="05985 ","富邦81          ","14,051,000","65,000","13,986,000",
="05984 ","國泰A7          ","14,498,000","517,000","13,981,000",
="05993 ","群益NQ          ","14,024,000","48,000","13,976,000",
="05995 ","凱基LD          ","13,959,000","63,000","13,896,000",
="05986 ","富邦82          ","14,488,000","636,000","13,852,000",
="05989 ","富邦85          ","16,623,000","3,016,000","13,607,000",
="05987 ","富邦83          ","13,633,000","332,000","13,301,000",
="05991 ","群益HX          ","10,662,000","920,000","9,742,000",
="05963 ","凱基LA          ","13,956,000","4,855,000","9,101,000",
"2881  ","富邦金          ","5,254,000","1,805,000","3,449,000",
"1314  ","中石化          ","4,771,000","1,481,000","3,290,000",
"2885  ","元大金          ","4,778,000","1,565,000","3,213,000",
="0050  ","元大台灣50      ","7,639,000","4,427,000","3,212,000",
="05971 ","統一55          ","6,362,000","3,169,000","3,193,000",
="04919 ","群益B3          ","2,008,000","0","2,008,000",
"1504  ","東元            ","1,508,000","126,000","1,382,000",
"2845  ","遠東銀          ","1,745,000","410,000","1,335,000",
="05788 ","元富BP          ","1,209,000","80,000","1,129,000",
="04911 ","大華1E          ","1,128,000","0","1,128,000",
="05101 ","統一GS          ","1,097,000","28,000","1,069,000",
="05091 ","永豐D2          ","1,062,000","20,000","1,042,000",
"2371  ","大同            ","4,104,000","3,065,000","1,039,000",
="04587 ","國泰GY          ","1,014,000","0","1,014,000",
"2357  ","華碩            ","1,794,000","795,000","999,000",
="04988 ","群益C2          ","1,043,000","59,000","984,000",
"2327  ","國巨            ","1,296,000","338,000","958,000",
="05929 ","永豐GF          ","3,985,000","3,033,000","952,000",
"2903  ","遠百            ","1,566,000","615,000","951,000",
"3005  ","神基            ","871,000","0","871,000",
="04842 ","凱基6P          ","862,000","0","862,000",
"1909  ","榮成            ","900,000","98,000","802,000",
"1319  ","東陽            ","950,000","169,000","781,000",
="05818 ","永豐FH          ","2,044,000","1,302,000","742,000",
="05163 ","元大GF          ","740,000","0","740,000",
"4906  ","正文            ","913,000","215,000","698,000",
="05289 ","台証58          ","1,064,000","382,000","682,000",
="05718 ","永豐FB          ","1,896,000","1,269,000","627,000",
"2382  ","廣達            ","996,000","378,000","618,000",
"8101  ","華冠            ","769,000","157,000","612,000",
="04899 ","凱基7D          ","665,000","55,000","610,000",
="05523 ","群益FW          ","884,000","290,000","594,000",
="04874 ","永豐A3          ","592,000","5,000","587,000",
="05247 ","新壽K8          ","1,120,000","536,000","584,000",
="05733 ","永豐DT          ","828,000","245,000","583,000",
="05874 ","寶來HB          ","1,300,000","737,000","563,000",
"5471  ","松翰            ","831,000","277,000","554,000",
="04466 ","群益73          ","609,000","70,000","539,000",
"6239  ","力成            ","648,000","111,000","537,000",
"2374  ","佳能            ","546,000","14,000","532,000",
"2314  ","台揚            ","570,000","40,000","530,000",
"2317  ","鴻海            ","940,000","413,000","527,000",
="04982 ","永豐B3          ","949,000","429,000","520,000",
"1402  ","遠東新          ","838,000","325,000","513,000",
"2201  ","裕隆            ","1,089,000","614,000","475,000",
"1718  ","中纖            ","501,000","61,000","440,000",
="05266 ","永豐CD          ","435,000","0","435,000",
"3702  ","大聯大          ","449,000","14,000","435,000",
="05587 ","群益GP          ","794,000","364,000","430,000",
"1219  ","福壽            ","435,000","10,000","425,000",
"1531  ","高林股          ","502,000","81,000","421,000",
="05082 ","凱基7U          ","1,633,000","1,218,000","415,000",
"1802  ","台玻            ","509,000","113,000","396,000",
="04886 ","元大EK          ","395,000","0","395,000",
="04912 ","大華1F          ","392,000","1,000","391,000",
="04936 ","元大FH          ","396,000","6,000","390,000",
"2615  ","萬海            ","573,000","185,000","388,000",
="05352 ","富邦65          ","439,000","52,000","387,000",
="05315 ","大華M5          ","411,000","30,000","381,000",
="04753 ","群益94          ","393,000","14,000","379,000",
="05796 ","日盛FQ          ","2,261,000","1,882,000","379,000",
="05484 ","元大MQ          ","723,000","349,000","374,000",
"2880  ","華南金          ","918,000","545,000","373,000",
="05128 ","大華1K          ","372,000","0","372,000",
="05871 ","寶來GY          ","678,000","315,000","363,000",
="05336 ","永豐CV          ","2,004,000","1,643,000","361,000",
"2492  ","華新科          ","707,000","350,000","357,000",
"2027  ","大成鋼          ","442,000","89,481","352,519",
="04949 ","康和EB          ","580,000","229,000","351,000",
"2395  ","研華            ","358,000","12,000","346,000",
="05191 ","寶來E8          ","342,000","0","342,000",
"2206  ","三陽工業        ","677,000","345,000","332,000",
"1440  ","南紡            ","420,000","92,000","328,000",
"2476  ","鉅祥            ","325,200","0","325,200",
="04967 ","元富NH          ","669,000","350,000","319,000",
"2417  ","圓剛            ","322,000","5,000","317,000",
="05577 ","群益GE          ","387,000","76,000","311,000",
"1313  ","聯成            ","1,250,000","947,000","303,000",
="01005T","三鼎            ","300,000","0","300,000",
="05263 ","康和B9          ","304,000","10,000","294,000",
="05519 ","凱基JW          ","1,143,000","850,000","293,000",
="05344 ","台証64          ","1,492,000","1,200,000","292,000",
"2515  ","中工            ","647,000","359,000","288,000",
="05158 ","國泰HS          ","280,000","0","280,000",
="05684 ","永豐EP          ","1,278,000","1,000,000","278,000",
="05502 ","富邦75          ","1,255,000","984,000","271,000",
="05625 ","群益MU          ","696,000","425,000","271,000",
="04968 ","元富NJ          ","1,507,000","1,245,000","262,000",
="04851 ","統一FU          ","255,000","0","255,000",
"2362  ","藍天            ","527,000","277,000","250,000",
"2912  ","統一超          ","305,000","59,000","246,000",
"2020  ","美亞            ","333,842","88,000","245,842",
="05077 ","永昌NR          ","967,000","726,000","241,000",
"2381  ","華宇            ","241,000","0","241,000",
"2823  ","中壽            ","375,000","135,000","240,000",
="05412 ","台証70          ","414,000","175,000","239,000",
"1904  ","正隆            ","372,000","133,000","239,000",
="05001 ","永豐AU          ","295,000","59,000","236,000",
="04801 ","永昌MZ          ","233,000","0","233,000",
="05314 ","日盛J6          ","452,000","223,000","229,000",
="05388 ","大華N2          ","419,000","190,000","229,000",
="05598 ","永豐EC          ","451,000","222,000","229,000",
"2365  ","昆盈            ","242,000","14,000","228,000",
="05626 ","統一21          ","1,569,000","1,344,000","225,000",
="04588 ","國泰GZ          ","224,000","0","224,000",
"3060  ","銘異            ","220,000","0","220,000",
="05182 ","永豐E2          ","759,000","543,000","216,000",
="05666 ","群益GU          ","1,004,000","788,000","216,000",
="04841 ","凱基6N          ","223,000","8,000","215,000",
"2376  ","技嘉            ","310,000","109,000","201,000",
="05131 ","康和EM          ","201,000","1,000","200,000",
="05326 ","日盛EB          ","403,000","209,000","194,000",
="04413 ","永豐8D          ","257,000","64,000","193,000",
="05495 ","國泰CB          ","228,000","35,000","193,000",
="05512 ","凱基JP          ","837,000","651,000","186,000",
="05496 ","國泰CC          ","190,000","5,000","185,000",
"2034  ","允強            ","310,000","125,000","185,000",
"2547  ","日勝生          ","200,000","17,000","183,000",
="05485 ","兆豐M9          ","828,000","648,000","180,000",
="04765 ","統一FQ          ","179,000","0","179,000",
="05734 ","統一34          ","1,144,000","966,000","178,000",
="05245 ","元富09          ","175,000","0","175,000",
="05133 ","元富NN          ","172,000","0","172,000",
="04979 ","永豐A9          ","168,000","0","168,000",
="05291 ","富邦60          ","810,000","644,000","166,000",
="05242 ","元富06          ","160,000","0","160,000",
"1455  ","集盛            ","750,000","591,000","159,000",
"9933  ","中鼎            ","183,000","24,000","159,000",
="04483 ","康和DH          ","215,000","59,000","156,000",
="05088 ","永豐C8          ","532,000","377,000","155,000",
"2905  ","三商            ","230,000","76,000","154,000",
"3036  ","文曄            ","150,000","0","150,000",
="04637 ","永昌MP          ","149,000","0","149,000",
="05648 ","凱基KA          ","521,000","376,000","145,000",
="05583 ","群益GK          ","201,000","60,000","141,000",
="05602 ","永豐EG          ","525,000","386,000","139,000",
="05059 ","統一GK          ","1,158,000","1,020,000","138,000",
="05811 ","凱基KM          ","551,000","414,000","137,000",
="05482 ","元大MN          ","135,000","0","135,000",
="05531 ","大華N9          ","179,000","44,000","135,000",
="04981 ","永豐B2          ","742,000","614,000","128,000",
="05238 ","元富02          ","128,000","0","128,000",
"9907  ","統一實          ","3,125,000","2,997,000","128,000",
="05121 ","富邦EJ          ","150,000","23,000","127,000",
="05239 ","元富03          ","127,000","0","127,000",
="05251 ","凱基8K          ","125,000","0","125,000",
="04947 ","康和DZ          ","123,000","2,000","121,000",
"2328  ","廣宇            ","268,000","147,000","121,000",
="05596 ","永豐EA          ","1,306,000","1,186,000","120,000",
"2312  ","金寶            ","462,000","343,000","119,000",
="05431 ","統一13          ","118,000","0","118,000",
"2353  ","宏碁            ","421,000","303,000","118,000",
"2450  ","神腦            ","118,000","0","118,000",
"2704  ","國賓            ","150,000","34,000","116,000",
="05207 ","第一67          ","400,000","285,000","115,000",
"2308  ","台達電          ","236,000","121,000","115,000",
"2347  ","聯強            ","991,000","876,000","115,000",
"2456  ","奇力新          ","127,000","13,000","114,000",
="0053  ","元大電子        ","649,000","536,000","113,000",
="04626 ","統一FA          ","140,000","29,000","111,000",
="05189 ","台証53          ","116,000","6,000","110,000",
="05486 ","元大MS          ","1,204,000","1,094,000","110,000",
="05767 ","大華JN          ","169,000","60,000","109,000",
="05527 ","群益GA          ","277,000","169,000","108,000",
="05241 ","元富05          ","927,000","821,000","106,000",
="05762 ","國泰91          ","1,099,000","993,000","106,000",
"3545  ","敦泰            ","125,000","20,000","105,000",
="05219 ","兆豐AS          ","103,000","0","103,000",
="05445 ","日盛EP          ","678,000","576,000","102,000",
="05779 ","元富BE          ","852,000","751,000","101,000",
="05869 ","寶來GW          ","555,000","455,000","100,000",
"2457  ","飛宏            ","124,000","24,000","100,000",
"3061  ","璨圓            ","106,000","6,000","100,000",
="05159 ","中信61          ","612,000","513,000","99,000",
="05226 ","大華1N          ","99,000","0","99,000",
="05667 ","群益GV          ","281,000","182,000","99,000",
="05924 ","永昌HN          ","2,289,000","2,190,000","99,000",
"1417  ","嘉裕            ","113,000","16,000","97,000",
"6192  ","巨路            ","166,000","69,000","97,000",
"2107  ","厚生            ","118,000","22,000","96,000",
="05342 ","台証62          ","230,000","135,000","95,000",
