"099年08月02日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="030442","元金2X元大85購01","9,227,000","0","9,227,000",
="0050  ","元大台灣50      ","8,135,000","446,000","7,689,000",
="031331","T50反1群益85購02","7,469,000","1,289,000","6,180,000",
"1440  ","南紡            ","4,739,000","180,000","4,559,000",
"2610  ","華航            ","5,556,000","1,412,000","4,144,000",
="030693","中石化永昌85購01","3,680,000","40,000","3,640,000",
"2618  ","長榮航          ","4,138,000","673,000","3,465,000",
"2889  ","國票金          ","3,499,000","49,000","3,450,000",
="0061  ","元大寶滬深      ","3,229,000","250,000","2,979,000",
"2801  ","彰銀            ","6,763,000","4,145,000","2,618,000",
"3037  ","欣興            ","3,134,000","541,000","2,593,000",
"2881  ","富邦金          ","3,175,000","644,000","2,531,000",
="030789","亞泥麥證85購02  ","2,721,000","467,000","2,254,000",
"1314  ","中石化          ","3,047,000","1,044,000","2,003,000",
"2882  ","國泰金          ","2,671,000","676,139","1,994,861",
"2303  ","聯電            ","2,387,000","413,650","1,973,350",
"2206  ","三陽工業        ","2,015,000","191,000","1,824,000",
="03178P","新日興統一91售01","2,194,000","378,000","1,816,000",
="030367","台泥麥證85購01  ","1,852,000","62,000","1,790,000",
="05035 ","永豐B8          ","2,253,000","545,000","1,708,000",
="031639","晶電兆豐85購02  ","1,796,000","90,000","1,706,000",
="04815 ","工銀LP          ","1,738,000","32,000","1,706,000",
="08410P","南電凱基8C售03  ","1,829,000","174,000","1,655,000",
="04038 ","日盛18          ","1,697,000","110,000","1,587,000",
="031286","亞泥元富85購01  ","4,150,000","2,630,000","1,520,000",
="03336 ","群益NW          ","1,515,000","0","1,515,000",
="05244 ","元富08          ","1,466,000","50,000","1,416,000",
="03191P","玉晶光凱基93售03","1,611,000","263,000","1,348,000",
"2327  ","國巨            ","1,699,000","379,000","1,320,000",
="04039P","台積電統一93售04","1,488,000","209,000","1,279,000",
"1201  ","味全            ","1,737,000","495,000","1,242,000",
="03916 ","凱基3G          ","1,241,000","0","1,241,000",
="031431","國喬永昌85購01  ","1,645,000","409,000","1,236,000",
"9945  ","潤泰新          ","1,451,000","240,000","1,211,000",
="03800 ","大華KM          ","1,220,000","30,000","1,190,000",
