"099年11月12日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="032453","南茂元大86購02  ","2,863,000","33,000","2,830,000",
"2888  ","新光金          ","3,598,000","884,000","2,714,000",
="034357","可成凱基87購06  ","3,143,000","1,148,000","1,995,000",
="034562","卜蜂第一87購02  ","2,716,000","806,000","1,910,000",
="033772","大同元大87購03  ","2,661,000","827,000","1,834,000",
="03612P","台積電元大92售30","2,111,000","314,000","1,797,000",
="032723","奇力新國票87購01","1,694,000","11,000","1,683,000",
="03340P","彩晶凱基92售02  ","1,569,000","10,000","1,559,000",
="033706","華新科元大89購01","2,308,000","749,000","1,559,000",
="034323","力山元富87購01  ","1,554,000","25,000","1,529,000",
="032796","健策永豐86購01  ","1,803,000","324,000","1,479,000",
="03250P","玉晶光元大93售05","1,452,000","5,000","1,447,000",
="032000","上銀凱基85購04  ","1,602,000","209,000","1,393,000",
="031743","和碩元富85購02  ","1,797,000","417,000","1,380,000",
"2412  ","中華電          ","1,540,000","175,000","1,365,000",
="03226P","臺股指元大92售12","1,764,000","413,000","1,351,000",
="033295","上証2X群益86購03","1,485,000","198,000","1,287,000",
"1710  ","東聯            ","2,323,000","1,053,000","1,270,000",
="033222","上証2X群益86購02","2,107,000","878,000","1,229,000",
="033712","為升群益86購02  ","1,189,000","0","1,189,000",
="03381P","台積電凱基92售12","1,286,000","117,000","1,169,000",
="034193","技嘉元大87購03  ","1,200,000","55,000","1,145,000",
="03402P","台達電凱基92售01","1,101,000","8,000","1,093,000",
="030025","晶電永昌85購01  ","1,083,000","0","1,083,000",
="030381","仁寶麥證84購01  ","1,074,000","0","1,074,000",
="033893","美律永豐87購01  ","1,622,000","553,000","1,069,000",
"2705  ","六福            ","1,057,000","6,000","1,051,000",
="031849","聯電國票87購01  ","1,089,000","62,000","1,027,000",
="033190","台積電亞東86購01","1,165,000","154,000","1,011,000",
="03477P","臺股指兆豐92售02","1,038,000","29,000","1,009,000",
="034483","嘉澤元富87購01  ","2,166,000","1,228,000","938,000",
="03615P","大立光元大92售21","1,109,000","175,000","934,000",
="033668","世紀鋼凱基86購01","909,000","15,000","894,000",
="034396","GIS富邦87購01   ","1,036,000","144,000","892,000",
="032312","上証2X永昌86購01","921,000","44,000","877,000",
="05123 ","富邦EL          ","860,000","0","860,000",
="030088","華新科兆豐85購04","869,000","10,000","859,000",
="032195","GIS日盛85購01   ","858,000","5,000","853,000",
="033202","可成麥證87購02  ","1,138,000","289,000","849,000",
="03594P","聯發科群益92售05","922,000","76,000","846,000",
="030585","友達麥證84購03  ","842,000","0","842,000",
="034042","利勤凱基87購02  ","1,614,000","774,000","840,000",
="031655","A50正2凱基86購01","869,000","33,000","836,000",
="03337P","瑞昱凱基93售01  ","1,138,000","310,000","828,000",
="033077","國巨群益86購01  ","1,323,000","499,000","824,000",
="03589P","京元電元大92售06","1,114,000","298,000","816,000",
"1308  ","亞聚            ","846,000","37,000","809,000",
="031210","FB上証統一87購01","897,000","98,000","799,000",
="03734P","新日興元大93售01","890,000","99,000","791,000",
"2823  ","中壽            ","1,272,000","488,000","784,000",
"1232  ","大統益          ","785,000","9,000","776,000",
="031929","同欣電凱基85購01","1,714,000","951,000","763,000",
="034424","巨大台新87購01  ","1,192,000","441,000","751,000",
="034670","TPK國票88購01   ","750,000","0","750,000",
="03320P","台光電凱基92售02","1,281,000","547,000","734,000",
="03544P","貿聯國票93售01  ","1,396,000","663,000","733,000",
="033669","世紀鋼凱基86購02","860,000","130,000","730,000",
="03414P","裕隆群益92售03  ","1,508,000","782,000","726,000",
="031812","T50反1日盛88購01","770,000","48,000","722,000",
="033543","元油2X國票86購06","882,000","160,000","722,000",
="03258P","臺股指元大93售04","732,000","15,000","717,000",
="031894","臺股指麥證85購01","717,000","5,000","712,000",
="031954","聚陽富邦85購01  ","710,000","0","710,000",
="03497P","滬深2X元富95售02","703,000","0","703,000",
="03648P","健策元富92售01  ","691,000","3,000","688,000",
="033386","康普永豐86購01  ","695,000","30,000","665,000",
="034211","元油2X統一89購04","659,000","0","659,000",
="030899","智邦元大84購12  ","652,000","6,000","646,000",
="032982","中橡群益86購01  ","922,000","276,000","646,000",
="033645","宏達電富邦87購02","636,000","0","636,000",
="034324","智邦元富87購01  ","711,000","80,000","631,000",
="032950","A50正2國票86購05","774,000","144,000","630,000",
="034096","卜蜂第一87購01  ","660,000","31,000","629,000",
="032859","國巨統一88購02  ","1,435,000","809,000","626,000",
="03467P","臺股指國票92售04","947,000","322,000","625,000",
="032161","鑽全永豐85購01  ","619,000","0","619,000",
="032642","元上證富邦86購01","2,095,000","1,477,000","618,000",
="033575","貿聯群益86購03  ","732,000","116,000","616,000",
="03363P","嘉晶國票93售01  ","841,000","228,000","613,000",
="03671P","大立光凱基95售02","628,000","15,000","613,000",
="033244","TPK元大89購01   ","768,000","162,000","606,000",
"2891  ","中信金          ","2,112,000","1,511,000","601,000",
="032554","大同麥證87購01  ","600,000","0","600,000",
="034298","欣興凱基87購01  ","842,000","246,000","596,000",
="032977","大立光國票87購04","598,000","8,000","590,000",
"2034  ","允強            ","628,000","47,000","581,000",
="032904","嘉澤兆豐86購01  ","626,000","57,000","569,000",
"3049  ","和鑫            ","580,000","25,000","555,000",
="033886","正隆永豐87購01  ","552,000","0","552,000",
="034152","奇力新永豐87購01","2,505,000","1,955,000","550,000",
="032097","潤泰全元大85購01","862,000","315,000","547,000",
="034143","卜蜂永豐87購01  ","594,000","50,000","544,000",
="033418","臺股指群益86購07","1,051,000","510,000","541,000",
"2331  ","精英            ","599,000","59,000","540,000",
="030011","中石化元富84購02","538,000","0","538,000",
="033829","寶滬深凱基86購01","600,000","65,000","535,000",
="032704","強茂富邦86購01  ","1,036,000","507,000","529,000",
="03018P","南亞科群益91售04","525,000","0","525,000",
="033142","建準永豐86購01  ","604,000","79,000","525,000",
="031628","FB上証元大85購01","556,000","32,000","524,000",
="03415P","超眾群益92售03  ","621,000","97,000","524,000",
="033840","奇鋐凱基86購01  ","547,000","30,000","517,000",
="032188","瑞儀統一88購01  ","653,000","137,000","516,000",
"3561  ","昇陽光電        ","681,000","169,000","512,000",
="033526","上銀元大87購02  ","697,000","188,000","509,000",
="030533","台積電元大84購27","505,000","0","505,000",
="033144","玉晶光永豐86購02","503,000","0","503,000",
="033722","聯詠亞東86購01  ","1,398,000","902,000","496,000",
="034124","嘉澤凱基87購01  ","780,000","285,000","495,000",
="031420","台郡凱基85購01  ","483,000","0","483,000",
="032740","光寶科元大86購01","692,000","210,000","482,000",
="033345","義隆元大87購01  ","1,619,000","1,139,000","480,000",
="03463P","正文國票93售01  ","800,000","328,000","472,000",
="033999","可成國泰87購01  ","580,000","109,000","471,000",
="033854","元油2X台新88購01","481,000","18,000","463,000",
="033508","台灣50凱基89購06","495,000","40,000","455,000",
="033385","東森永豐86購01  ","512,000","62,000","450,000",
="033773","大同元大87購04  ","847,000","399,000","448,000",
="032912","台表科永豐86購01","446,000","0","446,000",
="030112","台新金麥證85購01","441,000","0","441,000",
="032196","聯電麥證86購03  ","594,000","154,000","440,000",
="030368","台塑麥證85購01  ","548,000","110,000","438,000",
="031909","宏達電元大86購01","475,000","37,000","438,000",
="032389","晶電國泰85購02  ","467,000","30,000","437,000",
="030649","中纖麥證85購02  ","435,000","0","435,000",
="03052P","聯茂統一91售03  ","432,000","0","432,000",
="032319","遠東新富邦86購01","534,000","102,000","432,000",
="033034","大立光元大88購01","823,000","395,000","428,000",
="031657","儒鴻凱基85購03  ","946,000","519,000","427,000",
="03423P","華新科元大93售06","437,000","11,000","426,000",
="033580","京元電凱基86購01","426,000","5,000","421,000",
="031843","上証2X國票85購01","429,000","10,000","419,000",
="03251P","華新科群益92售04","456,000","39,000","417,000",
="030885","T50反1元大84購10","415,000","0","415,000",
="034413","可成元大87購15  ","465,000","50,000","415,000",
="030671","CFA50元大84購05 ","511,000","98,000","413,000",
="032781","樺漢元大87購01  ","411,000","0","411,000",
="03139P","全新統一91售01  ","407,000","0","407,000",
="033054","義隆凱基86購02  ","610,000","203,000","407,000",
="03327P","臺股指麥證92售03","406,000","0","406,000",
="034205","GIS元大88購02   ","645,000","239,000","406,000",
="034164","美利達永豐87購01","466,000","61,000","405,000",
="032908","聯鈞群益86購01  ","810,000","406,000","404,000",
="031531","上緯控群益85購01","426,000","25,000","401,000",
"1902  ","台紙            ","780,000","379,000","401,000",
="030275","台光電群益84購01","400,000","0","400,000",
="031963","富邦金第一85購01","399,000","0","399,000",
="031357","台積電元大85購11","398,000","0","398,000",
="03439P","健策群益92售01  ","445,000","48,000","397,000",
="033310","光磊富邦87購01  ","901,000","507,000","394,000",
="032621","達方凱基86購01  ","629,000","236,000","393,000",
="032313","晶電永昌86購01  ","408,000","22,000","386,000",
="032510","旺宏第一85購01  ","594,000","212,000","382,000",
="03427P","滬深2X中信94售02","382,000","1,000","381,000",
="03333P","燿華群益92售01  ","378,000","0","378,000",
="033440","大同康和86購02  ","438,000","65,000","373,000",
="034414","可成元大88購01  ","394,000","21,000","373,000",
="032637","矽格國泰86購01  ","574,000","204,000","370,000",
="03652P","台積電元大92售31","491,000","125,000","366,000",
"1909  ","榮成            ","456,000","93,000","363,000",
="030678","台達電元大84購11","361,000","0","361,000",
="032183","友達凱基85購05  ","450,000","89,000","361,000",
="03357P","大立光凱基93售12","360,000","0","360,000",
="032857","台郡永豐86購01  ","525,000","166,000","359,000",
="030226","群創兆豐84購01  ","357,000","0","357,000",
="033394","臺股指兆豐86購01","501,000","145,000","356,000",
="031607","台郡第一85購01  ","480,000","126,000","354,000",
="033801","宏達電中信88購01","379,000","25,000","354,000",
"5388  ","中磊            ","355,000","2,000","353,000",
="03706P","上銀群益93售03  ","351,000","0","351,000",
="031251","滬深2X凱基85購04","348,000","0","348,000",
="03059P","國巨國泰92售03  ","347,000","0","347,000",
="032721","A50正2國票86購04","390,000","43,000","347,000",
="033554","台積電永昌86購04","455,000","112,000","343,000",
="03689P","TPK元富93售01   ","381,000","40,000","341,000",
="033716","欣興群益86購03  ","375,000","35,000","340,000",
="033598","S&P反1國票87購01","399,000","63,000","336,000",
="032404","創意日盛85購01  ","397,000","63,000","334,000",
="03394P","裕隆元大92售01  ","746,000","414,000","332,000",
="03592P","國巨群益92售06  ","355,000","24,000","331,000",
="031979","聚陽台新86購01  ","343,000","14,000","329,000",
="031818","嘉澤凱基85購01  ","328,000","0","328,000",
="032874","亞光凱基86購01  ","598,000","270,000","328,000",
="032714","為升兆豐87購01  ","355,000","30,000","325,000",
="033279","上銀凱基86購05  ","788,000","463,000","325,000",
="034093","微星元富87購01  ","1,863,000","1,538,000","325,000",
="032388","旺宏國泰85購04  ","573,000","250,000","323,000",
="033107","台積電凱基86購02","937,000","617,000","320,000",
"6191  ","精成科          ","343,000","23,000","320,000",
"1419  ","新紡            ","341,000","23,000","318,000",
="032488","可成元大85購14  ","366,000","49,000","317,000",
="033897","超眾永豐87購01  ","400,000","84,000","316,000",
="03351P","瑞儀兆豐93售04  ","340,000","25,000","315,000",
="031486","緯創凱基85購01  ","374,000","60,000","314,000",
="032681","全新元大88購01  ","417,000","105,000","312,000",
="033518","宏達電兆豐87購01","329,000","17,000","312,000",
="03084P","台積電凱基91售18","311,000","0","311,000",
="032280","聚陽麥證85購02  ","833,000","530,000","303,000",
="03364P","超眾國票92售02  ","370,000","67,000","303,000",
="030304","隆達永豐84購01  ","323,000","22,000","301,000",
="01003T","兆豐新光R1      ","300,000","0","300,000",
="03683P","電子類群益93售02","310,000","10,000","300,000",
="033019","大成鋼元大87購01","309,000","10,000","299,000",
="030847","大同群益84購08  ","428,000","130,000","298,000",
="033163","華通兆豐86購01  ","397,000","99,000","298,000",
="030860","台勝科永豐84購04","347,000","50,000","297,000",
="03378P","可成群益92售05  ","297,000","0","297,000",
="033821","力山永豐86購05  ","396,000","99,000","297,000",
="03503P","臺股指元富92售05","307,000","10,000","297,000",
="03114P","台積電元大91售25","297,000","2,000","295,000",
="031556","亞光統一87購01  ","1,545,000","1,252,000","293,000",
="031549","GIS國票85購02   ","297,000","5,000","292,000",
="033023","燿華元大89購01  ","930,000","640,000","290,000",
="032959","中磊第一86購01  ","1,243,000","959,000","284,000",
="033061","旺宏元大89購01  ","320,000","36,000","284,000",
="030263","上証2X群益84購04","283,000","0","283,000",
="033292","台勝科元大87購02","547,000","264,000","283,000",
="03410P","欣興國票93售03  ","286,000","4,000","282,000",
="03686P","大立光統一98售02","918,000","638,000","280,000",
="033079","聯發科群益86購03","278,000","0","278,000",
="034240","台表科國泰87購01","587,000","310,000","277,000",
="031184","宏達電台新86購01","568,000","293,000","275,000",
="031826","國巨麥證85購07  ","273,000","0","273,000",
="032885","宏達電元大87購01","994,000","721,000","273,000",
="033134","元油2X統一88購02","385,000","112,000","273,000",
="032260","上証2X永豐85購06","298,000","28,000","270,000",
="034364","矽力凱基87購02  ","283,000","15,000","268,000",
="03285P","台積電元富92售02","267,000","0","267,000",
="034091","滬深2X元富87購03","471,000","211,000","260,000",
="03580P","欣興元富92售03  ","345,000","88,000","257,000",
="033381","為升永豐86購01  ","535,000","279,000","256,000",
="033339","新光鋼元大87購02","1,033,000","779,000","254,000",
="033776","可成元大87購07  ","251,000","0","251,000",
="034139","康舒凱基87購01  ","536,000","285,000","251,000",
="030012","儒鴻元富84購01  ","250,000","0","250,000",
="03073P","為升統一91售02  ","250,000","0","250,000",
="032437","達邁永豐85購02  ","260,000","10,000","250,000",
="030459","開發金元大84購02","293,000","44,000","249,000",
="033170","鴻海元大87購02  ","269,000","20,000","249,000",
="03525P","和大國票93售01  ","339,000","90,000","249,000",
="032887","揚明光元大87購02","248,000","0","248,000",
="03460P","金融類元大89售01","248,000","0","248,000",
="031284","T50反1康和87購01","247,000","0","247,000",
="031724","東聯富邦85購01  ","600,000","354,000","246,000",
="032673","亞德客元大88購01","523,000","277,000","246,000",
="03454P","元油2X元大95售06","248,000","2,000","246,000",
="032142","鴻海群益85購09  ","384,000","139,000","245,000",
="032817","中鋼國泰86購01  ","450,000","205,000","245,000",
="034410","宏碁元大87購01  ","283,000","38,000","245,000",
="034616","正文國泰88購01  ","344,000","99,000","245,000",
="033940","元油2X富邦8A購01","397,000","155,000","242,000",
="031208","微星富邦85購02  ","290,000","49,000","241,000",
="032620","台郡凱基86購01  ","380,000","139,000","241,000",
="032770","新光鋼元大87購01","554,000","313,000","241,000",
="032030","高鐵兆豐85購01  ","260,000","20,000","240,000",
="03393P","可成元富92售02  ","462,000","222,000","240,000",
="034161","康舒永豐87購01  ","510,000","270,000","240,000",
="033029","大立光元大87購06","308,000","70,000","238,000",
="031518","國泰金兆豐85購01","457,000","220,000","237,000",
"3579  ","尚志            ","276,000","42,000","234,000",
="034038","國巨凱基87購03  ","357,000","125,000","232,000",
="03504P","臺股指元富92售06","630,000","398,000","232,000",
="031710","南亞科凱基85購02","331,000","100,000","231,000",
