"097年05月13日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="04376 ","永豐G1          ","29,259,000","1,261,000","27,998,000",
="04372 ","大華NA          ","14,740,000","740,000","14,000,000",
="04375 ","元大CG          ","14,137,000","142,000","13,995,000",
="04374 ","元大CF          ","13,995,000","9,000","13,986,000",
="04373 ","大華NB          ","15,413,000","1,497,000","13,916,000",
="0050  ","元大台灣50      ","8,467,000","1,028,000","7,439,000",
="07201 ","元富MK          ","9,225,000","2,184,000","7,041,000",
"3049  ","和鑫            ","5,894,000","0","5,894,000",
"3009  ","奇美電          ","3,346,018","1,373,255","1,972,763",
"2888  ","新光金          ","2,088,060","446,000","1,642,060",
"2002  ","中鋼            ","2,573,000","972,000","1,601,000",
"1308  ","亞聚            ","1,441,000","0","1,441,000",
"2882  ","國泰金          ","3,507,092","2,100,000","1,407,092",
"2885  ","元大金          ","3,031,088","1,673,000","1,358,088",
"2448  ","晶電            ","1,452,135","110,000","1,342,135",
"1710  ","東聯            ","1,323,000","31,000","1,292,000",
"2834  ","臺企銀          ","2,029,000","740,000","1,289,000",
"1902  ","台紙            ","1,183,000","0","1,183,000",
"2317  ","鴻海            ","1,399,000","230,000","1,169,000",
"2475  ","華映            ","1,330,024","171,437","1,158,587",
"1605  ","華新            ","1,363,000","220,000","1,143,000",
"2446  ","全懋            ","1,033,000","13,166","1,019,834",
"4306  ","炎洲            ","1,002,000","0","1,002,000",
"2350  ","環電            ","1,120,010","161,000","959,010",
="06775 ","日盛HY          ","957,000","0","957,000",
="0056  ","元大高股息      ","953,000","0","953,000",
"1402  ","遠東新          ","960,000","19,000","941,000",
"5854  ","合庫            ","990,024","88,000","902,024",
="07309 ","元大5F          ","1,527,000","639,000","888,000",
="06165 ","永豐EG          ","1,431,000","605,000","826,000",
"2023  ","燁輝            ","881,000","57,000","824,000",
"2892  ","第一金          ","2,351,072","1,536,000","815,072",
"1314  ","中石化          ","1,151,000","403,000","748,000",
"3231  ","緯創            ","725,000","30,209","694,791",
="07738 ","凱基41          ","1,826,000","1,160,000","666,000",
"2327  ","國巨            ","714,006","63,000","651,006",
="07705 ","大華FF          ","1,671,000","1,027,000","644,000",
"2325  ","矽品            ","1,010,006","389,000","621,006",
="07842 ","統一L2          ","2,787,000","2,207,000","580,000",
"2886  ","兆豐金          ","888,136","311,000","577,136",
"2409  ","友達            ","2,334,054","1,790,000","544,054",
"2412  ","中華電          ","738,030","212,600","525,430",
="07216 ","永豐NE          ","574,000","66,000","508,000",
"2417  ","圓剛            ","503,000","0","503,000",
"6116  ","彩晶            ","588,012","104,793","483,219",
="03177 ","元大9X          ","728,000","257,000","471,000",
"2006  ","東和鋼鐵        ","956,000","500,000","456,000",
="08017 ","群益GZ          ","1,207,000","760,000","447,000",
"3061  ","璨圓            ","495,000","50,000","445,000",
"2486  ","一詮            ","466,000","40,000","426,000",
="03441 ","群益06          ","1,398,000","977,000","421,000",
="03077 ","第一35          ","478,000","65,000","413,000",
="07843 ","統一L3          ","1,694,000","1,283,000","411,000",
"2324  ","仁寶            ","479,012","87,000","392,012",
="07572 ","亞東FZ          ","1,410,000","1,018,000","392,000",
"2515  ","中工            ","426,000","35,000","391,000",
="07217 ","永豐NF          ","389,000","0","389,000",
="08018 ","信證L6          ","963,000","596,000","367,000",
="03477 ","工銀JH          ","1,725,000","1,359,000","366,000",
="03522 ","永豐2W          ","1,222,000","860,000","362,000",
"1704  ","榮化            ","389,000","29,000","360,000",
"2891  ","中信金          ","920,116","571,000","349,116",
="03945 ","日盛16          ","797,000","449,000","348,000",
="03458 ","兆豐A5          ","603,000","259,000","344,000",
="07708 ","大華FI          ","1,222,000","881,000","341,000",
="03178 ","元大9Y          ","344,000","18,000","326,000",
"2337  ","旺宏            ","588,006","268,000","320,006",
"1305  ","華夏            ","412,000","100,000","312,000",
="06716 ","群益KB          ","1,643,000","1,333,000","310,000",
="07849 ","永豐88          ","750,000","443,000","307,000",
="03605P","美利達統一92售01","851,000","546,000","305,000",
="03835 ","工銀KE          ","431,000","129,000","302,000",
"1313  ","聯成            ","629,000","329,000","300,000",
="03161 ","統一KJ          ","296,000","0","296,000",
="07834 ","大華FS          ","392,000","102,000","290,000",
"2881  ","富邦金          ","1,309,056","1,022,000","287,056",
"1806  ","冠軍            ","583,000","300,000","283,000",
"1201  ","味全            ","742,000","464,000","278,000",
="03112 ","日盛MG          ","521,000","244,000","277,000",
="03905 ","統一CI          ","1,991,000","1,721,000","270,000",
"2454  ","聯發科          ","496,006","229,613","266,393",
="07722 ","永豐83          ","1,800,000","1,535,000","265,000",
="03798 ","大華KK          ","1,388,000","1,128,000","260,000",
"9939  ","宏全            ","404,000","150,000","254,000",
="03652 ","康和BU          ","1,675,000","1,422,000","253,000",
"2103  ","台橡            ","342,000","96,000","246,000",
="03299 ","大華HA          ","1,136,000","891,000","245,000",
="07596 ","國泰EJ          ","1,109,000","867,000","242,000",
"3031  ","佰鴻            ","242,000","0","242,000",
="0059  ","富邦金融        ","284,000","44,000","240,000",
"2520  ","冠德            ","237,000","0","237,000",
"2887  ","台新金          ","506,076","271,000","235,076",
