"097年08月15日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","1101  ","台泥            ","7,007,000","0","7,007,000",
" ","1102  ","亞泥            ","7,504,000","1,052,000","6,452,000",
" ","2610  ","華航            ","4,915,000","0","4,915,000",
" ","2834  ","臺企銀          ","3,500,000","1,000,000","2,500,000",
" ","2388  ","威盛            ","2,000,000","0","2,000,000",
" ","2409  ","友達            ","1,885,000","0","1,885,000",
" ","2885  ","元大金          ","1,840,000","0","1,840,000",
" ","6153  ","嘉聯益          ","1,800,000","0","1,800,000",
" ","2601  ","益航            ","2,000,000","221,000","1,779,000",
" ","2474  ","可成            ","1,674,000","0","1,674,000",
" ","2881  ","富邦金          ","1,638,000","0","1,638,000",
" ","2892  ","第一金          ","2,067,000","450,000","1,617,000",
" ","3009  ","奇美電          ","2,017,000","505,700","1,511,300",
" ","2606  ","裕民            ","1,617,000","218,000","1,399,000",
" ","6239  ","力成            ","1,411,000","40,000","1,371,000",
" ","2327  ","國巨            ","1,369,000","0","1,369,000",
" ","2903  ","遠百            ","1,338,000","1,000","1,337,000",
" ","2704  ","國賓            ","1,516,000","200,000","1,316,000",
" ","2325  ","矽品            ","1,691,000","410,000","1,281,000",
" ","3035  ","智原            ","1,200,000","0","1,200,000",
" ","2705  ","六福            ","1,022,000","0","1,022,000",
" ",="0055  ","元大MSCI金融    ","1,000,000","0","1,000,000",
" ","2836  ","高雄銀          ","1,000,000","0","1,000,000",
" ","2884  ","玉山金          ","1,000,000","0","1,000,000",
" ","2854  ","寶來證          ","956,000","7,000","949,000",
" ","2368  ","金像電          ","930,000","20,000","910,000",
" ","6257  ","矽格            ","902,000","0","902,000",
" ","2882  ","國泰金          ","828,000","0","828,000",
" ","9945  ","潤泰新          ","1,000,000","208,000","792,000",
" ","2315  ","神達            ","703,000","0","703,000",
" ","2105  ","正新            ","700,000","1,000","699,000",
" ","2362  ","藍天            ","691,000","0","691,000",
" ","2357  ","華碩            ","678,000","39,000","639,000",
" ","2612  ","中航            ","770,000","150,000","620,000",
" ","2504  ","國產            ","590,000","0","590,000",
" ","1210  ","大成            ","1,180,000","613,000","567,000",
" ","1319  ","東陽            ","550,000","0","550,000",
" ","1419  ","新紡            ","420,000","0","420,000",
" ","2365  ","昆盈            ","408,000","0","408,000",
" ","2436  ","偉詮電          ","400,000","0","400,000",
" ","2450  ","神腦            ","400,000","0","400,000",
" ","3380  ","明泰            ","400,000","0","400,000",
" ","4906  ","正文            ","384,000","0","384,000",
" ","2308  ","台達電          ","371,000","12,600","358,400",
" ","2330  ","台積電          ","1,578,000","1,238,000","340,000",
" ","2367  ","燿華            ","340,000","0","340,000",
" ","3031  ","佰鴻            ","295,000","0","295,000",
" ","2385  ","群光            ","244,000","0","244,000",
" ","5471  ","松翰            ","400,000","184,000","216,000",
" ","2888  ","新光金          ","200,000","0","200,000",
" ","8016  ","矽創            ","196,000","0","196,000",
" ","2486  ","一詮            ","185,000","0","185,000",
" ","8078  ","華寶            ","182,000","0","182,000",
" ","2344  ","華邦電          ","169,000","0","169,000",
" ","9924  ","福興            ","164,000","0","164,000",
" ","3019  ","亞光            ","152,000","0","152,000",
" ","1227  ","佳格            ","150,000","0","150,000",
" ","1736  ","喬山            ","150,000","0","150,000",
" ","6176  ","瑞儀            ","150,000","0","150,000",
" ","2349  ","錸德            ","146,000","0","146,000",
" ","2328  ","廣宇            ","145,000","0","145,000",
" ","2911  ","麗嬰房          ","145,000","0","145,000",
" ","2379  ","瑞昱            ","140,000","0","140,000",
" ","2890  ","永豐金          ","135,000","0","135,000",
" ","5534  ","長虹            ","120,000","0","120,000",
