"098年06月09日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
"2330  ","台積電          ","6,748,000","1,231,000","5,517,000",
"2883  ","開發金          ","4,393,000","316,000","4,077,000",
="07181P","GIS元大8A售05   ","2,733,000","0","2,733,000",
"2886  ","兆豐金          ","4,736,000","2,010,000","2,726,000",
="03191P","玉晶光凱基93售03","2,353,000","105,000","2,248,000",
"2890  ","永豐金          ","2,626,000","437,000","2,189,000",
"2801  ","彰銀            ","3,025,000","910,000","2,115,000",
"2880  ","華南金          ","2,743,000","680,000","2,063,000",
"2881  ","富邦金          ","3,950,000","1,916,000","2,034,000",
"2887  ","台新金          ","4,254,000","2,334,000","1,920,000",
"5854  ","合庫            ","2,092,000","308,000","1,784,000",
"1303  ","南亞            ","1,754,000","44,000","1,710,000",
"2882  ","國泰金          ","4,213,000","2,573,000","1,640,000",
"2888  ","新光金          ","2,298,000","660,480","1,637,520",
="06804P","華新科元大89售18","1,588,000","0","1,588,000",
"2409  ","友達            ","3,337,000","1,796,000","1,541,000",
"2603  ","長榮            ","1,812,000","302,000","1,510,000",
="07497P","健策永豐8A售02  ","3,240,000","1,750,000","1,490,000",
"2317  ","鴻海            ","1,843,000","368,000","1,475,000",
"2892  ","第一金          ","2,746,000","1,326,000","1,420,000",
="06936P","GIS凱基89售04   ","1,412,000","101,000","1,311,000",
="08120P","卜蜂凱基8B售04  ","2,456,000","1,170,000","1,286,000",
="07648 ","凱基29          ","2,286,000","1,007,000","1,279,000",
"1326  ","台化            ","1,313,000","36,000","1,277,000",
"1402  ","遠東新          ","1,366,000","110,000","1,256,000",
"6505  ","台塑化          ","1,295,000","44,000","1,251,000",
="07015P","大立光凱基89售17","1,629,000","381,000","1,248,000",
"2412  ","中華電          ","1,862,000","659,000","1,203,000",
="07156P","鴻海元大8A售03  ","1,278,000","80,000","1,198,000",
="07014P","華新科凱基89售11","1,315,000","139,000","1,176,000",
"1301  ","台塑            ","1,327,000","365,000","962,000",
"2379  ","瑞昱            ","992,000","54,000","938,000",
="08075P","旺宏凱基8C售03  ","947,000","20,000","927,000",
"2884  ","玉山金          ","1,336,000","431,000","905,000",
="07634P","臻鼎元大8B售01  ","887,000","2,000","885,000",
="06750P","華新科元大89售12","879,000","0","879,000",
"3041  ","揚智            ","910,000","65,000","845,000",
="07848P","瑞昱群益8B售02  ","859,000","16,000","843,000",
="07333P","臺股指元富8A售03","806,000","1,000","805,000",
="07966P","智易元大8B售04  ","791,000","11,000","780,000",
"2820  ","華票            ","788,000","10,000","778,000",
="08090P","華通群益8B售03  ","764,000","0","764,000",
"2823  ","中壽            ","927,000","168,000","759,000",
="06930P","大同凱基89售04  ","742,000","10,000","732,000",
="08095P","創意凱基8C售01  ","723,000","0","723,000",
"3017  ","奇鋐            ","856,000","167,000","689,000",
"4904  ","遠傳            ","737,000","55,000","682,000",
"3231  ","緯創            ","855,000","177,000","678,000",
="08131P","台郡國泰8C售02  ","1,022,000","359,000","663,000",
"1905  ","華紙            ","672,000","14,000","658,000",
="07657 ","元大7S          ","779,000","122,000","657,000",
="06499P","上銀國票89售02  ","650,000","0","650,000",
="08089P","台灣50群益91售01","639,000","0","639,000",
="07327P","聯發科永昌8C售03","615,000","0","615,000",
"2313  ","華通            ","609,000","4,000","605,000",
"2321  ","東訊            ","612,000","9,000","603,000",
"2915  ","潤泰全          ","689,000","89,000","600,000",
="07006P","聯發科群益89售05","574,000","0","574,000",
="03079P","臺股指康和91售03","639,000","75,000","564,000",
="08119P","啟碁國票8C售01  ","553,000","0","553,000",
="07947P","矽創元大8B售01  ","548,000","0","548,000",
"2311  ","日月光          ","1,231,000","683,000","548,000",
="06915P","漢唐元富89售04  ","732,000","190,000","542,000",
"2891  ","中信金          ","4,514,000","3,978,000","536,000",
="07842P","大成鋼富邦8C售01","547,000","12,000","535,000",
="07016P","大立光凱基89售18","527,000","0","527,000",
"9945  ","潤泰新          ","701,000","184,000","517,000",
="08099P","達方永豐8B售02  ","500,000","0","500,000",
"1216  ","統一            ","849,000","350,000","499,000",
="07180P","國巨元大8A售08  ","500,000","3,000","497,000",
="07168P","華通中信8C售01  ","488,000","0","488,000",
"3504  ","揚明光          ","502,000","23,000","479,000",
="07660P","晶電元大8B售01  ","489,000","13,000","476,000",
"2340  ","光磊            ","471,000","0","471,000",
="07775P","聯發科國票8B售02","974,000","507,000","467,000",
"2618  ","長榮航          ","474,000","30,000","444,000",
"2607  ","榮運            ","480,000","39,000","441,000",
"2393  ","億光            ","482,000","42,000","440,000",
="07770 ","統一K2          ","536,000","112,000","424,000",
="07695 ","富邦K5          ","755,000","332,000","423,000",
="07314P","電子類群益8A售02","482,000","60,000","422,000",
="07492P","奇力新凱基8A售04","405,000","11,000","394,000",
"6005  ","群益證          ","384,000","1,000","383,000",
"2324  ","仁寶            ","646,000","265,000","381,000",
="03337 ","工銀JB          ","515,000","138,000","377,000",
="06956P","百和元富89售01  ","577,000","210,000","367,000",
="08122P","漢唐凱基8C售02  ","442,000","75,000","367,000",
"3045  ","台灣大          ","461,000","96,000","365,000",
="07643 ","國泰ES          ","380,000","21,000","359,000",
="06787P","滬深2X凱基89售11","421,000","64,000","357,000",
"1904  ","正隆            ","371,000","25,000","346,000",
="06986 ","永豐LL          ","420,000","75,000","345,000",
="08113P","大立光元大8C售06","480,000","135,000","345,000",
="07961P","高鐵元大8B售02  ","840,000","497,000","343,000",
"2344  ","華邦電          ","352,000","9,000","343,000",
="07311P","臺股指群益8A售11","989,000","656,000","333,000",
"1504  ","東元            ","531,000","199,000","332,000",
"2854  ","寶來證          ","325,000","0","325,000",
"2382  ","廣達            ","593,000","273,000","320,000",
="08103P","滬深2X國票8B售03","468,000","153,000","315,000",
="03141P","大立光永豐91售06","313,000","0","313,000",
"2458  ","義隆            ","440,000","130,000","310,000",
="07436P","揚明光元大8A售05","352,000","44,000","308,000",
="07941P","華新科國泰8C售06","300,000","0","300,000",
"2301  ","光寶科          ","405,000","116,000","289,000",
="03102 ","元大9M          ","416,000","129,000","287,000",
"2454  ","聯發科          ","473,000","186,690","286,310",
="06644P","臺股指中信8A售06","286,000","0","286,000",
"1722  ","台肥            ","964,000","679,000","285,000",
"2349  ","錸德            ","283,000","0","283,000",
="03293P","元油2X國票92售03","308,000","29,000","279,000",
="06505 ","元富DC          ","293,000","15,000","278,000",
"2337  ","旺宏            ","278,000","0","278,000",
="08080P","可成國泰8C售02  ","277,000","0","277,000",
"2325  ","矽品            ","695,000","421,000","274,000",
"3037  ","欣興            ","438,000","164,000","274,000",
"1907  ","永豐餘          ","273,000","0","273,000",
="03578P","欣興統一92售03  ","349,000","78,000","271,000",
"2392  ","正崴            ","311,000","40,000","271,000",
="03171 ","日盛MP          ","397,000","132,000","265,000",
="03009 ","元富HZ          ","457,000","202,000","255,000",
="03193 ","凱基AS          ","294,000","40,000","254,000",
"5522  ","遠雄            ","285,000","32,000","253,000",
"2615  ","萬海            ","255,000","4,000","251,000",
="07449P","國巨群益8A售01  ","249,000","0","249,000",
="03026P","群創凱基93售08  ","590,000","346,000","244,000",
="05796 ","日盛FQ          ","244,000","0","244,000",
="07837P","大立光元大8B售05","480,000","236,000","244,000",
="03071P","聯發科群益91售06","323,000","83,000","240,000",
="06451 ","元大1L          ","240,000","0","240,000",
"2849  ","安泰銀          ","287,000","49,000","238,000",
="06736 ","元富DX          ","234,000","0","234,000",
="07521P","國巨凱基8B售09  ","273,000","39,000","234,000",
="03488P","臺股指凱基92售07","316,000","83,000","233,000",
="03180 ","元大01          ","266,000","39,000","227,000",
="07590P","台積電永昌8C售02","237,000","10,000","227,000",
="07529 ","元大6Q          ","508,000","282,000","226,000",
="07994 ","元大9E          ","264,000","39,000","225,000",
="03040P","貿聯兆豐92售03  ","230,000","8,000","222,000",
="07248P","台積電元大8A售04","222,000","0","222,000",
="06912P","台積電富邦89售02","221,000","0","221,000",
