"094年03月11日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2489  ","瑞軒            ","3,050,000","0","3,050,000",
" ","3049  ","和鑫            ","2,780,000","0","2,780,000",
" ","3024  ","憶聲            ","2,391,000","150,000","2,241,000",
" ","6505  ","台塑化          ","2,195,000","194,000","2,001,000",
" ","2436  ","偉詮電          ","1,822,000","0","1,822,000",
" ","3271  ","其樂達          ","1,330,000","0","1,330,000",
" ","1710  ","東聯            ","1,460,000","230,288","1,229,712",
" ","3037  ","欣興            ","1,450,000","292,000","1,158,000",
" ","3063  ","飛信            ","1,200,000","83,000","1,117,000",
" ","3005  ","神基            ","1,427,000","550,000","877,000",
" ","3007  ","綠點            ","1,000,000","150,008","849,992",
" ","2451  ","創見            ","820,000","0","820,000",
" ","2206  ","三陽工業        ","583,000","0","583,000",
" ","2459  ","敦吉            ","580,000","0","580,000",
" ","1310  ","台苯            ","500,000","0","500,000",
" ","2102  ","泰豐            ","456,000","0","456,000",
" ","3038  ","全台            ","420,000","0","420,000",
" ","2882  ","國泰金          ","553,000","137,000","416,000",
" ","6202  ","盛群            ","650,000","250,000","400,000",
" ","2387  ","精元            ","396,000","18,000","378,000",
" ","2379  ","瑞昱            ","337,000","0","337,000",
" ","1313  ","聯成            ","318,000","0","318,000",
" ","3061  ","璨圓            ","304,000","0","304,000",
" ","2488  ","漢平            ","300,000","0","300,000",
" ","2317  ","鴻海            ","410,000","116,000","294,000",
" ","2454  ","聯發科          ","307,000","25,000","282,000",
" ","2888  ","新光金          ","690,000","416,102","273,898",
" ","1101  ","台泥            ","280,000","12,000","268,000",
" ","3062  ","建漢            ","259,000","0","259,000",
" ","6004  ","元京證          ","575,000","316,781","258,219",
" ","2441  ","超豐            ","363,000","110,000","253,000",
" ","2856  ","元富證          ","253,000","0","253,000",
" ","6172  ","互億            ","343,000","100,000","243,000",
" ","2354  ","鴻準            ","300,000","75,000","225,000",
" ","3034  ","聯詠            ","220,000","3,000","217,000",
" ","1605  ","華新            ","200,000","0","200,000",
" ","2345  ","智邦            ","200,000","0","200,000",
" ","2492  ","華新科          ","180,000","0","180,000",
" ","5305  ","敦南            ","800,000","620,000","180,000",
" ","6286  ","立錡            ","400,000","234,000","166,000",
" ","1301  ","台塑            ","570,000","408,000","162,000",
" ","2401  ","凌陽            ","160,000","0","160,000",
" ","6282  ","康舒            ","317,000","170,000","147,000",
" ","3189  ","景碩            ","138,000","0","138,000",
" ","6239  ","力成            ","150,000","13,000","137,000",
" ","2012  ","春雨            ","130,000","0","130,000",
" ","2464  ","盟立            ","130,000","0","130,000",
" ","6216  ","居易            ","220,000","100,000","120,000",
" ","2474  ","可成            ","95,000","0","95,000",
" ","3019  ","亞光            ","70,000","0","70,000",
" ","3006  ","晶豪科          ","67,000","0","67,000",
" ","2498  ","宏達電          ","215,000","161,000","54,000",
" ","2034  ","允強            ","50,000","0","50,000",
" ","3042  ","晶技            ","50,000","0","50,000",
" ","5469  ","瀚宇博          ","46,000","0","46,000",
" ","1303  ","南亞            ","80,000","36,000","44,000",
" ","2371  ","大同            ","40,000","0","40,000",
" ","3311  ","閎暉            ","620,000","580,000","40,000",
" ","9924  ","福興            ","27,000","0","27,000",
" ","1319  ","東陽            ","26,000","237","25,763",
" ","6605  ","帝寶            ","25,000","0","25,000",
" ","2421  ","建準            ","17,000","0","17,000",
" ","1527  ","鑽全            ","14,000","0","14,000",
" ","2405  ","浩鑫            ","12,000","0","12,000",
" ","6145  ","勁永            ","12,000","0","12,000",
" ","2432  ","倚天            ","11,000","0","11,000",
" ","4526  ","東台            ","11,000","0","11,000",
" ","2476  ","鉅祥            ","9,000","0","9,000",
" ","9939  ","宏全            ","8,000","0","8,000",
" ","2376  ","技嘉            ","7,000","0","7,000",
" ","3051  ","力特            ","83,000","79,000","4,000",
" ","2801A ","彰銀特          ","1,000","0","1,000",
" ","3026  ","禾伸堂          ","300,000","299,798","202",
