"101年10月05日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="053744","台積電兆豐65購08","3,333,000","336,000","2,997,000",
"2882  ","國泰金          ","4,212,000","1,477,000","2,735,000",
"2885  ","元大金          ","2,521,000","398,000","2,123,000",
="050936","國巨國票95購04  ","2,095,000","0","2,095,000",
="053600","臺股指凱基65購13","2,980,000","983,000","1,997,000",
="055640","華夏富邦67購01  ","2,002,000","25,000","1,977,000",
"2881  ","富邦金          ","2,206,000","262,000","1,944,000",
="055181","廣宇元大66購03  ","1,832,000","130,000","1,702,000",
="050058","國巨凱基94購06  ","1,687,000","0","1,687,000",
="06363P","臺股指統一88售05","1,583,000","0","1,583,000",
"2501  ","國建            ","1,636,000","65,000","1,571,000",
="055148","永冠元富67購01  ","2,006,000","506,000","1,500,000",
="053881","可成元大65購03  ","1,604,000","129,000","1,475,000",
="051227","技嘉群益97購01  ","1,460,000","0","1,460,000",
="051767","臻鼎元大95購03  ","1,834,000","383,000","1,451,000",
="053553","臺指反群益68購01","1,532,000","92,000","1,440,000",
="055285","大立光永豐68購02","1,415,000","25,000","1,390,000",
="052941","康控兆豐97購01  ","1,667,000","299,000","1,368,000",
"9904  ","寶成            ","1,340,000","0","1,340,000",
="055317","佳世達國泰67購01","2,983,000","1,739,000","1,244,000",
="054847","國泰金富邦67購03","1,214,000","0","1,214,000",
="055163","美律永豐66購04  ","2,433,000","1,237,000","1,196,000",
="055565","台橡元大67購01  ","1,198,000","5,000","1,193,000",
="053343","宏達電國票97購02","1,485,000","327,000","1,158,000",
"2913  ","農林            ","1,093,000","0","1,093,000",
"2887  ","台新金          ","1,375,000","294,000","1,081,000",
="055427","康友元大68購01  ","1,110,000","30,000","1,080,000",
="053053","京元電國票97購02","1,861,000","792,000","1,069,000",
="05973P","聚陽元大87售06  ","2,281,000","1,233,000","1,048,000",
"9945  ","潤泰新          ","1,147,000","140,000","1,007,000",
