"101年07月30日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
"2106  ","建大            ","6,206,000","337,000","5,869,000",
="0050  ","元大台灣50      ","6,117,000","2,230,000","3,887,000",
="0055  ","元大MSCI金融    ","3,551,000","228,000","3,323,000",
="051744","嘉聯益國票97購01","3,704,000","1,103,000","2,601,000",
="06451P","臺股指永豐88售01","2,332,000","55,000","2,277,000",
"2311  ","日月光          ","2,448,000","421,000","2,027,000",
="049233","聯發科統一94購04","1,934,000","72,000","1,862,000",
="052140","鈺齊凱基95購02  ","1,963,000","176,000","1,787,000",
="048544","欣興永豐94購01  ","1,706,000","49,000","1,657,000",
"5534  ","長虹            ","1,644,000","0","1,644,000",
"1314  ","中石化          ","1,942,000","388,000","1,554,000",
="05893P","京鼎群益87售02  ","1,541,000","0","1,541,000",
"2886  ","兆豐金          ","2,772,000","1,305,000","1,467,000",
"2890  ","永豐金          ","4,458,000","3,013,000","1,445,000",
="050695","台積電凱基94購40","1,701,000","317,000","1,384,000",
="053576","美律國泰67購01  ","1,360,000","12,000","1,348,000",
="053352","義隆兆豐96購01  ","1,241,000","128,000","1,113,000",
"2903  ","遠百            ","1,236,000","146,000","1,090,000",
="049221","健策國票95購02  ","1,089,000","0","1,089,000",
="048647","正文元大93購01  ","1,081,000","0","1,081,000",
="05886P","臺股指統一89售10","1,130,000","77,000","1,053,000",
="05837P","欣興永豐87售02  ","1,046,000","0","1,046,000",
="053895","美律統一68購01  ","999,000","70,000","929,000",
"2303  ","聯電            ","1,114,000","201,000","913,000",
="05774P","欣興元大87售02  ","901,000","1,000","900,000",
="052078","大立光元富95購10","893,000","21,000","872,000",
="054314","康舒統一67購01  ","939,000","74,000","865,000",
="03170C","元牛C1          ","864,000","13,000","851,000",
="052319","可成元大95購12  ","916,000","72,000","844,000",
="07099P","滬深2X統一89售11","839,000","35,000","804,000",
="054525","微星統一68購01  ","2,682,000","1,900,000","782,000",
="053387","緯創元大97購01  ","875,000","104,000","771,000",
="06621P","台積電凱基8A售13","855,000","109,000","746,000",
="053599","臺股指凱基65購12","900,000","164,000","736,000",
="052765","新日興群益97購01","897,000","165,000","732,000",
="07068P","A50正2中信8A售01","700,000","20,000","680,000",
="051114","鈺齊中信95購01  ","724,000","50,000","674,000",
="052857","大成鋼凱基96購01","1,352,000","690,000","662,000",
"5880  ","合庫金          ","840,000","185,000","655,000",
="052499","合勤控永豐95購01","979,000","337,000","642,000",
="050567","道瓊銀中信96購01","652,000","33,000","619,000",
="054323","利勤凱基66購03  ","743,000","129,000","614,000",
="051730","為升國票96購02  ","1,399,000","787,000","612,000",
="049069","元油2X凱基95購04","603,000","0","603,000",
="052236","聯發科國票96購03","614,000","15,000","599,000",
="048784","台積電元大94購04","595,000","0","595,000",
="050468","矽格中信94購01  ","705,000","110,000","595,000",
="050759","貿聯元富94購02  ","594,000","0","594,000",
="052883","百和亞東97購01  ","1,311,000","726,000","585,000",
="06095P","智原群益89售01  ","620,000","40,000","580,000",
"2313  ","華通            ","705,000","126,000","579,000",
="07059P","大同國票89售01  ","598,000","20,000","578,000",
="048963","川湖元大94購01  ","577,000","0","577,000",
="05569P","漢唐統一97售01  ","573,000","0","573,000",
="052539","華邦電統一95購01","576,000","10,000","566,000",
="03171C","凱牛22          ","899,000","336,000","563,000",
"2206  ","三陽工業        ","630,000","69,000","561,000",
="050478","致新永豐94購02  ","563,000","10,000","553,000",
="053819","元石油凱基65購02","1,218,000","667,000","551,000",
="050458","台郡元大94購03  ","745,000","196,000","549,000",
="050271","上緯控元大96購01","527,000","0","527,000",
="06390P","大立光元大88售13","616,000","90,000","526,000",
="049098","國巨國泰96購01  ","520,000","0","520,000",
="053982","TPK國泰67購01   ","530,000","10,000","520,000",
="06595P","大立光永豐89售01","952,000","435,000","517,000",
="049349","國巨康和94購01  ","516,000","0","516,000",
="052624","微星亞東97購01  ","734,000","224,000","510,000",
"2355  ","敬鵬            ","623,000","115,000","508,000",
="052860","旺宏凱基96購03  ","893,000","386,000","507,000",
="06989P","欣興元大89售14  ","515,000","10,000","505,000",
="049107","緯創富邦94購01  ","502,000","0","502,000",
="050649","華新科凱基96購01","501,000","0","501,000",
="052695","台表科中信98購01","500,000","0","500,000",
"2337  ","旺宏            ","1,286,000","794,000","492,000",
="053887","日友凱基65購01  ","501,000","10,000","491,000",
="054182","樺漢富邦66購01  ","794,000","312,000","482,000",
="048720","智易永豐94購02  ","541,000","60,000","481,000",
="051948","滬深2X元富9B購01","546,000","71,000","475,000",
="07214P","大立光兆豐8B售03","495,000","20,000","475,000",
="06743P","玉晶光群益8C售03","549,000","79,000","470,000",
="053004","燿華永豐96購01  ","469,000","0","469,000",
="050573","光寶科國票94購01","562,000","95,000","467,000",
="053315","漢唐群益96購02  ","485,000","30,000","455,000",
="051420","康控國票95購05  ","521,000","68,000","453,000",
="050812","台積電凱基95購01","450,000","0","450,000",
="06346P","GIS國票88售03   ","448,000","0","448,000",
="03152C","元牛B1          ","502,000","58,000","444,000",
="052523","奇力新元大97購01","464,000","20,000","444,000",
="051776","上証2X群益99購01","439,000","0","439,000",
="052550","鴻海國票97購02  ","544,000","106,000","438,000",
"9945  ","潤泰新          ","649,000","212,000","437,000",
="052854","聯詠日盛96購01  ","446,000","10,000","436,000",
="053067","牧德群益96購01  ","933,000","498,000","435,000",
="053234","奇鋐永豐96購01  ","495,000","60,000","435,000",
="050655","中磊凱基96購01  ","792,000","359,000","433,000",
="053278","禾伸堂元大96購01","874,000","446,000","428,000",
="053702","鎧勝元富65購01  ","523,000","99,000","424,000",
="03154C","元牛AE          ","512,000","90,000","422,000",
="050893","鴻海元大96購03  ","421,000","0","421,000",
"2105  ","正新            ","673,000","252,000","421,000",
"2458  ","義隆            ","557,000","137,000","420,000",
="050238","瑞昱凱基94購05  ","489,000","70,000","419,000",
="053163","上証2X群益9A購02","420,000","2,000","418,000",
="053035","台表科兆豐97購01","510,000","93,000","417,000",
="051940","康舒群益95購01  ","426,000","10,000","416,000",
="053191","奇鋐統一96購01  ","416,000","0","416,000",
="051936","力山群益95購02  ","682,000","269,000","413,000",
="051419","麗豐國票96購01  ","412,000","0","412,000",
="05706P","TPK永豐96售02   ","614,000","203,000","411,000",
="051696","新日興中信96購01","458,000","55,000","403,000",
="054152","元石油群益66購02","612,000","209,000","403,000",
="051117","臺指反群益95購02","400,000","0","400,000",
="051408","台積電國票95購03","400,000","0","400,000",
="051688","大立光凱基97購02","498,000","100,000","398,000",
="052135","聯發科凱基9B購01","500,000","102,000","398,000",
="06923P","臺股指永豐89售03","397,000","0","397,000",
="051191","可成兆豐96購01  ","396,000","0","396,000",
="051309","卜蜂麥證95購01  ","396,000","0","396,000",
="051373","華新亞東95購01  ","396,000","0","396,000",
="053232","友達永豐97購02  ","396,000","0","396,000",
="053357","可成統一96購02  ","396,000","0","396,000",
="051108","鴻海統一96購02  ","608,000","213,000","395,000",
"2884  ","玉山金          ","773,000","378,000","395,000",
="049529","華新科中信95購01","394,000","0","394,000",
="052178","台郡元大96購03  ","509,000","115,000","394,000",
="053138","華邦電富邦96購01","1,500,000","1,108,000","392,000",
="053989","台灣50富邦68購01","491,000","100,000","391,000",
="06017P","大立光元大87售30","734,000","343,000","391,000",
="05798P","臺股指日盛87售01","536,000","147,000","389,000",
="052808","矽力元大96購02  ","387,000","0","387,000",
="051879","健策台新96購01  ","537,000","151,000","386,000",
="049350","麗豐康和94購01  ","383,000","0","383,000",
="06364P","臺股指統一88售06","418,000","39,000","379,000",
="053424","欣興永豐96購02  ","680,000","308,000","372,000",
="049138","台積電元大94購05","445,000","75,000","370,000",
="054274","聯詠國票67購01  ","399,000","32,000","367,000",
="050951","緯創群益96購01  ","411,000","45,000","366,000",
="050169","臺指反元大97購01","365,000","0","365,000",
="051857","喬山凱基95購01  ","528,000","165,000","363,000",
="052770","聯茂群益96購02  ","373,000","13,000","360,000",
="06707P","玉晶光凱基89售02","360,000","0","360,000",
="051198","鴻海麥證95購02  ","539,000","180,000","359,000",
="050925","可成凱基95購02  ","368,000","10,000","358,000",
="052886","世紀鋼兆豐96購01","396,000","40,000","356,000",
="051560","玉晶光國泰97購03","402,000","50,000","352,000",
="052686","華新科元大96購03","352,000","0","352,000",
="049803","華新科元大95購07","459,000","110,000","349,000",
="048545","嘉澤永豐93購03  ","632,000","284,000","348,000",
="053280","群創元大9C購01  ","348,000","0","348,000",
="053434","國泰金日盛96購01","358,000","11,000","347,000",
="051741","可成國票97購01  ","396,000","52,000","344,000",
="052335","新光金日盛95購02","529,000","185,000","344,000",
="048903","華通富邦95購01  ","343,000","0","343,000",
="049805","美食元大94購02  ","340,000","0","340,000",
="050671","超眾永豐94購04  ","450,000","110,000","340,000",
="054217","聯發科國票67購01","386,000","47,000","339,000",
="050438","欣興凱基94購09  ","422,000","90,000","332,000",
="052449","創意元大95購04  ","507,000","175,000","332,000",
="049929","祥碩元大94購03  ","331,000","0","331,000",
="052180","緯穎元大96購05  ","331,000","2,000","329,000",
="051136","可成永豐95購02  ","1,688,000","1,360,000","328,000",
="048678","統一富邦93購01  ","327,000","0","327,000",
="052146","泰碩群益95購01  ","413,000","89,000","324,000",
="051604","喬山群益95購01  ","466,000","143,000","323,000",
="049864","聯發科兆豐94購01","769,000","449,000","320,000",
="054168","上銀元富66購01  ","324,000","6,000","318,000",
="05849P","嘉聯益國票89售01","317,000","0","317,000",
"1216  ","統一            ","538,000","221,000","317,000",
="049155","同欣電元大94購01","315,000","0","315,000",
="050354","瀚宇博群益94購02","331,000","20,000","311,000",
="054083","中石化永豐66購01","492,000","183,000","309,000",
="051317","亞德客國票96購01","310,000","2,000","308,000",
="052047","建準凱基96購01  ","337,000","30,000","307,000",
