"098年01月19日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2014  ","中鴻            ","8,736,000","9,000","8,727,000",
" ","2324  ","仁寶            ","3,668,000","41,000","3,627,000",
" ","1308  ","亞聚            ","2,862,000","0","2,862,000",
" ","2006  ","東和鋼鐵        ","2,724,000","6,000","2,718,000",
" ","9907  ","統一實          ","2,500,000","11,000","2,489,000",
" ","2885  ","元大金          ","2,413,000","61,000","2,352,000",
" ","1304  ","台聚            ","2,200,000","0","2,200,000",
" ","8008  ","建興電          ","2,337,000","238,000","2,099,000",
" ","2328  ","廣宇            ","2,056,000","4,000","2,052,000",
" ","1704  ","榮化            ","1,810,000","4,000","1,806,000",
" ","2441  ","超豐            ","1,726,000","5,000","1,721,000",
" ","3037  ","欣興            ","1,500,000","186,000","1,314,000",
" ","1301  ","台塑            ","1,713,000","467,000","1,246,000",
" ","2015  ","豐興            ","1,285,000","59,000","1,226,000",
" ","6176  ","瑞儀            ","2,298,000","1,075,000","1,223,000",
" ","2347  ","聯強            ","1,209,000","13,000","1,196,000",
" ","3080  ","威力盟          ","1,187,000","0","1,187,000",
" ","2311  ","日月光          ","1,548,000","493,000","1,055,000",
" ","2356  ","英業達          ","1,038,000","23,000","1,015,000",
" ","3034  ","聯詠            ","1,178,000","229,000","949,000",
" ","3045  ","台灣大          ","1,569,000","636,000","933,000",
" ","2474  ","可成            ","1,520,000","646,500","873,500",
" ","3044  ","健鼎            ","870,000","4,000","866,000",
" ","2379  ","瑞昱            ","818,000","4,000","814,000",
" ","2612  ","中航            ","818,000","61,000","757,000",
" ","1710  ","東聯            ","722,000","5,000","717,000",
" ","2104  ","國際中橡        ","1,055,000","363,000","692,000",
" ","2325  ","矽品            ","1,160,000","532,000","628,000",
" ","2408  ","南亞科          ","653,000","35,000","618,000",
" ","4906  ","正文            ","655,000","63,000","592,000",
" ","2881  ","富邦金          ","1,862,000","1,307,000","555,000",
" ","2458  ","義隆            ","910,000","370,000","540,000",
" ","3702  ","大聯大          ","532,000","7,000","525,000",
" ","2353  ","宏碁            ","1,044,000","527,000","517,000",
" ","1201  ","味全            ","498,000","0","498,000",
" ","2451  ","創見            ","460,000","0","460,000",
" ","2105  ","正新            ","5,016,000","4,576,800","439,200",
" ","2409  ","友達            ","2,229,000","1,805,000","424,000",
" ","1708  ","東鹼            ","400,000","0","400,000",
" ","2103  ","台橡            ","693,000","318,000","375,000",
" ","2704  ","國賓            ","341,000","0","341,000",
" ","1210  ","大成            ","460,000","135,846","324,154",
" ","3035  ","智原            ","308,000","2,000","306,000",
" ","6282  ","康舒            ","300,000","0","300,000",
" ","2891  ","中信金          ","2,384,000","2,089,000","295,000",
" ","2454  ","聯發科          ","426,000","149,000","277,000",
" ","8081  ","致新            ","275,000","0","275,000",
" ","2357  ","華碩            ","477,000","211,000","266,000",
" ","2439  ","美律            ","265,000","0","265,000",
" ","1216  ","統一            ","302,000","40,694","261,306",
" ","2385  ","群光            ","265,000","55,000","210,000",
" ","8163  ","達方            ","200,000","0","200,000",
" ","1722  ","台肥            ","300,000","107,000","193,000",
" ","3383  ","新世紀          ","314,000","145,000","169,000",
" ","8046  ","南電            ","390,000","237,000","153,000",
" ","3518  ","柏騰            ","150,000","0","150,000",
" ","1507  ","永大            ","194,000","50,000","144,000",
" ","6202  ","盛群            ","110,000","0","110,000",
" ","1319  ","東陽            ","100,000","0","100,000",
" ","2417  ","圓剛            ","100,000","0","100,000",
" ","2498  ","宏達電          ","170,000","77,000","93,000",
" ","3041  ","揚智            ","87,000","0","87,000",
" ","9939  ","宏全            ","83,000","0","83,000",
" ","2548  ","華固            ","73,000","0","73,000",
" ","2412  ","中華電          ","600,000","528,000","72,000",
" ","5203  ","訊連            ","59,000","0","59,000",
" ","2448  ","晶電            ","60,000","5,000","55,000",
" ","2882  ","國泰金          ","1,449,000","1,412,000","37,000",
" ","2393  ","億光            ","38,000","3,000","35,000",
" ","3014  ","聯陽            ","22,000","0","22,000",
" ","2485  ","兆赫            ","70,000","67,000","3,000",
" ","6116  ","彩晶            ","0","6,936,000","-6,936,000",
" ","1102  ","亞泥            ","500,000","5,196,000","-4,696,000",
" ","2618  ","長榮航          ","0","4,466,000","-4,466,000",
" ","3474  ","華亞科          ","2,561,000","6,260,000","-3,699,000",
" ","2801  ","彰銀            ","0","3,022,000","-3,022,000",
" ","2855  ","統一證          ","0","2,632,000","-2,632,000",
" ","2834  ","臺企銀          ","0","2,540,000","-2,540,000",
" ","2903  ","遠百            ","1,134,000","3,516,000","-2,382,000",
" ","2886  ","兆豐金          ","4,000","2,312,000","-2,308,000",
" ","2610  ","華航            ","899,000","3,143,000","-2,244,000",
" ","2890  ","永豐金          ","0","2,069,000","-2,069,000",
" ","2371  ","大同            ","0","2,040,000","-2,040,000",
" ","2605  ","新興            ","144,000","2,158,000","-2,014,000",
" ","2615  ","萬海            ","0","1,849,000","-1,849,000",
" ","2892  ","第一金          ","2,000","1,845,000","-1,843,000",
" ","5854  ","合庫            ","2,000","1,740,000","-1,738,000",
" ","2337  ","旺宏            ","0","1,614,000","-1,614,000",
" ","1101  ","台泥            ","100,000","1,643,000","-1,543,000",
" ","2317  ","鴻海            ","233,000","1,688,870","-1,455,870",
" ","1434  ","福懋            ","0","1,311,000","-1,311,000",
" ","2915  ","潤泰全          ","631,000","1,903,000","-1,272,000",
" ","2327  ","國巨            ","0","1,236,220","-1,236,220",
" ","2352  ","佳世達          ","0","1,230,000","-1,230,000",
" ","3367  ","英華達          ","0","1,220,000","-1,220,000",
" ","3231  ","緯創            ","0","1,101,000","-1,101,000",
" ","2449  ","京元電子        ","0","1,032,000","-1,032,000",
" ","2854  ","寶來證          ","0","1,018,000","-1,018,000",
" ","2601  ","益航            ","135,000","1,132,000","-997,000",
" ","2354  ","鴻準            ","185,000","1,129,000","-944,000",
" ","2330  ","台積電          ","80,000","909,764","-829,764",
" ","2603  ","長榮            ","0","817,000","-817,000",
" ","2377  ","微星            ","0","806,000","-806,000",
" ","6505  ","台塑化          ","93,000","894,000","-801,000",
" ","2301  ","光寶科          ","0","793,000","-793,000",
" ","2342  ","茂矽            ","0","725,314","-725,314",
" ","6239  ","力成            ","230,000","921,700","-691,700",
" ","4904  ","遠傳            ","1,000","670,000","-669,000",
" ","1326  ","台化            ","3,000","656,000","-653,000",
" ","5471  ","松翰            ","100,000","750,000","-650,000",
" ","3481  ","群創            ","2,911,000","3,551,000","-640,000",
" ","1402  ","遠東新          ","2,000","637,000","-635,000",
" ","2384  ","勝華            ","0","627,951","-627,951",
" ","6271  ","同欣電          ","0","557,965","-557,965",
" ","1303  ","南亞            ","30,000","542,000","-512,000",
" ","2856  ","元富證          ","0","512,000","-512,000",
" ","2365  ","昆盈            ","0","500,000","-500,000",
" ","8078  ","華寶            ","0","484,000","-484,000",
" ","6012  ","金鼎證          ","0","405,000","-405,000",
" ","2107  ","厚生            ","0","400,000","-400,000",
" ","2911  ","麗嬰房          ","0","400,000","-400,000",
" ","2308  ","台達電          ","1,000","394,601","-393,601",
" ","2609  ","陽明            ","0","387,000","-387,000",
" ","3042  ","晶技            ","0","380,000","-380,000",
" ","9933  ","中鼎            ","0","349,000","-349,000",
" ","2106  ","建大            ","0","320,000","-320,000",
" ","2022  ","聚亨            ","0","304,000","-304,000",
" ","2368  ","金像電          ","0","300,000","-300,000",
" ","2536  ","宏普            ","0","300,000","-300,000",
" ","2345  ","智邦            ","0","291,000","-291,000",
" ","5534  ","長虹            ","0","280,000","-280,000",
