"096年06月14日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="05339 ","永豐CY          ","22,853,000","2,010,000","20,843,000",
="05344 ","台証64          ","15,988,000","551,000","15,437,000",
="05348 ","寶來GI          ","13,988,000","19,000","13,969,000",
="05341 ","台証61          ","14,361,000","427,000","13,934,000",
="05338 ","永豐CX          ","16,910,000","2,990,000","13,920,000",
="05342 ","台証62          ","14,123,000","248,000","13,875,000",
="05346 ","台証66          ","14,115,000","240,000","13,875,000",
="05345 ","台証65          ","14,035,000","197,000","13,838,000",
="05347 ","寶來KW          ","13,811,000","0","13,811,000",
="05343 ","台証63          ","13,139,000","951,000","12,188,000",
="0050  ","元大台灣50      ","3,055,000","396,000","2,659,000",
="04611 ","元大DK          ","2,776,000","188,000","2,588,000",
="04442 ","國泰GW          ","2,426,000","29,000","2,397,000",
="04636 ","永昌MN          ","2,278,000","99,000","2,179,000",
="04546 ","元大DB          ","1,847,000","0","1,847,000",
="04669 ","凱基5S          ","1,663,000","35,000","1,628,000",
="04382 ","國泰GN          ","1,657,000","177,000","1,480,000",
="04783 ","永豐9U          ","1,660,000","227,000","1,433,000",
"1402  ","遠東新          ","1,495,000","86,000","1,409,000",
"1103  ","嘉泥            ","1,522,000","185,000","1,337,000",
="04727 ","永豐9P          ","1,450,000","122,000","1,328,000",
="04635 ","永昌MM          ","1,307,000","0","1,307,000",
"1216  ","統一            ","1,321,000","83,000","1,238,000",
"1101  ","台泥            ","1,195,000","44,000","1,151,000",
="04744 ","凱基6C          ","1,309,000","206,000","1,103,000",
="04383 ","國泰GP          ","1,135,000","121,000","1,014,000",
="04666 ","寶來EL          ","995,000","0","995,000",
="04968 ","元富NJ          ","2,023,000","1,056,000","967,000",
="04459 ","凱基4T          ","988,000","45,000","943,000",
"6116  ","彩晶            ","1,000,000","114,000","886,000",
="04375 ","元大CG          ","1,094,000","245,000","849,000",
="04788 ","元富MF          ","883,000","50,000","833,000",
="04963 ","元富ND          ","804,000","0","804,000",
="04741 ","日盛73          ","779,000","50,000","729,000",
="04064 ","大華LS          ","914,000","260,000","654,000",
="04333 ","元大CD          ","822,000","180,000","642,000",
"2505  ","國揚            ","640,000","1,000","639,000",
"2323  ","中環            ","640,000","8,167","631,833",
"2446  ","全懋            ","926,000","315,000","611,000",
="04626 ","統一FA          ","1,956,000","1,348,000","608,000",
"2426  ","鼎元            ","555,000","0","555,000",
="05014 ","寶來D6          ","553,000","0","553,000",
="04839 ","兆豐N5          ","612,000","75,000","537,000",
="04794 ","元富MN          ","529,000","0","529,000",
="04602 ","群益81          ","1,095,000","580,000","515,000",
="04853 ","統一FW          ","648,000","136,000","512,000",
="05201 ","富邦ER          ","1,451,000","939,000","512,000",
"2384  ","勝華            ","1,850,000","1,348,000","502,000",
="04912 ","大華1F          ","547,000","51,000","496,000",
="04823 ","寶來C9          ","489,000","0","489,000",
="04881 ","元大EE          ","1,139,000","653,000","486,000",
="04559 ","亞東JN          ","743,000","262,000","481,000",
="04826 ","康和AA          ","481,000","0","481,000",
"1520  ","復盛            ","483,000","2,000","481,000",
="04674 ","元富LW          ","480,000","0","480,000",
="04939 ","元大FL          ","1,043,000","577,000","466,000",
="04694 ","統一FJ          ","479,000","21,000","458,000",
"2332  ","友訊            ","549,000","91,000","458,000",
"2448  ","晶電            ","1,211,000","755,000","456,000",
="04649 ","兆豐L8          ","451,000","0","451,000",
="05065 ","統一GR          ","444,000","1,000","443,000",
"2609  ","陽明            ","450,000","7,000","443,000",
="04643 ","兆豐L2          ","615,000","183,000","432,000",
"1210  ","大成            ","430,000","2,000","428,000",
="04519 ","兆豐K7          ","475,000","60,000","415,000",
="04705 ","大華NM          ","441,000","35,000","406,000",
="04696 ","統一FL          ","410,000","10,000","400,000",
="05005 ","群益C9          ","1,750,000","1,370,000","380,000",
"3474  ","華亞科          ","405,000","28,000","377,000",
="04873 ","永豐A2          ","405,000","32,000","373,000",
="04974 ","永昌NH          ","1,765,000","1,408,000","357,000",
="04596 ","永豐9A          ","378,000","31,000","347,000",
="04569 ","大華NL          ","345,000","0","345,000",
"6289  ","華上            ","342,000","0","342,000",
"1711  ","永光            ","350,000","11,000","339,000",
"2385  ","群光            ","340,000","9,000","331,000",
="04699 ","國泰HG          ","317,000","0","317,000",
="04872 ","永豐A1          ","1,181,000","866,000","315,000",
="04776 ","大華NW          ","309,000","0","309,000",
"1507  ","永大            ","309,000","1,000","308,000",
"2206  ","三陽工業        ","620,000","314,000","306,000",
="04086 ","亞東JA          ","297,000","0","297,000",
="04672 ","凱基5V          ","297,000","0","297,000",
="04675 ","元富LX          ","290,000","0","290,000",
"2833  ","台壽保          ","360,000","75,000","285,000",
="04898 ","凱基7C          ","1,117,000","840,000","277,000",
="04955 ","元富MV          ","270,000","0","270,000",
="04698 ","國泰HF          ","268,000","0","268,000",
="04697 ","國泰HE          ","267,000","0","267,000",
="04738 ","日盛70          ","268,000","7,000","261,000",
"1201  ","味全            ","500,000","242,000","258,000",
"2905  ","三商            ","257,000","2,000","255,000",
="04914 ","群益A6          ","492,000","242,000","250,000",
="05105 ","統一GW          ","324,000","75,000","249,000",
"2325  ","矽品            ","312,000","67,000","245,000",
="04821 ","寶來C7          ","243,000","0","243,000",
="05124 ","富邦EM          ","286,000","47,000","239,000",
="04879 ","元大EC          ","233,000","1,000","232,000",
="04711 ","大華NT          ","458,000","227,000","231,000",
="04475 ","永豐8T          ","303,000","73,000","230,000",
="04513 ","兆豐K1          ","341,000","114,000","227,000",
="05279 ","永豐CL          ","3,158,000","2,933,000","225,000",
"3063  ","飛信            ","250,000","40,000","210,000",
="05144 ","元大FY          ","1,679,000","1,476,000","203,000",
="05221 ","寶來GB          ","658,000","455,000","203,000",
="04641 ","永昌MT          ","200,000","0","200,000",
="04813 ","工銀LM          ","220,000","22,000","198,000",
="05256 ","工銀FR          ","244,000","51,000","193,000",
"3045  ","台灣大          ","240,000","50,000","190,000",
="04771 ","富邦EC          ","200,000","15,000","185,000",
="04869 ","康和DW          ","184,000","0","184,000",
"3041  ","揚智            ","234,000","50,000","184,000",
="04938 ","元大FK          ","771,000","589,000","182,000",
"2328  ","廣宇            ","212,000","30,000","182,000",
"2801  ","彰銀            ","659,000","478,000","181,000",
="04797 ","永昌MV          ","200,000","20,000","180,000",
"6176  ","瑞儀            ","180,000","0","180,000",
="04834 ","兆豐M9          ","381,000","203,000","178,000",
="04798 ","永昌MW          ","175,000","0","175,000",
="05023 ","寶來E6          ","411,000","239,000","172,000",
="05038 ","永豐C2          ","1,469,000","1,300,000","169,000",
"3060  ","銘異            ","185,000","20,000","165,000",
="04767 ","凱基6J          ","185,000","21,000","164,000",
="04956 ","元富MW          ","409,000","245,000","164,000",
"2473  ","思源            ","164,000","0","164,000",
"1605  ","華新            ","173,000","10,000","163,000",
="04735 ","凱基5Z          ","779,000","617,000","162,000",
"3450  ","聯鈞            ","160,000","0","160,000",
"2020  ","美亞            ","159,000","0","159,000",
"3057  ","喬鼎            ","155,000","0","155,000",
"4906  ","正文            ","230,000","75,000","155,000",
="04845 ","凱基6S          ","655,000","501,000","154,000",
="04673 ","元富LV          ","150,000","0","150,000",
"2345  ","智邦            ","150,000","0","150,000",
="04576 ","統一EK          ","149,000","0","149,000",
="04709 ","大華NR          ","208,000","60,000","148,000",
="04803 ","永昌NB          ","147,000","0","147,000",
="05289 ","台証58          ","401,000","258,000","143,000",
"3015  ","全漢            ","140,000","0","140,000",
="04667 ","凱基5Q          ","229,000","90,000","139,000",
"6505  ","台塑化          ","343,000","206,000","137,000",
="04886 ","元大EK          ","1,563,000","1,430,000","133,000",
="05197 ","凱基HY          ","370,000","237,000","133,000",
="05335 ","永豐CU          ","1,079,000","947,000","132,000",
="05304 ","元富AG          ","489,000","358,000","131,000",
="04682 ","元富ME          ","190,000","60,000","130,000",
"2382  ","廣達            ","164,000","38,000","126,000",
"2392  ","正崴            ","300,000","175,000","125,000",
"2460  ","建通            ","125,000","0","125,000",
="05083 ","永豐C3          ","1,483,000","1,359,000","124,000",
="05246 ","凱基8E          ","679,000","559,000","120,000",
"2454  ","聯發科          ","568,000","448,000","120,000",
="04715 ","工銀LK          ","119,000","0","119,000",
="04756 ","群益97          ","157,000","43,000","114,000",
"2476  ","鉅祥            ","165,000","51,000","114,000",
="05254 ","凱基JF          ","1,229,000","1,119,000","110,000",
="05061 ","統一GM          ","2,094,000","1,985,000","109,000",
="04982 ","永豐B3          ","1,308,000","1,200,000","108,000",
="04642 ","永昌MU          ","325,000","220,000","105,000",
="05098 ","凱基7Y          ","988,000","883,000","105,000",
"8926  ","台汽電          ","105,000","2,000","103,000",
="04753 ","群益94          ","107,000","5,000","102,000",
="04849 ","永豐9Y          ","330,000","230,000","100,000",
="05184 ","工銀LQ          ","364,000","264,000","100,000",
"2336  ","致伸            ","100,000","0","100,000",
"8046  ","南電            ","104,000","4,000","100,000",
="04462 ","凱基4W          ","99,000","0","99,000",
"1217  ","愛之味          ","100,000","1,000","99,000",
"1710  ","東聯            ","100,000","2,000","98,000",
"2506  ","太設            ","117,000","20,000","97,000",
="04874 ","永豐A3          ","858,000","763,000","95,000",
="04883 ","元大EG          ","135,000","41,000","94,000",
="05067 ","亞東KD          ","543,000","449,000","94,000",
"2347  ","聯強            ","220,000","126,000","94,000",
