"096年06月25日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="05436 ","大華N8          ","18,881,000","1,699,000","17,182,000",
="05435 ","大華N7          ","16,121,000","1,971,000","14,150,000",
="05419 ","元大MC          ","14,462,000","462,000","14,000,000",
="05414 ","台証72          ","14,097,000","99,000","13,998,000",
="05418 ","工銀ER          ","14,370,000","398,000","13,972,000",
="05423 ","元大MG          ","14,985,000","1,048,000","13,937,000",
="05429 ","統一11          ","15,438,000","1,506,000","13,932,000",
="05432 ","中信74          ","13,949,000","32,000","13,917,000",
="05422 ","元大MF          ","15,197,000","1,305,000","13,892,000",
="05424 ","元大MH          ","14,728,000","840,000","13,888,000",
="05434 ","大華N6          ","14,268,000","388,000","13,880,000",
="05427 ","統一09          ","14,321,000","461,000","13,860,000",
="05431 ","統一13          ","13,852,000","0","13,852,000",
="05416 ","工銀FZ          ","14,187,000","375,000","13,812,000",
="05425 ","凱基JL          ","14,676,000","918,000","13,758,000",
="05421 ","元大ME          ","14,546,000","838,000","13,708,000",
="05428 ","永豐DB          ","14,599,000","972,000","13,627,000",
="05426 ","凱基JM          ","13,842,000","234,000","13,608,000",
="05433 ","統一15          ","13,802,000","535,000","13,267,000",
="05417 ","工銀GA          ","13,744,000","513,000","13,231,000",
="05415 ","工銀FY          ","14,321,000","1,589,000","12,732,000",
"2337  ","旺宏            ","7,758,000","1,031,000","6,727,000",
="05393 ","國票D3          ","7,077,000","611,000","6,466,000",
="05406 ","富邦67          ","5,721,000","796,000","4,925,000",
"9907  ","統一實          ","3,959,000","37,000","3,922,000",
"2885  ","元大金          ","3,984,000","420,000","3,564,000",
="04839 ","兆豐N5          ","3,967,000","837,000","3,130,000",
="04459 ","凱基4T          ","2,905,000","182,000","2,723,000",
="04462 ","凱基4W          ","3,104,000","650,000","2,454,000",
"2609  ","陽明            ","2,177,000","0","2,177,000",
="0050  ","元大台灣50      ","2,904,000","734,000","2,170,000",
"6142  ","友勁            ","1,760,000","0","1,760,000",
="04741 ","日盛73          ","1,344,000","0","1,344,000",
="04825 ","寶來D2          ","1,325,000","0","1,325,000",
"1717  ","長興            ","1,321,000","0","1,321,000",
="04824 ","永豐N4          ","1,280,000","0","1,280,000",
"2449  ","京元電子        ","1,249,000","0","1,249,000",
"1314  ","中石化          ","1,379,000","230,000","1,149,000",
"9945  ","潤泰新          ","1,634,000","485,000","1,149,000",
="04794 ","元富MN          ","998,000","0","998,000",
="04834 ","兆豐M9          ","1,604,000","606,000","998,000",
"2618  ","長榮航          ","1,020,000","45,000","975,000",
="04918 ","群益EK          ","1,173,000","304,000","869,000",
="04064 ","大華LS          ","1,152,000","289,000","863,000",
="04642 ","永昌MU          ","2,131,000","1,280,000","851,000",
"2481  ","強茂            ","825,000","7,000","818,000",
"6282  ","康舒            ","1,210,000","416,000","794,000",
"2201  ","裕隆            ","1,197,000","416,000","781,000",
"6120  ","達運            ","747,000","0","747,000",
"2887  ","台新金          ","779,000","36,000","743,000",
="04955 ","元富MV          ","730,000","0","730,000",
