"100年01月04日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="0055  ","元大MSCI金融    ","13,025,000","1,752,000","11,273,000",
="03451P","台光電元富92售01","5,217,000","528,000","4,689,000",
="0061  ","元大寶滬深      ","4,884,000","1,192,000","3,692,000",
="031507","南亞科元大86購01","3,219,000","0","3,219,000",
="035982","台郡永豐88購02  ","2,973,000","602,000","2,371,000",
="031709","致茂凱基85購02  ","2,389,000","22,000","2,367,000",
="034041","上緯控凱基88購02","3,354,000","1,042,000","2,312,000",
"2801  ","彰銀            ","4,474,000","2,251,000","2,223,000",
="03394P","裕隆元大92售01  ","2,129,000","0","2,129,000",
="03594P","聯發科群益92售05","2,115,000","0","2,115,000",
"2823  ","中壽            ","3,057,000","1,056,000","2,001,000",
="032173","聯發科國票85購03","1,916,000","0","1,916,000",
="035662","同欣電元大88購02","2,123,000","270,000","1,853,000",
="034078","樺漢國票88購01  ","1,837,000","21,000","1,816,000",
"2352  ","佳世達          ","2,167,000","356,000","1,811,000",
="034670","TPK國票88購01   ","2,183,000","458,000","1,725,000",
="035941","國巨凱基88購11  ","3,965,000","2,257,000","1,708,000",
="033848","可成元大87購08  ","1,945,000","361,000","1,584,000",
="03874P","臺股指群益95售01","1,679,000","99,000","1,580,000",
"3703  ","欣陸            ","1,550,000","11,000","1,539,000",
"1229  ","聯華            ","1,849,000","334,000","1,515,000",
="034043","台郡凱基87購02  ","1,607,000","118,000","1,489,000",
="034666","聚陽國票87購01  ","2,736,000","1,283,000","1,453,000",
"1101  ","台泥            ","1,947,000","509,300","1,437,700",
="033219","大毅中信88購01  ","1,847,000","427,000","1,420,000",
="035307","玉晶光富邦89購01","1,474,000","90,000","1,384,000",
"1313  ","聯成            ","2,006,000","663,000","1,343,000",
"2888  ","新光金          ","1,650,000","353,000","1,297,000",
="032911","力山永豐86購02  ","1,776,000","481,000","1,295,000",
"2330  ","台積電          ","2,107,000","825,000","1,282,000",
="031301","台泥兆豐85購01  ","1,288,000","10,000","1,278,000",
="031245","國巨台新87購01  ","1,272,000","0","1,272,000",
="034784","智易統一89購01  ","1,624,000","354,000","1,270,000",
="033074","S&P反1群益86購01","2,250,000","989,000","1,261,000",
="03285P","台積電元富92售02","1,235,000","0","1,235,000",
="032426","京鼎富邦86購02  ","1,301,000","81,000","1,220,000",
="03834P","漢唐群益93售03  ","1,313,000","99,000","1,214,000",
="03380P","為升凱基92售04  ","1,268,000","80,000","1,188,000",
"2104  ","國際中橡        ","1,537,000","357,000","1,180,000",
="033246","矽創元大89購01  ","1,927,000","749,000","1,178,000",
="031904","宏碁元大86購01  ","1,297,000","130,000","1,167,000",
="033969","智邦元大87購02  ","1,474,000","309,000","1,165,000",
"2201  ","裕隆            ","2,597,000","1,446,000","1,151,000",
="033899","新纖元大8A購01  ","1,964,000","831,000","1,133,000",
"2313  ","華通            ","2,492,000","1,364,000","1,128,000",
"3061  ","璨圓            ","1,378,000","328,000","1,050,000",
="034555","京鼎國泰87購01  ","1,157,000","110,000","1,047,000",
="035224","智易元大88購01  ","1,157,000","121,000","1,036,000",
="033775","億光元大89購01  ","2,836,000","1,809,000","1,027,000",
"2384  ","勝華            ","1,687,000","663,000","1,024,000",
="033665","宏達電凱基86購01","1,475,000","453,000","1,022,000",
="034222","力成元富87購01  ","1,188,000","186,000","1,002,000",
="033622","元油2X凱基86購04","1,608,000","636,000","972,000",
="033987","日電貿永豐87購02","1,278,000","328,000","950,000",
"2317  ","鴻海            ","1,152,000","209,000","943,000",
="033956","智邦中信87購01  ","968,000","30,000","938,000",
="035604","達方永豐88購02  ","1,049,000","119,000","930,000",
="034871","可成元大87購21  ","1,368,000","446,000","922,000",
="032714","為升兆豐87購01  ","2,068,000","1,162,000","906,000",
="03398P","大立光兆豐93售02","893,000","0","893,000",
"2449  ","京元電子        ","1,520,000","634,000","886,000",
="034941","臺股指元富87購03","1,122,000","240,000","882,000",
="03694P","嘉聯益永豐93售01","879,000","0","879,000",
="034907","景碩凱基87購01  ","1,945,000","1,075,000","870,000",
="035417","國巨凱基8A購01  ","1,152,000","282,000","870,000",
="033352","國巨永豐86購03  ","1,955,000","1,096,000","859,000",
="034854","國巨永昌87購01  ","1,295,000","440,000","855,000",
="031929","同欣電凱基85購01","853,000","0","853,000",
="033129","TPK國票86購01   ","849,000","0","849,000",
="033538","臺股指永豐86購03","1,051,000","211,000","840,000",
="03336P","台積電凱基92售08","832,000","0","832,000",
