"094年04月20日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="03052 ","凱基71          ","14,877,000","912,000","13,965,000",
="03051 ","亞東CK          ","12,519,000","19,000","12,500,000",
"2371  ","大同            ","3,301,000","55,000","3,246,000",
"2883  ","開發金          ","2,725,000","106,000","2,619,000",
"3009  ","奇美電          ","3,877,000","1,813,000","2,064,000",
"2823  ","中壽            ","2,019,000","565,000","1,454,000",
"2367  ","燿華            ","1,370,000","0","1,370,000",
"3012  ","廣輝            ","1,270,000","19,000","1,251,000",
"1605  ","華新            ","5,047,000","3,804,000","1,243,000",
"2350  ","環電            ","1,230,000","1,000","1,229,000",
="0646  ","台証53          ","1,185,000","3,000","1,182,000",
"2014  ","中鴻            ","1,340,000","226,000","1,114,000",
"3020  ","奇普仕          ","900,000","0","900,000",
"2887  ","台新金          ","996,000","128,000","868,000",
"2384  ","勝華            ","1,818,000","953,000","865,000",
"1312  ","國喬            ","799,000","8,000","791,000",
"2889  ","國票金          ","972,000","190,000","782,000",
"2303  ","聯電            ","1,405,000","852,000","553,000",
"2892  ","第一金          ","748,000","198,000","550,000",
="0671  ","大華53          ","699,000","162,000","537,000",
="0631  ","元大L3          ","519,000","0","519,000",
"1905  ","華紙            ","507,000","8,000","499,000",
"1712  ","興農            ","500,000","2,000","498,000",
="0594  ","金鼎18          ","594,000","185,000","409,000",
="0610  ","富邦50          ","839,000","446,000","393,000",
"2206  ","三陽工業        ","550,000","160,000","390,000",
="0722  ","寶來71          ","389,000","0","389,000",
="0681  ","台証62          ","1,558,000","1,205,000","353,000",
"3045  ","台灣大          ","356,000","20,000","336,000",
"2880  ","華南金          ","364,000","59,000","305,000",
"2431  ","聯昌            ","300,000","0","300,000",
="0674  ","工銀09          ","295,000","0","295,000",
"2891  ","中信金          ","428,000","135,000","293,000",
="0325  ","元京19          ","2,812,000","2,553,000","259,000",
="0331  ","富邦64          ","742,000","483,000","259,000",
"3231  ","緯創            ","550,000","303,000","247,000",
"2104  ","國際中橡        ","300,000","73,000","227,000",
"2886  ","兆豐金          ","323,000","98,000","225,000",
"2006  ","東和鋼鐵        ","230,000","7,000","223,000",
="0830P ","寶來56          ","222,000","11,000","211,000",
"2031  ","新光鋼          ","225,000","21,000","204,000",
"2847  ","大眾銀          ","209,000","18,000","191,000",
"2882  ","國泰金          ","284,000","99,000","185,000",
="0708  ","元富42          ","461,000","280,000","181,000",
"3008  ","大立光          ","370,000","200,000","170,000",
="03001 ","永豐99          ","967,000","801,000","166,000",
="0706  ","寶來65          ","495,000","330,000","165,000",
"2881  ","富邦金          ","235,000","70,000","165,000",
"1303  ","南亞            ","247,000","93,000","154,000",
="0781  ","元大N6          ","150,000","0","150,000",
="0678  ","復華12          ","944,000","796,000","148,000",
"1710  ","東聯            ","303,000","156,000","147,000",
"2603  ","長榮            ","569,000","422,000","147,000",
"6280  ","崇貿            ","170,000","25,000","145,000",
"2412  ","中華電          ","177,000","33,000","144,000",
="0655  ","建華68          ","4,046,000","3,906,000","140,000",
="03014 ","元富JE          ","861,000","722,000","139,000",
"2357  ","華碩            ","150,000","16,000","134,000",
="0607  ","群益58          ","217,000","90,000","127,000",
="03045 ","寶來56          ","2,370,000","2,257,000","113,000",
="0695  ","富邦55          ","413,000","300,000","113,000",
="0338  ","統一58          ","557,000","445,000","112,000",
="0597  ","建華59          ","303,000","193,000","110,000",
"2548  ","華固            ","110,000","3,000","107,000",
"2492  ","華新科          ","100,000","0","100,000",
"6257  ","矽格            ","100,000","0","100,000",
"2439  ","美律            ","100,000","1,000","99,000",
="0829  ","寶來55          ","120,000","22,000","98,000",
="03025 ","富邦M2          ","925,000","830,000","95,000",
="03033 ","大華DD          ","475,000","382,000","93,000",
"2015  ","豐興            ","140,000","48,000","92,000",
"2382  ","廣達            ","96,000","5,000","91,000",
="0339  ","統一59          ","775,000","685,000","90,000",
"6004  ","元京證          ","90,000","0","90,000",
="0799  ","元京04          ","615,000","527,000","88,000",
"2353  ","宏碁            ","88,000","0","88,000",
="0638  ","建華66          ","1,949,000","1,862,000","87,000",
"2227  ","裕日車          ","90,000","3,000","87,000",
="03031 ","富邦M8          ","466,000","382,000","84,000",
="0611  ","元富37          ","253,000","169,000","84,000",
"5854  ","合庫            ","130,000","46,000","84,000",
"2605  ","新興            ","112,000","29,000","83,000",
="03024 ","日盛ME          ","1,670,000","1,591,000","79,000",
"2393  ","億光            ","591,000","514,000","77,000",
"1457  ","宜進            ","80,000","4,000","76,000",
"2837  ","萬泰銀          ","92,000","16,000","76,000",
"3007  ","綠點            ","255,000","182,000","73,000",
="03037 ","寶來ER          ","2,120,000","2,048,000","72,000",
"3063  ","飛信            ","122,000","51,000","71,000",
="0684  ","中信57          ","251,000","185,000","66,000",
="0795  ","寶來74          ","784,000","718,000","66,000",
"8016  ","矽創            ","95,000","29,000","66,000",
="0657  ","元富39          ","127,000","62,000","65,000",
="03036 ","寶來47          ","664,000","601,000","63,000",
="0735  ","建華79          ","1,315,000","1,256,000","59,000",
"5203  ","訊連            ","120,000","61,000","59,000",
"3189  ","景碩            ","60,000","7,000","53,000",
="0302  ","元京06          ","832,000","780,000","52,000",
"1904  ","正隆            ","64,000","12,000","52,000",
="0310  ","倍利44          ","717,000","666,000","51,000",
="0630  ","寶來59          ","111,000","60,000","51,000",
="0779  ","元大N4          ","596,000","545,000","51,000",
="0648  ","中信54          ","184,000","134,000","50,000",
="0651  ","群益62          ","102,000","52,000","50,000",
="0703  ","永昌23          ","738,000","688,000","50,000",
"2332  ","友訊            ","50,000","0","50,000",
"2380  ","虹光            ","50,000","0","50,000",
"3038  ","全台            ","50,000","0","50,000",
"3042  ","晶技            ","50,000","0","50,000",
="0622  ","倍利42          ","468,000","420,000","48,000",
="0767  ","中信62          ","256,000","210,000","46,000",
"2308  ","台達電          ","45,000","0","45,000",
="0752  ","大華57          ","326,000","282,000","44,000",
"2207  ","和泰車          ","50,000","6,000","44,000",
="03049 ","寶來60          ","411,000","369,000","42,000",
="0323  ","元京17          ","125,000","83,000","42,000",
"2034  ","允強            ","40,000","1,000","39,000",
"3017  ","奇鋐            ","40,000","1,000","39,000",
"5484  ","慧友            ","147,000","108,000","39,000",
"2609  ","陽明            ","69,000","31,000","38,000",
"9904  ","寶成            ","65,000","27,000","38,000",
="0680  ","富邦54          ","166,000","131,000","35,000",
="0682  ","台証61          ","811,000","776,000","35,000",
"2321  ","東訊            ","144,000","109,000","35,000",
"6286  ","立錡            ","35,000","0","35,000",
="0664  ","中信55          ","178,000","145,000","33,000",
="0730  ","建華76          ","2,340,000","2,308,000","32,000",
="0696  ","新壽03          ","30,000","0","30,000",
="0788  ","元京02          ","148,000","120,000","28,000",
="0755  ","元大M2          ","498,000","473,000","25,000",
="0335  ","元京25          ","823,000","799,000","24,000",
"2347  ","聯強            ","23,000","0","23,000",
