"107年10月11日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2412  ","中華電          ","7,184,075","42,000","7,142,075",
" ","2892  ","第一金          ","5,985,000","0","5,985,000",
" ","2891  ","中信金          ","3,935,000","0","3,935,000",
" ","2605  ","新興            ","3,695,000","0","3,695,000",
" ","2886  ","兆豐金          ","3,304,698","0","3,304,698",
" ","2002  ","中鋼            ","2,771,000","0","2,771,000",
" ","4904  ","遠傳            ","2,225,656","2,000","2,223,656",
" ","2606  ","裕民            ","2,098,000","0","2,098,000",
" ","3045  ","台灣大          ","1,692,033","2,000","1,690,033",
" ","6230  ","超眾            ","1,159,000","0","1,159,000",
" ","2408  ","南亞科          ","1,009,655","91,000","918,655",
" ","1310  ","台苯            ","765,000","0","765,000",
" ","2633  ","台灣高鐵        ","733,000","0","733,000",
" ",="00632R","元大台灣50反1   ","670,000","0","670,000",
" ","2612  ","中航            ","634,000","0","634,000",
" ","2027  ","大成鋼          ","651,000","40,000","611,000",
" ","2520  ","冠德            ","550,000","0","550,000",
" ","4725  ","信昌化          ","528,000","0","528,000",
" ","2880  ","華南金          ","508,000","0","508,000",
" ","3702  ","大聯大          ","507,000","0","507,000",
" ","2409  ","友達            ","416,000","10,000","406,000",
" ","2884  ","玉山金          ","325,000","0","325,000",
" ","2607  ","榮運            ","300,000","0","300,000",
" ","8463  ","潤泰材          ","298,000","0","298,000",
" ","1477  ","聚陽            ","278,000","0","278,000",
" ","2882B ","國泰金乙特      ","260,000","0","260,000",
" ",="0050  ","元大台灣50      ","250,000","0","250,000",
" ","4958  ","臻鼎-KY         ","229,000","0","229,000",
" ","3005  ","神基            ","260,000","50,000","210,000",
" ","2881B ","富邦金乙特      ","200,000","0","200,000",
" ","8016  ","矽創            ","200,000","0","200,000",
" ","2838A ","聯邦銀甲特      ","190,000","0","190,000",
" ","3450  ","聯鈞            ","187,000","0","187,000",
" ","2317  ","鴻海            ","181,000","14,000","167,000",
" ","2104  ","國際中橡        ","165,000","0","165,000",
" ","1216  ","統一            ","161,000","0","161,000",
" ","2501  ","國建            ","160,000","0","160,000",
" ","2881  ","富邦金          ","151,889","0","151,889",
" ","5534  ","長虹            ","135,000","0","135,000",
" ","6278  ","台表科          ","121,000","0","121,000",
" ","1532  ","勤美            ","115,000","0","115,000",
" ","6505  ","台塑化          ","232,000","155,000","77,000",
" ","2395  ","研華            ","68,036","0","68,036",
" ","2015  ","豐興            ","65,000","0","65,000",
" ","4536  ","拓凱            ","50,000","0","50,000",
" ","2362  ","藍天            ","45,000","0","45,000",
