"107年10月26日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2412  ","中華電          ","5,396,000","30,000","5,366,000",
" ","5876  ","上海商銀        ","3,657,000","0","3,657,000",
" ","3045  ","台灣大          ","1,793,000","0","1,793,000",
" ",="00637L","元大滬深300正2  ","1,759,000","0","1,759,000",
" ",="00632R","元大台灣50反1   ","1,510,000","0","1,510,000",
" ","2356  ","英業達          ","1,376,000","0","1,376,000",
" ","2801  ","彰銀            ","1,063,000","0","1,063,000",
" ","2633  ","台灣高鐵        ","971,000","0","971,000",
" ","4904  ","遠傳            ","924,000","0","924,000",
" ","2308  ","台達電          ","644,000","0","644,000",
" ","2345  ","智邦            ","455,000","0","455,000",
" ","6285  ","啟碁            ","404,000","420","403,580",
" ","9910  ","豐泰            ","360,000","0","360,000",
" ","8150  ","南茂            ","284,000","0","284,000",
" ","6230  ","超眾            ","206,000","0","206,000",
" ","3545  ","敦泰            ","175,000","0","175,000",
" ","9958  ","世紀鋼          ","150,000","0","150,000",
" ","3533  ","嘉澤            ","117,000","0","117,000",
" ","5469  ","瀚宇博          ","111,000","0","111,000",
" ","2351  ","順德            ","268,000","158,000","110,000",
" ","8016  ","矽創            ","102,000","0","102,000",
" ","2885  ","元大金          ","97,000","0","97,000",
" ","1536  ","和大            ","150,000","55,000","95,000",
" ","1477  ","聚陽            ","113,000","20,000","93,000",
" ","2884  ","玉山金          ","89,000","0","89,000",
" ","2892  ","第一金          ","88,000","0","88,000",
" ","2887  ","台新金          ","85,000","0","85,000",
" ","2409  ","友達            ","84,000","0","84,000",
" ","5880  ","合庫金          ","84,000","0","84,000",
" ","3481  ","群創            ","81,000","0","81,000",
" ","2880  ","華南金          ","79,000","0","79,000",
" ","2890  ","永豐金          ","71,000","0","71,000",
" ","1303  ","南亞            ","64,000","0","64,000",
" ","3443  ","創意            ","100,000","38,000","62,000",
" ","3034  ","聯詠            ","52,000","0","52,000",
" ","8454  ","富邦媒          ","51,000","0","51,000",
" ","9939  ","宏全            ","51,000","0","51,000",
" ","1216  ","統一            ","61,000","11,000","50,000",
" ","2330  ","台積電          ","239,000","196,000","43,000",
" ","6269  ","台郡            ","42,000","0","42,000",
" ","6214  ","精誠            ","35,000","0","35,000",
" ","4536  ","拓凱            ","32,000","0","32,000",
" ","5269  ","祥碩            ","94,000","65,936","28,064",
" ","2382  ","廣達            ","26,000","0","26,000",
" ","2823  ","中壽            ","25,000","0","25,000",
" ","1305  ","華夏            ","26,000","1,394","24,606",
" ",="00633L","富邦上証正2     ","24,000","0","24,000",
" ","9904  ","寶成            ","23,000","0","23,000",
" ","3023  ","信邦            ","35,000","13,000","22,000",
" ","2301  ","光寶科          ","14,000","0","14,000",
" ","2105  ","正新            ","13,000","0","13,000",
" ","2454  ","聯發科          ","13,000","0","13,000",
" ","2408  ","南亞科          ","11,000","0","11,000",
" ","3665  ","貿聯-KY         ","136,000","125,000","11,000",
" ","2324  ","仁寶            ","10,000","0","10,000",
" ","2610  ","華航            ","10,000","0","10,000",
" ","6456  ","GIS-KY          ","22,000","13,000","9,000",
" ","2354  ","鴻準            ","8,000","0","8,000",
" ","2474  ","可成            ","10,000","2,000","8,000",
" ","2618  ","長榮航          ","8,000","0","8,000",
" ","2344  ","華邦電          ","7,000","0","7,000",
" ","2357  ","華碩            ","7,000","0","7,000",
" ","2603  ","長榮            ","7,000","0","7,000",
" ","2912  ","統一超          ","7,000","0","7,000",
" ","1605  ","華新            ","6,000","0","6,000",
" ","3231  ","緯創            ","6,000","0","6,000",
" ","2838  ","聯邦銀          ","5,000","0","5,000",
" ","2889  ","國票金          ","5,000","0","5,000",
" ","8341  ","日友            ","5,000","0","5,000",
" ","1314  ","中石化          ","4,000","0","4,000",
" ","1504  ","東元            ","4,000","0","4,000",
" ","2347  ","聯強            ","4,000","0","4,000",
" ","2385  ","群光            ","5,000","1,000","4,000",
" ","2395  ","研華            ","4,000","0","4,000",
" ","2615  ","萬海            ","4,000","0","4,000",
" ","2748  ","雲品            ","4,000","0","4,000",
" ","2867  ","三商壽          ","4,000","0","4,000",
" ","3706  ","神達            ","4,000","0","4,000",
" ","6005  ","群益證          ","4,000","0","4,000",
" ","1434  ","福懋            ","3,000","0","3,000",
" ","2023  ","燁輝            ","3,000","0","3,000",
" ","2204  ","中華            ","3,000","0","3,000",
" ","2855  ","統一證          ","3,000","0","3,000",
" ","3702  ","大聯大          ","3,000","0","3,000",
" ","1717  ","長興            ","2,000","0","2,000",
" ","2006  ","東和鋼鐵        ","2,000","0","2,000",
" ","2606  ","裕民            ","2,000","0","2,000",
" ","2634  ","漢翔            ","2,000","0","2,000",
" ","2809  ","京城銀          ","2,000","0","2,000",
" ","6239  ","力成            ","2,000","0","2,000",
" ","8112  ","至上            ","2,000","0","2,000",
" ","1312  ","國喬            ","1,000","0","1,000",
" ","1609  ","大亞            ","1,000","0","1,000",
" ","1704  ","榮化            ","1,000","0","1,000",
" ","2106  ","建大            ","1,000","0","1,000",
" ","2207  ","和泰車          ","1,000","0","1,000",
" ","2227  ","裕日車          ","1,000","0","1,000",
" ","2352  ","佳世達          ","1,000","0","1,000",
" ","2355  ","敬鵬            ","1,000","0","1,000",
" ","2360  ","致茂            ","1,000","0","1,000",
" ","2441  ","超豐            ","1,000","0","1,000",
" ","2548  ","華固            ","1,000","0","1,000",
" ","2851  ","中再保          ","1,000","0","1,000",
" ","3005  ","神基            ","1,000","0","1,000",
" ","3036  ","文曄            ","1,000","0","1,000",
" ","3450  ","聯鈞            ","1,000","0","1,000",
" ","3673  ","TPK-KY          ","1,000","0","1,000",
" ","5388  ","中磊            ","1,000","0","1,000",
" ","6202  ","盛群            ","1,000","0","1,000",
" ","9940  ","信義            ","1,000","0","1,000",
" ","1101  ","台泥            ","45,000","3,355,000","-3,310,000",
" ","2891  ","中信金          ","123,000","2,267,000","-2,144,000",
" ","2002  ","中鋼            ","152,000","2,005,000","-1,853,000",
" ","1102  ","亞泥            ","53,000","1,768,000","-1,715,000",
"*","2377  ","微星            ","2,000","1,573,000","-1,571,000",
" ","2340  ","光磊            ","70,000","1,500,000","-1,430,000",
" ","2882  ","國泰金          ","76,000","1,316,000","-1,240,000",
" ","2834  ","臺企銀          ","11,000","1,108,000","-1,097,000",
" ","2883  ","開發金          ","122,000","1,133,000","-1,011,000",
" ","6278  ","台表科          ","300,000","1,113,000","-813,000",
" ","8046  ","南電            ","0","800,000","-800,000",
" ","2492  ","華新科          ","3,000","700,648","-697,648",
" ","1402  ","遠東新          ","207,000","889,000","-682,000",
" ","2329  ","華泰            ","0","667,000","-667,000",
" ","2542  ","興富發          ","2,000","608,000","-606,000",
" ","2383  ","台光電          ","1,000","560,000","-559,000",
" ","2379  ","瑞昱            ","50,000","605,000","-555,000",
" ","1301  ","台塑            ","44,000","580,000","-536,000",
" ","2886  ","兆豐金          ","495,000","972,000","-477,000",
" ","2027  ","大成鋼          ","0","450,800","-450,800",
" ","1904  ","正隆            ","0","410,000","-410,000",
" ",="0050  ","元大台灣50      ","0","350,000","-350,000",
" ","2439  ","美律            ","1,000","338,000","-337,000",
" ","2327  ","國巨            ","2,000","311,000","-309,000",
" ","2535  ","達欣工          ","0","300,000","-300,000",
" ","3026  ","禾伸堂          ","0","300,000","-300,000",
" ","2014  ","中鴻            ","0","298,000","-298,000",
" ","2303  ","聯電            ","230,000","510,000","-280,000",
" ","6271  ","同欣電          ","65,000","335,000","-270,000",
" ","1326  ","台化            ","40,000","265,000","-225,000",
" ","3037  ","欣興            ","500,000","722,000","-222,000",
" ","3653  ","健策            ","0","206,000","-206,000",
" ","9938  ","百和            ","0","206,000","-206,000",
" ","1590  ","亞德客-KY       ","0","200,000","-200,000",
" ","2104  ","國際中橡        ","0","200,000","-200,000",
" ","3189  ","景碩            ","0","190,000","-190,000",
" ","6213  ","聯茂            ","0","180,000","-180,000",
" ","2031  ","新光鋼          ","0","176,000","-176,000",
" ","2317  ","鴻海            ","191,000","363,000","-172,000",
" ","5871  ","中租-KY         ","30,000","200,000","-170,000",
" ","1210  ","大成            ","0","166,520","-166,520",
" ","6176  ","瑞儀            ","424,000","588,000","-164,000",
" ","4943  ","康控-KY         ","0","159,000","-159,000",
" ","1786  ","科妍            ","0","145,000","-145,000",
" ","6505  ","台塑化          ","101,000","241,000","-140,000",
" ","6531  ","愛普            ","0","139,111","-139,111",
" ","9914  ","美利達          ","111,000","224,000","-113,000",
" ","8464  ","億豐            ","1,000","103,000","-102,000",
" ",="00649 ","FH香港          ","0","100,000","-100,000",
" ","1560  ","中砂            ","0","100,000","-100,000",
" ","2456  ","奇力新          ","0","100,000","-100,000",
" ","3532  ","台勝科          ","0","100,000","-100,000",
" ","9933  ","中鼎            ","2,000","100,000","-98,000",
" ","2049  ","上銀            ","1,000","92,000","-91,000",
" ","3413  ","京鼎            ","0","91,000","-91,000",
" ","4938  ","和碩            ","31,000","120,000","-89,000",
" ","4190  ","佐登-KY         ","0","82,000","-82,000",
" ","6525  ","捷敏-KY         ","0","80,000","-80,000",
" ","2362  ","藍天            ","0","79,000","-79,000",
" ","4438  ","廣越            ","0","79,000","-79,000",
" ","6120  ","達運            ","0","72,000","-72,000",
" ","3376  ","新日興          ","0","66,000","-66,000",
" ","2481  ","強茂            ","0","60,000","-60,000",
" ","8478  ","東哥遊艇        ","0","57,000","-57,000",
" ","3044  ","健鼎            ","1,000","57,000","-56,000",
" ","8081  ","致新            ","0","56,000","-56,000",
" ","1707  ","葡萄王          ","0","51,000","-51,000",
" ","1760  ","寶齡富錦        ","0","50,000","-50,000",
" ","2908  ","特力            ","0","50,000","-50,000",
" ","3583  ","辛耘            ","0","50,000","-50,000",
" ","9911  ","櫻花            ","0","50,000","-50,000",
" ","4764  ","雙鍵            ","0","44,000","-44,000",
" ","8996  ","高力            ","0","40,000","-40,000",
" ","1723  ","中碳            ","0","35,000","-35,000",
" ","2483  ","百容            ","0","35,000","-35,000",
" ","5234  ","達興材料        ","0","31,000","-31,000",
" ","3017  ","奇鋐            ","1,000","30,000","-29,000",
" ","1476  ","儒鴻            ","0","20,000","-20,000",
" ","2881  ","富邦金          ","69,000","88,000","-19,000",
" ","4560  ","強信-KY         ","0","10,000","-10,000",
" ","6415  ","矽力-KY         ","3,000","13,000","-10,000",
" ","6581  ","鋼聯            ","0","10,000","-10,000",
" ","3711  ","日月光投控      ","33,000","40,000","-7,000",
" ","2888  ","新光金          ","21,000","27,362","-6,362",
" ","2228  ","劍麟            ","0","5,000","-5,000",
" ","6452  ","康友-KY         ","0","5,000","-5,000",
" ","2458  ","義隆            ","0","1,300","-1,300",
" ","2420  ","新巨            ","0","1,000","-1,000",
" ","3008  ","大立光          ","1,000","2,000","-1,000",
" ","5434  ","崇越            ","1,000","1,809","-809",
"說明:"
"投信表示本國投資信託基金。"
"＊表示該證券今日有鉅額交易。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

