"095年11月01日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="04446 ","元富LM          ","28,429,000","687,000","27,742,000",
="04447 ","元富LN          ","24,961,000","3,901,000","21,060,000",
="04448 ","富邦DQ          ","22,023,000","1,008,000","21,015,000",
="04449 ","富邦DR          ","22,331,000","1,403,000","20,928,000",
="04453 ","富邦DV          ","21,271,000","352,000","20,919,000",
="04451 ","富邦DT          ","14,055,000","69,000","13,986,000",
="04452 ","富邦DU          ","13,958,000","51,000","13,907,000",
="04445 ","元富LL          ","15,997,000","2,536,000","13,461,000",
="03973 ","元大88          ","3,429,000","0","3,429,000",
="04036 ","永豐6A          ","3,041,000","67,000","2,974,000",
"2104  ","國際中橡        ","2,312,000","813,000","1,499,000",
"1201  ","味全            ","1,701,000","259,000","1,442,000",
"6141  ","柏承            ","1,262,000","1,000","1,261,000",
"2014  ","中鴻            ","1,205,000","59,000","1,146,000",
"3014  ","聯陽            ","1,060,000","10,000","1,050,000",
"2485  ","兆赫            ","1,084,000","81,000","1,003,000",
"1909  ","榮成            ","1,198,000","201,000","997,000",
="03919 ","富邦CF          ","982,000","0","982,000",
"3007  ","綠點            ","979,000","41,000","938,000",
="03998 ","群益45          ","1,007,000","116,000","891,000",
"2314  ","台揚            ","856,000","2,000","854,000",
"1402  ","遠東新          ","825,000","61,860","763,140",
="03859 ","富邦BZ          ","719,000","0","719,000",
="04098 ","元富KX          ","1,135,000","462,000","673,000",
="03999 ","群益46          ","610,000","0","610,000",
"2362  ","藍天            ","604,000","2,000","602,000",
="03794 ","元大66          ","559,000","0","559,000",
="01002T","土銀國泰R1      ","557,000","0","557,000",
"2538  ","基泰            ","555,000","1,000","554,000",
"2342  ","茂矽            ","558,000","9,000","549,000",
"2002  ","中鋼            ","683,000","156,000","527,000",
"2301  ","光寶科          ","573,000","46,003","526,997",
"2489  ","瑞軒            ","540,000","23,000","517,000",
="04231 ","國泰GF          ","500,000","0","500,000",
"2350  ","環電            ","501,000","4,000","497,000",
"1434  ","福懋            ","766,000","295,000","471,000",
="04017 ","兆豐E5          ","579,000","145,000","434,000",
"6197  ","佳必琪          ","490,000","64,000","426,000",
="04013 ","兆豐E1          ","398,000","20,000","378,000",
="03841 ","大華KV          ","1,173,000","798,000","375,000",
"2505  ","國揚            ","369,000","0","369,000",
"6285  ","啟碁            ","409,000","44,000","365,000",
"1904  ","正隆            ","363,000","3,000","360,000",
="04132 ","兆豐G6          ","948,000","593,000","355,000",
="03815 ","兆豐B4          ","354,000","1,000","353,000",
="04328 ","元大BZ          ","1,543,000","1,194,000","349,000",
="03966 ","統一CS          ","1,597,000","1,253,000","344,000",
"3062  ","建漢            ","736,000","397,000","339,000",
="04314 ","兆豐H6          ","406,000","85,000","321,000",
="04291 ","元大BS          ","1,417,000","1,099,000","318,000",
"2915  ","潤泰全          ","346,000","31,000","315,000",
"9938  ","百和            ","300,000","1,000","299,000",
="03993 ","永豐5S          ","1,450,000","1,157,000","293,000",
="03917 ","富邦CD          ","1,618,000","1,326,000","292,000",
="04106 ","永豐6M          ","605,000","321,000","284,000",
="03608 ","群益26          ","280,000","0","280,000",
"2368  ","金像電          ","282,000","3,000","279,000",
"2886  ","兆豐金          ","371,000","101,000","270,000",
="03916 ","凱基3G          ","1,516,000","1,251,000","265,000",
"2365  ","昆盈            ","262,000","1,000","261,000",
"2332  ","友訊            ","284,000","24,000","260,000",
="04107 ","永豐6N          ","258,000","0","258,000",
="04122 ","群益58          ","1,261,000","1,004,000","257,000",
"1311  ","福聚            ","256,000","1,000","255,000",
"1101  ","台泥            ","268,000","14,000","254,000",
"3481  ","群創            ","451,000","200,000","251,000",
="03852 ","元大78          ","378,000","129,000","249,000",
"2469  ","力信            ","250,000","1,000","249,000",
"3017  ","奇鋐            ","250,000","1,000","249,000",
"2882  ","國泰金          ","288,000","53,000","235,000",
="04398 ","康和DD          ","2,028,000","1,800,000","228,000",
="03991 ","統一CY          ","285,000","58,000","227,000",
="03846 ","永豐5A          ","225,000","0","225,000",
="04139 ","康和CK          ","219,000","0","219,000",
="03753 ","康和BY          ","200,000","0","200,000",
"1532  ","勤美            ","308,000","110,000","198,000",
="04234 ","元富LC          ","1,285,000","1,088,000","197,000",
="04076 ","元大AD          ","974,000","779,000","195,000",
"2351  ","順德            ","196,000","1,000","195,000",
="04224 ","永豐7D          ","504,000","311,000","193,000",
="04185 ","凱基3Z          ","453,000","262,000","191,000",
"8078  ","華寶            ","230,000","40,000","190,000",
"2451  ","創見            ","274,000","88,533","185,467",
="04151 ","元大AZ          ","324,000","140,000","184,000",
="03899 ","大華LF          ","1,619,000","1,438,000","181,000",
="04236 ","工銀LB          ","849,000","669,000","180,000",
"2385  ","群光            ","189,000","10,000","179,000",
="03879 ","永昌LK          ","942,000","766,000","176,000",
="03833 ","工銀KC          ","172,000","0","172,000",
"2439  ","美律            ","170,000","1,000","169,000",
"9927  ","泰銘            ","169,000","0","169,000",
="03926 ","大華LH          ","316,000","150,000","166,000",
="03817 ","兆豐B6          ","167,000","2,000","165,000",
="03971 ","凱基3L          ","169,000","6,000","163,000",
"6255  ","奈普            ","200,000","42,000","158,000",
"9904  ","寶成            ","339,000","182,000","157,000",
="04047 ","凱基3R          ","835,000","682,000","153,000",
="04179 ","永豐6U          ","286,000","134,000","152,000",
="03855 ","元大81          ","150,000","0","150,000",
"2504  ","國產            ","173,000","23,000","150,000",
"2704  ","國賓            ","154,000","4,000","150,000",
"3060  ","銘異            ","160,000","11,000","149,000",
="04307 ","統一DE          ","1,077,000","929,000","148,000",
="03985 ","永昌LW          ","1,097,000","952,000","145,000",
"2357  ","華碩            ","509,000","368,000","141,000",
="04193 ","永昌EH          ","615,000","475,000","140,000",
"2401  ","凌陽            ","199,000","61,000","138,000",
="04008 ","富邦CV          ","760,000","626,000","134,000",
="04026 ","兆豐F5          ","939,000","806,000","133,000",
="04123 ","元大EV          ","885,000","756,000","129,000",
="04243 ","統一DT          ","130,000","1,000","129,000",
="04367 ","大華MV          ","175,000","46,000","129,000",
="03921 ","富邦CH          ","569,000","443,000","126,000",
"1103  ","嘉泥            ","128,000","2,000","126,000",
="03874 ","凱基3D          ","760,000","635,000","125,000",
="04432 ","大華NJ          ","1,115,000","990,000","125,000",
="03892 ","永豐5N          ","761,000","642,000","119,000",
="03943 ","日盛14          ","117,000","0","117,000",
="03819 ","兆豐B8          ","971,000","857,000","114,000",
"2801  ","彰銀            ","116,000","5,000","111,000",
="04419 ","永豐8J          ","1,502,000","1,392,000","110,000",
"1312  ","國喬            ","304,000","195,000","109,000",
"1704  ","榮化            ","111,000","3,000","108,000",
="03894 ","康和CC          ","762,000","655,000","107,000",
="04188 ","亞東JC          ","943,000","836,000","107,000",
="04095 ","元富KU          ","253,000","147,000","106,000",
="04063 ","大華LR          ","1,335,000","1,230,000","105,000",
="04324 ","凱基4N          ","899,000","795,000","104,000",
"2023  ","燁輝            ","181,000","78,000","103,000",
="04028 ","大華LK          ","485,000","383,000","102,000",
="04167 ","大華MG          ","1,265,000","1,163,000","102,000",
"3033  ","威健            ","103,000","1,000","102,000",
="01005T","三鼎            ","100,000","0","100,000",
"2481  ","強茂            ","101,000","1,000","100,000",
"1437  ","勤益控          ","101,000","2,000","99,000",
"5203  ","訊連            ","106,000","7,000","99,000",
"2367  ","燿華            ","100,000","2,000","98,000",
"2841  ","台開            ","100,000","2,000","98,000",
="03898 ","大華LE          ","626,000","532,000","94,000",
="03821 ","群益AL          ","180,000","87,000","93,000",
="03811 ","兆豐A9          ","119,000","27,000","92,000",
="03868 ","永豐5J          ","92,000","0","92,000",
="03928 ","大華LJ          ","584,000","492,000","92,000",
="03986 ","永昌LX          ","487,000","395,000","92,000",
"2883  ","開發金          ","195,000","105,493","89,507",
"5534  ","長虹            ","133,000","45,000","88,000",
="04265 ","永豐7U          ","1,658,000","1,572,000","86,000",
="04049 ","元大92          ","808,000","723,000","85,000",
="04004 ","凱基3Q          ","84,000","0","84,000",
="04039 ","元大ET          ","720,000","638,000","82,000",
="04288 ","凱基4K          ","225,000","143,000","82,000",
="03808 ","永豐4V          ","889,000","808,000","81,000",
="04213 ","日盛32          ","638,000","557,000","81,000",
"2892  ","第一金          ","141,000","60,000","81,000",
="03888 ","統一CC          ","596,000","517,000","79,000",
="03952 ","兆豐C8          ","103,000","25,000","78,000",
"1102  ","亞泥            ","87,000","9,000","78,000",
="03807 ","永豐4U          ","928,000","851,000","77,000",
="03823 ","元大70          ","390,000","313,000","77,000",
="03891 ","永豐5M          ","716,000","639,000","77,000",
="04182 ","群益BS          ","824,000","747,000","77,000",
