"101年05月15日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3045  ","台灣大          ","2,370,000","30,000","2,340,000",
" ","2412  ","中華電          ","2,291,000","0","2,291,000",
" ","4904  ","遠傳            ","2,161,000","30,000","2,131,000",
" ","1216  ","統一            ","2,034,000","45,000","1,989,000",
" ","6269  ","台郡            ","1,629,000","11,000","1,618,000",
" ","2105  ","正新            ","1,261,000","0","1,261,000",
" ","2382  ","廣達            ","1,145,000","0","1,145,000",
" ","2891  ","中信金          ","1,060,000","0","1,060,000",
" ","2356  ","英業達          ","1,049,000","0","1,049,000",
" ","2618  ","長榮航          ","968,000","0","968,000",
" ","2308  ","台達電          ","912,000","0","912,000",
" ","2204  ","中華            ","761,000","0","761,000",
" ","2330  ","台積電          ","791,000","45,000","746,000",
" ","2324  ","仁寶            ","726,000","0","726,000",
" ","9914  ","美利達          ","772,000","50,000","722,000",
" ","5871  ","中租-KY         ","588,000","0","588,000",
" ","8039  ","台虹            ","573,000","0","573,000",
" ","3443  ","創意            ","442,000","0","442,000",
" ","4958  ","臻鼎-KY         ","400,000","0","400,000",
" ","1907  ","永豐餘          ","374,000","0","374,000",
" ","2886  ","兆豐金          ","336,000","0","336,000",
" ","2357  ","華碩            ","372,000","42,000","330,000",
" ","6176  ","瑞儀            ","329,000","0","329,000",
" ","3008  ","大立光          ","326,000","0","326,000",
" ","2845  ","遠東銀          ","309,000","0","309,000",
" ","3189  ","景碩            ","268,000","0","268,000",
" ","2809  ","京城銀          ","259,000","0","259,000",
" ","2379  ","瑞昱            ","255,000","0","255,000",
" ","6209  ","今國光          ","229,000","0","229,000",
" ","3702  ","大聯大          ","208,000","0","208,000",
" ","1707  ","葡萄王          ","200,000","0","200,000",
" ","8105  ","凌巨            ","187,000","0","187,000",
" ","1560  ","中砂            ","176,000","0","176,000",
" ","3034  ","聯詠            ","166,000","0","166,000",
" ","1582  ","信錦            ","160,000","0","160,000",
" ","2448  ","晶電            ","152,000","0","152,000",
" ","1589  ","永冠-KY         ","149,000","0","149,000",
" ","3576  ","聯合再生        ","137,000","0","137,000",
" ","1477  ","聚陽            ","105,000","0","105,000",
" ","9934  ","成霖            ","105,000","0","105,000",
" ","1531  ","高林股          ","103,000","0","103,000",
" ","2883  ","開發金          ","96,000","0","96,000",
" ","1440  ","南紡            ","94,000","0","94,000",
" ","9939  ","宏全            ","94,000","0","94,000",
" ","2002  ","中鋼            ","90,000","0","90,000",
" ","2303  ","聯電            ","87,000","0","87,000",
" ","2227  ","裕日車          ","82,000","0","82,000",
" ","2911  ","麗嬰房          ","82,000","0","82,000",
" ","1337  ","再生-KY         ","76,000","0","76,000",
" ","2347  ","聯強            ","72,000","0","72,000",
" ","5471  ","松翰            ","62,000","0","62,000",
" ","9941  ","裕融            ","62,000","0","62,000",
" ","2888  ","新光金          ","60,000","0","60,000",
" ","6505  ","台塑化          ","56,000","0","56,000",
" ","2882  ","國泰金          ","53,000","0","53,000",
" ","2451  ","創見            ","52,000","0","52,000",
" ","1605  ","華新            ","48,000","0","48,000",
" ","5880  ","合庫金          ","45,000","0","45,000",
" ","2201  ","裕隆            ","57,000","13,000","44,000",
" ","1301  ","台塑            ","43,000","0","43,000",
" ","2373  ","震旦行          ","42,000","0","42,000",
" ","8213  ","志超            ","41,000","0","41,000",
" ","1326  ","台化            ","40,000","0","40,000",
" ","1733  ","五鼎            ","40,000","0","40,000",
" ","2311  ","日月光          ","40,000","0","40,000",
" ","6005  ","群益證          ","36,000","0","36,000",
" ","2880  ","華南金          ","33,000","0","33,000",
" ","3638  ","F-IML           ","31,000","0","31,000",
" ","1101  ","台泥            ","30,000","0","30,000",
" ","2327  ","國巨            ","30,000","0","30,000",
" ","1402  ","遠東新          ","29,000","0","29,000",
