"100年11月14日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="0050  ","元大台灣50      ","14,108,000","2,560,000","11,548,000",
="045144","訊芯兆豐92購01  ","6,276,000","732,000","5,544,000",
="044314","宏達電永豐91購01","4,985,000","723,000","4,262,000",
="04819P","嘉澤永豐94售01  ","2,419,000","76,000","2,343,000",
="045280","儒鴻富邦94購01  ","2,301,000","0","2,301,000",
="045682","致伸元大92購01  ","2,630,000","565,000","2,065,000",
="042852","GIS凱基91購02   ","2,241,000","182,000","2,059,000",
"2409  ","友達            ","4,015,000","1,969,000","2,046,000",
="045193","聯發科群益93購01","2,007,000","0","2,007,000",
="043411","台光電凱基91購03","2,002,000","17,000","1,985,000",
="042330","易華電國票8C購02","2,661,000","758,000","1,903,000",
="044204","TPK亞東92購01   ","1,827,000","0","1,827,000",
="045652","緯穎凱基92購01  ","1,759,000","0","1,759,000",
="045383","大毅元大92購01  ","1,909,000","235,000","1,674,000",
="05138P","嘉聯益凱基96售02","2,034,000","381,000","1,653,000",
="041847","台郡富邦8C購01  ","1,626,000","0","1,626,000",
="044423","元油2X國泰92購01","1,784,000","182,000","1,602,000",
="045895","智伸科元大92購02","1,852,000","253,000","1,599,000",
="043216","元大金凱基91購01","1,527,000","0","1,527,000",
"2337  ","旺宏            ","2,424,000","912,000","1,512,000",
="045525","智邦永豐92購01  ","1,509,000","37,000","1,472,000",
="042856","南電第一91購01  ","1,605,000","184,000","1,421,000",
="043460","台積電元大93購01","1,393,000","0","1,393,000",
="046376","建準凱基92購01  ","2,072,000","712,000","1,360,000",
="045064","寶滬深永豐92購01","1,581,000","260,000","1,321,000",
="043024","台郡元大92購01  ","1,304,000","0","1,304,000",
="046388","GIS凱基92購02   ","1,773,000","497,000","1,276,000",
="045320","鴻海統一92購05  ","1,265,000","10,000","1,255,000",
"2303  ","聯電            ","1,642,000","426,000","1,216,000",
="038708","鴻海富邦8A購01  ","1,208,000","0","1,208,000",
="042863","聯發科群益91購01","1,206,000","0","1,206,000",
="043290","揚明光元大94購01","1,318,000","140,000","1,178,000",
="045670","鴻海元大92購09  ","1,835,000","708,000","1,127,000",
="045496","鴻海凱基92購07  ","1,090,000","0","1,090,000",
="044853","亞光國泰93購01  ","1,388,000","314,000","1,074,000",
="044582","GIS凱基92購01   ","1,066,000","0","1,066,000",
="043590","旺宏元大93購01  ","1,413,000","385,000","1,028,000",
="044363","聯茂中信91購01  ","1,279,000","263,000","1,016,000",
="044402","景碩凱基93購01  ","1,003,000","0","1,003,000",
="045720","台光電凱基93購07","1,461,000","458,000","1,003,000",
="043717","喬山統一91購02  ","1,111,000","144,000","967,000",
="045678","華新科元大95購01","3,293,000","2,348,000","945,000",
="043360","和鑫國票93購01  ","1,126,000","191,000","935,000",
"2384  ","勝華            ","935,000","10,000","925,000",
="043589","台積電元大91購17","1,284,000","365,000","919,000",
="043962","亞泥國泰92購01  ","985,000","88,000","897,000",
="043404","開發金群益91購01","975,000","86,000","889,000",
"2474  ","可成            ","958,000","80,000","878,000",
="045753","大立光國泰94購02","868,000","0","868,000",
="046510","大立光元大92購25","987,000","130,000","857,000",
="043300","華通兆豐91購02  ","1,243,000","387,000","856,000",
="04832P","為升元大94售09  ","845,000","0","845,000",
="044909","玉晶光凱基93購02","839,000","0","839,000",
="045026","瑞昱國票92購02  ","1,377,000","562,000","815,000",
="044268","明泰中信91購01  ","1,095,000","311,000","784,000",
="045019","臺股指元大92購13","1,014,000","230,000","784,000",
="046137","遠東新統一92購01","1,152,000","382,000","770,000",
="044101","聯茂國泰92購01  ","746,000","0","746,000",
="046691","儒鴻凱基93購02  ","756,000","13,000","743,000",
="045731","智易第一92購01  ","976,000","240,000","736,000",
="044787","上銀群益93購01  ","728,000","0","728,000",
="044145","玉山金群益91購01","1,206,000","480,000","726,000",
="04830P","大立光凱基94售15","1,074,000","352,000","722,000",
="040887","智邦國票8B購01  ","716,000","0","716,000",
"1304  ","台聚            ","840,000","139,000","701,000",
="03085C","元牛21          ","820,000","147,000","673,000",
"2823  ","中壽            ","1,092,000","431,000","661,000",
="044511","全新凱基92購01  ","744,000","85,000","659,000",
="045567","滬深2X富邦93購01","760,000","103,000","657,000",
="04961P","貿聯凱基94售03  ","680,000","30,000","650,000",
="041070","臺股指凱基8B購16","642,000","0","642,000",
="04770P","鴻海元大94售09  ","660,000","19,000","641,000",
="046187","友達凱基93購03  ","639,000","0","639,000",
="044477","國巨統一91購02  ","658,000","22,000","636,000",
="045196","瑞儀群益92購01  ","722,000","87,000","635,000",
="045209","T50反1富邦94購01","670,000","42,000","628,000",
"3062  ","建漢            ","641,000","16,000","625,000",
="045440","旺宏元富92購01  ","1,213,000","594,000","619,000",
="044974","鴻海國票94購01  ","638,000","20,000","618,000",
="046469","瀚宇博台新92購01","648,000","30,000","618,000",
="046309","聯發科元大92購14","775,000","163,000","612,000",
="04881P","高股息凱基96售01","610,000","0","610,000",
="045726","矽創凱基92購01  ","886,000","279,000","607,000",
"1504  ","東元            ","813,000","209,000","604,000",
="044805","旭富凱基93購01  ","747,000","145,000","602,000",
="045581","大立光元大92購12","594,000","0","594,000",
="045665","聯電元富92購01  ","709,000","117,000","592,000",
="046555","A50反1凱基92購01","980,000","398,000","582,000",
"2886  ","兆豐金          ","1,257,000","689,000","568,000",
="045972","致伸凱基92購03  ","911,000","353,000","558,000",
