"099年01月20日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2303  ","聯電            ","4,881,000","529,000","4,352,000",
" ","3189  ","景碩            ","4,112,000","310,000","3,802,000",
" ","2006  ","東和鋼鐵        ","3,015,000","1,000","3,014,000",
" ","2337  ","旺宏            ","3,000,000","15,000","2,985,000",
" ","2406  ","國碩            ","2,434,000","1,000","2,433,000",
" ","3494  ","誠研            ","2,500,000","450,000","2,050,000",
" ","1313  ","聯成            ","1,850,000","2,000","1,848,000",
" ","1905  ","華紙            ","1,800,000","1,000","1,799,000",
" ","3060  ","銘異            ","1,737,000","1,000","1,736,000",
" ","3315  ","宣昶            ","1,621,000","0","1,621,000",
" ","3481  ","群創            ","2,053,000","681,000","1,372,000",
" ","2101  ","南港            ","1,840,000","501,000","1,339,000",
" ","2362  ","藍天            ","1,806,000","513,000","1,293,000",
" ","3022  ","威強電          ","1,248,000","1,000","1,247,000",
" ","5434  ","崇越            ","1,207,000","0","1,207,000",
" ","1710  ","東聯            ","1,400,000","250,000","1,150,000",
" ","2384  ","勝華            ","1,144,000","1,000","1,143,000",
" ","8039  ","台虹            ","1,064,000","0","1,064,000",
" ","910579","歐聖            ","1,010,000","0","1,010,000",
" ","2374  ","佳能            ","1,210,000","261,000","949,000",
" ","2888  ","新光金          ","1,764,000","994,669","769,331",
" ","2330  ","台積電          ","796,000","59,000","737,000",
" ","2311  ","日月光          ","1,765,000","1,061,000","704,000",
" ","2421  ","建準            ","704,000","0","704,000",
" ","2385  ","群光            ","659,000","0","659,000",
" ","2547  ","日勝生          ","630,000","0","630,000",
" ","2031  ","新光鋼          ","912,000","317,851","594,149",
" ","2603  ","長榮            ","515,000","3,000","512,000",
" ","9938  ","百和            ","500,000","0","500,000",
" ","2301  ","光寶科          ","500,000","4,000","496,000",
" ","2323  ","中環            ","500,000","7,000","493,000",
" ","1723  ","中碳            ","475,000","0","475,000",
" ","2485  ","兆赫            ","441,000","0","441,000",
" ","3037  ","欣興            ","718,000","293,000","425,000",
" ","3518  ","柏騰            ","426,000","1,864","424,136",
" ","1201  ","味全            ","478,000","55,000","423,000",
" ","2903  ","遠百            ","425,000","2,620","422,380",
" ","1303  ","南亞            ","442,000","22,000","420,000",
" ","3534  ","雷凌            ","389,000","0","389,000",
" ","2417  ","圓剛            ","317,000","0","317,000",
" ","2049  ","上銀            ","300,000","0","300,000",
" ","6108  ","競國            ","300,000","0","300,000",
" ","8261  ","富鼎            ","299,000","26,000","273,000",
" ","3041  ","揚智            ","257,000","0","257,000",
" ","2328  ","廣宇            ","240,000","0","240,000",
" ","1733  ","五鼎            ","231,000","0","231,000",
" ","1560  ","中砂            ","227,000","0","227,000",
" ","2439  ","美律            ","192,000","0","192,000",
" ","3356  ","奇偶            ","229,000","37,000","192,000",
" ","2492  ","華新科          ","186,000","0","186,000",
" ","6271  ","同欣電          ","250,000","66,000","184,000",
" ","3305  ","昇貿            ","180,000","0","180,000",
" ","2393  ","億光            ","192,000","17,000","175,000",
" ","2441  ","超豐            ","156,000","3,000","153,000",
" ","1307  ","三芳            ","150,000","0","150,000",
" ","2102  ","泰豐            ","150,000","1,000","149,000",
" ","2455  ","全新            ","150,000","10,795","139,205",
" ","6285  ","啟碁            ","140,000","1,000","139,000",
" ","3573  ","穎台            ","155,000","26,000","129,000",
" ","8070  ","長華            ","129,000","0","129,000",
" ","2480  ","敦陽科          ","120,000","0","120,000",
" ","1773  ","勝一            ","101,000","0","101,000",
" ","2027  ","大成鋼          ","100,000","0","100,000",
" ","2034  ","允強            ","100,000","1,000","99,000",
" ","2457  ","飛宏            ","100,000","1,000","99,000",
" ","9939  ","宏全            ","100,000","1,000","99,000",
" ","2890  ","永豐金          ","107,000","14,000","93,000",
" ","8021  ","尖點            ","91,000","0","91,000",
" ","1711  ","永光            ","483,000","396,000","87,000",
" ","6205  ","詮欣            ","74,000","0","74,000",
" ","2448  ","晶電            ","380,000","312,000","68,000",
" ","4104  ","佳醫            ","58,000","0","58,000",
" ","6155  ","鈞寶            ","56,000","0","56,000",
" ","1530  ","亞崴            ","50,000","0","50,000",
" ","3533  ","嘉澤            ","50,000","0","50,000",
" ","3579  ","尚志            ","50,000","0","50,000",
" ","8016  ","矽創            ","50,000","0","50,000",
" ","8213  ","志超            ","50,000","0","50,000",
" ","3653  ","健策            ","50,000","2,000","48,000",
" ","4904  ","遠傳            ","50,000","7,000","43,000",
" ","3622  ","洋華            ","35,000","0","35,000",
" ","6239  ","力成            ","28,000","0","28,000",
" ","2475  ","華映            ","13,000","8,000","5,000",
" ","2610  ","華航            ","3,000","0","3,000",
" ","2409  ","友達            ","11,000","6,846,640","-6,835,640",
" ","3009  ","奇美電          ","0","4,996,000","-4,996,000",
" ","2538  ","基泰            ","0","3,129,000","-3,129,000",
" ","2105  ","正新            ","20,000","2,541,000","-2,521,000",
" ","2347  ","聯強            ","0","2,373,950","-2,373,950",
" ","2520  ","冠德            ","0","1,852,000","-1,852,000",
" ","3035  ","智原            ","0","1,756,669","-1,756,669",
" ","2022  ","聚亨            ","0","1,697,000","-1,697,000",
" ","2854  ","寶來證          ","0","1,615,000","-1,615,000",
" ","2014  ","中鴻            ","0","1,474,000","-1,474,000",
" ","6005  ","群益證          ","0","1,429,000","-1,429,000",
" ","6120  ","達運            ","0","1,404,000","-1,404,000",
" ","2823  ","中壽            ","0","1,264,000","-1,264,000",
" ","2002  ","中鋼            ","500,000","1,741,000","-1,241,000",
" ","2353  ","宏碁            ","0","1,152,500","-1,152,500",
" ","3576  ","聯合再生        ","0","1,105,000","-1,105,000",
" ","2104  ","國際中橡        ","0","1,023,000","-1,023,000",
" ","2891  ","中信金          ","0","932,544","-932,544",
" ","1704  ","榮化            ","0","881,000","-881,000",
" ","1101  ","台泥            ","0","803,000","-803,000",
" ","3047  ","訊舟            ","0","797,000","-797,000",
" ","2324  ","仁寶            ","0","782,000","-782,000",
" ","2355  ","敬鵬            ","0","782,000","-782,000",
" ","2911  ","麗嬰房          ","0","735,000","-735,000",
" ","2542  ","興富發          ","0","620,000","-620,000",
" ",="0055  ","元大MSCI金融    ","0","610,000","-610,000",
" ","3474  ","華亞科          ","355,000","959,000","-604,000",
