"101年03月23日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="049470","楠梓電永豐94購03","4,758,000","429,000","4,329,000",
="05616P","台光電永豐96售01","4,657,000","407,000","4,250,000",
="05467P","聯電元大95售02  ","4,014,000","0","4,014,000",
="0050  ","元大台灣50      ","3,466,000","1,258,000","2,208,000",
="045483","智邦第一92購01  ","1,986,000","0","1,986,000",
="049548","群創群益94購01  ","3,031,000","1,131,000","1,900,000",
="047032","台虹元大93購01  ","1,881,000","40,000","1,841,000",
="046877","燿華國泰94購01  ","1,821,000","109,000","1,712,000",
="048784","台積電元大94購04","1,732,000","22,000","1,710,000",
="046342","聯發科國票92購02","1,605,000","0","1,605,000",
="048777","瀚宇博凱基94購02","1,560,000","0","1,560,000",
="047063","漢唐凱基95購01  ","1,478,000","57,000","1,421,000",
="05432P","國巨元富95售07  ","1,404,000","0","1,404,000",
="05721P","全新群益98售02  ","2,186,000","786,000","1,400,000",
="05257P","欣興凱基95售04  ","1,512,000","280,000","1,232,000",
="047162","華通台新93購02  ","1,335,000","111,000","1,224,000",
"6239  ","力成            ","1,731,000","531,000","1,200,000",
="045631","台光電凱基93購06","1,625,000","439,000","1,186,000",
="049706","世紀鋼元大95購02","1,589,000","431,000","1,158,000",
="049129","S&P反1元大97購01","1,093,000","0","1,093,000",
="045556","可成國票93購01  ","1,084,000","0","1,084,000",
="05429P","鴻海統一95售16  ","1,081,000","0","1,081,000",
="05334P","臺股指國票95售03","1,378,000","298,000","1,080,000",
="05381P","聯詠群益95售02  ","1,210,000","151,000","1,059,000",
="046250","全新群益92購04  ","1,012,000","1,000","1,011,000",
="05061P","鴻海富邦96售03  ","998,000","55,000","943,000",
="048150","矽力元富93購01  ","1,063,000","139,000","924,000",
="05753P","國巨元大87售04  ","1,950,000","1,045,000","905,000",
="05248P","矽創群益96售01  ","901,000","0","901,000",
="05708P","奇力新國票97售04","887,000","17,000","870,000",
="048834","牧德凱基94購01  ","879,000","20,000","859,000",
="03039B","統熊01          ","1,782,000","952,000","830,000",
="045558","冠德國票92購01  ","2,053,000","1,231,000","822,000",
="046637","國巨永豐93購01  ","847,000","35,000","812,000",
="046051","華通亞東93購01  ","884,000","82,000","802,000",
="046322","群創元大92購08  ","1,008,000","207,000","801,000",
="049103","易華電國泰96購01","1,651,000","859,000","792,000",
="046383","群創凱基98購01  ","790,000","0","790,000",
="050196","嘉聯益元大97購01","797,000","10,000","787,000",
="048263","台積電元富95購01","990,000","208,000","782,000",
="046424","正文元大92購04  ","1,199,000","421,000","778,000",
="046703","瑞昱元富95購01  ","777,000","0","777,000",
="046423","元翎元大92購01  ","827,000","60,000","767,000",
="05777P","國喬群益87售02  ","1,015,000","249,000","766,000",
="045734","全新國票93購01  ","906,000","147,000","759,000",
="045540","全新群益92購03  ","1,073,000","322,000","751,000",
="048345","緯創元大94購01  ","751,000","0","751,000",
="045448","宏達電國泰93購02","733,000","0","733,000",
="045568","上証2X元大95購01","707,000","0","707,000",
="049525","華新科兆豐94購01","704,000","0","704,000",
="049296","義隆群益96購01  ","700,000","20,000","680,000",
="046566","臻鼎凱基92購06  ","675,000","0","675,000",
="05216P","國巨永豐95售02  ","1,213,000","544,000","669,000",
="047985","欣興群益93購07  ","1,040,000","381,000","659,000",
="047531","新唐元大93購02  ","745,000","90,000","655,000",
="05893P","京鼎群益87售02  ","654,000","0","654,000",
="05687P","臺股指元大96售12","969,000","317,000","652,000",
