"094年11月21日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="03647 ","大華JR          ","20,891,000","1,537,000","19,354,000",
="03648 ","大華JS          ","20,066,000","729,000","19,337,000",
="0050  ","元大台灣50      ","11,992,000","160,000","11,832,000",
"2363  ","矽統            ","2,783,000","1,147,000","1,636,000",
="03306 ","元大18          ","1,924,000","350,000","1,574,000",
"2883  ","開發金          ","3,359,000","1,806,000","1,553,000",
"2605  ","新興            ","1,305,000","22,000","1,283,000",
"2312  ","金寶            ","1,643,000","401,000","1,242,000",
"1314  ","中石化          ","1,142,000","17,000","1,125,000",
="03146 ","統一AY          ","1,167,000","83,000","1,084,000",
="03324 ","國泰FE          ","1,071,000","0","1,071,000",
="03252 ","凱基1D          ","1,979,000","952,000","1,027,000",
"3042  ","晶技            ","1,062,000","81,000","981,000",
"2418  ","雅新            ","2,898,000","1,971,000","927,000",
="03107 ","元大9S          ","902,000","0","902,000",
="03292 ","大華GT          ","835,000","10,000","825,000",
"2325  ","矽品            ","2,001,000","1,195,000","806,000",
"2523  ","德寶            ","759,000","0","759,000",
="03124 ","永豐1A          ","740,000","10,000","730,000",
"2609  ","陽明            ","791,000","83,000","708,000",
"2315  ","神達            ","2,097,000","1,401,000","696,000",
="03117 ","亞東GK          ","738,000","63,000","675,000",
"2401  ","凌陽            ","768,000","120,000","648,000",
"2618  ","長榮航          ","725,000","81,435","643,565",
"2481  ","強茂            ","618,000","2,000","616,000",
="03231 ","元富JX          ","1,551,000","944,000","607,000",
"2015  ","豐興            ","575,000","2,000","573,000",
"8101  ","華冠            ","558,000","3,000","555,000",
"2891  ","中信金          ","801,000","267,000","534,000",
="03399 ","群益NZ          ","1,137,000","616,000","521,000",
="03251 ","凱基1C          ","533,000","25,000","508,000",
"2457  ","飛宏            ","970,000","472,000","498,000",
="03159 ","國票BH          ","491,000","0","491,000",
="03199 ","統一BL          ","946,000","458,000","488,000",
="03438 ","第一45          ","1,028,000","542,000","486,000",
="03474 ","元富38          ","994,000","521,000","473,000",
"2892  ","第一金          ","656,000","184,000","472,000",
"2006  ","東和鋼鐵        ","488,000","66,000","422,000",
="03186 ","兆豐1H          ","671,000","252,000","419,000",
="03204 ","凱基96          ","421,000","3,000","418,000",
="03191 ","兆豐1N          ","672,000","257,000","415,000",
"1471  ","首利            ","568,000","169,000","399,000",
="03276 ","寶來78          ","631,000","243,000","388,000",
="03125 ","永豐1B          ","472,000","92,000","380,000",
"2311  ","日月光          ","891,000","512,416","378,584",
="03229 ","元富JV          ","1,072,000","701,000","371,000",
"3063  ","飛信            ","601,000","242,000","359,000",
"2303  ","聯電            ","1,324,000","974,000","350,000",
"3041  ","揚智            ","351,000","2,000","349,000",
="03389 ","大華HL          ","607,000","265,000","342,000",
="03453 ","凱基1R          ","573,000","231,000","342,000",
